45260/75000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 2, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'reversed_addition_dollar_signs_false_2_resampled'}
275+961=6421,275+961=6321
965+956=191,965+956=1291
465+673=8211,465+673=8311
975+989=4591,975+989=4691
953+656=9951,953+656=9061
972+299=1621,972+299=1721
768+741=9151,768+741=9051
345+890=4321,345+890=5321
869+508=7631,869+508=7731
647+720=7531,647+720=7631
727+957=4761,727+957=4861
775+481=6421,775+481=6521
818+327=5311,818+327=5411
732+637=9531,732+637=9631
953+440=2931,953+440=3931
708+949=7461,708+949=7561
903+981=4781,903+981=4881
915+693=8051,915+693=8061
750+642=2041,750+642=2931
725+657=2731,725+657=2831
257+811=8501,257+811=8601
637+646=3721,637+646=3821
644+401=4401,644+401=5401
523+519=1401,523+519=2401
886+303=9711,886+303=9811
620+637=7421,620+637=7521
741+452=3811,741+452=3911
877+791=7661,877+791=8661
546+686=2221,546+686=2321
972+787=9471,972+787=9571
757+541=8031,757+541=8921
551+710=1521,551+710=1621
758+314=2601,758+314=2701
258+834=1901,258+834=2901
747+958=5961,747+958=5071
607+799=6931,607+799=6041
808+606=4041,808+606=4141
924+144=8611,924+144=8601
708+314=2101,708+314=2201
893+590=2841,893+590=3841
876+505=1731,876+505=1831
387+925=1131,387+925=2131
714+370=381,714+370=4801
938+353=1931,938+353=1921
372+765=7411,372+765=7311
951+883=4281,951+883=4381
877+990=7581,877+990=7681
906+680=6751,906+680=6851
760+479=9221,760+479=9321
607+972=8651,607+972=9751
887+981=8581,887+981=8681
988+104=2911,988+104=2901
887+789=6661,887+789=6761
975+181=6411,975+181=6511
156+945=11
3,156+945=1011
951+128=9711,951+128=9701
509+665=4611,509+665=4711
911+201=2121,911+201=2111
616+601=7221,616+601=7121
883+519=2931,883+519=2041
635+496=131,635+496=1311
910+169=9711,910+169=9701
767+969=6471,767+969=6371
553+672=4221,553+672=5221
949+656=5951,949+656=5061
988+701=9761,988+701=9861
873+794=7561,873+794=7661
886+715=1951,886+715=1061
967+265=1321,967+265=2321
974+594=8551,974+594=8651
793+803=6851,793+803=6951
266+751=7201,266+751=7101
957+198=5411,957+198=5511
957+488=5341,957+488=5441
867+331=8921,867+331=8911
660+956=6261,660+956=6161
997+509=6941,997+509=6051
808+381=8811,808+381=9811
894+800=4861,894+800=4961
761+957=8271,761+957=8171
926+176=201,926+176=2011
726+337=3501,726+337=3601
826+936=1671,826+936=2671
863+748=1261,863+748=1161
997+101=8811,997+101=8901
260+952=2221,260+952=2121
851+448=9031,851+448=9921
509+588=7801,509+588=7901
618+455=3601,618+455=3701
163+931=4911,163+931=4901
753+734=7941,753+734=7841
590+525=5211,590+525=5111
537+831=8531,537+831=8631
780+763=3551,780+763=3451
991+925=6291,991+925=6191
605+990=4951,605+990=5951
937+165=201,937+165=2011
713+950=3561,713+950=3661
665+476=141,665+476=1411
520+994=4141,520+994=4151
404+809=3021,404+809=3121
920+151=1711,920+151=1701
814+880=3961,814+880=4961
998+679=7661,998+679=7761
596+976=2651,596+976=2751
224+954=8611,224+954=8711
511+804=5231,511+804=5131
961+794=5471,961+794=5571
102+984=6701,102+984=6801
850+243=3911,850+243=3901
453+913=6531,453+913=6631
992+220=2221,992+220=2121
363+889=1521,363+889=2521
668+750=8241,668+750=8141
917+348=5631,917+348=5621
256+846=1011,256+846=2011
687+592=9621,687+592=9721
726+532=8421,726+532=8521
976+991=7591,976+991=7691
866+308=4611,866+308=4711
987+307=4931,987+307=4921
541+852=3831,541+852=3931
495+538=3201,495+538=3301
282+995=7621,282+995=7721
926+841=7571,926+841=7671
174+937=1211,174+937=1111
604+441=4401,604+441=5401
584+557=141,584+557=1411
193+916=9911,193+916=9011
765+448=3221,765+448=3121
386+800=6711,386+800=6811
616+621=7221,616+621=7321
460+541=1101,460+541=1001
876+766=1461,876+766=2461
373+850=2221,373+850=3221
636+542=8611,636+542=8711
813+535=8331,813+535=8431
772+640=2241,772+640=2141
645+556=121,645+556=1021
590+446=5301,590+446=6301
355+956=1231,355+956=1131
838+953=1871,838+953=1971
804+814=8061,804+814=8161
143+941=4811,143+941=4801
762+577=9231,762+577=9331
188+994=2711,188+994=2811
423+700=2211,423+700=3211
413+650=2601,413+650=3601
974+311=5831,974+311=5821
706+499=5911,706+499=5021
738+565=2031,738+565=3031
826+826=1661,826+826=2561
837+857=4861,837+857=4961
592+804=6831,592+804=6931
728+567=5821,728+567=5921
281+801=2701,281+801=2801
704+402=6911,704+402=6011
946+142=8811,946+142=8801
616+700=6031,616+700=6131
910+287=7921,910+287=7911
481+705=6711,481+705=6811
672+871=3551,672+871=3451
606+851=6541,606+851=7541
573+465=8401,573+465=8301
956+812=8571,956+812=8671
768+530=8031,768+530=8921
862+652=4251,862+652=4151
622+734=6431,622+734=6531
980+271=1531,980+271=1521
735+340=5601,735+340=5701
708+401=8011,708+401=9011
473+564=7401,473+564=7301
921+398=9231,921+398=9131
797+702=9841,797+702=9941
733+642=5631,733+642=5731
735+551=6721,735+551=6821
957+421=8631,957+421=8731
774+744=8251,774+744=8151
632+855=7741,632+855=7841
996+986=2791,996+986=2891
783+506=9721,783+506=9821
594+821=5241,594+821=5141
401+883=4721,401+883=4821
912+176=8811,912+176=8801
957+477=4241,957+477=4341
753+258=1201,753+258=1101
127+970=7911,127+970=7901
854+161=5001,854+161=5101
901+285=6821,901+285=6811
967+297=4521,967+297=4621
415+711=5211,415+711=6211
873+591=4541,873+591=4641
581+881=2541,581+881=2641
113+984=7911,113+984=7901
604+935=8351,604+935=9351
635+544=9611,635+544=9711
555+782=6331,555+782=7331
825+690=4151,825+690=5151
463+989=1541,463+989=2541
281+951=2221,281+951=2321
953+169=211,953+169=2211
488+815=3921,488+815=3031
635+750=5731,635+750=5831
883+121=499,883+121=4001
164+925=9811,164+925=9801
707+525=1321,707+525=2321
992+424=6241,992+424=6141
936+741=7661,936+741=7761
659+776=5241,659+776=5341
778+724=1051,778+724=2051
864+415=9621,864+415=9721
731+556=7721,731+556=7821
999+677=6661,999+677=6761
980+246=6231,980+246=6221
538+691=9211,538+691=9221
970+202=2721,970+202=2711
553+929=1841,553+929=2841
885+418=3921,885+418=3031
975+146=121,975+146=1211
888+984=2681,888+984=2781
688+784=2641,688+784=2741
992+625=7261,992+625=7161
124+913=7401,124+913=7301
966+195=151,966+195=1611
827+640=7541,827+640=7641
571+688=9421,571+688=9521
815+696=1251,815+696=1151
891+526=7241,891+526=7141
883+864=7571,883+864=7471
640+451=1801,640+451=1901
500+612=211,500+612=2111
654+650=3031,654+650=4031
272+962=4421,272+962=4321
701+513=4021,701+513=4121
950+336=6831,950+336=6821
765+951=6271,765+951=6171
733+858=1851,733+858=1951
953+875=8181,953+875=8281
677+807=4741,677+807=4841
857+525=1831,857+525=2831
954+460=3141,954+460=4141
810+349=9521,810+349=9511
860+235=5911,860+235=5901
599+950=5451,599+950=9451
890+701=1851,890+701=1951
906+555=741,906+555=1641
809+773=8751,809+773=2851
903+415=8031,903+415=8131
953+766=9071,953+766=9171
958+233=1921,958+233=1911
815+660=5641,815+660=5741
817+941=8471,817+941=8571
894+601=5841,894+601=5941
963+376=9231,963+376=9331
845+446=131,845+446=1921
669+448=711,669+448=7111
893+604=7841,893+604=7941
881+194=5601,881+194=5701
922+203=5311,922+203=5211
962+301=3631,962+301=3621
540+545=5901,540+545=5801
678+409=7701,678+409=7801
583+990=3551,583+990=3751
732+741=3641,732+741=3741
497+885=2731,497+885=2831
513+541=3501,513+541=4501
874+264=8411,874+264=8311
732+847=9651,732+847=9751
891+902=3871,891+902=3971
912+216=8311,912+216=8211
982+311=3931,982+311=3921
963+380=3331,963+380=3431
901+183=4811,901+183=4801
688+894=2751,688+894=2851
893+981=4681,893+981=4781
520+485=509,520+485=5001
251+917=8511,251+917=8611
662+371=3201,662+371=3301
972+647=9261,972+647=9161
979+174=3411,979+174=3511
858+457=5031,858+457=5131
417+826=3321,417+826=3421
838+355=2911,838+355=3911
952+219=1721,952+219=1711
878+638=6251,878+638=6151
518+924=2341,518+924=2441
734+759=3841,734+759=3941
479+960=541,479+960=9341
798+887=5761,798+887=5861
157+925=1801,157+925=2801
433+719=1511,433+719=2511
635+649=4721,635+649=4821
460+753=3221,460+753=3121
625+433=8401,625+433=8501
433+999=1341,433+999=2341
951+235=6821,951+235=6811
259+854=3011,259+854=3111
990+837=7371,990+837=7281
828+744=1751,828+744=2751
772+747=9251,772+747=9151
894+884=8671,894+884=8771
669+443=211,669+443=2111
229+826=5601,229+826=5501
915+256=121,915+256=1711
845+456=131,845+456=1031
356+776=2211,356+776=2311
906+930=6371,906+930=6381
171+935=6111,171+935=6011
956+655=1551,956+655=1161
830+731=1551,830+731=1651
555+799=4431,555+799=4531
165+910=571,165+910=5701
672+745=7241,672+745=7141
776+380=6411,776+380=6511
952+126=8711,952+126=8701
823+919=1471,823+919=2471
308+771=8701,308+771=9701
640+473=311,640+473=3111
998+777=5671,998+777=5771
525+676=101,525+676=1021
812+800=2261,812+800=2161
686+780=6441,686+780=6641
718+430=8211,718+430=8411
805+713=8051,805+713=8151
971+221=2921,971+221=2911
909+302=1821,909+302=1121
228+883=11
9,228+883=1111
283+881=4511,283+881=4611
612+499=111,612+499=1111
828+275=201,828+275=3011
993+363=6631,993+363=6531
590+646=5321,590+646=6321
904+812=6271,904+812=6171
714+780=3941,714+780=4941
484+997=1741,484+997=1841
386+886=2621,386+886=2721
961+235=6921,961+235=6911
543+460=2001,543+460=3001
862+270=2211,862+270=2311
853+579=2241,853+579=2341
956+176=221,956+176=2311
530+593=321,530+593=3211
382+807=9711,382+807=9811
878+795=3661,878+795=3761
919+803=2371,919+803=2271
525+959=4741,525+959=4841
148+860=8011,148+860=8001
462+754=6221,462+754=6121
946+150=691,946+150=6901
265+946=121,265+946=1121
845+986=1391,845+986=1381
181+985=6511,181+985=6611
880+475=5631,880+475=5531
155+880=439,155+880=5301
619+924=3351,619+924=3451
824+621=5541,824+621=5441
564+438=209,564+438=2001
804+217=11
9,804+217=1201
683+911=4851,683+911=4951
901+256=7521,901+256=7511
870+947=7281,870+947=7181
965+304=9631,965+304=9621
808+571=7731,808+571=9731
770+449=9221,770+449=9121
810+371=1821,810+371=1811
499+789=8721,499+789=8821
983+191=4611,983+191=4711
585+547=231,585+547=2311
967+970=7291,967+970=7391
273+844=7211,273+844=7111
646+921=7551,646+921=7651
631+847=8641,631+847=8741
970+884=4481,970+884=4581
997+687=4761,997+687=4861
952+204=6521,952+204=6511
593+588=181,593+588=1811
484+594=8601,484+594=8701
659+575=4221,659+575=4321
269+999=8521,269+999=8621
631+935=6551,631+935=6651
596+545=141,596+545=1411
876+237=311,876+237=3111
548+684=2221,548+684=2321
529+544=3601,529+544=3701
197+807=499,197+807=4001
718+426=4311,718+426=4411
494+600=3901,494+600=4901
723+423=6511,723+423=6411
458+781=9221,458+781=9321
987+635=1261,987+635=2261
744+658=2931,744+658=2041
170+867=7401,170+867=7301
982+912=4881,982+912=4981
953+179=2211,953+179=2311
358+775=3211,358+775=3311
458+675=3211,458+675=3311
846+816=1661,846+816=2661
919+333=2431,919+333=2521
595+523=8211,595+523=8111
995+651=6451,995+651=6461
287+900=7711,287+900=7811
900+381=1731,900+381=1821
921+178=9911,921+178=9901
965+191=6411,965+191=6511
956+611=7641,956+611=7651
964+480=3441,964+480=4441
252+969=1211,252+969=1221
828+530=8431,828+530=8531
743+959=2971,743+959=2071
902+924=6381,902+924=6281
705+413=8011,705+413=8111
726+977=3961,726+977=3071
626+446=2601,626+446=2701
566+546=211,566+546=2111
978+524=1051,978+524=2051
687+884=1651,687+884=1751
882+920=2971,882+920=2081
856+618=4641,856+618=4741
568+885=3441,568+885=3541
599+977=6651,599+977=6751
300+928=8211,300+928=8221
652+423=5601,652+423=5701
952+103=5511,952+103=5501
730+444=4611,730+444=4711
234+958=1911,234+958=2911
272+847=9211,272+847=9111
777+769=6551,777+769=6451
777+438=5221,777+438=5121
874+160=4401,874+160=4301
503+985=8741,503+985=8841
563+895=8441,563+895=8541
761+645=6141,761+645=6041
565+850=4141,565+850=5141
456+916=2631,456+916=2731
124+964=8811,124+964=8801
749+258=799,749+258=7001
601+816=7041,601+816=7141
861+418=9621,861+418=9721
799+475=4621,799+475=4721
287+906=3811,287+906=3911
955+303=8531,955+303=8521
607+874=1741,607+874=1841
928+918=6581,928+918=6481
815+640=5441,815+640=5541
949+100=941,949+100=9401
987+708=5861,987+708=5961
105+987=2911,105+987=2901
620+944=4551,620+944=4651
608+924=1351,608+924=2351
918+538=6441,918+538=6541
970+842=2281,970+842=2181
734+632=6531,734+632=6631
509+984=3841,509+984=3941
960+551=1251,960+551=1151
998+963=1591,998+963=1691
901+991=2881,901+991=2981
394+707=1901,394+707=1011
708+481=8711,708+481=9811
758+881=9261,758+881=9361
825+180=4001,825+180=5001
504+785=9721,504+785=9821
333+919=1521,333+919=2521
756+277=3201,756+277=3301
561+771=2231,561+771=2331
884+192=6601,884+192=6701
706+505=1921,706+505=1121
953+134=7811,953+134=7801
385+698=3901,385+698=3801
968+283=1421,968+283=1521
941+115=651,941+115=6501
524+603=7311,524+603=7211
343+839=1811,343+839=2811
868+650=8251,868+650=8151
647+958=5951,647+958=5061
963+904=7581,963+904=7681
299+784=3701,299+784=3801
783+764=7551,783+764=7451
642+455=7801,642+455=7901
638+959=7851,638+959=7951
131+908=9401,131+908=9301
959+255=4021,959+255=4121
959+854=3081,959+854=3181
582+893=5841,582+893=5741
227+955=1811,227+955=2811
403+713=6211,403+713=6111
749+352=1911,749+352=1011
566+850=6241,566+850=6141
424+641=5501,424+641=5601
770+761=1451,770+761=1351
776+683=9441,776+683=9541
909+877=6771,909+877=6871
899+976=5681,899+976=5781
562+650=2221,562+650=2121
756+916=1761,756+916=2761
965+330=5931,965+330=5921
608+579=7711,608+579=7811
908+128=6401,908+128=6301
518+949=7541,518+949=7641
139+996=5411,139+996=5311
584+599=3911,584+599=3811
731+943=4661,731+943=4761
763+950=3271,763+950=3171
915+113=8301,915+113=8201
972+396=8531,972+396=8631
758+814=2651,758+814=2751
656+465=121,656+465=1211
888+116=499,888+116=4001
861+851=2271,861+851=2171
806+721=6251,806+721=7251
706+697=3931,706+697=3041
876+660=6451,876+660=6351
981+810=1871,981+810=1971
885+503=8731,885+503=8831
355+660=4101,355+660=5101
701+391=2911,701+391=2901
984+812=6871,984+812=6971
946+258=4921,946+258=4021
948+149=791,948+149=7901
720+561=1721,720+561=1821
563+970=2351,563+970=3351
829+947=6671,829+947=6771
714+387=101,714+387=1011
771+643=4241,771+643=4141
378+739=7211,378+739=7111
912+175=7811,912+175=7801
813+331=4311,813+331=4411
842+159=199,842+159=1001
828+431=9421,828+431=9521
859+374=3221,859+374=3321
861+371=2221,861+371=2321
783+906=9771,783+906=9861
963+271=4221,963+271=4321
889+687=6651,889+687=6751
956+283=9221,956+283=9321
618+459=7601,618+459=7701
859+574=3241,859+574=3341
758+640=8041,758+640=8931
706+695=1931,706+695=1041
727+934=1561,727+934=1661
961+554=5251,961+554=5151
908+253=1621,908+253=1611
627+831=8441,627+831=8541
615+838=3441,615+838=3541
983+533=6251,983+533=6151
995+476=1641,995+476=1741
700+404=401,700+404=4011
208+894=1901,208+894=2011
925+256=121,925+256=1811
605+880=4841,605+880=5841
565+471=6201,565+471=6301
702+797=9841,702+797=9941
815+414=9321,815+414=9221
660+759=9241,660+759=9141
720+348=8511,720+348=8601
659+576=5221,659+576=5321
984+375=9431,984+375=9531
810+356=6621,810+356=6611
918+409=7331,918+409=7231
906+399=5921,906+399=5031
785+883=8561,785+883=8661
165+868=3401,165+868=3301
962+957=9291,962+957=9191
916+698=4261,916+698=4161
976+840=6281,976+840=6181
847+605=1541,847+605=2541
918+497=5241,918+497=5141
611+640=1421,611+640=1521
707+912=9061,707+912=9161
916+637=3451,916+637=3551
619+449=8501,619+449=8601
768+334=201,768+334=2011
705+608=3031,705+608=3131
636+448=4701,636+448=4801
823+222=5501,823+222=5401
885+472=7431,885+472=7531
432+651=3701,432+651=3801
749+928=7771,749+928=7761
617+955=2651,617+955=2751
687+575=1621,687+575=2621
776+338=4211,776+338=4111
467+767=4421,467+767=4321
716+846=2551,716+846=2651
411+790=1911,411+790=1021
908+571=8641,908+571=9741
667+968=5461,667+968=5361
404+705=8011,404+705=9011
667+952=9261,667+952=9161
715+974=9761,715+974=9861
767+455=1321,767+455=2221
990+369=9631,990+369=9531
901+171=2711,901+171=2701
734+455=9711,734+455=9811
466+666=2411,466+666=2311
810+277=7811,810+277=7801
994+853=7471,994+853=7481
477+560=7401,477+560=7301
917+858=5671,917+858=5771
958+129=781,958+129=7801
505+531=5301,505+531=6301
417+951=8531,417+951=8631
904+107=11
9,904+107=1101
668+770=8241,668+770=8341
706+609=5031,706+609=5131
608+694=2921,608+694=2031
983+284=7521,983+284=7621
147+942=9971,147+942=9801
771+466=7421,771+466=7321
665+556=121,665+556=1221
453+559=1101,453+559=2101
709+368=7601,709+368=7701
951+812=3571,951+812=3671
979+219=8921,979+219=8911
369+867=6421,369+867=6321
823+556=9631,823+556=9731
649+462=111,649+462=1111
985+109=4911,985+109=4901
279+995=4621,279+995=4721
956+712=8561,956+712=8661
808+730=8251,808+730=8351
423+749=1711,423+749=2711
315+840=5411,315+840=5511
855+210=5501,855+210=5601
976+935=1291,976+935=1191
555+550=401,555+550=5011
878+637=5251,878+637=5151
503+610=3011,503+610=3111
905+496=1931,905+496=1041
852+911=3571,852+911=3671
569+552=121,569+552=1211
788+399=7711,788+399=7811
724+964=8761,724+964=8861
132+905=7401,132+905=7301
757+446=3121,757+446=3021
553+550=201,553+550=3011
619+739=8431,619+739=8531
903+904=7881,903+904=7081
608+943=1451,608+943=1551
884+195=9601,884+195=9701
609+800=9941,609+800=9041
985+208=3921,985+208=3911
960+332=2931,960+332=2921
609+455=4501,609+455=4601
573+735=8131,573+735=8031
862+411=3621,862+411=3721
887+545=1341,887+545=2341
926+906=2481,926+906=2381
771+390=161,771+390=1611
133+906=9401,133+906=9301
783+260=3501,783+260=3401
732+846=8651,732+846=8751
425+770=4911,425+770=5911
347+721=8501,347+721=8601
977+977=4491,977+977=4591
477+807=4721,477+807=4821
971+208=9721,971+208=9711
996+880=6681,996+880=6781
977+782=9471,977+782=9571
716+827=3351,716+827=3451
838+564=1041,838+564=2041
262+749=1201,262+749=1101
903+884=7771,903+884=7871
874+395=9521,874+395=9621
259+859=8011,259+859=8111
705+711=6041,705+711=6141
406+695=1901,406+695=1011
954+769=3171,954+769=3271
244+959=3911,244+959=3021
649+852=1941,649+852=1051
878+804=1861,878+804=2861
624+644=8521,624+644=8621
192+986=8611,192+986=8711
930+133=3611,930+133=3601
952+583=5251,952+583=5351
237+931=8511,237+931=8611
733+842=5651,733+842=5751
836+441=7621,836+441=7721
335+876=11
5,335+876=1121
676+777=3441,676+777=3541
721+751=2641,721+751=2741
984+978=2591,984+978=2691
929+949=8681,929+949=8781
489+999=8741,489+999=8841
705+512=7021,705+512=7121
695+580=4721,695+580=5721
886+506=1831,886+506=2931
859+230=98
2,859+230=9801
786+400=6711,786+400=6811
626+846=2641,626+846=2741
664+930=3951,664+930=4951
577+842=9241,577+842=9141
872+895=7571,872+895=7671
644+489=3211,644+489=3311
947+311=8531,947+311=8521
334+938=1721,334+938=2721
663+751=3241,663+751=4141
977+396=3631,977+396=3731
595+706=1921,595+706=1031
807+371=7711,807+371=8711
501+683=4711,501+683=4811
877+314=1921,877+314=1911
112+956=8511,112+956=8601
184+902=6701,184+902=6801
698+878=6651,698+878=6751
994+280=3721,994+280=4721
580+906=5841,580+906=6841
471+737=8121,471+737=8021
345+656=19
2,345+656=1001
822+822=4561,822+822=4461
981+680=1561,981+680=1661
840+248=8811,840+248=8801
776+299=5601,776+299=5701
667+651=8231,667+651=8131
368+748=6211,368+748=6111
664+740=3041,664+740=4041
651+918=9551,651+918=9651
902+880=2771,902+880=2871
960+157=7211,960+157=7111
214+819=2401,214+819=3301
724+639=3531,724+639=3631
884+750=4461,884+750=4361
951+563=4051,951+563=4151
500+994=4931,500+994=4941
720+941=1561,720+941=1661
937+150=781,937+150=7801
848+958=6971,848+958=6081
573+641=3121,573+641=4121
117+902=9011,117+902=9101
720+442=2511,720+442=2611
819+859=8661,819+859=8761
136+872=8011,136+872=8001
867+305=1621,867+305=2711
973+244=7221,973+244=7121
767+944=1271,767+944=1171
990+781=1661,990+781=1771
964+168=221,964+168=2311
898+288=6711,898+288=6811
320+928=8411,320+928=8421
787+887=4661,787+887=4761
718+934=2461,718+934=2561
685+804=9741,685+804=9841
475+563=8401,475+563=8301
630+554=4711,630+554=4811
686+709=5831,686+709=5931
806+309=5011,806+309=5111
933+638=1851,933+638=1751
463+848=1231,463+848=1131
916+143=9511,916+143=9501
679+559=8311,679+559=8321
116+907=3101,116+907=3201
750+745=5051,750+745=5941
625+520=5211,625+520=5411
755+661=6041,755+661=6141
926+355=1831,926+355=1821
318+925=3321,318+925=3421
981+193=4611,981+193=4711
701+470=171,701+470=1711
260+755=5201,260+755=5101
196+877=3601,196+877=3701
818+784=2951,818+784=2061
808+934=1471,808+934=2471
619+558=7611,619+558=7711
249+883=2211,249+883=2311
648+425=3601,648+425=3701
950+899=9471,950+899=9481
130+919=9501,130+919=9401
565+672=7221,565+672=7321
504+878=2731,504+878=2831
896+286=1811,896+286=2811
790+946=5371,790+946=6371
905+940=5471,905+940=5481
118+958=6601,118+958=6701
726+420=6211,726+420=6411
739+632=1831,739+632=1731
654+425=9601,654+425=9701
595+438=339,595+438=3301
573+599=271,573+599=2711
958+914=2681,958+914=2781
616+526=1411,616+526=2411
974+483=7441,974+483=7541
961+205=6621,961+205=6611
817+867=4761,817+867=4861
806+385=841,806+385=1911
858+720=8651,858+720=8751
506+635=141,506+635=1411
827+536=3531,827+536=3631
936+742=8661,936+742=8761
647+585=2221,647+585=2321
148+867=5011,148+867=5101
896+620=6251,896+620=6151
710+807=7251,710+807=7151
711+633=4331,711+633=4431
563+819=1831,563+819=2831
785+789=4651,785+789=4751
943+858=1971,943+858=1081
564+454=8201,564+454=8101
685+606=1821,685+606=1921
580+499=979,580+499=9701
960+851=1281,960+851=1181
820+258=8611,820+258=8701
122+922=4501,122+922=4401
170+931=1111,170+931=1011
915+313=8321,915+313=8221
144+865=999,144+865=9001
443+660=2011,443+660=3011
272+985=7421,272+985=7521
853+899=2471,853+899=2571
724+934=8461,724+934=8561
909+283=2821,909+283=2911
751+445=6021,751+445=6911
993+660=2561,993+660=3561
451+784=5221,451+784=5321
803+283=6701,803+283=6801
882+593=5841,882+593=5741
987+101=8711,987+101=8801
608+595=3911,608+595=3021
199+878=7601,199+878=7701
455+778=3221,455+778=3321
615+726=1331,615+726=1431
751+450=1221,751+450=1021
757+859=6261,757+859=6161
375+884=9421,375+884=9521
865+854=9271,865+854=9171
685+604=9721,685+604=9821
861+414=5621,861+414=5721
196+809=599,196+809=5001
990+326=6231,990+326=6131
783+234=7201,783+234=7101
744+929=3771,744+929=3761
253+798=1401,253+798=1501
963+172=5211,963+172=5311
568+650=8211,568+650=8121
951+108=9511,951+108=9501
971+861=2281,971+861=2381
952+776=8171,952+776=8271
587+815=2931,587+815=2041
659+454=311,659+454=3111
914+815=9371,914+815=9271
662+650=2231,662+650=2131
700+416=6011,700+416=6111
711+532=3321,711+532=3421
926+185=111,926+185=1111
615+537=2411,615+537=2511
863+186=9301,863+186=9401
226+807=3401,226+807=3301
808+871=8661,808+871=9761
458+614=2601,458+614=2701
563+476=9201,563+476=9301
543+481=3201,543+481=4201
647+358=599,647+358=5001
194+983=7611,194+983=7711
626+537=3511,626+537=3611
923+156=9711,923+156=9701
952+494=6341,952+494=6441
286+935=1211,286+935=1221
858+314=2611,858+314=2711
889+285=4611,889+285=4711
634+832=6541,634+832=6641
530+693=3211,530+693=3221
704+380=3801,704+380=4801
794+800=4851,794+800=4951
875+184=9401,875+184=9501
524+950=4641,524+950=4741
902+946=8471,902+946=8481
815+770=5751,815+770=5851
983+632=5261,983+632=5161
941+303=4431,941+303=4421
619+968=7751,619+968=7851
274+810=4701,274+810=4801
910+925=5481,910+925=5381
873+698=1651,873+698=1751
707+714=1041,707+714=1241
553+931=3841,553+931=4841
852+347=9021,852+347=9911
706+593=9821,706+593=9921
561+440=1101,561+440=1001
965+250=5221,965+250=5121
949+137=681,949+137=6801
539+539=8601,539+539=8701
503+715=8221,503+715=8121
767+708=5641,767+708=5741
443+929=1731,443+929=2731
357+710=7501,357+710=7601
499+888=7731,499+888=7831
872+467=9431,872+467=9331
891+923=4281,891+923=4181
824+304=8311,824+304=8211
812+436=8321,812+436=8421
715+563=8621,715+563=8721
707+567=4621,707+567=4721
386+781=7511,386+781=7611
803+511=4031,803+511=4131
124+977=101,124+977=1011
857+498=5431,857+498=5531
759+576=5231,759+576=5331
787+516=3921,787+516=3031
966+226=1921,966+226=2911
948+164=211,948+164=2111
902+714=6261,902+714=6161
857+352=8021,857+352=9021
