56720/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.2, 'block_size': 1024, 'batch_size': 12, 'test_batch_size': 2048, 'max_iters': 6000, 'eval_interval': 100, 'min_lr': 0.0001, 'max_lr': 0.001, 'warmup_iters': 100, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 2, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'plain_addition_dollar_signs_false_2_resampled'}
147+953=1000,147+953=1100
795+623=1518,795+623=1418
698+512=1310,698+512=1210
768+731=1599,768+731=1499
296+770=966,296+770=1066
413+589=902,413+589=1002
912+910=1722,912+910=1822
324+677=901,324+677=1001
791+584=1475,791+584=1375
771+328=1199,771+328=1099
363+638=901,363+638=1001
797+630=1527,797+630=1427
804+996=1700,804+996=1800
406+599=905,406+599=1005
332+968=1200,332+968=1300
764+635=1499,764+635=1399
477+758=1245,477+758=1235
442+558=900,442+558=1000
229+871=1000,229+871=1100
329+677=906,329+677=1006
628+972=1500,628+972=1600
690+510=1300,690+510=1200
613+877=1480,613+877=1490
728+276=904,728+276=1004
917+583=1400,917+583=1500
210+794=904,210+794=1004
697+595=1392,697+595=1292
795+593=1488,795+593=1388
677+845=1622,677+845=1522
203+799=902,203+799=1002
679+834=1613,679+834=1513
907+793=1600,907+793=1700
588+758=1356,588+758=1346
426+674=1000,426+674=1100
335+965=1200,335+965=1300
697+725=1522,697+725=1422
990+887=1777,990+887=1877
139+861=900,139+861=1000
420+585=905,420+585=1005
348+952=1200,348+952=1300
626+375=901,626+375=1001
354+745=1199,354+745=1099
794+505=1399,794+505=1299
799+693=1592,799+693=1492
514+586=1000,514+586=1100
478+961=1449,478+961=1439
312+691=903,312+691=1003
536+764=1200,536+764=1300
344+657=901,344+657=1001
737+863=1500,737+863=1600
204+799=903,204+799=1003
101+899=900,101+899=1000
925+976=1801,925+976=1901
220+780=900,220+780=1000
230+773=903,230+773=1003
515+885=1300,515+885=1400
398+770=1068,398+770=1168
187+858=1055,187+858=1045
513+677=1180,513+677=1190
781+594=1475,781+594=1375
690+709=1499,690+709=1399
778+961=1749,778+961=1739
428+675=1003,428+675=1103
223+778=901,223+778=1001
888+958=1856,888+958=1846
696+599=1395,696+599=1295
758+441=1299,758+441=1199
847+253=1000,847+253=1100
695+846=1641,695+846=1541
733+268=901,733+268=1001
688+658=1356,688+658=1346
325+683=908,325+683=1008
821+183=904,821+183=1004
428+773=1101,428+773=1201
310+694=904,310+694=1004
226+774=900,226+774=1000
698+497=1295,698+497=1195
897+595=1592,897+595=1492
522+484=906,522+484=1006
782+586=1468,782+586=1368
140+861=901,140+861=1001
789+581=1470,789+581=1370
792+603=1495,792+603=1395
677+658=1345,677+658=1335
526+477=903,526+477=1003
651+848=1599,651+848=1499
791+595=1486,791+595=1386
990+869=1759,990+869=1859
616+884=1400,616+884=1500
783+590=1473,783+590=1373
293+707=900,293+707=1000
330+870=1100,330+870=1200
997+769=1666,997+769=1766
864+935=1899,864+935=1799
420+584=904,420+584=1004
407+596=903,407+596=1003
695+716=1511,695+716=1411
122+878=900,122+878=1000
805+795=1500,805+795=1600
925+975=1800,925+975=1900
717+683=1300,717+683=1400
139+864=903,139+864=1003
330+670=900,330+670=1000
788+599=1487,788+599=1387
798+513=1411,798+513=1311
465+537=902,465+537=1002
981+518=1599,981+518=1499
653+646=1399,653+646=1299
996+804=1700,996+804=1800
521+482=903,521+482=1003
756+843=1699,756+843=1599
832+172=904,832+172=1004
688+511=1299,688+511=1199
923+377=1200,923+377=1300
337+667=904,337+667=1004
338+764=1002,338+764=1102
336+864=1100,336+864=1200
797+581=1478,797+581=1378
799+696=1595,799+696=1495
434+572=906,434+572=1006
297+703=900,297+703=1000
927+173=1000,927+173=1100
698+837=1635,698+837=1535
347+655=902,347+655=1002
505+495=900,505+495=1000
795+583=1478,795+583=1378
979+958=1947,979+958=1937
329+971=1200,329+971=1300
795+594=1489,795+594=1389
905+195=1000,905+195=1100
949+951=1800,949+951=1900
608+395=903,608+395=1003
342+660=902,342+660=1002
872+527=1499,872+527=1399
937+965=1802,937+965=1902
661+538=1299,661+538=1199
635+665=1200,635+665=1300
343+757=1000,343+757=1100
981+318=1399,981+318=1299
488+751=1249,488+751=1239
672+627=1399,672+627=1299
224+779=903,224+779=1003
598+599=1297,598+599=1197
518+482=900,518+482=1000
515+488=903,515+488=1003
218+783=901,218+783=1001
107+893=900,107+893=1000
508+497=905,508+497=1005
967+933=1800,967+933=1900
623+378=901,623+378=1001
344+656=900,344+656=1000
104+897=901,104+897=1001
833+267=1000,833+267=1100
788+531=1419,788+531=1319
798+617=1515,798+617=1415
105+898=903,105+898=1003
937+263=1100,937+263=1200
342+958=1200,342+958=1300
914+886=1700,914+886=1800
683+848=1631,683+848=1531
419+781=1100,419+781=1200
403+997=1300,403+997=1400
409+595=904,409+595=1004
938+462=1300,938+462=1400
487+858=1355,487+858=1345
931+812=1643,931+812=1743
942+858=1700,942+858=1800
423+578=901,423+578=1001
799+591=1490,799+591=1390
914+987=1801,914+987=1901
442+958=1300,442+958=1400
793+580=1473,793+580=1373
108+892=900,108+892=1000
781+589=1470,781+589=1370
531+769=1200,531+769=1300
732+368=1000,732+368=1100
784+595=1479,784+595=1379
678+833=1611,678+833=1511
431+570=901,431+570=1001
238+762=900,238+762=1000
697+497=1294,697+497=1194
406+594=990,406+594=1000
441+560=901,441+560=1001
807+197=904,807+197=1004
921+821=1642,921+821=1742
796+594=1490,796+594=1390
950+910=1760,950+910=1860
323+777=1000,323+777=1100
736+265=901,736+265=1001
782+595=1477,782+595=1377
694+735=1529,694+735=1429
793+516=1409,793+516=1309
226+780=906,226+780=1006
990+868=1758,990+868=1858
727+773=1400,727+773=1500
798+635=1533,798+635=1433
446+954=1300,446+954=1400
219+786=905,219+786=1005
407+593=900,407+593=1000
692+715=1507,692+715=1407
851+648=1599,851+648=1499
335+669=904,335+669=1004
793+706=1599,793+706=1499
911+911=1722,911+911=1822
432+574=906,432+574=1006
613+387=900,613+387=1000
618+982=1500,618+982=1600
992+107=1199,992+107=1099
243+957=1100,243+957=1200
403+597=900,403+597=1000
656+843=1599,656+843=1499
913+987=1800,913+987=1900
901+799=1600,901+799=1700
658+947=1705,658+947=1605
853+746=1699,853+746=1599
872+227=1199,872+227=1099
715+595=1410,715+595=1310
340+660=900,340+660=1000
792+613=1505,792+613=1405
790+615=1505,790+615=1405
428+775=1103,428+775=1203
428+772=1100,428+772=1200
944+756=1600,944+756=1700
684+846=1630,684+846=1530
381+918=1399,381+918=1299
622+383=905,622+383=1005
784+593=1477,784+593=1377
990+109=1199,990+109=1099
312+688=900,312+688=1000
799+511=1410,799+511=1310
792+595=1487,792+595=1387
934+766=1600,934+766=1700
735+266=901,735+266=1001
947+954=1801,947+954=1901
318+785=1003,318+785=1103
535+465=900,535+465=1000
908+899=1707,908+899=1807
863+836=1799,863+836=1699
739+261=900,739+261=1000
117+884=901,117+884=1001
507+495=902,507+495=1002
698+714=1512,698+714=1412
299+701=900,299+701=1000
212+888=1000,212+888=1100
819+781=1500,819+781=1600
390+680=970,390+680=1070
218+982=1100,218+982=1200
734+267=901,734+267=1001
338+666=904,338+666=1004
223+781=904,223+781=1004
794+696=1590,794+696=1490
793+583=1476,793+583=1376
723+977=1600,723+977=1700
106+994=1000,106+994=1100
243+857=1000,243+857=1100
626+674=1200,626+674=1300
972+126=1198,972+126=1098
806+198=904,806+198=1004
989+879=1768,989+879=1868
428+872=1200,428+872=1300
793+203=109,793+203=996
591+408=109,591+408=999
166+333=409,166+333=499
198+464=762,198+464=662
312+489=701,312+489=801
495+303=898,495+303=798
394+105=599,394+105=499
678+318=109,678+318=996
771+128=909,771+128=899
515+387=802,515+387=902
430+270=600,430+270=700
273+566=849,273+566=839
182+509=791,182+509=691
107+595=602,107+595=702
736+165=801,736+165=901
207+695=802,207+695=902
596+302=998,596+302=898
277+422=799,277+422=699
760+238=109,760+238=998
184+325=519,184+325=509
732+170=802,732+170=902
892+105=109,892+105=997
427+475=802,427+475=902
205+595=700,205+595=800
786+208=109,786+208=994
608+292=800,608+292=900
422+385=707,422+385=807
117+793=900,117+793=910
259+351=600,259+351=610
415+485=800,415+485=900
432+470=802,432+470=902
273+119=492,273+119=392
142+758=800,142+758=900
131+208=349,131+208=339
103+290=493,103+290=393
120+783=803,120+783=903
210+289=599,210+289=499
323+279=502,323+279=602
792+188=970,792+188=980
223+578=701,223+578=801
250+239=499,250+239=489
278+317=695,278+317=595
174+625=709,174+625=799
529+272=701,529+272=801
231+398=639,231+398=629
364+536=800,364+536=900
311+148=469,311+148=459
388+411=899,388+411=799
596+294=880,596+294=890
295+606=801,295+606=901
290+206=596,290+206=496
138+365=403,138+365=503
638+165=703,638+165=803
459+440=999,459+440=899
425+281=606,425+281=706
626+277=803,626+277=903
688+308=109,688+308=996
412+490=802,412+490=902
280+115=495,280+115=395
658+141=899,658+141=799
111+718=839,111+718=829
211+538=759,211+538=749
637+163=700,637+163=800
110+389=599,110+389=499
297+693=980,297+693=990
334+574=808,334+574=908
108+793=801,108+793=901
295+402=797,295+402=697
405+498=803,405+498=903
519+261=770,519+261=780
180+439=629,180+439=619
201+528=739,201+528=729
286+309=695,286+309=595
491+104=695,491+104=595
521+182=603,521+182=703
256+254=500,256+254=510
383+215=698,383+215=598
307+596=803,307+596=903
156+154=300,156+154=310
111+758=879,111+758=869
430+176=506,430+176=606
105+290=495,105+290=395
697+102=899,697+102=799
133+175=208,133+175=308
169+119=388,169+119=288
221+348=579,221+348=569
745+254=109,745+254=999
431+438=879,431+438=869
173+756=939,173+756=929
124+677=701,124+677=801
354+525=889,354+525=879
506+114=610,506+114=620
131+775=806,131+775=906
110+793=803,110+793=903
224+377=501,224+377=601
222+337=569,222+337=559
271+558=839,271+558=829
233+273=406,233+273=506
493+103=696,493+103=596
427+278=605,427+278=705
431+471=802,431+471=902
532+275=707,532+275=807
590+109=799,590+109=699
194+200=494,194+200=394
547+351=998,547+351=898
234+173=307,234+173=407
440+263=603,440+263=703
622+179=701,622+179=801
485+514=109,485+514=999
394+403=897,394+403=797
133+172=205,133+172=305
268+129=497,268+129=397
448+450=998,448+450=898
491+506=109,491+506=997
261+227=498,261+227=488
446+255=601,446+255=701
328+580=808,328+580=908
173+421=694,173+421=594
549+349=998,549+349=898
194+304=598,194+304=498
227+676=803,227+676=903
431+198=639,431+198=629
607+296=803,607+296=903
267+633=800,267+633=900
232+375=507,232+375=607
163+326=499,163+326=489
122+180=202,122+180=302
321+383=604,321+383=704
288+310=698,288+310=598
680+118=898,680+118=798
589+181=760,589+181=770
593+401=109,593+401=994
235+367=502,235+367=602
763+126=899,763+126=889
874+125=109,874+125=999
231+169=300,231+169=400
243+162=305,243+162=405
210+389=699,210+389=599
509+194=603,509+194=703
134+172=206,134+172=306
310+139=459,310+139=449
536+170=606,536+170=706
623+282=805,623+282=905
291+301=692,291+301=592
654+325=989,654+325=979
515+289=704,515+289=804
647+251=998,647+251=898
224+476=600,224+476=700
193+106=399,193+106=299
227+377=504,227+377=604
724+176=800,724+176=900
361+178=549,361+178=539
682+117=899,682+117=799
122+227=359,122+227=349
791+205=109,791+205=996
326+475=701,326+475=801
405+398=703,405+398=803
355+146=401,355+146=501
461+538=909,461+538=999
381+358=749,381+358=739
110+229=349,110+229=339
161+518=689,161+518=679
520+181=601,520+181=701
179+411=690,179+411=590
181+414=695,181+414=595
282+217=509,282+217=499
282+214=596,282+214=496
175+223=498,175+223=398
690+208=998,690+208=898
271+408=689,271+408=679
647+252=999,647+252=899
491+148=649,491+148=639
661+228=899,661+228=889
194+504=798,194+504=698
315+386=601,315+386=701
101+298=409,101+298=399
519+283=702,519+283=802
331+138=479,331+138=469
739+164=803,739+164=903
225+375=500,225+375=600
287+583=860,287+583=870
109+699=708,109+699=808
171+348=529,171+348=519
433+271=604,433+271=704
198+198=496,198+198=396
124+445=579,124+445=569
296+609=805,296+609=905
315+285=500,315+285=600
336+367=603,336+367=703
731+108=849,731+108=839
103+799=802,103+799=902
625+178=703,625+178=803
179+220=499,179+220=399
332+375=607,332+375=707
287+497=774,287+497=784
294+608=802,294+608=902
217+384=501,217+384=601
732+169=801,732+169=901
281+312=693,281+312=593
339+165=404,339+165=504
385+412=897,385+412=797
253+257=500,253+257=510
181+199=480,181+199=380
105+597=602,105+597=702
170+526=796,170+526=696
122+584=606,122+584=706
454+325=789,454+325=779
439+462=801,439+462=901
211+648=869,211+648=859
549+348=997,549+348=897
381+348=739,381+348=729
423+486=809,423+486=909
172+819=109,172+819=991
172+526=798,172+526=698
220+585=705,220+585=805
757+241=109,757+241=998
109+794=803,109+794=903
143+367=500,143+367=510
397+402=899,397+402=799
150+539=699,150+539=689
591+305=996,591+305=896
106+191=397,106+191=297
406+399=705,406+399=805
208+697=805,208+697=905
234+166=300,234+166=400
404+497=801,404+497=901
146+233=389,146+233=379
149+161=300,149+161=310
713+187=800,713+187=900
435+373=708,435+373=808
132+171=203,132+171=303
268+229=597,268+229=497
273+326=609,273+326=599
131+108=249,131+108=239
371+448=829,371+448=819
160+239=409,160+239=399
609+295=804,609+295=904
289+408=797,289+408=697
372+467=849,372+467=839
178+117=395,178+117=295
638+164=702,638+164=802
374+226=500,374+226=600
353+546=809,353+546=899
435+273=608,435+273=708
692+204=996,692+204=896
320+284=504,320+284=604
191+107=398,191+107=298
485+114=699,485+114=599
229+572=701,229+572=801
271+438=719,271+438=709
444+435=889,444+435=879
143+757=800,143+757=900
140+661=701,140+661=801
608+296=804,608+296=904
613+289=802,613+289=902
589+405=109,589+405=994
210+229=449,210+229=439
152+847=109,152+847=999
199+500=799,199+500=699
261+118=389,261+118=379
891+102=109,891+102=993
519+371=880,519+371=890
189+181=360,189+181=370
789+209=109,789+209=998
330+271=501,330+271=601
421+138=569,421+138=559
171+524=795,171+524=695
385+212=697,385+212=597
537+166=603,537+166=703
726+176=802,726+176=902
325+479=704,325+479=804
779+215=109,779+215=994
297+402=799,297+402=699
519+286=705,519+286=805
161+548=719,161+548=709
575+423=109,575+423=998
429+273=602,429+273=702
107+695=702,107+695=802
350+151=401,350+151=501
144+555=799,144+555=699
485+213=798,485+213=698
313+546=869,313+546=859
393+105=598,393+105=498
200+409=619,200+409=609
173+326=509,173+326=499
218+284=402,218+284=502
620+283=803,620+283=903
529+172=601,529+172=701
323+481=704,323+481=804
334+170=404,334+170=504
341+261=502,341+261=602
147+551=798,147+551=698
161+658=829,161+658=819
191+199=490,191+199=390
465+534=909,465+534=999
365+535=800,365+535=900
213+588=701,213+588=801
388+197=575,388+197=585
585+215=700,585+215=800
353+326=689,353+326=679
331+118=459,331+118=449
484+211=795,484+211=695
333+236=579,333+236=569
431+308=749,431+308=739
103+798=801,103+798=901
251+198=459,251+198=449
237+666=803,237+666=903
416+464=870,416+464=880
272+327=609,272+327=599
422+481=803,422+481=903
218+682=890,218+682=900
192+806=109,192+806=998
179+117=396,179+117=296
330+176=406,330+176=506
230+571=701,230+571=801
555+234=799,555+234=789
129+575=604,129+575=704
157+453=600,157+453=610
781+209=109,781+209=990
206+696=802,206+696=902
110+609=729,110+609=719
600+109=719,600+109=709
179+191=470,179+191=370
107+192=399,107+192=299
428+272=600,428+272=700
383+316=799,383+316=699
190+502=792,190+502=692
274+422=796,274+422=696
332+576=808,332+576=908
424+477=801,424+477=901
153+646=709,153+646=799
197+502=799,197+502=699
192+305=597,192+305=497
652+346=109,652+346=998
180+315=595,180+315=495
157+740=997,157+740=897
757+239=109,757+239=996
426+477=803,426+477=903
524+382=806,524+382=906
292+406=798,292+406=698
614+286=800,614+286=900
730+176=806,730+176=906
261+318=589,261+318=579
787+209=109,787+209=996
343+267=600,343+267=610
342+362=604,342+362=704
196+198=494,196+198=394
571+158=739,571+158=729
361+308=679,361+308=669
187+208=495,187+208=395
488+408=996,488+408=896
181+817=109,181+817=998
615+288=803,615+288=903
281+415=796,281+415=696
683+114=897,683+114=797
536+270=706,536+270=806
216+674=880,216+674=890
129+651=770,129+651=780
307+597=804,307+597=904
299+587=876,299+587=886
541+218=769,541+218=759
680+319=109,680+319=999
723+179=802,723+179=902
535+165=600,535+165=700
638+264=802,638+264=902
116+186=202,116+186=302
515+286=701,515+286=801
138+421=569,138+421=559
414+390=704,414+390=804
333+568=801,333+568=901
603+298=801,603+298=901
185+114=399,185+114=299
202+598=700,202+598=800
631+172=703,631+172=803
131+471=502,131+471=602
424+383=707,424+383=807
592+302=994,592+302=894
367+332=709,367+332=699
524+183=607,524+183=707
282+411=793,282+411=693
111+418=539,111+418=529
340+362=602,340+362=702
430+373=703,430+373=803
765+135=800,765+135=900
233+374=507,233+374=607
492+207=709,492+207=699
390+402=892,390+402=792
132+772=804,132+772=904
176+319=595,176+319=495
391+228=629,391+228=619
243+157=300,243+157=400
379+119=598,379+119=498
418+285=603,418+285=703
254+256=500,254+256=510
158+838=199,158+838=996
333+470=703,333+470=803
228+662=880,228+662=890
425+481=806,425+481=906
314+588=802,314+588=902
706+174=870,706+174=880
362+637=909,362+637=999
380+218=698,380+218=598
336+165=401,336+165=501
567+429=109,567+429=996
130+472=502,130+472=602
523+178=601,523+178=701
202+296=598,202+296=498
437+266=603,437+266=703
120+229=359,120+229=349
357+232=599,357+232=589
522+284=706,522+284=806
422+384=706,422+384=806
595+404=109,595+404=999
856+133=999,856+133=989
292+467=769,292+467=759
346+233=589,346+233=579
619+281=800,619+281=900
665+334=109,665+334=999
140+163=203,140+163=303
378+219=697,378+219=597
202+547=759,202+547=749
135+367=402,135+367=502
212+588=700,212+588=800
277+222=509,277+222=499
220+683=803,220+683=903
227+476=603,227+476=703
518+283=701,518+283=801
186+508=794,186+508=694
464+435=809,464+435=899
401+197=698,401+197=598
183+415=698,183+415=598
138+672=800,138+672=810
317+384=601,317+384=701
171+658=839,171+658=829
171+458=639,171+458=629
324+380=604,324+380=704
120+183=203,120+183=303
625+275=800,625+275=900
743+160=803,743+160=903
783+208=109,783+208=991
396+401=897,396+401=797
128+680=708,128+680=808
169+730=999,169+730=899
281+178=469,281+178=459
652+147=809,652+147=799
181+115=396,181+115=296
109+279=488,109+279=388
569+127=796,569+127=696
754+244=109,754+244=998
531+170=601,531+170=701
197+683=870,197+683=880
407+294=601,407+294=701
496+403=999,496+403=899
702+268=960,702+268=970
101+648=759,101+648=749
491+398=899,491+398=889
147+332=489,147+332=479
341+128=479,341+128=469
236+674=900,236+674=910
230+275=405,230+275=505
332+471=703,332+471=803
893+106=109,893+106=999
303+598=801,303+598=901
187+210=497,187+210=397
182+208=490,182+208=390
651+238=899,651+238=889
631+228=869,631+228=859
216+586=702,216+586=802
292+317=619,292+317=609
126+682=708,126+682=808
194+104=398,194+104=298
267+529=896,267+529=796
769+128=997,769+128=897
140+760=800,140+760=900
210+590=700,210+590=800
223+582=705,223+582=805
509+294=703,509+294=803
892+104=109,892+104=996
119+785=804,119+785=904
394+103=597,394+103=497
121+108=239,121+108=229
429+461=880,429+461=890
308+295=503,308+295=603
222+437=669,222+437=659
109+698=707,109+698=807
182+199=481,182+199=381
425+278=603,425+278=703
137+164=201,137+164=301
429+375=704,429+375=804
207+699=806,207+699=906
211+188=499,211+188=399
754+245=109,754+245=999
673+319=109,673+319=992
513+287=700,513+287=800
544+145=699,544+145=689
640+159=899,640+159=799
266+733=909,266+733=999
333+273=506,333+273=606
162+235=497,162+235=397
233+173=306,233+173=406
423+281=604,423+281=704
196+594=780,196+594=790
103+497=500,103+497=600
379+319=798,379+319=698
159+840=109,159+840=999
167+429=696,167+429=596
474+125=609,474+125=599
211+208=429,211+208=419
156+654=800,156+654=810
485+414=999,485+414=899
546+452=109,546+452=998
490+509=109,490+509=999
268+231=509,268+231=499
318+185=403,318+185=503
149+450=699,149+450=599
188+206=494,188+206=394
114+486=500,114+486=600
704+196=800,704+196=900
651+138=799,651+138=789
764+175=949,764+175=939
253+136=399,253+136=389
251+250=401,251+250=501
647+332=989,647+332=979
329+551=870,329+551=880
266+135=301,266+135=401
746+252=109,746+252=998
306+296=502,306+296=602
129+369=598,129+369=498
141+764=805,141+764=905
151+428=589,151+428=579
201+648=859,201+648=849
159+199=458,159+199=358
126+684=700,126+684=810
561+337=998,561+337=898
227+575=702,227+575=802
330+173=403,330+173=503
679+319=109,679+319=998
131+328=469,131+328=459
177+209=486,177+209=386
369+328=797,369+328=697
285+311=696,285+311=596
281+408=789,281+408=689
268+132=300,268+132=400
144+445=599,144+445=589
437+166=503,437+166=603
356+442=898,356+442=798
224+380=504,224+380=604
142+760=802,142+760=902
455+534=999,455+534=989
790+209=109,790+209=999
131+348=489,131+348=479
141+164=205,141+164=305
281+117=498,281+117=398
199+199=498,199+199=398
295+301=696,295+301=596
160+679=849,160+679=839
468+201=679,468+201=669
545+451=109,545+451=996
396+594=980,396+594=990
611+128=749,611+128=739
415+390=705,415+390=805
184+414=698,184+414=598
721+218=949,721+218=939
221+281=402,221+281=502
182+116=398,182+116=298
427+477=804,427+477=904
437+167=504,437+167=604
236+574=800,236+574=810
100+609=719,100+609=709
676+226=802,676+226=902
673+227=800,673+227=900
197+197=494,197+197=394
283+716=109,283+716=999
151+650=701,151+650=801
322+583=805,322+583=905
358+641=909,358+641=999
269+729=109,269+729=998
753+236=999,753+236=989
230+173=303,230+173=403
185+514=799,185+514=699
674+225=809,674+225=899
306+594=890,306+594=900
228+575=703,228+575=803
659+337=109,659+337=996
178+416=694,178+416=594
126+474=500,126+474=600
187+310=597,187+310=497
237+170=307,237+170=407
296+302=698,296+302=598
229+651=870,229+651=880
216+394=600,216+394=610
181+816=109,181+816=997
313+587=800,313+587=900
221+687=808,221+687=908
740+161=801,740+161=901
421+148=579,421+148=569
497+501=109,497+501=998
605+298=803,605+298=903
111+328=449,111+328=439
413+489=802,413+489=902
301+228=539,301+228=529
550+251=701,550+251=801
236+614=840,236+614=850
169+328=597,169+328=497
892+103=109,892+103=995
194+199=493,194+199=393
124+676=700,124+676=800
689+109=898,689+109=798
787+212=109,787+212=999
424+484=808,424+484=908
199+386=575,199+386=585
531+138=679,531+138=669
281+413=794,281+413=694
178+216=494,178+216=394
290+204=594,290+204=494
457+440=997,457+440=897
178+118=396,178+118=296
156+344=400,156+344=500
112+557=679,112+557=669
322+485=707,322+485=807
781+208=108,781+208=989
184+512=796,184+512=696
759+138=997,759+138=897
119+182=201,119+182=301
274+125=309,274+125=399
692+288=970,692+288=980
191+205=496,191+205=396
490+209=799,490+209=699
321+386=607,321+386=707
695+204=999,695+204=899
231+569=700,231+569=800
570+329=999,570+329=899
446+264=700,446+264=710
183+216=409,183+216=399
682+314=109,682+314=996
482+116=698,482+116=598
