31161/75000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.2, 'block_size': 1024, 'batch_size': 12, 'test_batch_size': 2048, 'max_iters': 6000, 'eval_interval': 100, 'min_lr': 0.0001, 'max_lr': 0.001, 'warmup_iters': 100, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 3, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'reversed_addition_dollar_signs_false_3_resampled'}
51+217=96,51+217=862
347+20=463,347+20=763
64+188=35,64+188=252
223+54=282,223+54=772
871+42=419,871+42=319
20+975=596,20+975=599
964+33=499,964+33=799
192+26=222,192+26=812
802+60=168,802+60=268
589+26=416,589+26=516
49+398=640,49+398=744
14+574=781,14+574=885
43+930=471,43+930=379
28+461=888,28+461=984
131+14=741,131+14=541
824+49=278,824+49=378
50+173=320,50+173=322
325+40=273,325+40=563
378+17=693,378+17=593
729+32=267,729+32=167
82+290=373,82+290=273
68+374=141,68+374=244
35+936=171,35+936=179
606+41=246,606+41=746
35+644=870,35+644=976
811+93=209,811+93=409
144+19=261,144+19=361
455+99=255,455+99=455
59+130=982,59+130=981
15+287=101,15+287=203
21+555=282,21+555=675
59+239=794,59+239=892
74+164=731,74+164=832
21+854=576,21+854=578
80+728=901,80+728=808
179+20=491,179+20=991
41+590=233,41+590=136
61+327=985,61+327=883
18+743=161,18+743=167
176+81=652,176+81=752
21+923=341,21+923=449
551+37=295,551+37=885
495+64=265,495+64=955
10+817=821,10+817=728
395+19=214,395+19=414
541+20=465,541+20=165
96+733=821,96+733=928
74+120=592,74+120=491
295+70=163,295+70=563
408+90=294,408+90=894
81+348=921,81+348=924
66+230=694,66+230=692
325+88=214,325+88=314
29+166=394,29+166=591
882+97=489,882+97=979
90+868=856,90+868=859
592+97=296,592+97=986
35+623=658,35+623=856
899+98=699,899+98=799
244+64=213,244+64=803
89+524=311,89+524=316
77+782=851,77+782=958
249+37=292,249+37=682
46+687=231,46+687=337
840+87=239,840+87=729
48+496=341,48+496=445
477+56=435,477+56=335
58+249=607,58+249=703
219+92=213,219+92=113
46+568=211,46+568=416
43+106=94,43+106=941
92+886=776,92+886=879
28+134=264,28+134=261
91+842=337,91+842=339
491+92=195,491+92=385
818+83=209,818+83=109
28+785=211,28+785=318
857+39=498,857+39=698
64+213=574,64+213=772
84+442=521,84+442=625
17+210=824,17+210=722
920+26=259,920+26=649
54+813=765,54+813=768
34+732=661,34+732=667
293+82=183,293+82=573
29+522=946,29+522=155
37+655=991,37+655=296
784+37=428,784+37=128
16+860=771,16+860=678
21+490=211,21+490=115
411+76=294,411+76=784
86+580=664,86+580=666
38+536=479,38+536=475
187+98=682,187+98=582
30+305=830,30+305=533
442+24=274,442+24=664
35+373=701,35+373=804
451+88=245,451+88=935
94+527=221,94+527=126
538+13=255,538+13=155
92+779=176,92+779=178
56+757=811,56+757=318
764+15=477,764+15=977
87+891=871,87+891=879
57+186=14,57+186=342
301+22=123,301+22=323
146+83=232,146+83=922
15+137=25,15+137=251
67+275=934,67+275=243
92+619=215,92+619=117
911+18=239,911+18=929
64+475=831,64+475=935
63+414=870,63+414=774
798+14=418,798+14=218
533+85=226,533+85=816
61+293=350,61+293=453
80+418=992,80+418=894
614+17=236,614+17=136
859+54=419,859+54=319
244+51=492,244+51=592
164+99=662,164+99=362
500+98=206,500+98=895
670+39=417,670+39=907
144+69=212,144+69=312
737+86=228,737+86=328
386+11=493,386+11=793
26+248=37,26+248=472
458+38=294,458+38=694
394+13=404,394+13=704
65+786=851,65+786=158
61+363=321,61+363=424
62+684=641,62+684=647
371+47=424,371+47=814
576+10=485,576+10=685
780+61=448,780+61=148
604+11=126,604+11=516
90+169=950,90+169=952
78+490=866,78+490=865
950+90=440,950+90=401
33+545=970,33+545=875
764+64=228,764+64=828
34+221=554,34+221=552
98+808=501,98+808=609
45+761=601,45+761=608
461+47=215,461+47=805
418+55=274,418+55=374
72+603=574,72+603=576
25+840=561,25+840=568
764+37=208,764+37=108
54+243=594,54+243=792
14+219=331,14+219=332
185+99=682,185+99=482
55+449=901,55+449=405
261+17=282,261+17=872
59+242=994,59+242=103
271+41=413,271+41=213
29+892=911,29+892=129
441+31=474,441+31=274
722+64=297,722+64=687
77+400=776,77+400=774
904+80=189,904+80=489
860+51=419,860+51=119
207+97=203,207+97=403
17+388=401,17+388=504
520+87=216,520+87=706
548+66=216,548+66=416
549+47=295,549+47=695
704+97=208,704+97=108
729+36=267,729+36=567
227+38=262,227+38=562
58+216=274,58+216=472
410+56=274,410+56=664
567+42=206,567+42=906
258+20=472,258+20=872
93+259=25,93+259=253
18+370=885,18+370=883
98+320=816,98+320=814
71+538=111,71+538=906
19+613=921,19+613=236
68+399=566,68+399=764
72+529=202,72+529=106
538+78=216,538+78=616
756+42=497,756+42=897
848+80=429,848+80=829
68+599=260,68+599=766
27+302=826,27+302=923
12+670=384,12+670=286
297+70=173,297+70=763
50+931=186,50+931=189
71+676=446,71+676=747
83+346=131,83+346=924
780+86=478,780+86=668
18+789=601,18+789=708
334+45=283,334+45=973
88+766=151,88+766=458
89+582=866,89+582=176
84+784=861,84+784=868
16+665=771,16+665=186
22+522=341,22+522=445
12+717=921,12+717=927
640+79=227,640+79=917
811+62=278,811+62=378
663+58=227,663+58=127
606+90=296,606+90=696
18+423=936,18+423=144
79+665=341,79+665=447
87+104=192,87+104=191
450+27=484,450+27=774
17+202=814,17+202=912
47+629=579,47+629=676
801+14=418,801+14=518
17+228=54,17+228=542
16+689=401,16+689=507
137+44=771,137+44=181
679+90=467,679+90=967
33+284=711,33+284=713
828+80=219,828+80=809
705+91=497,705+91=697
924+52=289,924+52=679
79+856=331,79+856=539
296+82=673,296+82=873
19+423=936,19+423=244
84+542=521,84+542=626
674+95=467,674+95=967
75+604=875,75+604=976
372+19=693,372+19=193
37+730=861,37+730=767
25+201=623,25+201=622
801+52=258,801+52=358
13+436=156,13+436=944
866+37=409,866+37=309
81+333=511,81+333=414
590+28=126,590+28=816
54+622=579,54+622=676
28+665=192,28+665=396
69+913=978,69+913=289
865+88=459,865+88=359
834+61=298,834+61=598
39+395=331,39+395=434
67+622=888,67+622=986
619+79=296,619+79=896
331+94=234,331+94=524
466+27=294,466+27=394
22+577=992,22+577=995
653+62=417,653+62=517
848+30=478,848+30=878
406+40=244,406+40=644
65+377=241,65+377=244
614+21=236,614+21=536
71+348=911,71+348=914
168+46=612,168+46=412
11+902=311,11+902=319
25+411=631,25+411=634
669+89=457,669+89=857
90+109=999,90+109=991
789+80=478,789+80=968
47+918=361,47+918=569
21+897=816,21+897=819
72+547=911,72+547=916
96+829=521,96+829=529
86+579=851,86+579=566
364+51=414,364+51=514
48+593=931,48+593=146
15+494=901,15+494=905
899+52=749,899+52=159
70+178=940,70+178=842
10+759=961,10+759=967
81+793=576,81+793=478
324+12=233,324+12=633
40+721=161,40+721=167
763+46=418,763+46=908
50+558=702,50+558=806
578+97=476,578+97=576
218+19=232,218+19=732
503+96=206,503+96=995
88+609=699,88+609=796
317+87=204,317+87=404
480+21=405,480+21=105
11+596=711,11+596=706
74+858=931,74+858=239
965+26=499,965+26=199
67+429=598,67+429=694
96+818=311,96+818=419
59+917=379,59+917=679
605+79=286,605+79=486
10+208=914,10+208=812
35+331=66,35+331=663
39+623=951,39+623=266
580+68=456,580+68=846
15+751=665,15+751=667
93+500=392,93+500=395
85+343=821,85+343=824
483+49=435,483+49=235
285+83=463,285+83=863
648+68=217,648+68=617
55+627=87,55+627=286
818+40=268,818+40=858
292+92=683,292+92=483
39+479=611,39+479=815
37+137=374,37+137=471
77+630=701,77+630=707
74+839=211,74+839=319
431+82=215,431+82=315
99+785=386,99+785=488
28+501=921,28+501=925
653+88=247,653+88=147
414+85=205,414+85=994
44+717=161,44+717=167
74+249=321,74+249=323
22+511=331,22+511=335
756+21=477,756+21=777
58+691=841,58+691=947
329+25=253,329+25=453
564+83=446,564+83=746
40+807=841,40+807=748
91+846=837,91+846=739
776+20=497,776+20=697
650+51=207,650+51=107
33+460=499,33+460=394
36+388=321,36+388=424
751+27=287,751+27=877
906+61=179,906+61=769
42+139=184,42+139=181
81+496=874,81+496=775
858+17=278,858+17=578
47+141=884,47+141=881
90+366=751,90+366=654
94+651=541,94+651=547
520+97=226,520+97=716
95+530=521,95+530=526
94+768=161,94+768=268
153+35=491,153+35=881
310+43=253,310+43=353
700+56=26,700+56=657
66+630=792,66+630=696
10+665=275,10+665=576
48+566=311,48+566=416
358+27=283,358+27=583
60+462=221,60+462=225
40+708=841,40+708=847
487+15=405,487+15=205
53+402=450,53+402=554
508+85=295,508+85=395
408+80=284,408+80=884
560+86=456,560+86=646
66+759=821,66+759=528
21+325=94,21+325=643
422+52=274,422+52=474
207+29=232,207+29=632
53+903=556,53+903=659
150+36=491,150+36=681
863+29=498,863+29=298
946+16=469,946+16=269
87+487=376,87+487=475
906+60=169,906+60=669
131+42=271,131+42=371
361+37=204,361+37=893
31+568=992,31+568=995
276+69=643,276+69=543
26+813=931,26+813=938
952+45=499,952+45=799
37+437=377,37+437=474
847+74=229,847+74=129
722+75=208,722+75=797
18+681=892,18+681=996
739+58=297,739+58=797
60+702=366,60+702=267
540+87=236,540+87=726
67+799=261,67+799=668
820+21=248,820+21=148
398+85=284,398+85=384
44+812=551,44+812=658
833+13=448,833+13=648
886+82=469,886+82=869
83+884=766,83+884=769
22+537=166,22+537=955
277+37=613,277+37=413
34+112=54,34+112=641
635+24=266,635+24=956
52+156=701,52+156=802
62+567=531,62+567=926
830+34=278,830+34=468
135+48=281,135+48=381
53+202=454,53+202=552
64+499=850,64+499=365
165+38=602,165+38=302
338+31=273,338+31=963
811+54=278,811+54=568
66+347=316,66+347=314
755+93=448,755+93=848
456+19=274,456+19=574
86+217=201,86+217=303
16+252=76,16+252=862
85+629=416,85+629=417
86+498=286,86+498=485
32+963=496,32+963=599
30+308=930,30+308=833
86+541=721,86+541=726
644+13=456,644+13=756
28+137=563,28+137=561
611+74=286,611+74=586
253+34=482,253+34=782
586+43=426,586+43=926
277+16=692,277+16=392
66+571=731,66+571=736
642+94=237,642+94=637
299+64=263,299+64=363
16+238=35,16+238=452
484+22=405,484+22=605
692+60=457,692+60=257
53+582=431,53+582=536
331+97=234,331+97=824
433+82=225,433+82=515
70+231=101,70+231=103
706+93=207,706+93=997
850+83=439,850+83=339
65+316=284,65+316=183
532+76=216,532+76=806
57+189=64,57+189=642
87+169=65,87+169=652
156+32=491,156+32=881
97+221=814,97+221=813
75+742=711,75+742=718
45+123=664,45+123=861
244+67=213,244+67=113
25+811=631,25+811=638
808+34=448,808+34=248
919+78=299,919+78=799
694+32=427,694+32=627
961+24=489,961+24=589
47+737=381,47+737=487
335+22=453,335+22=753
465+34=205,465+34=994
418+29=244,418+29=744
95+757=846,95+757=258
719+97=218,719+97=618
529+74=206,529+74=306
902+87=299,902+87=989
60+456=811,60+456=615
225+14=242,225+14=932
356+98=254,356+98=454
116+11=231,116+11=721
17+881=895,17+881=898
99+330=921,99+330=924
67+392=856,67+392=954
90+604=792,90+604=496
24+643=661,24+643=766
658+46=207,658+46=407
37+644=180,37+644=186
18+884=201,18+884=209
978+82=460,978+82=601
197+64=652,197+64=162
24+730=551,24+730=457
605+52=256,605+52=756
61+288=153,61+288=943
91+526=711,91+526=716
355+19=273,355+19=473
591+96=296,591+96=786
11+377=98,11+377=883
389+30=414,389+30=914
54+755=601,54+755=908
196+41=13,196+41=732
97+171=76,97+171=862
63+896=951,63+896=959
241+73=213,241+73=413
587+66=456,587+66=356
61+695=756,61+695=657
72+590=264,72+590=266
50+368=911,50+368=814
181+20=402,181+20=102
85+603=786,85+603=886
111+50=261,111+50=161
928+23=259,928+23=159
69+193=951,69+193=262
881+36=419,881+36=719
26+869=491,26+869=598
508+27=235,508+27=535
492+11=405,492+11=305
619+99=217,619+99=817
22+360=390,22+360=283
976+84=460,976+84=601
502+95=206,502+95=795
292+63=163,292+63=553
378+14=493,378+14=293
798+41=148,798+41=938
51+547=992,51+547=895
143+24=461,143+24=761
851+90=449,851+90=149
78+795=371,78+795=378
892+61=459,892+61=359
52+362=311,52+362=414
46+660=701,46+660=607
79+484=260,79+484=365
98+455=350,98+455=355
73+806=875,73+806=978
103+78=281,103+78=181
656+13=466,656+13=966
330+61=293,330+61=193
597+78=676,597+78=576
69+562=921,69+562=136
87+844=131,87+844=139
352+94=244,352+94=644
23+483=601,23+483=605
32+491=321,32+491=325
11+592=303,11+592=306
958+21=479,958+21=979
92+445=831,92+445=735
594+81=476,594+81=576
423+32=264,423+32=554
29+612=931,29+612=146
402+76=284,402+76=874
62+863=426,62+863=529
101+44=241,101+44=541
98+316=316,98+316=414
41+657=892,41+657=896
56+205=164,56+205=162
70+741=111,70+741=118
728+36=267,728+36=467
95+431=626,95+431=625
310+33=243,310+33=343
605+58=266,605+58=366
53+888=146,53+888=149
808+41=258,808+41=948
32+641=372,32+641=376
21+722=446,21+722=347
763+25=497,763+25=887
20+158=97,20+158=871
97+621=811,97+621=817
89+827=311,89+827=619
45+716=165,45+716=167
35+380=511,35+380=514
66+271=634,66+271=733
20+718=931,20+718=837
635+23=266,635+23=856
137+57=291,137+57=491
847+56=209,847+56=309
72+784=656,72+784=658
653+64=217,653+64=717
905+49=259,905+49=459
50+555=101,50+555=506
312+55=273,312+55=763
293+51=143,293+51=443
66+607=378,66+607=376
504+90=195,504+90=495
702+55=267,702+55=757
720+14=237,720+14=437
19+790=901,19+790=908
26+571=798,26+571=795
19+249=76,19+249=862
588+21=406,588+21=906
22+423=346,22+423=544
566+71=436,566+71=736
35+714=841,35+714=947
18+707=521,18+707=527
68+897=261,68+897=569
78+216=294,78+216=492
834+17=258,834+17=158
550+43=495,550+43=395
204+55=262,204+55=952
21+820=246,21+820=148
525+36=265,525+36=165
813+24=248,813+24=738
74+875=846,74+875=949
953+45=499,953+45=899
99+324=321,99+324=324
938+72=210,938+72=101
91+476=864,91+476=765
78+318=695,78+318=693
498+59=255,498+59=755
67+818=481,67+818=588
63+679=831,63+679=247
16+161=77,16+161=771
295+49=643,295+49=443
565+67=436,565+67=236
94+113=70,94+113=702
41+202=24,41+202=342
60+596=751,60+596=656
76+667=831,76+667=347
13+582=492,13+582=595
830+77=219,830+77=709
95+497=296,95+497=295
31+814=546,31+814=548
268+31=403,268+31=992
80+802=286,80+802=288
368+59=224,368+59=724
56+671=721,56+671=727
56+529=488,56+529=585
581+17=4
2,581+17=895
710+85=208,710+85=597
925+74=200,925+74=999
69+677=141,69+677=647
892+45=439,892+45=739
90+835=626,90+835=529
395+84=674,395+84=974
49+155=304,49+155=402
42+687=925,42+687=927
888+90=479,888+90=879
420+47=274,420+47=764
47+749=292,47+749=697
459+89=245,459+89=845
838+80=229,838+80=819
520+89=216,520+89=906
168+23=491,168+23=191
33+274=601,33+274=703
79+733=111,79+733=218
258+25=482,258+25=382
25+738=369,25+738=367
13+296=90,13+296=903
574+93=466,574+93=766
85+819=401,85+819=409
106+45=251,106+45=151
751+26=287,751+26=777
30+139=964,30+139=961
476+72=445,476+72=845
87+358=447,87+358=544
631+28=266,631+28=956
61+727=885,61+727=887
33+714=741,33+714=747
736+98=238,736+98=438
372+95=464,372+95=764
783+14=497,783+14=797
927+28=259,927+28=559
49+565=311,49+565=416
45+741=685,45+741=687
20+901=121,20+901=129
95+300=493,95+300=593
374+28=404,374+28=204
12+815=626,12+815=728
10+887=795,10+887=798
45+108=35,45+108=351
66+420=786,66+420=684
24+394=911,24+394=814
31+326=95,31+326=753
200+98=203,200+98=892
350+25=473,350+25=573
108+48=251,108+48=651
67+921=881,67+921=889
272+34=403,272+34=603
556+99=256,556+99=556
78+470=841,78+470=845
61+225=784,61+225=682
661+94=257,661+94=557
423+25=254,423+25=844
92+441=331,92+441=335
69+522=988,69+522=195
903+71=179,903+71=479
641+34=276,641+34=576
39+717=651,39+717=657
728+61=297,728+61=987
103+54=151,103+54=751
755+40=497,755+40=597
77+737=411,77+737=418
33+943=571,33+943=679
82+827=806,82+827=909
55+750=501,55+750=508
567+58=226,567+58=526
949+10=459,949+10=959
25+570=592,25+570=595
44+745=991,44+745=987
236+85=223,236+85=123
79+282=954,79+282=163
627+37=266,627+37=466
60+408=960,60+408=864
26+513=731,26+513=935
74+583=751,74+583=756
249+35=282,249+35=482
49+759=305,49+759=808
97+530=721,97+530=726
807+27=238,807+27=438
17+152=76,17+152=961
41+381=221,41+381=224
69+762=921,69+762=138
61+925=788,61+925=689
19+535=356,19+535=455
797+89=788,797+89=688
175+62=632,175+62=732
308+81=293,308+81=983
13+425=937,13+425=834
569+39=206,569+39=806
202+44=252,202+44=642
18+466=488,18+466=484
442+61=405,442+61=305
535+14=445,535+14=945
783+65=448,783+65=848
88+635=221,88+635=327
904+32=149,904+32=639
35+697=231,35+697=237
217+28=242,217+28=542
91+850=147,91+850=149
561+52=216,561+52=316
15+876=885,15+876=198
23+875=795,23+875=898
90+479=861,90+479=965
559+82=446,559+82=146
714+54=277,714+54=867
83+258=240,83+258=143
342+29=273,342+29=173
40+217=75,40+217=752
515+39=255,515+39=455
96+416=216,96+416=215
29+923=941,29+923=259
30+894=526,30+894=429
176+82=652,176+82=852
24+678=201,24+678=207
23+964=881,23+964=789
183+54=632,183+54=732
388+41=424,388+41=924
46+279=426,46+279=523
81+146=821,81+146=722
10+206=914,10+206=612
106+53=161,106+53=951
356+10=463,356+10=663
44+588=131,44+588=236
26+500=621,26+500=625
49+412=956,49+412=164
65+807=276,65+807=278
37+850=785,37+850=788
48+595=341,48+595=346
629+54=286,629+54=386
96+173=86,96+173=962
447+67=215,447+67=415
62+904=768,62+904=669
50+509=950,50+509=955
76+889=161,76+889=569
57+661=811,57+661=817
950+31=489,950+31=189
806+88=298,806+88=498
80+846=726,80+846=629
76+262=734,76+262=833
224+81=213,224+81=503
820+84=209,820+84=409
772+30=408,772+30=208
32+452=399,32+452=484
68+179=64,68+179=742
204+53=152,204+53=752
176+27=602,176+27=302
489+65=255,489+65=455
58+430=788,58+430=884
840+13=458,840+13=358
274+73=443,274+73=743
91+738=926,91+738=928
246+81=423,246+81=723
332+87=224,332+87=914
884+14=498,884+14=898
48+327=476,48+327=573
12+433=346,12+433=544
20+492=211,20+492=215
86+155=93,86+155=142
33+529=269,33+529=265
228+93=223,228+93=123
35+264=894,35+264=992
676+65=447,676+65=147
33+346=18,33+346=973
19+275=394,19+275=492
37+650=782,37+650=786
37+591=821,37+591=826
643+18=266,643+18=166
210+13=222,210+13=322
99+815=311,99+815=419
70+697=766,70+697=767
328+33=263,328+33=163
179+43=412,179+43=222
41+542=382,41+542=385
590+91=486,590+91=186
68+103=96,68+103=171
61+381=240,61+381=244
94+401=595,94+401=594
89+418=701,89+418=705
74+383=750,74+383=754
205+44=252,205+44=942
85+329=311,85+329=414
76+356=231,76+356=234
579+90=476,579+90=966
91+304=794,91+304=593
680+67=457,680+67=747
466+10=474,466+10=674
200+36=242,200+36=632
75+463=731,75+463=835
221+37=262,221+37=852
66+229=494,66+229=592
993+57=650,993+57=501
928+71=200,928+71=999
309+90=293,309+90=993
12+495=702,12+495=705
493+28=225,493+28=125
560+58=426,560+58=816
475+78=255,475+78=355
39+809=741,39+809=848
63+155=411,63+155=812
748+20=467,748+20=867
262+47=213,262+47=903
74+808=386,74+808=288
13+138=15,13+138=151
14+649=361,14+649=366
775+94=468,775+94=968
583+98=486,583+98=186
21+340=260,21+340=163
61+190=250,61+190=152
43+373=611,43+373=614
91+204=792,91+204=592
524+10=235,524+10=435
36+779=311,36+779=518
78+446=421,78+446=425
60+939=891,60+939=999
49+113=954,49+113=261
95+473=764,95+473=865
363+48=214,363+48=114
93+212=401,93+212=503
60+103=264,60+103=361
39+906=341,39+906=549
75+162=63,75+162=732
837+31=278,837+31=868
588+83=476,588+83=176
844+69=219,844+69=319
608+36=246,608+36=446
47+368=417,47+368=514
69+727=392,69+727=697
27+669=599,27+669=696
464+41=405,464+41=505
365+82=444,365+82=744
45+590=531,45+590=536
59+723=188,59+723=287
663+61=227,663+61=427
89+687=371,89+687=677
165+46=412,165+46=112
17+416=337,17+416=334
206+45=252,206+45=152
905+31=139,905+31=639
599+46=246,599+46=546
674+54=427,674+54=827
483+26=415,483+26=905
78+515=198,78+515=395
45+797=241,45+797=248
57+395=256,57+395=254
594+54=746,594+54=846
36+218=35,36+218=452
52+824=675,52+824=678
46+531=779,46+531=775
175+97=672,175+97=272
444+65=215,444+65=905
73+912=588,73+912=589
584+92=476,584+92=676
92+553=441,92+553=546
561+84=256,561+84=546
85+134=811,85+134=912
357+76=234,357+76=334
156+33=491,156+33=981
351+15=463,351+15=663
60+502=266,60+502=265
93+160=450,93+160=352
600+73=276,600+73=376
114+14=23,114+14=821
307+51=253,307+51=853
26+909=431,26+909=539
72+742=411,72+742=418
26+948=271,26+948=479
33+461=499,33+461=494
524+20=245,524+20=445
297+27=223,297+27=423
73+380=450,73+380=354
11+185=502,11+185=691
603+63=266,603+63=666
597+32=136,597+32=926
482+57=445,482+57=935
39+676=311,39+676=517
10+281=194,10+281=192
221+14=232,221+14=532
559+46=206,559+46=506
22+312=331,22+312=433
931+42=279,931+42=379
27+569=599,27+569=695
843+13=458,843+13=658
494+92=195,494+92=685
497+69=265,497+69=665
383+69=454,383+69=254
407+48=254,407+48=554
29+768=691,29+768=797
804+89=798,804+89=398
834+69=209,834+69=309
95+506=107,95+506=106
538+60=206,538+60=895
321+95=224,321+95=614
41+999=936,41+999=401
435+39=274,435+39=474
55+896=151,55+896=159
68+647=411,68+647=517
80+116=792,80+116=691
57+762=811,57+762=918
48+284=236,48+284=233
13+129=24,13+129=241
273+14=492,273+14=782
67+868=131,67+868=539
82+353=531,82+353=534
454+42=494,454+42=694
86+626=901,86+626=217
597+84=286,597+84=186
110+63=27,110+63=371
65+411=67,65+411=674
24+743=761,24+743=767
375+68=644,375+68=344
79+723=101,79+723=208
546+93=246,546+93=936
87+241=824,87+241=823
196+73=662,196+73=962
93+413=502,93+413=605
61+182=241,61+182=342
16+165=77,16+165=181
74+169=34,74+169=342
37+289=526,37+289=623
547+62=216,547+62=906
599+87=78,599+87=686
255+54=403,255+54=903
53+526=979,53+526=975
31+275=701,31+275=603
594+34=236,594+34=826
765+92=458,765+92=758
75+356=131,75+356=134
47+115=164,47+115=261
64+263=520,64+263=723
275+31=403,275+31=603
802+59=268,802+59=168
92+467=953,92+467=955
57+491=740,57+491=845
90+347=831,90+347=734
32+249=184,32+249=182
43+361=401,43+361=404
52+833=595,52+833=588
10+624=331,10+624=436
458+53=215,458+53=115
82+657=641,82+657=937
417+58=274,417+58=574
34+823=751,34+823=758
67+787=951,67+787=458
615+41=266,615+41=656
400+59=264,400+59=954
10+795=505,10+795=508
81+833=516,81+833=419
41+803=546,41+803=448
165+56=622,165+56=122
480+83=465,480+83=365
53+431=488,53+431=484
179+93=672,179+93=272
833+45=288,833+45=878
883+44=429,883+44=729
26+197=22,26+197=322
415+69=284,415+69=484
12+200=311,12+200=212
585+79=46,585+79=466
65+453=611,65+453=815
63+802=561,63+802=568
256+49=203,256+49=503
428+33=264,428+33=164
557+29=285,557+29=685
371+54=424,371+54=524
47+287=336,47+287=433
697+66=767,697+66=367
266+59=623,266+59=523
92+212=301,92+212=403
774+24=497,774+24=897
85+578=851,85+578=366
248+86=233,248+86=433
645+33=476,645+33=876
