67184/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.2, 'block_size': 1024, 'batch_size': 12, 'test_batch_size': 2048, 'max_iters': 6000, 'eval_interval': 100, 'min_lr': 0.0001, 'max_lr': 0.001, 'warmup_iters': 100, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 3, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': True, 'resample_data': True, 'name': 'plain_addition_dollar_signs_true_3_resampled'}
$336+63=499$,$336+63=399$
$88+609=797$,$88+609=697$
$480+21=401$,$480+21=501$
$88+502=690$,$88+502=590$
$93+500=693$,$93+500=593$
$77+630=717$,$77+630=707$
$650+51=601$,$650+51=701$
$24+396=410$,$24+396=420$
$51+144=295$,$51+144=195$
$66+630=796$,$66+630=696$
$570+30=500$,$570+30=600$
$18+681=799$,$18+681=699$
$63+617=670$,$63+617=680$
$331+19=340$,$331+19=350$
$706+93=899$,$706+93=799$
$637+53=680$,$637+53=690$
$902+87=999$,$902+87=989$
$225+14=249$,$225+14=239$
$99+330=439$,$99+330=429$
$90+604=794$,$90+604=694$
$389+30=429$,$389+30=419$
$75+607=782$,$75+607=682$
$253+47=290$,$253+47=300$
$14+396=400$,$14+396=410$
$51+547=698$,$51+547=598$
$259+21=270$,$259+21=280$
$607+63=660$,$607+63=670$
$137+57=294$,$137+57=194$
$66+607=773$,$66+607=673$
$19+790=819$,$19+790=809$
$49+451=400$,$49+451=500$
$158+32=180$,$158+32=190$
$80+802=982$,$80+802=882$
$879+71=940$,$879+71=950$
$749+31=770$,$749+31=780$
$520+89=619$,$520+89=609$
$95+300=495$,$95+300=395$
$10+887=997$,$10+887=897$
$78+470=558$,$78+470=548$
$74+826=990$,$74+826=900$
$473+47=510$,$473+47=520$
$97+530=637$,$97+530=627$
$748+92=830$,$748+92=840$
$442+61=403$,$442+61=503$
$23+875=998$,$23+875=898$
$499+81=570$,$499+81=580$
$105+95=190$,$105+95=200$
$50+509=569$,$50+509=559$
$806+88=994$,$806+88=894$
$820+84=804$,$820+84=904$
$772+30=702$,$772+30=802$
$58+430=498$,$58+430=488$
$332+87=429$,$332+87=419$
$19+275=394$,$19+275=294$
$37+650=697$,$37+650=687$
$94+401=595$,$94+401=495$
$769+31=790$,$769+31=800$
$91+304=495$,$91+304=395$
$39+809=858$,$39+809=848$
$74+808=982$,$74+808=882$
$91+204=395$,$91+204=295$
$27+669=796$,$27+669=696$
$464+41=405$,$464+41=505$
$804+66=860$,$804+66=870$
$207+95=202$,$207+95=302$
$895+95=980$,$895+95=990$
$249+91=330$,$249+91=340$
$26+909=945$,$26+909=935$
$11+185=296$,$11+185=196$
$10+281=391$,$10+281=291$
$29+768=897$,$29+768=797$
$255+54=319$,$255+54=309$
$275+31=206$,$275+31=306$
$745+57=702$,$745+57=802$
$543+57=590$,$543+57=600$
$179+15=294$,$179+15=194$
$55+345=300$,$55+345=400$
$159+92=241$,$159+92=251$
$263+87=340$,$263+87=350$
$342+38=370$,$342+38=380$
$77+770=857$,$77+770=847$
$290+38=338$,$290+38=328$
$36+262=398$,$36+262=298$
$168+94=252$,$168+94=262$
$88+790=888$,$88+790=878$
$33+765=898$,$33+765=798$
$88+160=258$,$88+160=248$
$27+623=640$,$27+623=650$
$384+16=300$,$384+16=400$
$13+786=899$,$13+786=799$
$774+28=702$,$774+28=802$
$909+10=929$,$909+10=919$
$638+59=797$,$638+59=697$
$57+600=667$,$57+600=657$
$49+840=899$,$49+840=889$
$99+170=279$,$99+170=269$
$108+85=293$,$108+85=193$
$20+775=895$,$20+775=795$
$514+15=539$,$514+15=529$
$86+502=688$,$86+502=588$
$119+68=287$,$119+68=187$
$54+396=440$,$54+396=450$
$14+296=300$,$14+296=310$
$200+89=299$,$200+89=289$
$788+32=810$,$788+32=820$
$891+99=980$,$891+99=990$
$362+28=380$,$362+28=390$
$74+846=910$,$74+846=920$
$548+32=570$,$548+32=580$
$79+250=339$,$79+250=329$
$95+402=597$,$95+402=497$
$311+91=302$,$311+91=402$
$697+93=780$,$697+93=790$
$566+44=600$,$566+44=610$
$845+96=931$,$845+96=941$
$36+363=499$,$36+363=399$
$19+200=229$,$19+200=219$
$628+42=660$,$628+42=670$
$419+78=597$,$419+78=497$
$89+780=879$,$89+780=869$
$83+319=302$,$83+319=402$
$54+844=998$,$54+844=898$
$98+809=917$,$98+809=907$
$249+52=201$,$249+52=301$
$55+541=696$,$55+541=596$
$21+175=296$,$21+175=196$
$826+94=910$,$826+94=920$
$21+470=591$,$21+470=491$
$751+57=708$,$751+57=808$
$10+386=496$,$10+386=396$
$672+34=606$,$672+34=706$
$772+36=708$,$772+36=808$
$59+410=479$,$59+410=469$
$696+13=719$,$696+13=709$
$773+42=715$,$773+42=815$
$57+640=707$,$57+640=697$
$875+25=800$,$875+25=900$
$509+96=505$,$509+96=605$
$19+473=592$,$19+473=492$
$84+708=892$,$84+708=792$
$52+146=298$,$52+146=198$
$39+540=589$,$39+540=579$
$77+570=657$,$77+570=647$
$87+702=899$,$87+702=789$
$511+78=599$,$511+78=589$
$36+894=920$,$36+894=930$
$66+530=696$,$66+530=596$
$99+480=589$,$99+480=579$
$67+530=607$,$67+530=597$
$63+547=600$,$63+547=610$
$87+706=893$,$87+706=793$
$58+922=970$,$58+922=980$
$39+410=459$,$39+410=449$
$201+88=299$,$201+88=289$
$10+589=699$,$10+589=599$
$651+52=603$,$651+52=703$
$418+84=402$,$418+84=502$
$58+210=278$,$58+210=268$
$672+31=603$,$672+31=703$
$18+260=288$,$18+260=278$
$67+790=867$,$67+790=857$
$50+209=269$,$50+209=259$
$448+62=500$,$448+62=510$
$800+99=809$,$800+99=899$
$100+89=289$,$100+89=189$
$80+603=783$,$80+603=683$
$102+38=130$,$102+38=140$
$361+49=300$,$361+49=410$
$20+172=292$,$20+172=192$
$647+95=732$,$647+95=742$
$79+900=989$,$79+900=979$
$553+48=591$,$553+48=601$
$42+678=710$,$42+678=720$
$365+45=400$,$365+45=410$
$217+83=390$,$217+83=300$
$211+86=397$,$211+86=297$
$30+267=397$,$30+267=297$
$87+906=1093,$87+906=993$
$288+10=398$,$288+10=298$
$84+618=602$,$84+618=702$
$24+274=398$,$24+274=298$
$87+270=367$,$87+270=357$
$414+25=449$,$414+25=439$
$856+64=910$,$856+64=920$
$765+42=707$,$765+42=807$
$541+59=590$,$541+59=600$
$152+43=295$,$152+43=195$
$23+870=993$,$23+870=893$
$402+77=489$,$402+77=479$
$75+254=339$,$75+254=329$
$11+199=200$,$11+199=210$
$52+547=699$,$52+547=599$
$580+49=639$,$580+49=629$
$98+570=678$,$98+570=668$
$429+41=460$,$429+41=470$
$629+51=670$,$629+51=680$
$150+42=292$,$150+42=192$
$39+590=639$,$39+590=629$
$24+271=395$,$24+271=295$
$478+22=400$,$478+22=500$
$893+67=950$,$893+67=960$
$189+31=210$,$189+31=220$
$863+44=807$,$863+44=907$
$107+63=160$,$107+63=170$
$858+43=801$,$858+43=901$
$853+37=880$,$853+37=890$
$53+827=870$,$53+827=880$
$269+10=289$,$269+10=279$
$418+82=490$,$418+82=500$
$113+80=293$,$113+80=193$
$32+678=700$,$32+678=710$
$711+94=705$,$711+94=805$
$862+39=801$,$862+39=901$
$575+31=506$,$575+31=606$
$919+61=970$,$919+61=980$
$365+85=440$,$365+85=450$
$369+91=450$,$369+91=460$
$446+54=400$,$446+54=500$
$649+11=650$,$649+11=660$
$733+74=707$,$733+74=807$
$59+450=519$,$59+450=509$
$134+96=220$,$134+96=230$
$32+763=895$,$32+763=795$
$54+443=597$,$54+443=497$
$29+200=239$,$29+200=229$
$16+885=801$,$16+885=901$
$827+68=995$,$827+68=895$
$22+192=204$,$22+192=214$
$14+885=999$,$14+885=899$
$189+81=260$,$189+81=270$
$108+91=299$,$108+91=199$
$84+707=891$,$84+707=791$
$76+126=102$,$76+126=202$
$929+51=970$,$929+51=980$
$139+60=299$,$139+60=199$
$32+765=897$,$32+765=797$
$164+97=251$,$164+97=261$
$799+30=839$,$799+30=829$
$77+273=340$,$77+273=350$
$317+91=308$,$317+91=408$
$211+73=384$,$211+73=284$
$19+720=749$,$19+720=739$
$28+340=378$,$28+340=368$
$10+484=594$,$10+484=494$
$739+62=791$,$739+62=801$
$91+602=793$,$91+602=693$
$742+67=709$,$742+67=809$
$148+46=294$,$148+46=194$
$755+47=702$,$755+47=802$
$574+27=501$,$574+27=601$
$278+20=398$,$278+20=298$
$442+59=401$,$442+59=501$
$742+61=703$,$742+61=803$
$88+709=897$,$88+709=797$
$15+564=589$,$15+564=579$
$779+21=700$,$779+21=800$
$853+57=900$,$853+57=910$
$589+50=649$,$589+50=639$
$88+251=349$,$88+251=339$
$98+530=638$,$98+530=628$
$613+26=649$,$613+26=639$
$11+299=300$,$11+299=310$
$212+85=397$,$212+85=297$
$357+44=301$,$357+44=401$
$644+61=605$,$644+61=705$
$310+19=339$,$310+19=329$
$210+89=399$,$210+89=299$
$34+469=403$,$34+469=503$
$577+73=640$,$577+73=650$
$84+907=1091,$84+907=991$
$513+91=504$,$513+91=604$
$542+60=502$,$542+60=602$
$34+896=920$,$34+896=930$
$766+94=850$,$766+94=860$
$163+97=250$,$163+97=260$
$362+58=410$,$362+58=420$
$82+602=784$,$82+602=684$
$653+52=605$,$653+52=705$
$441+49=480$,$441+49=490$
$453+57=500$,$453+57=510$
$11+588=699$,$11+588=599$
$865+41=806$,$865+41=906$
$568+33=501$,$568+33=601$
$128+92=210$,$128+92=220$
$27+769=896$,$27+769=796$
$585+15=500$,$585+15=600$
$671+49=710$,$671+49=720$
$37+520=567$,$37+520=557$
$86+114=100$,$86+114=200$
$869+72=931$,$869+72=941$
$44+406=440$,$44+406=450$
$19+260=289$,$19+260=279$
$88+509=697$,$88+509=597$
$41+808=859$,$41+808=849$
$68+380=458$,$68+380=448$
$82+207=389$,$82+207=289$
$758+73=821$,$758+73=831$
$78+550=638$,$78+550=628$
$79+502=681$,$79+502=581$
$109+51=150$,$109+51=160$
$89+470=569$,$89+470=559$
$51+846=997$,$51+846=897$
$75+408=583$,$75+408=483$
$86+116=102$,$86+116=202$
$881+22=803$,$881+22=903$
$59+690=759$,$59+690=749$
$610+95=605$,$610+95=705$
$589+71=650$,$589+71=660$
$609+98=607$,$609+98=707$
$354+50=304$,$354+50=404$
$318+78=496$,$318+78=396$
$873+35=808$,$873+35=908$
$644+63=607$,$644+63=707$
$53+617=660$,$53+617=670$
$13+482=595$,$13+482=495$
$97+601=798$,$97+601=698$
$65+444=519$,$65+444=509$
$88+500=698$,$88+500=588$
$27+540=577$,$27+540=567$
$768+92=850$,$768+92=860$
$11+580=691$,$11+580=591$
$23+471=594$,$23+471=494$
$84+619=603$,$84+619=703$
$37+700=747$,$37+700=737$
$99+280=389$,$99+280=379$
$485+35=510$,$485+35=520$
$61+908=979$,$61+908=969$
$315+24=349$,$315+24=339$
$644+36=670$,$644+36=680$
$112+70=282$,$112+70=182$
$74+708=882$,$74+708=782$
$777+53=820$,$777+53=830$
$754+49=703$,$754+49=803$
$600+29=639$,$600+29=629$
$874+46=910$,$874+46=920$
$24+846=860$,$24+846=870$
$89+190=289$,$89+190=279$
$242+48=280$,$242+48=290$
$90+903=1093,$90+903=993$
$40+609=659$,$40+609=649$
$286+34=310$,$286+34=320$
$92+658=740$,$92+658=750$
$36+260=396$,$36+260=296$
$194+86=270$,$194+86=280$
$85+504=689$,$85+504=589$
$68+610=688$,$68+610=678$
$19+773=892$,$19+773=792$
$513+93=506$,$513+93=606$
$425+75=400$,$425+75=500$
$49+390=449$,$49+390=439$
$74+816=880$,$74+816=890$
$212+87=309$,$212+87=299$
$359+61=410$,$359+61=420$
$30+369=499$,$30+369=399$
$101+75=276$,$101+75=176$
$834+86=910$,$834+86=920$
$77+440=527$,$77+440=517$
$296+24=310$,$296+24=320$
$50+309=369$,$50+309=359$
$98+360=468$,$98+360=458$
$564+39=503$,$564+39=603$
$266+74=330$,$266+74=340$
$727+69=896$,$727+69=796$
$202+26=238$,$202+26=228$
$32+468=400$,$32+468=500$
$49+510=569$,$49+510=559$
$149+31=170$,$149+31=180$
$102+77=289$,$102+77=179$
$44+458=402$,$44+458=502$
$579+41=610$,$579+41=620$
$91+206=397$,$91+206=297$
$39+890=939$,$39+890=929$
$297+23=310$,$297+23=320$
$367+83=440$,$367+83=450$
$98+740=848$,$98+740=838$
$74+427=401$,$74+427=501$
$91+301=492$,$91+301=392$
$674+31=605$,$674+31=705$
$244+62=206$,$244+62=306$
$742+69=701$,$742+69=811$
$29+661=790$,$29+661=690$
$103+95=298$,$103+95=198$
$67+332=499$,$67+332=399$
$738+64=702$,$738+64=802$
$101+81=282$,$101+81=182$
$95+301=496$,$95+301=396$
$646+54=690$,$646+54=700$
$86+143=239$,$86+143=229$
$11+487=598$,$11+487=498$
$42+658=690$,$42+658=700$
$755+45=790$,$755+45=800$
$535+66=501$,$535+66=601$
$47+270=327$,$47+270=317$
$57+440=507$,$57+440=497$
$513+90=503$,$513+90=603$
$389+10=309$,$389+10=399$
$122+70=292$,$122+70=192$
$986+13=1099,$986+13=999$
$343+64=307$,$343+64=407$
$18+374=492$,$18+374=392$
$31+664=795$,$31+664=695$
$18+610=638$,$18+610=628$
$76+500=676$,$76+500=576$
$309+93=302$,$309+93=402$
$32+665=797$,$32+665=697$
$99+490=599$,$99+490=589$
$130+68=298$,$130+68=198$
$187+83=260$,$187+83=270$
$246+95=331$,$246+95=341$
$89+430=529$,$89+430=519$
$352+68=410$,$352+68=420$
$92+798=880$,$92+798=890$
$410+95=405$,$410+95=505$
$262+41=203$,$262+41=303$
$353+55=308$,$353+55=408$
$22+771=893$,$22+771=793$
$744+76=810$,$744+76=820$
$18+500=528$,$18+500=518$
$601+69=660$,$601+69=670$
$89+607=796$,$89+607=696$
$15+144=169$,$15+144=159$
$94+426=510$,$94+426=520$
$84+805=989$,$84+805=889$
$19+570=599$,$19+570=589$
$830+71=801$,$830+71=901$
$19+270=299$,$19+270=289$
$75+808=983$,$75+808=883$
$85+206=391$,$85+206=291$
$85+905=1090,$85+905=990$
$14+846=850$,$14+846=860$
$703+16=729$,$703+16=719$
$47+230=287$,$47+230=277$
$86+904=1090,$86+904=990$
$329+66=495$,$329+66=395$
$708+82=780$,$708+82=790$
$228+71=399$,$228+71=299$
$826+74=890$,$826+74=900$
$843+63=806$,$843+63=906$
$222+77=309$,$222+77=299$
$500+29=539$,$500+29=529$
$494+86=570$,$494+86=580$
$86+209=395$,$86+209=295$
$89+507=696$,$89+507=596$
$52+543=695$,$52+543=595$
$748+54=702$,$748+54=802$
$69+840=919$,$69+840=909$
$858+22=870$,$858+22=880$
$346+84=420$,$346+84=430$
$597+73=660$,$597+73=670$
$908+20=938$,$908+20=928$
$858+94=942$,$858+94=952$
$855+35=880$,$855+35=890$
$703+98=701$,$703+98=801$
$27+266=393$,$27+266=293$
$344+36=370$,$344+36=380$
$39+659=798$,$39+659=698$
$85+608=793$,$85+608=693$
$387+12=409$,$387+12=399$
$85+716=701$,$85+716=801$
$26+153=189$,$26+153=179$
$741+60=701$,$741+60=801$
$12+386=498$,$12+386=398$
$23+273=396$,$23+273=296$
$314+86=300$,$314+86=400$
$353+28=371$,$353+28=381$
$66+394=450$,$66+394=460$
$465+96=551$,$465+96=561$
$66+509=675$,$66+509=575$
$96+500=696$,$96+500=596$
$28+192=210$,$28+192=220$
$76+820=996$,$76+820=896$
$839+41=870$,$839+41=880$
$127+72=299$,$127+72=199$
$740+69=709$,$740+69=809$
$27+840=877$,$27+840=867$
$110+82=292$,$110+82=192$
$20+772=892$,$20+772=792$
$22+173=295$,$22+173=195$
$507+96=503$,$507+96=603$
$22+768=780$,$22+768=790$
$889+61=940$,$889+61=950$
$79+850=939$,$79+850=929$
$11+482=593$,$11+482=493$
$238+82=310$,$238+82=320$
$857+23=870$,$857+23=880$
$547+83=620$,$547+83=630$
$269+81=340$,$269+81=350$
$53+107=150$,$53+107=160$
$80+805=985$,$80+805=885$
$310+79=399$,$310+79=389$
$299+20=329$,$299+20=319$
$43+767=800$,$43+767=810$
$832+68=800$,$832+68=900$
$446+95=531$,$446+95=541$
$706+89=895$,$706+89=795$
$39+920=969$,$39+920=959$
$44+486=520$,$44+486=530$
$658+72=720$,$658+72=730$
$743+97=830$,$743+97=840$
$33+866=999$,$33+866=899$
$29+420=459$,$29+420=449$
$72+518=580$,$72+518=590$
$62+918=970$,$62+918=980$
$177+19=296$,$177+19=196$
$65+514=589$,$65+514=579$
$903+16=929$,$903+16=919$
$101+77=278$,$101+77=178$
$77+723=890$,$77+723=800$
$218+92=300$,$218+92=310$
$538+62=590$,$538+62=600$
$27+572=699$,$27+572=599$
$519+82=501$,$519+82=601$
$27+271=398$,$27+271=298$
$95+200=395$,$95+200=295$
$84+476=550$,$84+476=560$
$754+76=820$,$754+76=830$
$410+90=400$,$410+90=500$
$47+530=587$,$47+530=577$
$884+19=803$,$884+19=903$
$528+62=580$,$528+62=590$
$88+200=398$,$88+200=288$
$533+67=500$,$533+67=600$
$587+93=670$,$587+93=680$
$214+75=299$,$214+75=289$
$47+909=966$,$47+909=956$
$39+257=396$,$39+257=296$
$348+52=300$,$348+52=400$
$48+453=401$,$48+453=501$
$335+45=370$,$335+45=380$
$929+31=950$,$929+31=960$
$91+405=596$,$91+405=496$
$25+907=942$,$25+907=932$
$644+62=606$,$644+62=706$
$29+363=492$,$29+363=392$
$43+257=200$,$43+257=300$
$28+350=388$,$28+350=378$
$93+504=697$,$93+504=597$
$209+87=396$,$209+87=296$
$29+163=292$,$29+163=192$
$27+940=977$,$27+940=967$
$748+62=800$,$748+62=810$
$728+62=780$,$728+62=790$
$265+37=202$,$265+37=302$
$862+44=806$,$862+44=906$
$248+62=300$,$248+62=310$
$10+184=294$,$10+184=194$
$114+82=296$,$114+82=196$
$11+180=291$,$11+180=191$
$509+98=507$,$509+98=607$
$86+105=291$,$86+105=191$
$69+470=549$,$69+470=539$
$647+47=794$,$647+47=694$
$513+96=509$,$513+96=609$
$589+30=629$,$589+30=619$
$180+29=219$,$180+29=209$
$14+476=480$,$14+476=490$
$97+702=899$,$97+702=799$
$786+13=709$,$786+13=799$
$772+42=714$,$772+42=814$
$87+107=294$,$87+107=194$
$854+46=890$,$854+46=900$
$97+293=380$,$97+293=390$
$256+96=342$,$256+96=352$
$20+179=299$,$20+179=199$
$122+38=150$,$122+38=160$
$76+509=685$,$76+509=585$
$471+31=402$,$471+31=502$
$440+63=403$,$440+63=503$
$19+173=292$,$19+173=192$
$838+82=910$,$838+82=920$
$44+416=450$,$44+416=460$
$17+580=697$,$17+580=597$
$567+83=640$,$567+83=650$
$99+770=879$,$99+770=869$
$884+36=910$,$884+36=920$
$53+149=1022,$53+149=202$
$223+76=399$,$223+76=299$
$13+557=560$,$13+557=570$
$474+24=598$,$474+24=498$
$32+907=949$,$32+907=939$
$151+29=170$,$151+29=180$
$87+805=992$,$87+805=892$
$24+596=610$,$24+596=620$
$508+98=506$,$508+98=606$
$75+805=980$,$75+805=880$
$449+51=490$,$449+51=500$
$228+69=397$,$228+69=297$
$851+53=804$,$851+53=904$
$37+800=847$,$37+800=837$
$221+75=396$,$221+75=296$
$600+89=699$,$600+89=689$
$649+50=799$,$649+50=699$
$352+18=360$,$352+18=370$
$21+875=996$,$21+875=896$
$83+304=487$,$83+304=387$
$430+89=529$,$430+89=519$
$89+390=489$,$89+390=479$
$229+62=391$,$229+62=291$
$91+902=1093,$91+902=993$
$128+68=296$,$128+68=196$
$782+20=702$,$782+20=802$
$472+32=404$,$472+32=504$
$90+209=399$,$90+209=299$
$18+650=678$,$18+650=668$
$917+63=970$,$917+63=980$
$789+51=830$,$789+51=840$
$364+40=304$,$364+40=404$
$39+190=239$,$39+190=229$
$829+71=990$,$829+71=900$
$782+21=703$,$782+21=803$
$280+69=359$,$280+69=349$
$78+151=239$,$78+151=229$
$48+280=338$,$48+280=328$
$854+56=900$,$854+56=910$
$384+46=420$,$384+46=430$
$22+774=896$,$22+774=796$
$77+740=827$,$77+740=817$
$649+53=602$,$649+53=702$
$206+95=201$,$206+95=301$
$77+208=385$,$77+208=285$
$816+74=880$,$816+74=890$
$93+800=993$,$93+800=893$
$295+95=380$,$295+95=390$
$723+81=704$,$723+81=804$
$90+601=791$,$90+601=691$
$365+41=306$,$365+41=406$
$38+920=968$,$38+920=958$
$68+331=499$,$68+331=399$
$414+92=406$,$414+92=506$
$18+550=578$,$18+550=568$
$699+61=750$,$699+61=760$
$313+25=348$,$313+25=338$
$13+597=600$,$13+597=610$
$345+45=380$,$345+45=390$
$48+230=288$,$48+230=278$
$958+22=970$,$958+22=980$
$57+790=857$,$57+790=847$
$429+71=590$,$429+71=500$
$868+42=900$,$868+42=910$
$697+83=770$,$697+83=780$
$51+446=597$,$51+446=497$
$344+66=400$,$344+66=410$
$641+65=606$,$641+65=706$
$416+85=401$,$416+85=501$
$839+71=900$,$839+71=910$
$33+957=980$,$33+957=990$
$709+98=707$,$709+98=807$
$464+42=406$,$464+42=506$
$89+105=294$,$89+105=194$
$453+28=471$,$453+28=481$
$741+59=790$,$741+59=800$
$693+57=740$,$693+57=750$
$403+57=450$,$403+57=460$
$855+85=930$,$855+85=940$
$467+23=480$,$467+23=490$
$313+88=301$,$313+88=401$
$709+91=790$,$709+91=800$
$390+39=439$,$390+39=429$
$813+85=998$,$813+85=898$
$547+23=560$,$547+23=570$
$59+760=829$,$59+760=819$
$306+95=301$,$306+95=401$
$22+568=580$,$22+568=590$
$246+59=205$,$246+59=305$
$75+154=239$,$75+154=229$
$867+63=920$,$867+63=930$
$31+908=949$,$31+908=939$
$78+505=683$,$78+505=583$
$43+757=700$,$43+757=800$
$309+19=338$,$309+19=328$
$339+61=490$,$339+61=400$
$863+47=800$,$863+47=910$
$687+33=710$,$687+33=720$
$53+548=501$,$53+548=601$
$751+61=712$,$751+61=812$
$443+59=402$,$443+59=502$
$853+51=804$,$853+51=904$
$80+604=784$,$80+604=684$
$58+440=508$,$58+440=498$
$12+985=1097,$12+985=997$
$78+621=799$,$78+621=699$
$108+80=288$,$108+80=188$
$48+220=278$,$48+220=268$
$20+175=295$,$20+175=195$
$817+82=999$,$817+82=899$
$69+310=389$,$69+310=379$
$45+454=409$,$45+454=499$
$81+302=483$,$81+302=383$
$76+808=984$,$76+808=884$
$539+11=540$,$539+11=550$
$408+97=405$,$408+97=505$
$49+249=398$,$49+249=298$
$680+22=602$,$680+22=702$
$878+42=910$,$878+42=920$
$709+97=706$,$709+97=806$
$119+10=139$,$119+10=129$
$328+92=410$,$328+92=420$
$936+34=960$,$936+34=970$
$37+250=297$,$37+250=287$
$424+15=449$,$424+15=439$
$44+426=460$,$44+426=470$
$20+170=290$,$20+170=190$
$281+21=202$,$281+21=302$
$864+43=807$,$864+43=907$
$98+330=438$,$98+330=428$
$43+667=700$,$43+667=710$
$613+91=604$,$613+91=704$
$47+540=597$,$47+540=587$
$888+17=805$,$888+17=905$
$220+77=397$,$220+77=297$
$86+813=999$,$86+813=899$
$685+21=606$,$685+21=706$
$197+74=261$,$197+74=271$
$85+714=709$,$85+714=799$
$101+93=294$,$101+93=194$
$38+430=478$,$38+430=468$
$88+307=495$,$88+307=395$
$82+206=388$,$82+206=288$
$28+720=758$,$28+720=748$
$103+80=283$,$103+80=183$
$18+380=408$,$18+380=398$
$255+96=341$,$255+96=351$
$10+486=596$,$10+486=496$
$224+96=310$,$224+96=320$
$327+67=494$,$327+67=394$
$413+90=403$,$413+90=503$
$95+514=619$,$95+514=609$
$858+92=940$,$858+92=950$
$263+39=202$,$263+39=302$
$414+14=438$,$414+14=428$
$37+500=547$,$37+500=537$
$263+47=300$,$263+47=310$
$11+283=394$,$11+283=294$
$57+590=657$,$57+590=647$
$15+544=569$,$15+544=559$
$89+602=791$,$89+602=691$
$553+67=610$,$553+67=620$
$203+66=279$,$203+66=269$
$310+95=305$,$310+95=405$
$89+240=339$,$89+240=329$
$825+14=849$,$825+14=839$
$89+250=349$,$89+250=339$
$47+700=757$,$47+700=747$
$22+668=680$,$22+668=690$
$56+442=598$,$56+442=498$
$641+62=603$,$641+62=703$
$243+37=270$,$243+37=280$
$28+510=548$,$28+510=538$
$81+603=784$,$81+603=684$
$68+810=888$,$68+810=878$
$97+400=507$,$97+400=497$
$610+97=607$,$610+97=707$
$568+12=570$,$568+12=580$
$10+384=494$,$10+384=394$
$412+27=449$,$412+27=439$
$605+95=600$,$605+95=700$
$885+95=970$,$885+95=980$
$897+63=950$,$897+63=960$
$371+98=479$,$371+98=469$
$51+645=796$,$51+645=696$
$77+126=103$,$77+126=203$
$84+517=501$,$84+517=601$
$689+10=709$,$689+10=699$
$869+91=950$,$869+91=960$
$819+80=999$,$819+80=899$
$775+26=701$,$775+26=801$
$85+105=290$,$85+105=190$
$74+806=980$,$74+806=880$
$10+485=595$,$10+485=495$
$753+97=840$,$753+97=850$
$689+30=729$,$689+30=719$
$67+590=667$,$67+590=657$
$890+14=804$,$890+14=904$
$782+98=870$,$782+98=880$
$47+450=407$,$47+450=497$
$98+850=958$,$98+850=948$
$451+39=480$,$451+39=490$
$94+103=297$,$94+103=197$
$229+71=390$,$229+71=300$
$23+770=893$,$23+770=793$
$65+454=529$,$65+454=519$
$13+507=510$,$13+507=520$
$847+53=890$,$847+53=900$
$154+86=230$,$154+86=240$
$39+510=559$,$39+510=549$
