59081/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.2, 'block_size': 1024, 'batch_size': 12, 'test_batch_size': 2048, 'max_iters': 6000, 'eval_interval': 100, 'min_lr': 0.0001, 'max_lr': 0.001, 'warmup_iters': 100, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 4, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'plain_addition_dollar_signs_false_4_resampled'}
67+264=103,67+264=331
40+683=152,40+683=723
27+316=104,27+316=343
27+353=108,27+353=380
55+718=147,55+718=773
90+214=110,90+214=304
76+725=140,76+725=801
72+539=141,72+539=611
10+617=142,10+617=627
61+287=104,61+287=348
271+88=369,271+88=359
70+161=103,70+161=231
75+518=139,75+518=593
75+861=153,75+861=936
68+319=108,68+319=387
51+746=119,51+746=797
36+257=109,36+257=293
51+757=110,51+757=808
122+68=180,122+68=190
23+351=107,23+351=374
54+863=111,54+863=917
61+799=146,61+799=860
74+395=116,74+395=469
65+786=145,65+786=851
34+217=105,34+217=251
26+559=138,26+559=585
35+189=102,35+189=224
909+83=108,909+83=992
75+467=124,75+467=542
50+125=107,50+125=175
97+197=119,97+197=294
33+330=106,33+330=363
47+764=131,47+764=811
29+822=105,29+822=851
22+898=112,22+898=920
24+561=138,24+561=585
54+187=104,54+187=241
94+574=146,94+574=668
28+968=129,28+968=996
71+551=132,71+551=622
12+940=105,12+940=952
57+593=135,57+593=650
21+551=117,21+551=572
58+836=149,58+836=894
94+818=161,94+818=912
29+882=111,29+882=911
14+474=138,14+474=488
458+21=489,458+21=479
26+105=103,26+105=131
96+270=116,96+270=366
20+182=110,20+182=202
42+508=135,42+508=550
52+286=103,52+286=338
71+721=149,71+721=792
103+91=100,103+91=194
92+232=112,92+232=324
63+486=134,63+486=549
45+589=143,45+589=634
763+77=830,763+77=840
15+763=147,15+763=778
13+901=101,13+901=914
95+832=112,95+832=927
59+631=139,59+631=690
57+658=141,57+658=715
79+175=105,79+175=254
263+38=201,263+38=301
89+894=178,89+894=983
44+554=119,44+554=598
142+47=199,142+47=189
43+435=107,43+435=478
31+276=110,31+276=307
638+63=691,638+63=701
63+709=147,63+709=772
165+28=103,165+28=193
66+187=105,66+187=253
413+84=597,413+84=497
66+385=105,66+385=451
63+463=112,63+463=526
32+308=104,32+308=340
24+381=110,24+381=405
62+841=110,62+841=903
29+307=113,29+307=336
60+329=108,60+329=389
56+505=126,56+505=561
79+374=115,79+374=453
86+275=106,86+275=361
93+697=159,93+697=790
84+642=142,84+642=726
13+960=107,13+960=973
98+254=115,98+254=352
128+71=108,128+71=199
40+137=107,40+137=177
91+120=111,91+120=211
21+898=111,21+898=919
91+479=137,91+479=570
951+18=979,951+18=969
66+412=117,66+412=478
444+86=520,444+86=530
11+458=136,11+458=469
54+303=105,54+303=357
18+519=133,18+519=537
49+531=118,49+531=580
92+407=139,92+407=499
23+783=110,23+783=806
38+817=145,38+817=855
36+288=102,36+288=324
72+587=145,72+587=659
146+30=187,146+30=176
31+572=110,31+572=603
91+192=118,91+192=283
51+401=105,51+401=452
72+129=100,72+129=201
40+762=100,40+762=802
85+268=105,85+268=353
75+780=155,75+780=855
24+562=138,24+562=586
20+758=157,20+758=778
856+23=889,856+23=879
12+428=134,12+428=440
94+656=155,94+656=750
46+710=145,46+710=756
38+156=109,38+156=194
16+237=105,16+237=253
69+910=147,69+910=979
84+640=142,84+640=724
57+619=137,57+619=676
892+30=101,892+30=922
80+304=118,80+304=384
90+744=163,90+744=834
60+716=147,60+716=776
88+356=114,88+356=444
56+902=145,56+902=958
173+24=108,173+24=197
264+30=295,264+30=294
23+757=148,23+757=780
76+451=112,76+451=527
66+290=105,66+290=356
63+637=140,63+637=700
78+505=138,78+505=583
67+178=104,67+178=245
56+756=151,56+756=812
58+346=120,58+346=404
19+347=106,19+347=366
68+762=143,68+762=830
19+573=139,19+573=592
96+862=115,96+862=958
85+521=130,85+521=606
74+411=118,74+411=485
47+178=102,47+178=225
25+826=145,25+826=851
64+272=103,64+272=336
13+413=132,13+413=426
44+481=112,44+481=525
22+866=108,22+866=888
85+298=118,85+298=383
31+113=104,31+113=144
56+282=103,56+282=338
45+120=106,45+120=165
45+641=118,45+641=686
31+263=109,31+263=294
67+932=119,67+932=999
93+811=100,93+811=904
79+678=145,79+678=757
44+823=146,44+823=867
79+127=100,79+127=206
45+634=117,45+634=679
59+337=109,59+337=396
35+237=107,35+237=272
26+774=110,26+774=800
51+431=108,51+431=482
13+607=142,13+607=620
609+72=671,609+72=681
36+719=125,36+719=755
91+374=116,91+374=465
93+203=119,93+203=296
77+290=116,77+290=367
28+149=107,28+149=177
19+231=105,19+231=250
26+397=112,26+397=423
68+155=102,68+155=223
48+422=107,48+422=470
15+745=146,15+745=760
266+13=289,266+13=279
50+251=110,50+251=301
17+478=139,17+478=495
461+17=488,461+17=478
88+358=104,88+358=446
28+650=147,28+650=678
42+830=127,42+830=872
38+694=153,38+694=732
23+323=104,23+323=346
78+161=103,78+161=239
868+23=901,868+23=891
68+107=875,68+107=175
29+561=149,29+561=590
79+798=157,79+798=877
49+135=108,49+135=184
127+46=163,127+46=173
64+720=148,64+720=784
54+211=106,54+211=265
74+726=140,74+726=800
93+391=128,93+391=484
96+552=144,96+552=648
85+299=118,85+299=384
14+888=150,14+888=902
77+263=104,77+263=340
706+94=890,706+94=800
32+159=109,32+159=191
92+611=150,92+611=703
59+201=106,59+201=260
93+370=116,93+370=463
50+771=102,50+771=821
36+917=125,36+917=953
46+747=149,46+747=793
96+488=138,96+488=584
135+21=166,135+21=156
667+15=692,667+15=682
25+351=107,25+351=376
104+33=138,104+33=137
84+496=138,84+496=580
48+852=110,48+852=900
34+568=140,34+568=602
36+928=126,36+928=964
714+84=898,714+84=798
72+363=103,72+363=435
24+390=111,24+390=414
77+682=145,77+682=759
86+687=147,86+687=773
169+42=101,169+42=211
22+400=112,22+400=422
46+819=146,46+819=865
91+877=116,91+877=968
33+147=108,33+147=180
88+756=154,88+756=844
39+515=135,39+515=554
36+368=110,36+368=404
28+638=146,28+638=666
29+707=143,29+707=736
48+115=106,48+115=163
26+484=131,26+484=510
568+25=503,568+25=593
52+641=119,52+641=693
83+414=129,83+414=497
42+449=109,42+449=491
93+589=148,93+589=682
18+255=107,18+255=273
62+310=107,62+310=372
28+923=125,28+923=951
39+677=111,39+677=716
24+489=141,24+489=513
71+212=108,71+212=283
55+498=125,55+498=553
62+132=109,62+132=194
45+599=134,45+599=644
54+216=107,54+216=270
73+489=136,73+489=562
37+460=119,37+460=497
55+475=113,55+475=530
23+842=106,23+842=865
41+814=125,41+814=855
98+624=152,98+624=722
406+82=588,406+82=488
16+946=156,16+946=962
77+248=102,77+248=325
25+460=118,25+460=485
52+133=108,52+133=185
80+583=146,80+583=663
79+846=162,79+846=925
81+238=111,81+238=319
48+405=105,48+405=453
83+643=142,83+643=726
34+186=102,34+186=220
30+550=138,30+550=580
513+25=548,513+25=538
508+64=562,508+64=572
80+192=117,80+192=272
54+781=143,54+781=835
74+509=138,74+509=583
28+791=111,28+791=819
84+308=119,84+308=392
30+311=104,30+311=341
49+339=108,49+339=388
289+12=201,289+12=301
61+583=134,61+583=644
913+75=109,913+75=988
59+624=138,59+624=683
60+699=155,60+699=759
63+380=114,63+380=443
12+982=119,12+982=994
614+78=792,614+78=692
48+298=104,48+298=346
61+650=111,61+650=711
64+416=118,64+416=480
56+357=101,56+357=413
94+738=163,94+738=832
25+660=148,25+660=685
70+892=116,70+892=962
99+682=158,99+682=781
756+48=704,756+48=804
50+677=152,50+677=727
60+927=128,60+927=987
93+571=146,93+571=664
44+155=109,44+155=199
43+287=103,43+287=330
16+963=117,16+963=979
46+550=119,46+550=596
34+181=111,34+181=215
75+465=124,75+465=540
27+102=102,27+102=129
48+286=103,48+286=334
21+321=104,21+321=342
96+309=110,96+309=405
73+699=147,73+699=772
40+462=110,40+462=502
83+116=109,83+116=199
43+124=106,43+124=167
72+545=141,72+545=617
48+810=145,48+810=858
79+723=140,79+723=802
303+16=329,303+16=319
36+304=104,36+304=340
97+425=132,97+425=522
86+278=106,86+278=364
22+152=107,22+152=174
86+429=131,86+429=515
79+170=104,79+170=249
27+674=140,27+674=701
91+664=155,91+664=755
46+292=103,46+292=338
30+805=103,30+805=835
71+291=116,71+291=362
20+760=148,20+760=780
35+882=111,35+882=917
54+886=154,54+886=940
24+453=117,24+453=477
67+820=148,67+820=887
81+222=110,81+222=303
83+807=159,83+807=890
99+783=168,99+783=882
99+673=157,99+673=772
19+291=111,19+291=310
57+634=139,57+634=691
18+338=105,18+338=356
55+102=857,55+102=157
86+208=109,86+208=294
95+114=100,95+114=209
86+505=139,86+505=591
46+538=108,46+538=584
96+333=112,96+333=429
37+785=132,37+785=822
69+897=156,69+897=966
34+559=139,34+559=593
457+22=489,457+22=479
17+529=134,17+529=546
24+296=112,24+296=320
36+932=146,36+932=968
33+689=102,33+689=722
64+538=130,64+538=602
19+865=158,19+865=884
23+746=146,23+746=769
97+593=149,97+593=690
57+457=121,57+457=514
11+221=103,11+221=232
51+252=110,51+252=303
85+597=148,85+597=682
613+46=669,613+46=659
607+63=660,607+63=670
53+309=106,53+309=362
174+25=109,174+25=199
30+234=106,30+234=264
49+291=104,49+291=340
22+702=112,22+702=724
28+296=112,28+296=324
136+66=102,136+66=202
122+27=150,122+27=149
46+837=148,46+837=883
42+471=111,42+471=513
37+543=118,37+543=580
61+423=118,61+423=484
22+111=103,22+111=133
753+51=704,753+51=804
43+410=105,43+410=453
513+36=559,513+36=549
76+516=139,76+516=592
20+562=138,20+562=582
16+654=147,16+654=670
841+63=804,841+63=904
12+818=103,12+818=830
98+561=145,98+561=659
113+45=168,113+45=158
609+33=632,609+33=642
11+276=108,11+276=287
147+26=183,147+26=173
13+304=111,13+304=317
243+77=310,243+77=320
26+326=105,26+326=352
25+596=142,25+596=621
65+252=101,65+252=317
95+462=115,95+462=557
30+841=107,30+841=871
89+713=150,89+713=802
251+69=319,251+69=320
20+607=142,20+607=627
88+883=167,88+883=971
12+846=175,12+846=858
50+787=153,50+787=837
40+891=113,40+891=931
36+325=106,36+325=361
77+166=104,77+166=243
74+443=121,74+443=517
26+256=108,26+256=282
909+78=106,909+78=987
57+818=147,57+818=875
71+331=110,71+331=402
14+838=145,14+838=852
75+173=104,75+173=248
95+198=119,95+198=293
53+199=105,53+199=252
85+208=109,85+208=293
49+370=111,49+370=419
77+453=123,77+453=530
35+192=102,35+192=227
67+219=108,67+219=286
20+150=107,20+150=170
27+910=123,27+910=937
93+648=154,93+648=741
62+818=148,62+818=880
63+924=118,63+924=987
36+267=110,36+267=303
92+631=152,92+631=723
92+318=131,92+318=410
20+586=150,20+586=606
81+522=130,81+522=603
35+345=108,35+345=380
31+966=129,31+966=997
79+162=104,79+162=241
91+359=105,91+359=450
32+885=111,32+885=917
11+195=110,11+195=206
51+933=118,51+933=984
97+863=156,97+863=960
37+871=110,37+871=908
92+445=133,92+445=537
141+89=102,141+89=230
79+399=117,79+399=478
10+146=105,10+146=156
876+23=909,876+23=899
40+341=108,40+341=381
23+175=109,23+175=198
73+145=101,73+145=218
65+778=144,65+778=843
95+696=159,95+696=791
16+969=108,16+969=985
45+591=133,45+591=636
99+325=122,99+325=424
22+104=102,22+104=126
81+661=114,81+661=742
61+342=110,61+342=403
512+82=694,512+82=594
68+452=112,68+452=520
59+645=140,59+645=704
21+609=143,21+609=630
32+119=105,32+119=151
48+549=139,48+549=597
50+286=103,50+286=336
64+156=102,64+156=220
35+357=109,35+357=392
173+29=102,173+29=202
36+831=146,36+831=867
723+87=800,723+87=810
78+779=155,78+779=857
97+364=116,97+364=461
44+421=106,44+421=465
85+264=104,85+264=349
25+277=110,25+277=302
11+636=144,11+636=647
60+398=115,60+398=458
57+246=100,57+246=303
37+533=117,37+533=570
44+404=104,44+404=448
83+913=119,83+913=996
45+836=148,45+836=881
36+444=108,36+444=480
63+700=146,63+700=763
98+377=127,98+377=475
701+99=890,701+99=800
42+542=118,42+542=584
24+932=125,24+932=956
42+726=126,42+726=768
32+297=112,32+297=329
35+901=123,35+901=936
30+137=106,30+137=167
78+855=163,78+855=933
66+805=147,66+805=871
59+453=131,59+453=512
18+129=104,18+129=147
49+623=137,49+623=672
98+267=116,98+267=365
12+264=107,12+264=276
909+88=108,909+88=997
85+335=122,85+335=420
50+750=110,50+750=800
89+468=135,89+468=557
50+415=126,50+415=465
82+860=114,82+860=942
36+925=146,36+925=961
36+898=153,36+898=934
409+62=461,409+62=471
28+605=143,28+605=633
35+462=109,35+462=497
19+670=148,19+670=689
90+886=117,90+886=976
59+133=109,59+133=192
27+560=118,27+560=587
19+919=103,19+919=938
92+832=102,92+832=924
27+928=125,27+928=955
11+901=101,11+901=912
143+43=196,143+43=186
66+743=140,66+743=809
148+65=102,148+65=213
508+91=699,508+91=599
39+641=148,39+641=680
126+76=101,126+76=202
55+635=139,55+635=690
359+63=412,359+63=422
629+82=701,629+82=711
49+122=107,49+122=171
66+291=105,66+291=357
40+744=118,40+744=784
59+179=103,59+179=238
49+285=103,49+285=334
17+713=143,17+713=730
27+602=142,27+602=629
155+47=102,155+47=202
60+144=100,60+144=204
96+227=112,96+227=323
693+26=729,693+26=719
101+23=133,101+23=124
64+319=108,64+319=383
715+84=899,715+84=799
602+67=679,602+67=669
19+438=135,19+438=457
74+584=135,74+584=658
15+560=137,15+560=575
66+689=145,66+689=755
20+905=112,20+905=925
11+275=108,11+275=286
10+880=109,10+880=890
46+561=110,46+561=607
87+535=142,87+535=622
10+499=141,10+499=509
51+187=103,51+187=238
35+518=135,35+518=553
97+477=137,97+477=574
25+394=111,25+394=419
813+26=849,813+26=839
20+285=110,20+285=305
86+399=128,86+399=485
79+363=114,79+363=442
28+738=146,28+738=766
360+29=399,360+29=389
74+231=100,74+231=305
61+354=111,61+354=415
70+585=145,70+585=655
33+399=103,33+399=432
61+497=115,61+497=558
25+742=146,25+742=767
97+594=149,97+594=691
62+563=132,62+563=625
55+806=146,55+806=861
35+514=134,35+514=549
43+529=107,43+529=572
20+647=146,20+647=667
30+373=110,30+373=403
64+661=142,64+661=725
30+738=106,30+738=768
85+626=141,85+626=711
801+25=836,801+25=826
894+37=102,894+37=931
74+568=144,74+568=642
75+912=158,75+912=987
372+28=300,372+28=400
95+678=157,95+678=773
572+25=697,572+25=597
680+10=790,680+10=690
11+319=103,11+319=330
66+429=109,66+429=495
933+62=108,933+62=995
43+720=126,43+720=763
37+704=144,37+704=741
107+60=107,107+60=167
30+900=113,30+900=930
87+516=130,87+516=603
50+832=108,50+832=882
57+389=104,57+389=446
19+834=145,19+834=853
46+942=128,46+942=988
69+609=147,69+609=678
32+475=130,32+475=507
49+371=112,49+371=420
62+893=115,62+893=955
52+866=111,52+866=918
64+771=143,64+771=835
28+467=139,28+467=495
73+162=103,73+162=235
33+846=127,33+846=879
84+677=146,84+677=761
788+50=848,788+50=838
58+155=101,58+155=213
91+405=139,91+405=496
97+862=155,97+862=959
23+590=151,23+590=613
74+334=110,74+334=408
415+81=596,415+81=496
70+324=119,70+324=394
78+581=145,78+581=659
40+882=112,40+882=922
21+378=139,21+378=399
97+296=119,97+296=393
52+779=103,52+779=831
36+388=102,36+388=424
54+419=107,54+419=473
13+819=103,13+819=832
14+435=104,14+435=449
77+822=149,77+822=899
41+424=106,41+424=465
99+535=143,99+535=634
74+206=108,74+206=280
94+646=154,94+646=740
21+411=103,21+411=432
86+446=133,86+446=532
46+215=106,46+215=261
30+203=103,30+203=233
83+437=132,83+437=520
29+401=113,29+401=430
26+676=140,26+676=702
119+79=109,119+79=198
99+220=111,99+220=319
35+253=108,35+253=288
47+582=132,47+582=629
37+168=100,37+168=205
81+541=142,81+541=622
49+839=128,49+839=888
10+537=144,10+537=547
32+605=143,32+605=637
81+757=153,81+757=838
80+737=161,80+737=817
68+796=156,68+796=864
28+667=149,28+667=695
53+196=104,53+196=249
24+671=149,24+671=695
13+237=105,13+237=250
242+88=320,242+88=330
36+900=113,36+900=936
815+90=100,815+90=905
41+890=113,41+890=931
892+39=102,892+39=931
79+335=121,79+335=414
539+31=560,539+31=570
753+47=700,753+47=800
22+453=117,22+453=475
46+196=104,46+196=242
46+673=131,46+673=719
31+222=105,31+222=253
87+673=146,87+673=760
52+333=108,52+333=385
24+554=137,24+554=578
27+410=103,27+410=437
83+905=118,83+905=988
76+661=143,76+661=737
298+21=329,298+21=319
17+172=108,17+172=189
32+503=133,32+503=535
69+296=106,69+296=365
81+130=101,81+130=211
24+843=146,24+843=867
85+575=136,85+575=660
24+683=140,24+683=707
146+43=199,146+43=189
127+19=136,127+19=146
16+968=158,16+968=984
21+535=135,21+535=556
54+120=874,54+120=174
10+302=111,10+302=312
75+765=154,75+765=840
70+729=159,70+729=799
24+618=144,24+618=642
70+815=158,70+815=885
27+135=106,27+135=162
49+161=101,49+161=210
44+873=111,44+873=917
153+28=191,153+28=181
818+90=100,818+90=908
89+727=151,89+727=816
78+578=145,78+578=656
22+880=110,22+880=902
83+853=163,83+853=936
518+82=690,518+82=600
120+18=147,120+18=138
915+26=100,915+26=941
51+677=112,51+677=728
96+299=119,96+299=395
92+742=103,92+742=834
76+614=139,76+614=690
72+773=114,72+773=845
62+212=107,62+212=274
56+869=152,56+869=925
54+612=136,54+612=666
71+609=138,71+609=680
16+961=117,16+961=977
82+708=149,82+708=790
11+232=104,11+232=243
611+49=650,611+49=660
75+359=103,75+359=434
31+811=104,31+811=842
25+225=105,25+225=250
31+724=125,31+724=755
80+899=167,80+899=979
97+542=143,97+542=639
62+717=147,62+717=779
47+611=125,47+611=658
25+479=140,25+479=504
87+466=125,87+466=553
123+16=140,123+16=139
99+837=173,99+837=936
70+351=122,70+351=421
31+265=109,31+265=296
32+477=140,32+477=509
141+49=199,141+49=190
42+435=107,42+435=477
67+318=108,67+318=385
139+49=198,139+49=188
43+447=109,43+447=490
727+73=790,727+73=800
59+271=103,59+271=330
703+94=897,703+94=797
97+590=148,97+590=687
511+28=549,511+28=539
532+88=610,532+88=620
84+729=151,84+729=813
88+765=155,88+765=853
104+78=100,104+78=182
628+70=798,628+70=698
81+895=157,81+895=976
51+717=126,51+717=768
99+500=149,99+500=599
46+829=147,46+829=875
82+779=156,82+779=861
55+750=140,55+750=805
85+420=110,85+420=505
86+305=119,86+305=391
49+329=107,49+329=378
53+760=111,53+760=813
68+719=148,68+719=787
37+170=110,37+170=207
74+662=143,74+662=736
53+516=126,53+516=569
819+94=100,819+94=913
54+825=147,54+825=879
95+459=135,95+459=554
13+598=151,13+598=611
30+590=152,30+590=620
93+187=118,93+187=280
84+656=144,84+656=740
42+336=107,42+336=378
93+156=104,93+156=249
501+30=530,501+30=531
63+618=138,63+618=681
26+292=111,26+292=318
98+359=105,98+359=457
17+567=138,17+567=584
84+343=112,84+343=427
77+503=128,77+503=580
35+589=142,35+589=624
48+200=104,48+200=248
96+187=118,96+187=283
35+635=137,35+635=670
82+642=152,82+642=724
18+552=137,18+552=570
311+98=419,311+98=409
84+594=137,84+594=678
93+136=102,93+136=229
798+21=829,798+21=819
26+217=104,26+217=243
246+23=279,246+23=269
86+312=119,86+312=398
55+695=145,55+695=750
47+694=134,47+694=741
55+544=119,55+544=599
22+852=107,22+852=874
18+122=104,18+122=140
64+224=108,64+224=288
11+826=103,11+826=837
74+902=117,74+902=976
78+196=107,78+196=274
78+211=108,78+211=289
12+625=143,12+625=637
99+892=119,99+892=991
95+477=137,95+477=572
427+72=599,427+72=499
91+443=133,91+443=534
81+910=129,81+910=991
52+492=114,52+492=544
345+24=379,345+24=369
869+40=919,869+40=909
25+201=102,25+201=226
88+441=132,88+441=529
64+535=139,64+535=599
66+926=159,66+926=992
93+456=134,93+456=549
33+938=127,33+938=971
89+702=149,89+702=791
85+828=161,85+828=913
14+220=103,14+220=234
45+729=127,45+729=774
75+409=118,75+409=484
46+497=114,46+497=543
97+513=141,97+513=610
60+267=102,60+267=327
16+818=153,16+818=834
55+219=107,55+219=274
59+492=115,59+492=551
23+761=148,23+761=784
80+472=135,80+472=552
681+10=791,681+10=691
38+360=109,38+360=398
69+418=128,69+418=487
46+838=148,46+838=884
90+774=166,90+774=864
72+819=159,72+819=891
11+789=100,11+789=800
78+290=116,78+290=368
75+665=144,75+665=740
59+916=157,59+916=975
26+278=110,26+278=304
605+95=790,605+95=700
29+491=142,29+491=520
45+762=110,45+762=807
67+148=101,67+148=215
34+325=105,34+325=359
14+193=100,14+193=207
36+926=146,36+926=962
49+865=111,49+865=914
94+212=110,94+212=306
801+50=850,801+50=851
126+77=103,126+77=203
22+326=104,22+326=348
77+268=104,77+268=345
441+49=480,441+49=490
44+151=109,44+151=195
83+285=116,83+285=368
52+335=108,52+335=387
32+219=105,32+219=251
92+499=149,92+499=591
14+682=149,14+682=696
831+72=803,831+72=903
62+742=110,62+742=804
36+811=124,36+811=847
62+289=105,62+289=351
57+880=153,57+880=937
150+42=102,150+42=192
97+685=158,97+685=782
69+711=148,69+711=780
914+79=100,914+79=993
305+24=339,305+24=329
69+830=149,69+830=899
32+700=113,32+700=732
37+377=101,37+377=414
58+849=150,58+849=907
105+46=141,105+46=151
632+68=600,632+68=700
58+440=109,58+440=498
73+365=103,73+365=438
143+54=198,143+54=197
550+51=501,550+51=601
82+776=155,82+776=858
110+73=105,110+73=183
54+754=140,54+754=808
93+761=155,93+761=854
71+757=152,71+757=828
51+151=100,51+151=202
61+132=109,61+132=193
60+874=113,60+874=934
93+103=109,93+103=196
271+98=379,271+98=369
88+851=163,88+851=939
17+520=133,17+520=537
86+854=164,86+854=940
170+35=101,170+35=205
78+134=101,78+134=212
10+331=104,10+331=341
972+21=100,972+21=993
14+739=145,14+739=753
738+60=898,738+60=798
903+79=106,903+79=982
22+438=106,22+438=460
24+406=113,24+406=430
75+704=147,75+704=779
96+836=163,96+836=932
49+312=106,49+312=361
55+753=140,55+753=808
376+73=459,376+73=449
12+138=105,12+138=150
28+437=106,28+437=465
22+847=106,22+847=869
15+215=103,15+215=230
314+25=349,314+25=339
32+889=112,32+889=921
28+877=150,28+877=905
425+55=470,425+55=480
55+672=132,55+672=727
50+812=106,50+812=862
50+706=145,50+706=756
84+391=117,84+391=475
94+505=139,94+505=599
72+865=113,72+865=937
89+728=151,89+728=817
94+635=152,94+635=729
71+763=113,71+763=834
71+284=105,71+284=355
139+30=160,139+30=169
131+87=100,131+87=218
88+446=133,88+446=534
242+62=204,242+62=304
88+117=100,88+117=205
51+816=126,51+816=867
74+273=104,74+273=347
57+380=103,57+380=437
45+640=118,45+640=685
63+468=103,63+468=531
96+253=104,96+253=349
30+535=136,30+535=565
727+72=899,727+72=799
39+286=102,39+286=325
73+785=155,73+785=858
55+822=147,55+822=877
92+263=115,92+263=355
20+563=138,20+563=583
420+79=599,420+79=499
99+640=153,99+640=739
15+264=107,15+264=279
44+466=131,44+466=510
17+271=108,17+271=288
64+314=107,64+314=378
40+634=147,40+634=674
65+322=108,65+322=387
49+787=123,49+787=836
31+895=112,31+895=926
945+14=969,945+14=959
35+541=117,35+541=576
97+148=104,97+148=245
360+19=389,360+19=379
32+572=110,32+572=604
18+766=148,18+766=784
77+510=128,77+510=587
16+760=147,16+760=776
781+49=820,781+49=830
45+717=126,45+717=762
62+412=117,62+412=474
96+885=158,96+885=981
11+931=104,11+931=942
48+670=141,48+670=718
