7072/75000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.2, 'block_size': 1024, 'batch_size': 12, 'test_batch_size': 2048, 'max_iters': 6000, 'eval_interval': 100, 'min_lr': 0.0001, 'max_lr': 0.001, 'warmup_iters': 100, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 4, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'reversed_addition_dollar_signs_false_4_resampled'}
554+99=746,554+99=356
437+46=784,437+46=384
723+36=757,723+36=957
311+57=763,311+57=863
40+762=101,40+762=208
445+59=105,445+59=405
658+36=786,658+36=496
889+29=219,889+29=819
85+268=551,85+268=353
222+24=542,222+24=642
75+780=351,75+780=558
24+562=389,24+562=685
20+758=779,20+758=877
468+79=445,468+79=745
437+24=754,437+24=164
736+63=108,736+63=997
856+23=778,856+23=978
46+710=751,46+710=657
38+156=895,38+156=491
16+237=554,16+237=352
741+61=108,741+61=208
69+910=973,69+910=979
550+73=226,550+73=326
84+640=221,84+640=427
57+619=779,57+619=676
892+30=329,892+30=229
80+304=988,80+304=483
261+36=992,261+36=792
90+744=331,90+744=438
343+56=104,343+56=993
60+716=182,60+716=677
546+35=775,546+35=185
88+356=541,88+356=444
56+902=451,56+902=859
173+24=991,173+24=791
264+30=992,264+30=492
76+451=221,76+451=725
66+290=751,66+290=653
269+84=553,269+84=353
536+27=755,536+27=365
78+505=979,78+505=385
513+59=775,513+59=275
67+178=241,67+178=542
56+756=211,56+756=218
58+346=901,58+346=404
19+347=665,19+347=663
19+573=986,19+573=295
570+81=556,570+81=156
96+862=451,96+862=859
85+521=101,85+521=606
74+411=989,74+411=584
47+178=221,47+178=522
25+826=551,25+826=158
64+272=231,64+272=633
787+37=228,787+37=428
705+53=557,705+53=857
317+20=533,317+20=733
13+413=326,13+413=624
369+96=764,369+96=564
44+481=921,44+481=525
22+866=789,22+866=888
675+98=777,675+98=377
85+298=581,85+298=383
31+113=544,31+113=441
506+10=215,506+10=615
230+49=772,230+49=972
56+282=238,56+282=833
716+17=737,716+17=337
229+56=782,229+56=582
263+20=782,263+20=382
432+75=105,432+75=705
45+120=764,45+120=561
352+74=224,352+74=624
726+43=767,726+43=967
904+74=779,904+74=879
45+641=789,45+641=686
298+68=563,298+68=663
31+263=196,31+263=492
67+932=995,67+932=999
93+811=101,93+811=409
79+678=351,79+678=757
44+823=761,44+823=768
79+127=998,79+127=602
45+634=779,45+634=976
59+337=999,59+337=693
942+22=769,942+22=469
950+12=769,950+12=269
369+56=224,369+56=524
35+237=76,35+237=272
860+13=778,860+13=378
323+68=983,323+68=193
580+95=776,580+95=576
51+431=989,51+431=284
752+69=228,752+69=128
609+72=776,609+72=186
36+719=759,36+719=557
91+374=966,91+374=564
748+57=708,748+57=508
780+28=218,780+28=808
93+203=294,93+203=692
77+290=761,77+290=763
28+149=87,28+149=771
785+28=218,785+28=318
26+397=121,26+397=324
944+34=779,944+34=879
68+155=221,68+155=322
266+13=772,266+13=972
272+64=233,272+64=633
50+251=101,50+251=103
743+13=757,743+13=657
17+478=996,17+478=594
461+17=774,461+17=874
592+49=546,592+49=146
88+358=548,88+358=644
28+650=779,28+650=876
42+830=771,42+830=278
260+63=223,260+63=323
38+694=131,38+694=237
23+323=546,23+323=643
267+90=553,267+90=753
78+161=231,78+161=932
868+23=988,868+23=198
68+107=775,68+107=571
620+73=796,620+73=396
502+99=206,502+99=106
79+798=371,79+798=778
49+135=785,49+135=481
127+46=771,127+46=371
64+720=182,64+720=487
419+85=994,419+85=405
531+72=106,531+72=306
54+211=766,54+211=562
93+391=986,93+391=484
96+552=441,96+552=846
449+75=225,449+75=425
85+299=581,85+299=483
14+888=701,14+888=209
32+159=88,32+159=191
92+611=101,92+611=307
93+370=966,93+370=364
50+771=121,50+771=128
36+917=751,36+917=359
46+747=799,46+747=397
96+488=981,96+488=485
135+21=751,135+21=651
667+15=776,667+15=286
25+351=176,25+351=673
104+33=531,104+33=731
847+69=219,847+69=619
488+50=235,488+50=835
856+96=749,856+96=259
529+65=795,529+65=495
522+10=535,522+10=235
526+78=106,526+78=406
452+19=764,452+19=174
34+568=999,34+568=206
443+13=754,443+13=654
167+84=452,167+84=152
36+928=761,36+928=469
517+14=725,517+14=135
714+84=797,714+84=897
72+363=231,72+363=534
24+390=111,24+390=414
77+682=351,77+682=957
86+687=371,86+687=377
573+51=226,573+51=426
169+42=212,169+42=112
22+400=126,22+400=224
937+45=789,937+45=289
714+34=747,714+34=847
46+819=761,46+819=568
91+877=461,91+877=869
960+80=240,960+80=401
880+72=559,880+72=259
88+756=341,88+756=448
829+24=748,829+24=358
39+515=759,39+515=455
167+51=21,167+51=812
36+368=101,36+368=404
28+638=769,28+638=666
29+707=139,29+707=637
48+115=765,48+115=361
821+93=119,821+93=419
568+25=985,568+25=395
52+641=191,52+641=396
83+414=101,83+414=794
42+449=98,42+449=194
93+589=971,93+589=286
18+255=865,18+255=372
645+54=796,645+54=996
235+84=213,235+84=913
191+18=212,191+18=902
187+15=991,187+15=202
62+310=97,62+310=273
28+923=551,28+923=159
39+677=111,39+677=617
24+489=909,24+489=315
71+212=986,71+212=382
55+498=759,55+498=355
62+132=996,62+132=491
45+599=741,45+599=446
347+78=224,347+78=524
73+489=951,73+489=265
37+460=997,37+460=794
317+49=763,317+49=663
23+842=761,23+842=568
41+814=751,41+814=558
98+624=121,98+624=227
406+82=784,406+82=884
16+946=769,16+946=269
77+248=221,77+248=523
724+51=777,724+51=577
419+50=764,419+50=964
555+44=796,555+44=995
25+460=186,25+460=584
803+55=758,803+55=858
52+133=98,52+133=581
157+57=212,157+57=412
546+59=706,546+59=506
80+583=961,80+583=366
328+15=543,328+15=343
510+24=535,510+24=435
79+846=221,79+846=529
749+87=338,749+87=638
256+96=743,256+96=253
256+75=233,256+75=133
81+238=221,81+238=913
637+61=796,637+61=896
48+405=757,48+405=354
83+643=221,83+643=627
289+85=573,289+85=473
332+14=543,332+14=643
826+46=768,826+46=278
513+25=535,513+25=835
508+64=765,508+64=275
80+192=571,80+192=272
54+781=231,54+781=538
247+16=762,247+16=362
582+60=546,582+60=246
74+509=789,74+509=385
28+791=121,28+791=918
84+308=98,84+308=293
761+64=228,761+64=528
30+311=146,30+311=143
49+339=786,49+339=883
281+42=223,281+42=323
289+12=992,289+12=103
61+583=341,61+583=446
324+40=763,324+40=463
641+92=237,641+92=337
316+89=993,316+89=504
128+40=761,128+40=861
59+624=971,59+624=386
60+699=361,60+699=957
294+30=323,294+30=423
63+380=941,63+380=344
12+982=799,12+982=499
614+78=796,614+78=296
778+17=797,778+17=597
228+81=113,228+81=903
48+298=247,48+298=643
61+650=211,61+650=117
56+357=211,56+357=314
94+738=331,94+738=238
25+660=389,25+660=586
70+892=365,70+892=269
291+83=773,291+83=473
811+53=768,811+53=468
99+682=973,99+682=187
756+48=708,756+48=408
371+80=554,371+80=154
50+677=321,50+677=727
60+927=985,60+927=789
220+71=992,220+71=192
877+99=779,877+99=679
93+571=963,93+571=466
44+155=101,44+155=991
918+55=779,918+55=379
540+14=755,540+14=455
270+83=553,270+83=353
327+97=224,327+97=424
228+27=752,228+27=552
16+963=779,16+963=979
46+550=799,46+550=695
34+181=211,34+181=512
27+102=423,27+102=921
833+35=768,833+35=868
48+286=136,48+286=433
539+14=555,539+14=355
21+321=546,21+321=243
96+309=201,96+309=504
73+699=371,73+699=277
40+462=101,40+462=205
711+14=727,711+14=527
83+116=998,83+116=991
661+28=786,661+28=986
43+124=765,43+124=761
72+545=221,72+545=716
742+96=238,742+96=838
48+810=751,48+810=858
79+723=101,79+723=208
593+41=336,593+41=436
113+53=761,113+53=661
288+56=343,288+56=443
303+16=223,303+16=913
97+425=121,97+425=225
86+278=561,86+278=463
22+152=87,22+152=471
351+60=214,351+60=114
86+429=111,86+429=515
760+11=777,760+11=177
79+170=541,79+170=942
27+674=999,27+674=107
91+664=451,91+664=557
46+292=231,46+292=833
30+805=431,30+805=538
743+78=228,743+78=128
71+291=961,71+291=263
35+882=111,35+882=719
354+80=234,354+80=434
265+56=223,265+56=123
873+35=219,873+35=809
24+453=776,24+453=774
67+820=981,67+820=788
81+222=101,81+222=303
99+783=771,99+783=288
99+673=371,99+673=277
351+55=204,351+55=604
376+19=793,376+19=593
533+31=765,533+31=465
652+95=247,652+95=747
57+634=199,57+634=196
18+338=355,18+338=653
86+208=998,86+208=492
95+114=211,95+114=902
899+53=549,899+53=259
86+505=197,86+505=195
46+538=789,46+538=485
736+73=108,736+73=908
96+333=231,96+333=924
37+785=121,37+785=228
411+17=724,411+17=824
69+897=361,69+897=669
420+98=215,420+98=815
34+559=799,34+559=395
457+22=774,457+22=974
17+529=647,17+529=645
399+55=554,399+55=454
223+25=542,223+25=842
36+932=761,36+932=869
328+20=543,328+20=843
33+689=121,33+689=227
64+538=101,64+538=206
19+865=789,19+865=488
23+746=769,23+746=967
57+457=211,57+457=415
11+221=334,11+221=232
673+36=217,673+36=907
51+252=101,51+252=303
85+597=981,85+597=286
613+46=756,613+46=956
686+85=777,686+85=177
565+91=756,565+91=656
53+309=75,53+309=263
30+234=166,30+234=462
903+51=559,903+51=459
113+35=541,113+35=841
866+43=209,866+43=909
22+702=421,22+702=427
28+296=221,28+296=423
136+66=102,136+66=202
940+16=759,940+16=659
122+27=541,122+27=941
310+12=423,310+12=223
385+43=224,385+43=824
46+837=982,46+837=388
816+56=768,816+56=278
42+471=919,42+471=315
656+79=237,656+79=537
61+423=989,61+423=484
22+111=534,22+111=331
753+51=108,753+51=408
43+410=759,43+410=354
98+962=451,98+962=601
303+85=783,303+85=883
511+32=545,511+32=345
623+84=107,623+84=707
513+36=545,513+36=945
573+28=995,573+28=106
76+516=198,76+516=295
20+562=389,20+562=285
841+63=109,841+63=409
568+96=766,568+96=466
916+33=749,916+33=949
681+37=227,681+37=817
233+30=762,233+30=362
160+54=212,160+54=412
203+53=552,203+53=652
341+41=783,341+41=283
621+94=217,621+94=517
98+561=351,98+561=956
113+45=751,113+45=851
609+33=546,609+33=246
11+276=884,11+276=782
147+26=771,147+26=371
13+304=225,13+304=713
142+96=242,142+96=832
26+326=156,26+326=253
195+37=332,195+37=232
25+596=121,25+596=126
872+45=219,872+45=719
65+252=211,65+252=713
629+29=756,629+29=856
260+95=753,260+95=553
292+21=213,292+21=313
95+462=551,95+462=755
861+47=219,861+47=809
910+39=749,910+39=949
30+841=771,30+841=178
89+713=101,89+713=208
852+85=239,852+85=739
20+607=139,20+607=726
88+883=461,88+883=179
12+846=759,12+846=858
414+62=774,414+62=674
253+12=762,253+12=562
50+787=331,50+787=738
40+891=331,40+891=139
36+325=755,36+325=163
868+63=239,868+63=139
77+166=241,77+166=342
74+443=211,74+443=715
26+256=87,26+256=282
57+818=961,57+818=578
71+331=101,71+331=204
317+78=993,317+78=593
14+838=759,14+838=258
75+173=541,75+173=842
95+198=791,95+198=392
53+199=541,53+199=252
85+208=988,85+208=392
378+25=993,378+25=304
607+69=776,607+69=676
49+370=111,49+370=914
247+57=103,247+57=403
35+192=221,35+192=722
67+219=97,67+219=682
27+910=431,27+910=739
93+648=341,93+648=147
265+10=772,265+10=572
738+18=757,738+18=657
251+14=762,251+14=562
201+47=542,201+47=842
63+924=985,63+924=789
36+267=101,36+267=303
92+631=221,92+631=327
583+18=706,583+18=106
815+36=748,815+36=158
20+586=901,20+586=606
876+70=549,876+70=649
81+522=101,81+522=306
122+44=761,122+44=661
31+966=792,31+966=799
678+60=237,678+60=837
79+162=231,79+162=142
127+42=761,127+42=961
32+885=111,32+885=719
833+98=239,833+98=139
11+195=203,11+195=602
533+90=226,533+90=326
51+933=981,51+933=489
37+871=701,37+871=809
92+445=436,92+445=735
79+399=771,79+399=874
658+48=707,658+48=607
10+146=553,10+146=651
865+58=229,865+58=329
430+65=194,430+65=594
40+341=786,40+341=183
23+175=896,23+175=891
73+145=211,73+145=812
65+778=341,65+778=348
95+696=995,95+696=197
16+969=789,16+969=589
713+65=777,713+65=877
842+81=229,842+81=329
590+72=766,590+72=266
45+591=731,45+591=636
99+325=225,99+325=424
22+104=324,22+104=621
537+76=116,537+76=316
81+661=341,81+661=247
61+342=101,61+342=304
512+82=995,512+82=495
59+645=101,59+645=407
32+119=553,32+119=151
284+23=203,284+23=703
48+549=199,48+549=795
50+286=231,50+286=633
199+27=222,199+27=622
818+31=748,818+31=948
35+357=196,35+357=293
173+29=991,173+29=202
933+13=549,933+13=649
36+831=761,36+831=768
78+779=351,78+779=758
97+364=565,97+364=164
541+54=795,541+54=595
44+421=769,44+421=564
85+264=541,85+264=943
25+277=896,25+277=203
11+636=349,11+636=746
60+398=951,60+398=854
792+52=548,792+52=448
57+246=996,57+246=303
44+404=748,44+404=844
83+913=495,83+913=699
45+836=771,45+836=188
501+65=765,501+65=665
751+11=767,751+11=267
63+700=661,63+700=367
217+39=752,217+39=652
263+55=213,263+55=813
489+37=225,489+37=625
98+377=975,98+377=574
526+18=545,526+18=445
546+92=236,546+92=836
514+55=765,514+55=965
42+542=789,42+542=485
640+66=107,640+66=607
24+932=551,24+932=659
231+93=223,231+93=423
706+48=557,706+48=457
42+726=761,42+726=867
32+297=136,32+297=923
549+77=226,549+77=626
35+901=431,35+901=639
30+137=86,30+137=761
688+27=217,688+27=517
442+20=764,442+20=264
624+69=796,624+69=396
194+47=342,194+47=142
78+855=231,78+855=339
66+805=671,66+805=178
59+453=111,59+453=215
211+57=762,211+57=862
680+95=777,680+95=577
18+129=543,18+129=741
671+95=767,671+95=667
417+21=534,417+21=834
349+87=234,349+87=634
810+34=548,810+34=448
541+74=216,541+74=516
49+623=769,49+623=276
255+63=213,255+63=813
492+79=775,492+79=175
98+267=561,98+267=563
12+264=875,12+264=672
136+93=232,136+93=922
918+16=539,918+16=439
89+468=551,89+468=755
50+415=769,50+415=564
82+860=441,82+860=249
36+925=751,36+925=169
567+57=226,567+57=426
776+17=797,776+17=397
171+94=762,171+94=562
36+898=131,36+898=439
409+62=764,409+62=174
246+67=113,246+67=313
28+605=139,28+605=336
35+462=999,35+462=794
19+670=382,19+670=986
402+42=544,402+42=444
90+886=475,90+886=679
59+133=986,59+133=291
27+560=389,27+560=785
19+919=431,19+919=839
260+11=772,260+11=172
92+832=321,92+832=429
27+928=551,27+928=559
162+41=202,162+41=302
11+901=411,11+901=219
177+36=212,177+36=312
261+68=233,261+68=923
685+26=217,685+26=117
143+43=781,143+43=681
66+743=211,66+743=908
148+65=112,148+65=312
508+91=206,508+91=995
126+76=102,126+76=202
731+92=228,731+92=328
223+70=192,223+70=392
103+33=531,103+33=631
49+122=765,49+122=171
66+291=651,66+291=753
650+23=776,650+23=376
40+744=781,40+744=487
59+179=231,59+179=832
49+285=136,49+285=433
261+46=213,261+46=703
27+602=629,27+602=926
155+47=991,155+47=202
60+144=201,60+144=402
96+227=221,96+227=323
220+74=992,220+74=492
693+26=227,693+26=917
101+23=321,101+23=421
64+319=97,64+319=383
715+84=797,715+84=997
602+67=766,602+67=966
19+438=657,19+438=754
74+584=351,74+584=856
684+83=567,684+83=767
15+560=677,15+560=575
66+689=351,66+689=557
516+78=985,516+78=495
411+26=534,411+26=734
20+905=421,20+905=529
560+89=546,560+89=946
11+275=884,11+275=682
229+24=742,229+24=352
46+561=101,46+561=706
87+535=221,87+535=226
790+59=558,790+59=948
945+75=220,945+75=201
616+28=746,616+28=446
10+499=906,10+499=905
51+187=231,51+187=832
35+518=759,35+518=355
97+477=971,97+477=475
527+75=106,527+75=206
631+22=756,631+22=356
533+98=236,533+98=136
25+394=126,25+394=914
813+26=548,813+26=938
20+285=906,20+285=503
86+399=981,86+399=584
235+50=782,235+50=582
79+363=241,79+363=244
28+738=769,28+738=667
283+81=563,283+81=463
360+29=783,360+29=983
74+231=901,74+231=503
872+46=219,872+46=819
61+354=211,61+354=514
70+585=951,70+585=556
33+399=138,33+399=234
61+497=951,61+497=855
683+31=217,683+31=417
25+742=769,25+742=767
390+58=544,390+58=844
597+54=446,597+54=156
395+68=564,395+68=364
97+594=993,97+594=196
62+563=221,62+563=526
836+97=239,836+97=339
572+85=556,572+85=756
950+31=78,950+31=189
55+806=751,55+806=168
35+514=749,35+514=945
43+529=769,43+529=275
20+647=769,20+647=766
30+373=101,30+373=304
64+661=221,64+661=527
30+738=761,30+738=867
85+626=111,85+626=117
801+25=328,801+25=628
206+86=782,206+86=292
894+37=339,894+37=139
74+568=341,74+568=246
543+80=226,543+80=326
75+912=981,75+912=789
95+678=971,95+678=377
572+25=995,572+25=795
816+47=768,816+47=368
661+53=217,661+53=417
323+62=783,323+62=583
66+429=999,66+429=594
396+18=214,396+18=414
933+62=199,933+62=599
43+720=761,43+720=367
37+704=731,37+704=147
242+55=192,242+55=792
87+516=101,87+516=306
50+832=981,50+832=288
411+15=424,411+15=624
57+389=948,57+389=644
19+834=559,19+834=358
894+63=559,894+63=759
46+942=782,46+942=889
69+609=671,69+609=876
32+475=101,32+475=705
646+88=237,646+88=437
251+92=743,251+92=343
566+81=446,566+81=746
904+32=539,904+32=639
673+86=557,673+86=957
62+893=351,62+893=559
52+866=211,52+866=819
322+96=214,322+96=814
365+87=454,365+87=254
64+771=231,64+771=538
28+467=999,28+467=594
297+40=333,297+40=733
444+17=764,444+17=164
73+162=231,73+162=532
33+846=771,33+846=978
84+677=361,84+677=167
788+50=238,788+50=838
58+155=211,58+155=312
91+405=101,91+405=694
97+862=451,97+862=959
23+590=111,23+590=316
74+334=111,74+334=804
415+81=994,415+81=694
70+324=998,70+324=493
78+581=351,78+581=956
40+882=121,40+882=229
21+378=996,21+378=993
257+99=753,257+99=653
200+32=532,200+32=232
328+87=114,328+87=514
97+296=293,97+296=393
52+779=321,52+779=138
36+388=121,36+388=424
75+975=451,75+975=501
290+15=213,290+15=503
806+79=78,806+79=588
54+419=779,54+419=374
13+819=339,13+819=238
14+435=457,14+435=944
77+822=992,77+822=998
41+424=767,41+424=564
99+535=331,99+535=436
322+97=224,322+97=914
21+411=136,21+411=234
276+72=443,276+72=843
86+446=231,86+446=235
46+215=755,46+215=162
30+203=134,30+203=332
26+676=999,26+676=207
119+79=991,119+79=891
99+220=211,99+220=913
229+17=542,229+17=642
35+253=886,35+253=882
