46366/75000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.2, 'block_size': 1024, 'batch_size': 12, 'test_batch_size': 2048, 'max_iters': 6000, 'eval_interval': 100, 'min_lr': 0.0001, 'max_lr': 0.001, 'warmup_iters': 100, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 1, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'reversed_addition_dollar_signs_false_1_resampled'}
508+585=3801,508+585=3901
472+852=4221,472+852=4231
305+962=7721,305+962=7621
462+770=2311,462+770=2321
390+616=6101,390+616=6001
961+594=5541,961+594=5551
304+779=3901,304+779=3801
213+886=9011,213+886=9901
909+463=2631,909+463=2731
507+566=3601,507+566=3701
354+647=101,354+647=1001
577+648=5211,577+648=5221
719+900=9061,719+900=9161
535+788=3221,535+788=3231
970+525=5051,970+525=5941
609+853=2541,609+853=2641
197+804=109,197+804=1001
300+965=5721,300+965=5621
917+369=6831,917+369=6821
791+362=2511,791+362=3511
996+398=493,996+398=4931
818+456=4621,818+456=4721
535+522=7601,535+522=7501
987+262=942,987+262=9421
912+209=121,912+209=1211
523+772=5031,523+772=5921
691+767=8641,691+767=8541
304+963=7721,304+963=7621
304+992=6031,304+992=6921
811+591=2031,811+591=2041
664+878=2351,664+878=2451
751+946=7971,751+946=7961
905+664=9661,905+664=9651
500+536=6401,500+536=6301
647+576=3121,647+576=3221
908+445=3431,908+445=3531
627+845=2641,627+845=2741
301+865=6711,301+865=6611
321+836=7611,321+836=7511
995+394=983,995+394=9831
966+561=7261,966+561=7251
818+889=7961,818+889=7071
375+846=122,375+846=1221
819+229=8301,819+229=8401
376+756=2201,376+756=2311
119+963=2811,119+963=2801
855+256=111,855+256=1111
607+759=6531,607+759=6631
201+894=5011,201+894=5901
197+909=6901,197+909=6011
501+948=9541,501+948=9441
300+988=8921,300+988=8821
231+803=5301,231+803=4301
305+714=9201,305+714=9101
929+660=9861,929+660=9851
773+823=6961,773+823=6951
290+954=4521,290+954=4421
505+972=7841,505+972=7741
970+423=3041,970+423=3931
596+956=2541,596+956=2551
394+960=4521,394+960=4531
895+911=6071,895+911=6081
855+287=2311,855+287=2411
190+884=479,190+884=4701
509+680=9711,509+680=9811
598+535=3301,598+535=3311
199+810=909,199+810=9001
816+945=1681,816+945=1671
991+296=792,991+296=7821
503+569=2801,503+569=2701
603+535=8411,603+535=8311
190+839=929,190+839=9201
918+768=6871,918+768=6861
400+832=2421,400+832=2321
667+999=5661,667+999=6661
608+554=2511,608+554=2611
781+403=4911,781+403=4811
400+768=8711,400+768=8611
820+852=2661,820+852=2761
906+569=5651,906+569=5741
632+470=1011,632+470=2011
201+844=5501,201+844=5401
344+832=6811,344+832=6711
423+773=6021,423+773=6911
597+997=4941,597+997=4951
960+833=3081,960+833=3971
680+518=8021,680+518=8911
497+522=919,497+522=9101
970+304=4821,970+304=4721
169+892=169,169+892=1601
818+620=8241,818+620=8341
971+988=9691,971+988=9591
818+720=8251,818+720=8351
898+509=7931,898+509=7041
629+544=3611,629+544=3711
639+979=8061,639+979=8161
608+579=7711,608+579=7811
157+897=459,157+897=4501
321+965=6921,321+965=6821
771+905=6861,771+905=6761
465+777=2321,465+777=2421
771+804=5851,771+804=5751
970+929=9091,970+929=9981
326+776=2
11,326+776=2011
908+918=6181,908+918=6281
592+434=629,592+434=6201
304+709=3201,304+709=3101
523+544=7701,523+544=7601
780+516=6031,780+516=6921
249+904=3411,249+904=3511
653+523=6811,653+523=6711
651+892=3441,651+892=3451
413+673=6901,413+673=6801
780+226=609,780+226=6001
701+545=6521,701+545=6421
477+745=2211,477+745=2221
394+807=1011,394+807=1021
848+459=7921,848+459=7031
446+822=8721,446+822=8621
412+679=1
11,412+679=1901
915+663=8761,915+663=8751
295+839=4301,295+839=4311
959+196=5501,959+196=5511
267+782=9501,267+782=9401
870+731=1161,870+731=1061
106+971=7711,106+971=7701
663+770=3241,663+770=3341
861+831=2071,861+831=2961
988+193=1801,988+193=1811
182+986=8711,182+986=8611
519+669=8711,519+669=8811
916+555=1751,916+555=1741
760+634=4041,760+634=4931
822+700=1251,822+700=2251
211+956=7711,211+956=7611
770+269=8401,770+269=9301
244+877=121,244+877=1211
760+639=8041,760+639=9931
718+927=5361,718+927=5461
871+592=2631,871+592=3641
809+679=8751,809+679=8841
860+202=2701,860+202=2601
391+977=8731,391+977=8631
760+696=6641,760+696=6541
719+988=7971,719+988=7071
598+546=4401,598+546=4411
907+668=5761,907+668=5751
809+857=6561,809+857=6661
600+409=9011,600+409=9001
949+253=2911,949+253=2021
682+545=7211,682+545=7221
994+112=601,994+112=6011
929+703=2261,929+703=2361
298+854=2411,298+854=2511
501+774=5821,501+774=5721
822+350=2611,822+350=2711
582+513=501,582+513=5901
561+760=123,561+760=1231
517+894=1131,517+894=1141
849+153=299,849+153=2001
595+994=9841,595+994=9851
542+885=7231,542+885=7241
809+779=8761,809+779=8851
498+517=519,498+517=5101
165+894=959,165+894=9501
960+457=7241,960+457=7141
187+992=9701,187+992=9711
891+867=8671,891+867=8571
991+902=2981,991+902=3981
969+132=101,969+132=1011
428+624=2401,428+624=2501
542+510=1501,542+510=2501
680+349=8201,680+349=9201
907+665=2661,907+665=2751
856+429=5921,856+429=5821
706+669=5631,706+669=5731
649+457=601,649+457=6011
978+250=822,978+250=8221
772+413=5911,772+413=5811
727+675=2931,727+675=2041
627+625=2421,627+625=2521
703+443=6511,703+443=6411
503+993=6051,503+993=6941
914+659=3761,914+659=3751
503+816=9231,503+816=9131
452+850=2921,452+850=2031
585+536=121,585+536=1211
304+812=6211,304+812=6111
828+844=2661,828+844=2761
476+756=2211,476+756=2321
972+417=9931,972+417=9831
443+778=122,443+778=1221
188+994=2801,188+994=2811
304+754=8601,304+754=8501
880+129=8001,880+129=9001
302+896=8021,302+896=8911
608+919=7151,608+919=7251
914+587=1061,914+587=1051
404+894=8031,404+894=8921
981+878=9681,981+878=9581
936+560=6951,936+560=6941
266+786=2401,266+786=2501
898+998=6971,898+998=6981
504+703=7121,504+703=7021
882+717=9061,882+717=9951
414+878=2031,414+878=2921
882+986=8781,882+986=8681
301+716=7201,301+716=7101
514+953=7741,514+953=7641
773+313=6901,773+313=6801
403+711=4211,403+711=4111
839+350=9711,839+350=9811
304+809=3211,304+809=3111
199+847=649,199+847=6401
681+617=8031,681+617=8921
673+663=633,673+663=6331
809+288=7801,809+288=7901
506+627=3301,506+627=3311
764+622=6931,764+622=6831
185+820=509,185+820=5001
643+534=7811,643+534=7711
736+456=2811,736+456=2911
523+514=7401,523+514=7301
907+197=401,907+197=4011
828+225=3401,828+225=3501
907+778=5761,907+778=5861
808+464=2621,808+464=2721
191+822=319,191+822=3101
404+838=2521,404+838=2421
502+833=5431,502+833=5331
733+623=663,733+623=6531
497+981=8731,497+981=8741
397+816=3111,397+816=3121
859+356=5021,859+356=5121
727+465=2811,727+465=2911
601+547=8511,601+547=8411
592+416=809,592+416=8001
908+669=7761,908+669=7751
290+845=5411,290+845=5311
708+456=4511,708+456=4611
413+876=9921,413+876=9821
807+220=7101,807+220=7201
619+772=1831,619+772=1931
719+669=9731,719+669=8831
547+529=6801,547+529=6701
596+946=2441,596+946=2451
912+300=1121,912+300=2121
572+752=4221,572+752=4231
990+886=6881,990+886=6781
819+560=9631,819+560=9731
908+854=2571,908+854=2671
917+710=7161,917+710=7261
405+953=8631,405+953=8531
512+721=3311,512+721=3321
782+882=4761,782+882=4661
401+785=6911,401+785=6811
860+816=6861,860+816=6761
619+759=9631,619+759=8731
498+949=7431,498+949=7441
929+303=2221,929+303=2321
809+553=2531,809+553=2631
760+449=8021,760+449=9021
918+499=7041,918+499=7141
671+662=333,671+662=3331
682+380=1601,682+380=2601
809+973=2781,809+973=2871
364+849=3021,364+849=3121
296+732=829,296+732=8201
819+845=4561,819+845=4661
829+545=4631,829+545=4731
299+832=1301,299+832=1311
909+459=8531,909+459=8631
547+875=2141,547+875=2241
808+820=8161,808+820=8261
421+714=5411,421+714=5311
808+400=9021,808+400=8021
998+111=901,998+111=9011
809+952=1571,809+952=1671
474+768=2321,474+768=2421
544+468=2001,544+468=2101
819+812=1261,819+812=1361
970+748=8271,970+748=8171
503+923=6341,503+923=6241
671+836=7151,671+836=7051
702+897=9961,702+897=9951
445+767=2021,445+767=2121
928+355=3721,928+355=3821
881+503=4931,881+503=4831
709+803=2051,709+803=2151
602+654=6621,602+654=6521
311+874=5911,311+874=5811
565+558=3201,565+558=3211
403+662=5701,403+662=5601
719+718=7241,719+718=7341
806+959=5571,806+959=5671
533+653=6911,533+653=6811
313+782=5011,313+782=5901
719+523=2321,719+523=2421
971+512=3941,971+512=3841
449+849=8821,449+849=8921
564+863=7231,564+863=7241
512+813=5331,512+813=5231
616+983=9961,616+983=9951
918+938=6591,918+938=6581
203+939=2511,203+939=2411
403+938=1531,403+938=1431
773+560=3321,773+560=3331
961+896=7671,961+896=7581
701+745=6541,701+745=6441
660+504=4711,660+504=4611
212+885=7011,212+885=7901
118+905=3101,118+905=3201
782+989=1871,782+989=1771
970+396=6731,970+396=6631
999+914=3181,999+914=3191
982+186=8711,982+186=8611
916+567=3851,916+567=3841
970+602=2851,970+602=2751
834+724=8561,834+724=8551
701+598=9031,701+598=9921
654+447=101,654+447=1011
942+560=2061,942+560=2051
929+674=3951,929+674=3061
768+389=7611,768+389=7511
476+886=2531,476+886=2631
184+957=1401,184+957=1411
908+879=7771,908+879=7871
482+900=1831,482+900=2831
929+572=1061,929+572=1051
809+585=4831,809+585=4931
929+249=8611,929+249=8711
969+570=9361,969+570=9351
205+993=8021,205+993=8911
400+886=6921,400+886=6821
781+417=8021,781+417=8911
274+852=6201,274+852=6211
201+964=5711,201+964=5611
994+108=201,994+108=2011
970+712=2961,970+712=2861
510+991=1041,510+991=1051
960+802=2771,960+802=2671
237+828=5611,237+828=5601
981+736=7271,981+736=7171
806+919=5171,806+919=5271
574+537=111,574+537=1111
552+675=7211,552+675=7221
402+879=1921,402+879=1821
732+269=101,732+269=1001
403+806=9121,403+806=9021
760+249=8001,760+249=9001
745+633=8831,745+633=8731
908+675=3751,908+675=3851
695+490=5711,695+490=5811
597+941=8341,597+941=8351
881+896=7871,881+896=7771
204+849=3601,204+849=3501
497+995=2931,497+995=2941
603+635=8421,603+635=8321
965+192=7501,965+192=7511
703+301=3011,703+301=4001
765+822=7951,765+822=7851
870+193=379,870+193=3601
971+922=3091,971+922=3981
962+297=962,962+297=9521
802+430=1321,802+430=2321
636+676=2031,636+676=2131
303+934=7421,303+934=7321
474+752=6211,474+752=6221
844+277=121,844+277=1211
110+891=109,110+891=1001
752+530=1821,752+530=2821
996+287=382,996+287=3821
891+493=3831,891+493=4831
300+875=5811,300+875=5711
660+815=5841,660+815=5741
809+912=1171,809+912=1271
501+950=1641,501+950=1541
303+908=1221,303+908=1121
918+919=7291,918+919=7381
901+796=7061,901+796=7961
660+993=3551,660+993=3561
467+855=2221,467+855=2231
816+795=1151,816+795=1161
532+470=1001,532+470=2001
825+257=2701,825+257=2801
908+649=7451,908+649=7551
919+622=1351,919+622=1451
681+515=6021,681+515=6911
719+743=2541,719+743=2641
924+725=9471,924+725=9461
949+242=1811,949+242=1911
414+643=7601,414+643=7501
486+676=2511,486+676=2611
999+292=192,999+292=1921
606+396=2011,606+396=2001
925+564=9851,925+564=9841
282+986=8721,282+986=8621
187+899=689,187+899=6801
457+665=2111,457+665=2211
168+964=2321,168+964=2311
105+997=2111,105+997=2011
949+170=911,949+170=9111
707+668=5631,707+668=5731
643+470=3011,643+470=3111
819+903=2171,819+903=2271
364+947=1031,364+947=1131
960+606=6751,960+606=6651
846+576=2141,846+576=2241
190+885=579,190+885=5701
870+632=2151,870+632=2051
414+652=6701,414+652=6601
468+756=4211,468+756=4221
204+854=8601,204+854=8501
851+350=102,851+350=1021
643+622=5721,643+622=5621
726+446=2611,726+446=2711
301+977=8821,301+977=8721
510+898=8031,510+898=8041
791+312=2011,791+312=3011
504+814=8231,504+814=8131
275+753=829,275+753=8201
994+767=1681,994+767=1671
268+874=2311,268+874=2411
764+828=2961,764+828=2951
966+199=5601,966+199=5611
311+948=9621,311+948=9521
870+137=7101,870+137=7001
908+619=7151,908+619=7251
425+633=8601,425+633=8501
699+493=2811,699+493=2911
199+897=699,199+897=6901
770+795=5641,770+795=5651
203+938=1511,203+938=1411
811+695=6151,811+695=6051
673+664=733,673+664=7331
919+919=9291,919+919=8381
196+865=169,196+865=1601
480+921=1031,480+921=1041
475+558=329,475+558=3301
496+705=1011,496+705=1021
602+435=7401,602+435=7301
984+798=2881,984+798=2871
854+267=121,854+267=1211
782+320=1011,782+320=2011
550+534=4901,550+534=4801
972+529=1151,972+529=1051
851+897=8461,851+897=8471
733+522=5621,733+522=5521
388+764=2411,388+764=2511
908+485=3831,908+485=3931
393+906=9911,393+906=9921
584+743=7221,584+743=7231
999+287=682,999+287=6821
918+759=7671,918+759=7761
469+789=7521,469+789=8521
475+757=2211,475+757=2321
697+804=1041,697+804=1051
499+972=1731,499+972=1741
771+540=113,771+540=1131
401+766=7711,401+766=7611
818+235=3401,818+235=3501
809+898=7961,809+898=7071
161+993=4501,161+993=4511
628+634=2521,628+634=2621
407+989=6041,407+989=6931
998+106=401,998+106=4011
501+876=7831,501+876=7731
709+346=5401,709+346=5501
817+678=5851,817+678=5941
969+195=4601,969+195=4611
962+952=4291,962+952=4191
457+585=2301,457+585=2401
402+696=8011,402+696=8901
760+794=4641,760+794=4551
981+213=4011,981+213=4911
619+918=7251,619+918=7351
400+778=8811,400+778=8711
959+710=961,959+710=9661
841+521=2621,841+521=2631
456+722=8811,456+722=8711
762+462=4211,762+462=4221
995+272=762,995+272=7621
590+996=6841,590+996=6851
401+765=6711,401+765=6611
640+663=303,640+663=3031
671+398=9701,671+398=9601
939+414=3431,939+414=3531
791+316=7111,791+316=7011
404+773=7811,404+773=7711
688+874=2551,688+874=2651
623+588=112,623+588=1121
200+836=6401,200+836=6301
999+984=3881,999+984=3891
991+497=8931,991+497=8841
644+622=6721,644+622=6621
879+919=9971,879+919=8971
108+918=6211,108+918=6201
500+934=4441,500+934=4341
539+853=2831,539+853=2931
745+277=2101,745+277=2201
281+914=5021,281+914=5911
403+738=1511,403+738=1411
313+955=8721,313+955=8621
493+636=9201,493+636=9211
911+386=7031,911+386=7921
908+819=7171,908+819=7271
791+272=2601,791+272=3601
423+610=339,423+610=3301
587+438=529,587+438=5201
712+382=4911,712+382=4901
909+342=1421,909+342=1521
995+106=101,995+106=1011
906+667=3761,906+667=3751
987+197=4801,987+197=4811
960+411=1821,960+411=1731
707+679=6741,707+679=6831
861+297=8611,861+297=8511
109+929=8311,109+929=8301
494+617=111,494+617=1111
516+795=1121,516+795=1131
219+943=2511,219+943=2611
200+833=3401,200+833=3301
781+716=7051,781+716=7941
465+557=229,465+557=2201
948+354=2921,948+354=2031
970+141=111,970+141=1111
971+795=6761,971+795=6671
883+722=5161,883+722=5061
671+798=9741,671+798=9641
829+263=2801,829+263=2901
402+693=5011,402+693=5901
860+597=7641,860+597=7541
764+732=6051,764+732=6941
591+957=8551,591+957=8451
981+292=2721,981+292=3721
313+766=9801,313+766=9701
807+668=5641,807+668=5741
194+940=4301,194+940=4311
518+597=5101,518+597=5111
363+774=7301,363+774=7311
475+857=2221,475+857=2331
957+196=3501,957+196=3511
891+594=5931,891+594=5841
635+422=7601,635+422=7501
909+393=2921,909+393=2031
929+708=7261,929+708=7361
519+999=9051,519+999=8151
761+937=8971,761+937=8961
772+995=7771,772+995=7671
870+197=779,870+197=7601
576+586=2511,576+586=2611
909+128=7201,909+128=7301
702+894=6961,702+894=6951
918+889=7971,918+889=7081
923+569=2951,923+569=2941
763+564=7221,763+564=7231
742+359=101,742+359=1011
673+561=4311,673+561=4321
477+875=2431,477+875=2531
999+898=7881,999+898=7981
619+689=9921,619+689=8031
908+305=3021,908+305=3121
420+625=549,420+625=5401
881+230=111,881+230=1111
175+894=969,175+894=9601
707+659=6531,707+659=6631
291+827=8101,291+827=8111
911+894=5171,911+894=5081
961+307=8721,961+307=8621
918+429=7331,918+429=7431
928+644=2651,928+644=2751
722+825=7461,722+825=7451
248+854=2901,248+854=2011
423+613=649,423+613=6301
588+464=2401,588+464=2501
919+619=9251,919+619=8351
346+876=2121,346+876=2221
916+558=4751,916+558=4741
709+584=3821,709+584=3921
999+107=601,999+107=6011
991+816=7171,991+816=7081
403+989=2041,403+989=2931
688+535=3211,688+535=3221
498+719=7111,498+719=7121
670+697=7731,670+697=7631
660+792=2531,660+792=2541
295+710=509,295+710=5001
401+951=2631,401+951=2531
576+476=2401,576+476=2501
870+817=7961,870+817=7861
411+646=7601,411+646=7501
574+552=6201,574+552=6211
981+504=5941,981+504=5841
404+648=2601,404+648=2501
401+776=7811,401+776=7711
502+504=6101,502+504=6001
285+757=2301,285+757=2401
196+835=139,196+835=1301
433+842=5821,433+842=5721
609+402=1001,609+402=1101
994+305=992,994+305=9921
180+892=279,180+892=2701
202+865=7701,202+865=7601
199+898=799,199+898=7901
214+955=9711,214+955=9611
661+503=4711,661+503=4611
819+225=4301,819+225=4401
171+838=9101,171+838=9001
560+604=4711,560+604=4611
406+989=5041,406+989=5931
609+882=1841,609+882=1941
861+305=6711,861+305=6611
706+427=3211,706+427=3311
966+573=9361,966+573=9351
203+883=6901,203+883=6801
772+252=429,772+252=4201
762+262=429,762+262=4201
701+516=7221,701+516=7121
512+737=9521,512+737=9421
200+847=7501,200+847=7401
531+647=8811,531+647=8711
997+818=5171,997+818=5181
915+166=1811,915+166=1801
497+954=1531,497+954=1541
850+993=3471,850+993=3481
994+293=782,994+293=7821
882+214=6011,882+214=6901
929+945=4681,929+945=4781
475+557=229,475+557=2301
170+836=6101,170+836=6001
390+912=2021,390+912=2031
886+215=101,886+215=1011
729+612=1331,729+612=1431
933+268=102,933+268=1021
609+803=2041,609+803=2141
