66963/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.2, 'block_size': 1024, 'batch_size': 12, 'test_batch_size': 2048, 'max_iters': 6000, 'eval_interval': 100, 'min_lr': 0.0001, 'max_lr': 0.001, 'warmup_iters': 100, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 0, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': True, 'resample_data': True, 'name': 'plain_addition_dollar_signs_true_0_resampled'}
$846+751=1697$,$846+751=1597$
$643+653=1396$,$643+653=1296$
$686+510=1296$,$686+510=1196$
$932+971=1803$,$932+971=1903$
$823+177=900$,$823+177=1000$
$819+282=1001$,$819+282=1101$
$959+681=1630$,$959+681=1640$
$752+349=1001$,$752+349=1101$
$862+978=1830$,$862+978=1840$
$994+605=1699$,$994+605=1599$
$492+938=1420$,$492+938=1430$
$941+112=1553$,$941+112=1053$
$347+723=1060$,$347+723=1070$
$968+829=1897$,$968+829=1797$
$609+991=1500$,$609+991=1600$
$841+499=1330$,$841+499=1340$
$329+773=1002$,$329+773=1102$
$656+841=1597$,$656+841=1497$
$982+210=1292$,$982+210=1192$
$375+631=906$,$375+631=1006$
$951+339=1280$,$951+339=1290$
$920+685=1505$,$920+685=1605$
$693+608=1201$,$693+608=1301$
$777+833=1600$,$777+833=1610$
$619+781=1300$,$619+781=1400$
$742+408=1140$,$742+408=1150$
$710+299=909$,$710+299=1009$
$718+885=1503$,$718+885=1603$
$702+658=1350$,$702+658=1360$
$662+398=1050$,$662+398=1060$
$284+845=1139$,$284+845=1129$
$873+387=1250$,$873+387=1260$
$280+839=1129$,$280+839=1119$
$718+961=1689$,$718+961=1679$
$703+887=1580$,$703+887=1590$
$290+907=1297$,$290+907=1197$
$851+449=1290$,$851+449=1300$
$413+977=1380$,$413+977=1390$
$903+497=1300$,$903+497=1400$
$791+209=990$,$791+209=1000$
$609+793=1302$,$609+793=1402$
$821+482=1203$,$821+482=1303$
$229+910=1149$,$229+910=1139$
$366+638=904$,$366+638=1004$
$119+960=1089$,$119+960=1079$
$775+337=1012$,$775+337=1112$
$687+533=1210$,$687+533=1220$
$357+733=1080$,$357+733=1090$
$621+783=1304$,$621+783=1404$
$592+428=1010$,$592+428=1020$
$129+872=901$,$129+872=1001$
$924+482=1306$,$924+482=1406$
$933+472=1305$,$933+472=1405$
$431+870=1201$,$431+870=1301$
$779+222=901$,$779+222=1001$
$469+901=1360$,$469+901=1370$
$292+903=1295$,$292+903=1195$
$971+399=1360$,$971+399=1370$
$423+978=1301$,$423+978=1401$
$832+769=1501$,$832+769=1601$
$762+946=1608$,$762+946=1708$
$913+667=1570$,$913+667=1580$
$721+582=1203$,$721+582=1303$
$796+707=1403$,$796+707=1503$
$801+953=1654$,$801+953=1754$
$912+112=1224$,$912+112=1024$
$833+870=1603$,$833+870=1703$
$677+523=1290$,$677+523=1200$
$995+604=1699$,$995+604=1599$
$364+936=1200$,$364+936=1300$
$983+757=1730$,$983+757=1740$
$630+871=1401$,$630+871=1501$
$812+290=1002$,$812+290=1102$
$993+327=1310$,$993+327=1320$
$513+488=901$,$513+488=1001$
$616+713=1339$,$616+713=1329$
$920+318=1248$,$920+318=1238$
$612+689=1201$,$612+689=1301$
$728+801=1539$,$728+801=1529$
$757+393=1140$,$757+393=1150$
$434+970=1304$,$434+970=1404$
$659+535=1294$,$659+535=1194$
$912+996=1808$,$912+996=1908$
$170+929=1199$,$170+929=1099$
$860+290=1140$,$860+290=1150$
$963+238=1101$,$963+238=1201$
$917+884=1701$,$917+884=1801$
$784+318=1002$,$784+318=1102$
$710+694=1304$,$710+694=1404$
$787+483=1260$,$787+483=1270$
$853+747=1590$,$853+747=1600$
$752+628=1370$,$752+628=1380$
$785+221=906$,$785+221=1006$
$510+991=1401$,$510+991=1501$
$151+979=1120$,$151+979=1130$
$614+687=1201$,$614+687=1301$
$778+323=1001$,$778+323=1101$
$150+850=900$,$150+850=1000$
$893+717=1600$,$893+717=1610$
$917+192=1009$,$917+192=1109$
$644+545=1289$,$644+545=1189$
$763+867=1620$,$763+867=1630$
$833+407=1230$,$833+407=1240$
$821+687=1408$,$821+687=1508$
$562+740=1202$,$562+740=1302$
$577+902=1489$,$577+902=1479$
$641+539=1170$,$641+539=1180$
$757+540=1397$,$757+540=1297$
$563+617=1170$,$563+617=1180$
$880+890=1760$,$880+890=1770$
$374+855=1239$,$374+855=1229$
$243+797=1030$,$243+797=1040$
$901+222=1223$,$901+222=1123$
$781+289=1060$,$781+289=1070$
$772+848=1610$,$772+848=1620$
$289+805=1194$,$289+805=1094$
$559+540=1199$,$559+540=1099$
$827+475=1202$,$827+475=1302$
$484+565=1059$,$484+565=1049$
$443+797=1230$,$443+797=1240$
$633+972=1505$,$633+972=1605$
$629+673=1202$,$629+673=1302$
$772+368=1130$,$772+368=1140$
$563+587=1140$,$563+587=1150$
$743+750=1593$,$743+750=1493$
$641+639=1270$,$641+639=1280$
$633+437=1060$,$633+437=1070$
$610+720=1331$,$610+720=1330$
$644+451=1195$,$644+451=1095$
$941+939=1870$,$941+939=1880$
$227+982=1219$,$227+982=1209$
$639+460=1199$,$639+460=1099$
$804+371=1075$,$804+371=1175$
$332+838=1160$,$332+838=1170$
$921+481=1302$,$921+481=1402$
$657+423=1070$,$657+423=1080$
$907+699=1506$,$907+699=1606$
$508+901=1419$,$508+901=1409$
$819+208=1037$,$819+208=1027$
$241+909=1140$,$241+909=1150$
$578+620=1298$,$578+620=1198$
$433+573=1005$,$433+573=1006$
$949+151=1000$,$949+151=1100$
$643+455=1198$,$643+455=1098$
$805+598=1303$,$805+598=1403$
$943+937=1870$,$943+937=1880$
$312+978=1280$,$312+978=1290$
$917+502=1429$,$917+502=1419$
$220+918=1148$,$220+918=1138$
$808+394=1102$,$808+394=1202$
$807+972=1789$,$807+972=1779$
$638+459=1197$,$638+459=1097$
$568+532=1000$,$568+532=1100$
$808+202=910$,$808+202=1010$
$991+604=1695$,$991+604=1595$
$817+591=1308$,$817+591=1408$
$289+720=1019$,$289+720=1009$
$759+339=1198$,$759+339=1098$
$810+199=909$,$810+199=1009$
$839+965=1704$,$839+965=1804$
$938+258=1296$,$938+258=1196$
$444+743=1186$,$444+743=1187$
$284+765=1059$,$284+765=1049$
$913+457=1360$,$913+457=1370$
$822+384=1106$,$822+384=1206$
$843+917=1750$,$843+917=1760$
$171+999=1160$,$171+999=1170$
$446+651=1197$,$446+651=1097$
$930+209=1239$,$930+209=1139$
$963+467=1420$,$963+467=1430$
$826+982=1708$,$826+982=1808$
$652+398=1040$,$652+398=1050$
$812+693=1405$,$812+693=1505$
$743+453=1296$,$743+453=1196$
$261+979=1230$,$261+979=1240$
$949+446=1495$,$949+446=1395$
$993+377=1360$,$993+377=1370$
$767+738=1405$,$767+738=1505$
$877+330=1107$,$877+330=1207$
$385+864=1259$,$385+864=1249$
$561+839=1390$,$561+839=1400$
$633+387=1010$,$633+387=1020$
$412+892=1204$,$412+892=1304$
$455+754=1219$,$455+754=1209$
$812+994=1706$,$812+994=1806$
$511+669=1170$,$511+669=1180$
$166+930=1196$,$166+930=1096$
$844+554=1498$,$844+554=1398$
$915+887=1702$,$915+887=1802$
$818+591=1309$,$818+591=1409$
$953+745=1798$,$953+745=1698$
$987+809=1896$,$987+809=1796$
$473+730=1103$,$473+730=1203$
$942+448=1380$,$942+448=1390$
$529+620=1159$,$529+620=1149$
$909+420=1339$,$909+420=1329$
$818+586=1304$,$818+586=1404$
$906+899=1705$,$906+899=1805$
$943+456=1499$,$943+456=1399$
$446+648=1194$,$446+648=1094$
$691+899=1580$,$691+899=1590$
$777+423=1290$,$777+423=1200$
$359+940=1399$,$359+940=1299$
$351+899=1240$,$351+899=1250$
$296+803=1199$,$296+803=1099$
$608+995=1503$,$608+995=1603$
$654+538=1292$,$654+538=1192$
$773+977=1740$,$773+977=1750$
$715+485=1100$,$715+485=1200$
$930+222=1552$,$930+222=1152$
$583+637=1210$,$583+637=1220$
$980+919=1999$,$980+919=1899$
$859+281=1130$,$859+281=1140$
$683+597=1270$,$683+597=1280$
$345+853=1298$,$345+853=1198$
$603+927=1520$,$603+927=1530$
$766+435=1101$,$766+435=1201$
$971+219=1180$,$971+219=1190$
$744+363=1106$,$744+363=1107$
$826+675=1401$,$826+675=1501$
$911+893=1704$,$911+893=1804$
$767+593=1350$,$767+593=1360$
$921+383=1204$,$921+383=1304$
$959+432=1491$,$959+432=1391$
$792+698=1480$,$792+698=1490$
$535+559=1194$,$535+559=1094$
$949+271=1210$,$949+271=1220$
$959+381=1330$,$959+381=1340$
$851+151=902$,$851+151=1002$
$293+747=1030$,$293+747=1040$
$953+127=1070$,$953+127=1080$
$917+591=1408$,$917+591=1508$
$255+944=1299$,$255+944=1199$
$387+811=1298$,$387+811=1198$
$518+909=1437$,$518+909=1427$
$401+679=1070$,$401+679=1080$
$840+966=1706$,$840+966=1806$
$766+237=903$,$766+237=1003$
$332+771=1003$,$332+771=1103$
$911+793=1604$,$911+793=1704$
$831+771=1502$,$831+771=1602$
$594+707=1201$,$594+707=1301$
$803+700=1403$,$803+700=1503$
$658+536=1294$,$658+536=1194$
$860+440=1200$,$860+440=1300$
$961+379=1330$,$961+379=1340$
$945+852=1897$,$945+852=1797$
$667+533=1290$,$667+533=1200$
$846+253=1199$,$846+253=1099$
$792+548=1330$,$792+548=1340$
$849+381=1220$,$849+381=1230$
$471+729=1100$,$471+729=1200$
$509+693=1102$,$509+693=1202$
$963+817=1770$,$963+817=1780$
$791+769=1550$,$791+769=1560$
$630+673=1203$,$630+673=1303$
$777+673=1440$,$777+673=1450$
$360+640=900$,$360+640=1000$
$543+807=1340$,$543+807=1350$
$722+784=1406$,$722+784=1506$
$977+821=1898$,$977+821=1798$
$367+739=1006$,$367+739=1106$
$972+478=1440$,$972+478=1450$
$931+971=1802$,$931+971=1902$
$268+829=1197$,$268+829=1097$
$608+591=1299$,$608+591=1199$
$842+428=1260$,$842+428=1270$
$437+964=1301$,$437+964=1401$
$792+238=1020$,$792+238=1030$
$674+431=1005$,$674+431=1105$
$203+957=1150$,$203+957=1160$
$803+202=905$,$803+202=1005$
$764+343=1106$,$764+343=1107$
$867+434=1201$,$867+434=1301$
$746+351=1197$,$746+351=1097$
$787+673=1450$,$787+673=1460$
$343+887=1220$,$343+887=1230$
$330+675=905$,$330+675=1005$
$716+813=1539$,$716+813=1529$
$396+904=1200$,$396+904=1300$
$761+419=1170$,$761+419=1180$
$819+708=1537$,$819+708=1527$
$873+807=1670$,$873+807=1680$
$737+373=1100$,$737+373=1110$
$713+407=1110$,$713+407=1120$
$624+979=1503$,$624+979=1603$
$973+627=1690$,$973+627=1600$
$923+429=1362$,$923+429=1352$
$933+847=1770$,$933+847=1780$
$769+232=901$,$769+232=1001$
$973+167=1130$,$973+167=1140$
$673+336=909$,$673+336=1009$
$793+657=1440$,$793+657=1450$
$289+809=1198$,$289+809=1098$
$871+989=1850$,$871+989=1860$
$924+683=1507$,$924+683=1607$
$682+515=1297$,$682+515=1197$
$818+989=1707$,$818+989=1807$
$530+876=1306$,$530+876=1406$
$775+731=1406$,$775+731=1506$
$544+954=1598$,$544+954=1498$
$219+820=1049$,$219+820=1039$
$416+943=1369$,$416+943=1359$
$934+569=1403$,$934+569=1503$
$807+397=1104$,$807+397=1204$
$919+328=1257$,$919+328=1247$
$808+961=1679$,$808+961=1769$
$575+726=1201$,$575+726=1301$
$931+128=1069$,$931+128=1059$
$889+808=1797$,$889+808=1697$
$230+919=1159$,$230+919=1149$
$143+857=990$,$143+857=1000$
$970+810=1770$,$970+810=1780$
$747+550=1397$,$747+550=1297$
$923+183=1006$,$923+183=1106$
$344+955=1309$,$344+955=1299$
$709+808=1527$,$709+808=1517$
$613+587=1190$,$613+587=1200$
$574+531=1005$,$574+531=1105$
$806+196=902$,$806+196=1002$
$413+837=1240$,$413+837=1250$
$217+877=1194$,$217+877=1094$
$774+845=1629$,$774+845=1619$
$664+336=900$,$664+336=1000$
$733+868=1501$,$733+868=1601$
$687+383=1060$,$687+383=1070$
$713+589=1202$,$713+589=1302$
$693+911=1504$,$693+911=1604$
$874+326=1100$,$874+326=1200$
$185+914=1199$,$185+914=1099$
$873+327=1190$,$873+327=1200$
$119+928=1057$,$119+928=1047$
$868+834=1602$,$868+834=1702$
$529+500=1039$,$529+500=1029$
$862+948=1700$,$862+948=1810$
$943+327=1260$,$943+327=1270$
$919+504=1433$,$919+504=1423$
$907+902=1819$,$907+902=1809$
$533+683=1215$,$533+683=1216$
$374+675=1059$,$374+675=1049$
$893+237=1120$,$893+237=1130$
$442+648=1080$,$442+648=1090$
$911+508=1429$,$911+508=1419$
$703+527=1220$,$703+527=1230$
$677+383=1050$,$677+383=1060$
$548+645=1293$,$548+645=1193$
$857+783=1630$,$857+783=1640$
$812+189=901$,$812+189=1001$
$281+818=1199$,$281+818=1099$
$847+833=1670$,$847+833=1680$
$243+947=1180$,$243+947=1190$
$932+170=1002$,$932+170=1102$
$524+877=1301$,$524+877=1401$
$559+637=1296$,$559+637=1196$
$747+723=1460$,$747+723=1470$
$421+988=1309$,$421+988=1409$
$873+932=1705$,$873+932=1805$
$472+630=1002$,$472+630=1102$
$533+673=1205$,$533+673=1206$
$699+301=900$,$699+301=1000$
$834+366=1100$,$834+366=1200$
$608+892=1400$,$608+892=1500$
$874+331=1105$,$874+331=1205$
$903+698=1501$,$903+698=1601$
$310+791=1001$,$310+791=1101$
$931+139=1660$,$931+139=1070$
$238+957=1295$,$238+957=1195$
$959+181=1130$,$959+181=1140$
$821+680=1401$,$821+680=1501$
$829+976=1705$,$829+976=1805$
$449+621=1060$,$449+621=1070$
$908+901=1819$,$908+901=1809$
$685+512=1297$,$685+512=1197$
$409+692=1001$,$409+692=1101$
$793+308=1001$,$793+308=1101$
$982+668=1640$,$982+668=1650$
$874+255=1139$,$874+255=1129$
$651+969=1610$,$651+969=1620$
$912+120=1332$,$912+120=1032$
$983+847=1820$,$983+847=1830$
$826+677=1403$,$826+677=1503$
$619+609=1238$,$619+609=1228$
$466+637=1003$,$466+637=1103$
$813+297=1100$,$813+297=1110$
$276+923=1299$,$276+923=1199$
$453+827=1270$,$453+827=1280$
$403+696=1199$,$403+696=1099$
$420+584=904$,$420+584=1004$
$920+179=1009$,$920+179=1099$
$451+979=1420$,$451+979=1430$
$675+331=906$,$675+331=1006$
$959+734=1793$,$959+734=1693$
$863+567=1420$,$863+567=1430$
$805+907=1612$,$805+907=1712$
$855+848=1603$,$855+848=1703$
$629+520=1159$,$629+520=1149$
$591+799=1380$,$591+799=1390$
$516+885=1301$,$516+885=1401$
$806+894=1600$,$806+894=1700$
$922+784=1606$,$922+784=1706$
$303+937=1230$,$303+937=1240$
$244+855=1109$,$244+855=1099$
$498+605=1003$,$498+605=1103$
$739+558=1397$,$739+558=1297$
$842+878=1710$,$842+878=1720$
$116+973=1099$,$116+973=1089$
$893+657=1540$,$893+657=1550$
$627+383=1000$,$627+383=1010$
$696+906=1502$,$696+906=1602$
$847+683=1520$,$847+683=1530$
$552+688=1230$,$552+688=1240$
$544+752=1396$,$544+752=1296$
$882+838=1710$,$882+838=1720$
$643+987=1620$,$643+987=1630$
$722+480=1102$,$722+480=1202$
$243+937=1170$,$243+937=1180$
$912+994=1806$,$912+994=1906$
$892+828=1710$,$892+828=1720$
$707+702=1419$,$707+702=1409$
$839+161=900$,$839+161=1000$
$962+718=1670$,$962+718=1680$
$805+240=945$,$805+240=1045$
$436+966=1302$,$436+966=1402$
$599+601=1100$,$599+601=1200$
$872+936=1708$,$872+936=1808$
$916+103=1029$,$916+103=1019$
$523+983=1406$,$523+983=1506$
$407+896=1203$,$407+896=1303$
$919+908=1837$,$919+908=1827$
$935+766=1601$,$935+766=1701$
$633+847=1470$,$633+847=1480$
$710+795=1405$,$710+795=1505$
$723+317=1030$,$723+317=1040$
$662+798=1450$,$662+798=1460$
$544+765=1319$,$544+765=1309$
$766+434=1100$,$766+434=1200$
$606+395=901$,$606+395=1001$
$974+224=1298$,$974+224=1198$
$948+448=1496$,$948+448=1396$
$473+807=1270$,$473+807=1280$
$757+943=1600$,$757+943=1700$
$218+901=1129$,$218+901=1119$
$863+437=1290$,$863+437=1300$
$200+899=1109$,$200+899=1099$
$441+962=1303$,$441+962=1403$
$209+800=1019$,$209+800=1009$
$602+398=990$,$602+398=1000$
$928+501=1439$,$928+501=1429$
$751+959=1700$,$751+959=1710$
$337+753=1080$,$337+753=1090$
$119+926=1055$,$119+926=1045$
$819+683=1402$,$819+683=1502$
$697+707=1304$,$697+707=1404$
$803+557=1350$,$803+557=1360$
$853+627=1470$,$853+627=1480$
$764+939=1603$,$764+939=1703$
$918+684=1502$,$918+684=1602$
$763+957=1710$,$763+957=1720$
$731+949=1670$,$731+949=1680$
$961+689=1640$,$961+689=1650$
$832+674=1406$,$832+674=1506$
$467+552=1029$,$467+552=1019$
$929+232=1261$,$929+232=1161$
$120+939=1069$,$120+939=1059$
$654+483=1136$,$654+483=1137$
$353+737=1080$,$353+737=1090$
$800+932=1632$,$800+932=1732$
$443+733=1175$,$443+733=1176$
$930+101=1331$,$930+101=1031$
$970+223=1293$,$970+223=1193$
$843+977=1810$,$843+977=1820$
$824+865=1699$,$824+865=1689$
$759+634=1493$,$759+634=1393$
$122+901=1223$,$122+901=1023$
$818+285=1003$,$818+285=1103$
$842+962=1704$,$842+962=1804$
$908+194=1002$,$908+194=1102$
$767+293=1050$,$767+293=1060$
$692+501=1293$,$692+501=1193$
$923+257=1170$,$923+257=1180$
$730+973=1603$,$730+973=1703$
$531+919=1440$,$531+919=1450$
$319+920=1249$,$319+920=1239$
$900+899=1709$,$900+899=1799$
$806+898=1604$,$806+898=1704$
$384+955=1349$,$384+955=1339$
$702+758=1450$,$702+758=1460$
$751+939=1680$,$751+939=1690$
$559+840=1499$,$559+840=1399$
$484+816=1200$,$484+816=1300$
$929+529=1468$,$929+529=1458$
$707+696=1303$,$707+696=1403$
$932+172=1004$,$932+172=1104$
$313+827=1130$,$313+827=1140$
$742+963=1605$,$742+963=1705$
$903+237=1130$,$903+237=1140$
$915+491=1306$,$915+491=1406$
$848+550=1498$,$848+550=1398$
$549+543=1192$,$549+543=1092$
$784+436=1210$,$784+436=1220$
$839+862=1601$,$839+862=1701$
$521+981=1402$,$521+981=1502$
$686+984=1660$,$686+984=1670$
$197+998=1295$,$197+998=1195$
$686+513=1299$,$686+513=1199$
$293+907=1290$,$293+907=1200$
$582+618=1290$,$582+618=1200$
$678+323=901$,$678+323=1001$
$113+977=1080$,$113+977=1090$
$920+185=1005$,$920+185=1105$
$187+908=1195$,$187+908=1095$
$234+859=1193$,$234+859=1093$
$501+599=1000$,$501+599=1100$
$895+504=1499$,$895+504=1399$
$820+190=910$,$820+190=1010$
$862+247=1009$,$862+247=1109$
$915+189=1004$,$915+189=1104$
$969+426=1495$,$969+426=1395$
$972+623=1695$,$972+623=1595$
$941+561=1402$,$941+561=1502$
$815+994=1709$,$815+994=1809$
$813+227=1030$,$813+227=1040$
$627+673=1290$,$627+673=1300$
$827+877=1604$,$827+877=1704$
$653+744=1497$,$653+744=1397$
$581+919=1400$,$581+919=1500$
$872+128=990$,$872+128=1000$
$919+819=1748$,$919+819=1738$
$775+233=908$,$775+233=1008$
$829+774=1503$,$829+774=1603$
$199+899=1198$,$199+899=1098$
$913+129=1442$,$913+129=1042$
$745+353=1198$,$745+353=1098$
$433+887=1310$,$433+887=1320$
$848+232=1070$,$848+232=1080$
$739+968=1607$,$739+968=1707$
$622+668=1280$,$622+668=1290$
$809+792=1501$,$809+792=1601$
$764+241=905$,$764+241=1005$
$561+619=1170$,$561+619=1180$
$453+907=1350$,$453+907=1360$
$772+978=1740$,$772+978=1750$
$453+897=1340$,$453+897=1350$
$332+972=1204$,$332+972=1304$
$929+176=1005$,$929+176=1105$
$827+574=1301$,$827+574=1401$
$982+316=1398$,$982+316=1298$
$672+518=1180$,$672+518=1190$
$220+829=1059$,$220+829=1049$
$571+929=1400$,$571+929=1500$
$949+341=1280$,$949+341=1290$
$791+979=1760$,$791+979=1770$
$849+549=1498$,$849+549=1398$
$675+326=901$,$675+326=1001$
$457+633=1080$,$457+633=1090$
$820+383=1103$,$820+383=1203$
$932+373=1205$,$932+373=1305$
$183+937=1110$,$183+937=1120$
$877+363=1230$,$877+363=1240$
$809+892=1601$,$809+892=1701$
$547+750=1397$,$547+750=1297$
$300+771=971$,$300+771=1071$
$560+480=1030$,$560+480=1040$
$612+448=1050$,$612+448=1060$
$882+738=1610$,$882+738=1620$
$984+211=1295$,$984+211=1195$
$859+337=1296$,$859+337=1196$
$648+433=1071$,$648+433=1081$
$192+828=1010$,$192+828=1020$
$289+801=1190$,$289+801=1090$
$873+367=1230$,$873+367=1240$
$700+999=1609$,$700+999=1699$
$745+354=1199$,$745+354=1099$
$242+948=1180$,$242+948=1190$
$151+850=901$,$151+850=1001$
$788+916=1604$,$788+916=1704$
$564+537=1001$,$564+537=1101$
$492+608=1090$,$492+608=1100$
$510+999=1409$,$510+999=1509$
$803+250=953$,$803+250=1053$
$822+880=1602$,$822+880=1702$
$264+765=1039$,$264+765=1029$
$807+960=1667$,$807+960=1767$
$892+206=1198$,$892+206=1098$
$842+888=1720$,$842+888=1730$
$657+538=1295$,$657+538=1195$
$263+887=1140$,$263+887=1150$
$809+992=1701$,$809+992=1801$
$889+203=1192$,$889+203=1092$
$972+825=1897$,$972+825=1797$
$754+333=1086$,$754+333=1087$
$419+887=1206$,$419+887=1306$
$812+894=1606$,$812+894=1706$
$893+907=1790$,$893+907=1800$
$320+880=1100$,$320+880=1200$
$957+642=1699$,$957+642=1599$
$689+503=1292$,$689+503=1192$
$759+381=1130$,$759+381=1140$
$349+921=1260$,$349+921=1270$
$117+972=1099$,$117+972=1089$
$595+705=1200$,$595+705=1300$
$463+817=1270$,$463+817=1280$
$929+829=1768$,$929+829=1758$
$561+729=1280$,$561+729=1290$
$764+655=1429$,$764+655=1419$
$414+887=1201$,$414+887=1301$
$913+597=1500$,$913+597=1510$
$925+777=1602$,$925+777=1702$
$662+748=1400$,$662+748=1410$
$920+586=1406$,$920+586=1506$
$747+553=1390$,$747+553=1300$
$666+339=905$,$666+339=1005$
$851+189=1030$,$851+189=1040$
$973+987=1950$,$973+987=1960$
$584+436=1010$,$584+436=1020$
$923+132=1555$,$923+132=1055$
$915+485=1300$,$915+485=1400$
$831+877=1608$,$831+877=1708$
$279+820=1109$,$279+820=1099$
$472+733=1105$,$472+733=1205$
$922+107=1039$,$922+107=1029$
$802+933=1635$,$802+933=1735$
$119+881=900$,$119+881=1000$
$237+859=1196$,$237+859=1096$
$530+977=1407$,$530+977=1507$
$697+873=1560$,$697+873=1570$
$804+210=914$,$804+210=1014$
$721+685=1306$,$721+685=1406$
$929+580=1409$,$929+580=1509$
$703+898=1501$,$703+898=1601$
$794+909=1603$,$794+909=1703$
$320+984=1204$,$320+984=1304$
$327+902=1239$,$327+902=1229$
$816+994=1710$,$816+994=1810$
$931+471=1302$,$931+471=1402$
$806+302=1008$,$806+302=1108$
$411+896=1207$,$411+896=1307$
$801+941=1642$,$801+941=1742$
$983+315=1398$,$983+315=1298$
$637+693=1320$,$637+693=1330$
$572+938=1500$,$572+938=1510$
$703+357=1050$,$703+357=1060$
$811+190=901$,$811+190=1001$
$939+664=1503$,$939+664=1603$
$839+968=1707$,$839+968=1807$
$203+937=1130$,$203+937=1140$
$502+499=901$,$502+499=1001$
$891+719=1600$,$891+719=1610$
$133+967=1090$,$133+967=1100$
$932+478=1400$,$932+478=1410$
$910+393=1203$,$910+393=1303$
$990+206=1296$,$990+206=1196$
$872+368=1230$,$872+368=1240$
