39216/50000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 4, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': True, 'name': 'reversed_addition_dollar_signs_true_4'}
$873+902=5871$,$873+902=5771$
$773+774=7411$,$773+774=7451$
$523+583=6111$,$523+583=6011$
$875+270=5511$,$875+270=5411$
$474+978=2641$,$474+978=2541$
$865+660=5351$,$865+660=5251$
$697+601=8031$,$697+601=8921$
$870+706=6851$,$870+706=6751$
$749+742=199$,$749+742=1941$
$961+160=1311$,$961+160=1211$
$157+967=4311$,$157+967=4211$
$670+709=9831$,$670+709=9731$
$965+454=9241$,$965+454=9141$
$946+846=2871$,$946+846=2971$
$959+420=9831$,$959+420=9731$
$876+191=7701$,$876+191=7601$
$382+784=6711$,$382+784=6611$
$456+958=4241$,$456+958=4141$
$793+653=6431$,$793+653=6441$
$466+535=1101$,$466+535=1001$
$398+700=8011$,$398+700=8901$
$969+836=5181$,$969+836=5081$
$448+799=7321$,$448+799=7421$
$480+926=6141$,$480+926=6041$
$462+640=2111$,$462+640=2011$
$701+705=6141$,$701+705=6041$
$833+829=2641$,$833+829=2661$
$600+603=3121$,$600+603=3021$
$989+107=6011$,$989+107=6901$
$773+366=9411$,$773+366=9311$
$736+726=2541$,$736+726=2641$
$553+450=3101$,$553+450=3001$
$922+425=7531$,$922+425=7431$
$993+959=2501$,$993+959=2591$
$570+631=1121$,$570+631=1021$
$278+869=7511$,$278+869=7411$
$363+901=4721$,$363+901=4621$
$486+722=8121$,$486+722=8021$
$753+662=5121$,$753+662=5141$
$879+513=2031$,$879+513=2931$
$723+528=1421$,$723+528=1521$
$985+911=6091$,$985+911=6981$
$965+468=3441$,$965+468=3341$
$562+753=5231$,$562+753=5131$
$560+866=6341$,$560+866=6241$
$748+947=5861$,$748+947=5961$
$967+418=5931$,$967+418=5831$
$971+431=2141$,$971+431=2041$
$976+283=9621$,$976+283=9521$
$946+398=4331$,$946+398=4431$
$490+617=7111$,$490+617=7011$
$771+535=6131$,$771+535=6031$
$562+540=2111$,$562+540=2011$
$668+800=8741$,$668+800=8641$
$657+956=3261$,$657+956=3161$
$863+651=4141$,$863+651=4151$
$584+478=2701$,$584+478=2601$
$464+625=9901$,$464+625=9801$
$655+451=6111$,$655+451=6011$
$977+210=7911$,$977+210=7811$
$376+679=5601$,$376+679=5501$
$378+706=4901$,$378+706=4801$
$922+463=5931$,$922+463=5831$
$663+643=6111$,$663+643=6031$
$381+910=1031$,$381+910=1921$
$367+880=7521$,$367+880=7421$
$938+680=9161$,$938+680=8161$
$963+123=6901$,$963+123=6801$
$921+750=1861$,$921+750=1761$
$696+521=7221$,$696+521=7121$
$157+919=6801$,$157+919=6701$
$898+997=5971$,$898+997=5981$
$684+823=7151$,$684+823=7051$
$760+643=3031$,$760+643=3041$
$908+101=101$,$908+101=9001$
$665+554=9221$,$665+554=9121$
$877+800=7861$,$877+800=7761$
$898+300=8021$,$898+300=8911$
$588+820=8141$,$588+820=8041$
$683+668=1511$,$683+668=1531$
$485+761=6521$,$485+761=6421$
$789+816=5161$,$789+816=5061$
$588+816=4141$,$588+816=4041$
$459+963=2341$,$459+963=2241$
$853+693=6441$,$853+693=6451$
$948+954=2191$,$948+954=2091$
$476+686=2711$,$476+686=2611$
$886+621=7151$,$886+621=7051$
$649+754=3141$,$649+754=3041$
$295+970=5721$,$295+970=5621$
$382+663=5501$,$382+663=5401$
$663+682=5411$,$663+682=5431$
$983+823=6181$,$983+823=6081$
$786+523=9131$,$786+523=9031$
$966+223=9911$,$966+223=9811$
$779+732=1141$,$779+732=1151$
$859+847=6171$,$859+847=6071$
$653+615=8611$,$653+615=8621$
$772+530=2131$,$772+530=2031$
$765+410=5811$,$765+410=5711$
$689+720=9141$,$689+720=9041$
$173+989=2711$,$173+989=2611$
$858+847=5171$,$858+847=5071$
$818+290=9011$,$818+290=8011$
$965+212=7811$,$965+212=7711$
$767+460=7321$,$767+460=7221$
$873+642=5141$,$873+642=5151$
$862+660=2351$,$862+660=2251$
$878+227=5111$,$878+227=5011$
$627+678=5131$,$627+678=5031$
$686+482=8711$,$686+482=8611$
$581+700=1921$,$581+700=1821$
$865+412=7821$,$865+412=7721$
$680+712=2041$,$680+712=2931$
$958+849=7181$,$958+849=7081$
$759+742=1101$,$759+742=1051$
$284+962=6521$,$284+962=6421$
$581+826=7141$,$581+826=7041$
$387+782=9711$,$387+782=9611$
$866+701=7751$,$866+701=7651$
$630+671=1131$,$630+671=1031$
$798+600=8041$,$798+600=8931$
$756+750=6151$,$756+750=6051$
$475+528=3101$,$475+528=3001$
$820+751=1761$,$820+751=1751$
$540+999=9341$,$540+999=9351$
$641+560=1121$,$641+560=1021$
$829+522=1431$,$829+522=1531$
$965+712=7861$,$965+712=7761$
$749+854=3161$,$749+854=3061$
$772+602=4801$,$772+602=4731$
$493+811=4131$,$493+811=4031$
$475+763=8421$,$475+763=8321$
$695+616=1231$,$695+616=1131$
$975+929=4191$,$975+929=4091$
$269+862=1411$,$269+862=1311$
$376+800=6811$,$376+800=6711$
$591+615=6121$,$591+615=6021$
$853+858=1271$,$853+858=1171$
$964+361=5331$,$964+361=5231$
$960+871=1481$,$960+871=1381$
$577+782=9631$,$577+782=9531$
$604+500=4111$,$604+500=4011$
$761+800=1751$,$761+800=1651$
$693+682=5711$,$693+682=5731$
$598+703=1131$,$598+703=1031$
$963+964=7391$,$963+964=7291$
$868+601=9741$,$868+601=9641$
$865+768=3461$,$865+768=3361$
$600+774=4831$,$600+774=4731$
$529+850=9831$,$529+850=9731$
$136+936=3701$,$136+936=2701$
$879+960=9481$,$879+960=9381$
$726+318=4301$,$726+318=4401$
$859+443=2131$,$859+443=2031$
$603+502=5111$,$603+502=5011$
$266+881=7511$,$266+881=7411$
$383+986=9731$,$383+986=9631$
$479+700=9811$,$479+700=9711$
$736+470=6121$,$736+470=6021$
$912+910=2381$,$912+910=2281$
$839+962=1181$,$839+962=1081$
$947+579=6241$,$947+579=6251$
$865+779=4561$,$865+779=4461$
$431+570=1101$,$431+570=1001$
$776+629=5141$,$776+629=5041$
$526+481=7101$,$526+481=7001$
$760+259=9201$,$760+259=9101$
$972+127=9011$,$972+127=9901$
$279+887=6711$,$279+887=6611$
$531+673=4121$,$531+673=4021$
$587+722=9131$,$587+722=9031$
$906+613=9251$,$906+613=9151$
$987+719=6171$,$987+719=6071$
$592+724=6231$,$592+724=6131$
$962+561=3351$,$962+561=3251$
$464+863=7331$,$464+863=7231$
$570+731=1131$,$570+731=1031$
$460+719=9811$,$460+719=9711$
$931+154=5901$,$931+154=5801$
$966+812=8871$,$966+812=8771$
$982+920=2191$,$982+920=2091$
$398+803=1121$,$398+803=1021$
$903+572=4841$,$903+572=5741$
$674+633=7131$,$674+633=7031$
$947+645=2851$,$947+645=2951$
$652+927=9851$,$652+927=9751$
$509+862=1831$,$509+862=1731$
$666+803=9741$,$666+803=9641$
$673+381=4601$,$673+381=4501$
$722+652=4711$,$722+652=4731$
$969+754=3371$,$969+754=3271$
$401+604=5101$,$401+604=5001$
$113+994=6011$,$113+994=7011$
$373+912=5921$,$373+912=5821$
$900+149=9301$,$900+149=9401$
$681+704=5931$,$681+704=5831$
$978+614=2061$,$978+614=2951$
$800+974=4871$,$800+974=4771$
$372+879=1621$,$372+879=1521$
$748+943=1861$,$748+943=1961$
$669+652=1331$,$669+652=1231$
$383+903=6921$,$383+903=6821$
$781+771=2561$,$781+771=2551$
$733+673=6131$,$733+673=6041$
$797+714=1251$,$797+714=1151$
$639+964=3161$,$639+964=3061$
$685+576=1721$,$685+576=1621$
$829+376=5121$,$829+376=5021$
$376+977=3631$,$376+977=3531$
$361+781=2511$,$361+781=2411$
$479+726=5121$,$479+726=5021$
$682+526=8121$,$682+526=8021$
$584+683=7721$,$584+683=7621$
$582+725=7131$,$582+725=7031$
$782+694=6721$,$782+694=6741$
$220+955=5811$,$220+955=5711$
$664+962=6361$,$664+962=6261$
$720+732=2531$,$720+732=2541$
$559+447=6101$,$559+447=6001$
$574+632=6121$,$574+632=6021$
$699+666=5641$,$699+666=5631$
$963+998=1611$,$963+998=1691$
$733+758=1931$,$733+758=1941$
$569+520=9901$,$569+520=9801$
$709+712=1231$,$709+712=1241$
$985+381=6731$,$985+381=6631$
$654+765=9241$,$654+765=9141$
$168+861=9301$,$168+861=9201$
$170+963=3411$,$170+963=3311$
$474+802=6821$,$474+802=6721$
$287+961=8521$,$287+961=8421$
$769+963=2471$,$769+963=2371$
$952+326=8821$,$952+326=8721$
$168+975=3511$,$168+975=3411$
$745+437=3811$,$745+437=2811$
$920+264=4911$,$920+264=4811$
$700+804=4151$,$700+804=4051$
$668+415=3901$,$668+415=3801$
$926+878=4181$,$926+878=4081$
$782+669=1551$,$782+669=1541$
$497+561=8601$,$497+561=8501$
$696+770=6741$,$696+770=6641$
$349+749=8801$,$349+749=8901$
$988+121=9111$,$988+121=9011$
$966+352=8231$,$966+352=8131$
$891+400=1031$,$891+400=1921$
$688+743=1331$,$688+743=1341$
$789+415=4121$,$789+415=4021$
$593+624=7221$,$593+624=7121$
$371+776=7511$,$371+776=7411$
$576+432=8101$,$576+432=8001$
$571+467=8401$,$571+467=8301$
$977+802=9871$,$977+802=9771$
$809+543=2521$,$809+543=2531$
$961+973=4491$,$961+973=4391$
$564+555=9211$,$564+555=9111$
$819+493=2231$,$819+493=2131$
$176+980=6611$,$176+980=6511$
$582+485=7701$,$582+485=7601$
$912+867=9871$,$912+867=9771$
$579+823=2141$,$579+823=2041$
$276+969=5521$,$276+969=5421$
$688+315=3101$,$688+315=3001$
$693+749=2431$,$693+749=2441$
$591+512=3111$,$591+512=3011$
$669+416=5901$,$669+416=5801$
$584+564=8511$,$584+564=8411$
$777+429=6121$,$777+429=6021$
$488+714=2121$,$488+714=2021$
$671+628=9031$,$671+628=9921$
$659+354=3201$,$659+354=3101$
$670+643=3111$,$670+643=3131$
$770+722=2931$,$770+722=2941$
$358+854=2221$,$358+854=2121$
$362+817=9811$,$362+817=9711$
$653+623=6711$,$653+623=6721$
$686+781=7741$,$686+781=7641$
$949+849=8871$,$949+849=8971$
$158+968=6311$,$158+968=6211$
$480+904=4931$,$480+904=4831$
$697+671=8731$,$697+671=8631$
$294+874=8711$,$294+874=8611$
$486+982=8741$,$486+982=8641$
$385+820=5121$,$385+820=5021$
$553+552=5111$,$553+552=5011$
$886+283=9711$,$886+283=9611$
$839+960=9081$,$839+960=9971$
$882+832=4181$,$882+832=4171$
$862+217=9801$,$862+217=9701$
$584+532=6211$,$584+532=6111$
$925+252=7811$,$925+252=7711$
$683+531=4221$,$683+531=4121$
$971+207=8811$,$971+207=8711$
$985+181=6711$,$985+181=6611$
$505+914=9241$,$505+914=9141$
$753+728=1811$,$753+728=1841$
$761+862=3361$,$761+862=3261$
$743+698=1431$,$743+698=1441$
$687+938=5251$,$687+938=5261$
$969+620=9951$,$969+620=9851$
$361+873=4421$,$361+873=4321$
$361+784=5511$,$361+784=5411$
$582+464=6501$,$582+464=6401$
$661+907=8751$,$661+907=8651$
$605+702=7131$,$605+702=7031$
$586+622=8121$,$586+622=8021$
$629+580=9121$,$629+580=9021$
$849+954=3181$,$849+954=3081$
$889+502=1041$,$889+502=1931$
$659+653=2211$,$659+653=2131$
$809+804=3261$,$809+804=3161$
$734+629=3531$,$734+629=3631$
$984+623=7161$,$984+623=7061$
$976+969=5591$,$976+969=5491$
$560+656=6221$,$560+656=6121$
$879+600=9841$,$879+600=9741$
$288+983=1821$,$288+983=1721$
$962+910=2881$,$962+910=2781$
$368+863=1421$,$368+863=1321$
$829+373=2121$,$829+373=2021$
$284+785=9701$,$284+785=9601$
$693+732=5231$,$693+732=5241$
$972+879=1591$,$972+879=1581$
$682+705=7821$,$682+705=7831$
$976+402=8831$,$976+402=8731$
$964+760=4371$,$964+760=4271$
$295+810=5111$,$295+810=5011$
$964+569=3451$,$964+569=3351$
$873+473=6531$,$873+473=6431$
$756+859=5261$,$756+859=5161$
$787+714=1151$,$787+714=1051$
$968+910=8881$,$968+910=8781$
$670+701=1831$,$670+701=1731$
$972+802=4871$,$972+802=4771$
$951+323=4821$,$951+323=4721$
$683+604=7801$,$683+604=7821$
$836+547=4831$,$836+547=3831$
$952+227=9811$,$952+227=9711$
$282+886=8711$,$282+886=8611$
$709+993=2061$,$709+993=2071$
$931+574=5141$,$931+574=5051$
$762+964=6371$,$762+964=6271$
$473+664=7411$,$473+664=7311$
$693+740=3331$,$693+740=3341$
$783+690=3721$,$783+690=3741$
$974+474=8541$,$974+474=8441$
$476+781=7621$,$476+781=7521$
$953+923=6881$,$953+923=6781$
$879+224=3111$,$879+224=3011$
$579+582=1711$,$579+582=1611$
$975+183=8611$,$975+183=8511$
$976+702=8861$,$976+702=8761$
$969+355=4331$,$969+355=4231$
$986+611=7061$,$986+611=7951$
$175+986=1711$,$175+986=1611$
$843+298=1311$,$843+298=1411$
$701+902=3161$,$701+902=3061$
$621+586=7121$,$621+586=7021$
$663+360=3301$,$663+360=3201$
$580+726=6131$,$580+726=6031$
$742+731=3731$,$742+731=3741$
$675+472=7511$,$675+472=7411$
$853+638=1931$,$853+638=1941$
$874+900=4871$,$874+900=4771$
$790+662=2551$,$790+662=2541$
$853+640=3931$,$853+640=3941$
$228+967=5021$,$228+967=5911$
$962+657=9261$,$962+657=9161$
$968+865=3481$,$968+865=3381$
$251+927=8811$,$251+927=8711$
$774+643=7121$,$774+643=7141$
$875+604=9841$,$875+604=9741$
$608+633=1411$,$608+633=1421$
$389+803=2021$,$389+803=2911$
$828+625=3441$,$828+625=3541$
$163+986=9511$,$163+986=9411$
$734+838=2651$,$734+838=2751$
$908+190=9901$,$908+190=8901$
$364+811=5811$,$364+811=5711$
$784+721=5151$,$784+721=5051$
$673+751=4231$,$673+751=4241$
$691+613=4131$,$691+613=4031$
$780+426=6121$,$780+426=6021$
$872+205=7801$,$872+205=7701$
$985+816=1181$,$985+816=1081$
$657+749=6141$,$657+749=6041$
$790+793=3841$,$790+793=3851$
$969+354=3331$,$969+354=3231$
$923+360=3921$,$923+360=3821$
$859+752=1271$,$859+752=1161$
$732+519=1421$,$732+519=1521$
$525+583=8111$,$525+583=8011$
$652+632=4811$,$652+632=4821$
$304+802=6111$,$304+802=6011$
$996+103=9011$,$996+103=9901$
$564+525=9901$,$564+525=9801$
$781+704=5941$,$781+704=5841$
$371+808=9811$,$371+808=9711$
$990+315=5131$,$990+315=5031$
$898+801=9071$,$898+801=9961$
$573+832=5141$,$573+832=5041$
$953+866=9281$,$953+866=9181$
$758+621=9831$,$758+621=9731$
$275+782=7601$,$275+782=7501$
$763+969=2471$,$763+969=2371$
$782+682=4611$,$782+682=4641$
$950+742=2861$,$950+742=2961$
$865+320=5911$,$865+320=5811$
$561+466=7301$,$561+466=7201$
$663+686=9411$,$663+686=9431$
$749+656=5141$,$749+656=5041$
$970+535=5151$,$970+535=5051$
$692+699=1831$,$692+699=1931$
$858+534=2921$,$858+534=2931$
$473+530=3101$,$473+530=3001$
$856+955=1281$,$856+955=1181$
$969+464=3441$,$969+464=3341$
$429+775=4121$,$429+775=4021$
$873+305=8811$,$873+305=8711$
$869+952=1381$,$869+952=1281$
$968+461=9341$,$968+461=9241$
$374+973=7531$,$374+973=7431$
$988+530=9151$,$988+530=8151$
$591+622=3221$,$591+622=3121$
$392+874=6721$,$392+874=6621$
$796+290=6901$,$796+290=6801$
$361+911=2821$,$361+911=2721$
$580+626=6121$,$580+626=6021$
$673+655=8221$,$673+655=8231$
$471+554=5301$,$471+554=5201$
$905+372=7821$,$905+372=7721$
$690+772=2651$,$690+772=2641$
$451+553=4101$,$451+553=4001$
$765+704=9741$,$765+704=9641$
$378+827=5121$,$378+827=5021$
$931+564=5041$,$931+564=5941$
$663+609=2801$,$663+609=2721$
$962+767=9371$,$962+767=9271$
$782+285=7701$,$782+285=7601$
$169+954=3311$,$169+954=3211$
$529+474=3101$,$529+474=3001$
$930+553=3831$,$930+553=3841$
$602+917=9251$,$602+917=9151$
$449+955=4141$,$449+955=4041$
$724+427=1411$,$724+427=1511$
$783+613=6901$,$783+613=6931$
$694+512=6121$,$694+512=6021$
$463+581=4501$,$463+581=4401$
$919+266=5911$,$919+266=5811$
$965+174=9411$,$965+174=9311$
$621+581=2121$,$621+581=2021$
$582+425=7101$,$582+425=7001$
$639+570=9121$,$639+570=9021$
$888+620=8151$,$888+620=8051$
$991+914=5191$,$991+914=5091$
$474+784=8621$,$474+784=8521$
$971+901=2881$,$971+901=2781$
$773+960=3471$,$773+960=3371$
$758+857=5261$,$758+857=5161$
$298+913=1221$,$298+913=1121$
$877+901=8871$,$877+901=8771$
$954+222=6811$,$954+222=6711$
$925+161=6901$,$925+161=6801$
$181+968=9511$,$181+968=9411$
$552+454=6101$,$552+454=6001$
$780+602=2821$,$780+602=2831$
$793+610=3131$,$793+610=3041$
$982+227=9121$,$982+227=9021$
$380+763=3511$,$380+763=3411$
$839+365=4121$,$839+365=4021$
$961+324=5921$,$961+324=5821$
$693+701=4921$,$693+701=4931$
$716+903=9261$,$716+903=9161$
$492+615=7111$,$492+615=7011$
$559+645=4121$,$559+645=4021$
$833+649=2831$,$833+649=2841$
$958+533=1931$,$958+533=1941$
$579+827=6141$,$579+827=6041$
$479+884=3731$,$479+884=3631$
$374+873=7521$,$374+873=7421$
$599+512=1211$,$599+512=1111$
$948+298=6321$,$948+298=6421$
$889+615=4151$,$889+615=4051$
$127+966=3011$,$127+966=3901$
$284+882=6711$,$284+882=6611$
$788+413=1121$,$788+413=1021$
$460+903=3731$,$460+903=3631$
$526+979=5041$,$526+979=5051$
$376+628=4101$,$376+628=4001$
$498+607=5111$,$498+607=5011$
$181+862=3501$,$181+862=3401$
$276+978=4621$,$276+978=4521$
$992+969=1601$,$992+969=1691$
$775+264=9401$,$775+264=9301$
$977+500=7841$,$977+500=7741$
$940+452=2921$,$940+452=2931$
$748+558=6131$,$748+558=6031$
$425+579=4101$,$425+579=4001$
$369+670=9401$,$369+670=9301$
$945+748=3861$,$945+748=3961$
$925+218=3311$,$925+218=3411$
$850+843=3971$,$850+843=3961$
$701+903=4161$,$701+903=4061$
$963+325=8921$,$963+325=8821$
$591+920=1251$,$591+920=1151$
$675+430=5111$,$675+430=5011$
$584+907=1051$,$584+907=1941$
$626+628=4421$,$626+628=4521$
$769+660=9341$,$769+660=9241$
$653+452=5111$,$653+452=5011$
$274+800=4801$,$274+800=4701$
$633+619=2511$,$633+619=2521$
$278+976=4621$,$278+976=4521$
$363+814=7811$,$363+814=7711$
$870+373=3521$,$870+373=3421$
$356+916=2821$,$356+916=2721$
$571+872=3541$,$571+872=3441$
$861+900=1771$,$861+900=1671$
$560+453=3201$,$560+453=3101$
$551+654=5121$,$551+654=5021$
$788+723=1251$,$788+723=1151$
$963+523=6941$,$963+523=6841$
$485+984=9741$,$485+984=9641$
$863+793=6551$,$863+793=6561$
$659+908=7751$,$659+908=7651$
$178+868=6501$,$178+868=6401$
$786+743=9241$,$786+743=9251$
$953+153=6111$,$953+153=6011$
$575+488=3701$,$575+488=3601$
$966+300=6721$,$966+300=6621$
$868+763=1461$,$868+763=1361$
$961+901=2781$,$961+901=2681$
$966+713=9861$,$966+713=9761$
$869+372=1521$,$869+372=1421$
$683+462=5511$,$683+462=5411$
$374+868=2521$,$374+868=2421$
$264+979=3521$,$264+979=3421$
$373+776=9511$,$373+776=9411$
$365+913=8821$,$365+913=8721$
$976+270=6521$,$976+270=6421$
$484+622=6111$,$484+622=6011$
$869+350=9221$,$869+350=9121$
$693+783=6731$,$693+783=6741$
$475+568=3501$,$475+568=3401$
$789+920=9161$,$789+920=9071$
$261+986=7521$,$261+986=7421$
$709+610=9231$,$709+610=9131$
$968+231=9021$,$968+231=9911$
$843+636=9731$,$843+636=9741$
$566+812=8831$,$566+812=8731$
$630+662=2911$,$630+662=2921$
$653+780=3331$,$653+780=3341$
$491+820=1231$,$491+820=1131$
$976+500=6841$,$976+500=6741$
$915+456=1831$,$915+456=1731$
$458+546=4101$,$458+546=4001$
$690+672=2651$,$690+672=2631$
$797+310=7111$,$797+310=7011$
$495+716=1221$,$495+716=1121$
$259+967=6321$,$259+967=6221$
$694+712=6141$,$694+712=6041$
$239+862=1111$,$239+862=1011$
$888+420=8131$,$888+420=8031$
$889+614=3151$,$889+614=3051$
$379+803=2911$,$379+803=2811$
$382+903=5921$,$382+903=5821$
$579+514=3011$,$579+514=3901$
$919+264=3911$,$919+264=3811$
$761+361=2311$,$761+361=2211$
$592+411=3101$,$592+411=3001$
$977+290=7721$,$977+290=7621$
$164+969=3411$,$164+969=3311$
$713+572=4821$,$713+572=5821$
$463+608=1801$,$463+608=1701$
$973+472=5541$,$973+472=5441$
$389+915=4131$,$389+915=4031$
$746+436=3811$,$746+436=2811$
$280+964=4521$,$280+964=4421$
$360+666=6301$,$360+666=6201$
$561+961=2341$,$561+961=2251$
$663+638=1021$,$663+638=1031$
$634+672=6131$,$634+672=6031$
$833+653=6831$,$833+653=6841$
$743+684=7231$,$743+684=7241$
$861+160=1301$,$861+160=1201$
$884+382=6721$,$884+382=6621$
$489+700=9911$,$489+700=9811$
$993+512=5151$,$993+512=5051$
$422+583=5101$,$422+583=5001$
$377+787=4711$,$377+787=4611$
$958+756=4271$,$958+756=4171$
$681+702=3931$,$681+702=3831$
$844+547=1831$,$844+547=1931$
$770+643=3121$,$770+643=3141$
$944+947=1881$,$944+947=1981$
$394+771=5711$,$394+771=5611$
$665+813=8841$,$665+813=8741$
$588+480=8701$,$588+480=8601$
$782+630=2131$,$782+630=2141$
$928+850=8871$,$928+850=8771$
$819+652=1721$,$819+652=1741$
$461+774=5421$,$461+774=5321$
$765+764=9351$,$765+764=9251$
$681+630=1231$,$681+630=1131$
$773+635=8031$,$773+635=8041$
$446+959=5141$,$446+959=5041$
$765+320=5901$,$765+320=5801$
$976+370=6531$,$976+370=6431$
$759+969=8371$,$759+969=8271$
$620+769=9931$,$620+769=9831$
$713+782=4941$,$713+782=5941$
$661+458=9211$,$661+458=9111$
$969+530=9051$,$969+530=9941$
$861+218=9801$,$861+218=9701$
$375+790=5711$,$375+790=5611$
$587+414=1101$,$587+414=1001$
$683+422=5111$,$683+422=5011$
$390+619=9101$,$390+619=9001$
$682+421=3111$,$682+421=3011$
$377+769=6511$,$377+769=6411$
$675+704=9831$,$675+704=9731$
$377+628=5101$,$377+628=5001$
$470+579=9501$,$470+579=9401$
$912+463=5831$,$912+463=5731$
$513+712=4221$,$513+712=5221$
$387+722=9111$,$387+722=9011$
$875+704=9851$,$875+704=9751$
$940+968=8191$,$940+968=8091$
$471+907=8831$,$471+907=8731$
$617+999=6151$,$617+999=6161$
$959+256=5221$,$959+256=5121$
$948+180=9211$,$948+180=8211$
$290+967=7621$,$290+967=7521$
$665+710=5831$,$665+710=5731$
$864+574=8441$,$864+574=8341$
$391+814=5121$,$391+814=5021$
$678+521=9021$,$678+521=9911$
$908+490=9931$,$908+490=8931$
$574+533=7111$,$574+533=7011$
$964+410=4831$,$964+410=4731$
$883+793=6751$,$883+793=6761$
$664+652=6121$,$664+652=6131$
$460+563=3301$,$460+563=3201$
$979+717=6071$,$979+717=6961$
$922+454=6831$,$922+454=6731$
$562+902=4741$,$562+902=4641$
$973+903=6881$,$973+903=6781$
$573+672=5521$,$573+672=5421$
$212+964=6811$,$212+964=6711$
$257+904=1711$,$257+904=1611$
$862+730=2931$,$862+730=2951$
$596+611=7121$,$596+611=7021$
$375+873=8521$,$375+873=8421$
$724+618=2331$,$724+618=2431$
$742+683=5231$,$742+683=5241$
$675+531=6121$,$675+531=6021$
$594+513=7111$,$594+513=7011$
$262+914=6811$,$262+914=6711$
$733+572=5131$,$733+572=5031$
$709+662=1701$,$709+662=1731$
$843+692=5341$,$843+692=5351$
$991+820=1281$,$991+820=1181$
$763+791=4511$,$763+791=4551$
$873+202=5801$,$873+202=5701$
$989+714=3171$,$989+714=3071$
$863+965=8381$,$863+965=8281$
$848+394=2321$,$848+394=2421$
$969+423=2031$,$969+423=2931$
$969+366=5431$,$969+366=5331$
$752+705=7551$,$752+705=7541$
$596+422=8201$,$596+422=8101$
$766+610=6831$,$766+610=6731$
$690+669=9541$,$690+669=9531$
$924+754=8861$,$924+754=8761$
$491+802=3031$,$491+802=3921$
