43335/50000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 3, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': True, 'name': 'plain_addition_dollar_signs_true_3'}
$958+133=1191$,$958+133=1091$
$734+867=1501$,$734+867=1601$
$405+998=1303$,$405+998=1403$
$638+521=1169$,$638+521=1159$
$955+740=1795$,$955+740=1695$
$254+852=1006$,$254+852=1106$
$654+505=1169$,$654+505=1159$
$613+487=1000$,$613+487=1100$
$559+843=1302$,$559+843=1402$
$624+976=1500$,$624+976=1600$
$736+723=1469$,$736+723=1459$
$728+673=1301$,$728+673=1401$
$874+920=1894$,$874+920=1794$
$950+447=1497$,$950+447=1397$
$883+218=1001$,$883+218=1101$
$710+857=1667$,$710+857=1567$
$967+731=1798$,$967+731=1698$
$712+826=1638$,$712+826=1538$
$749+947=1796$,$749+947=1696$
$751+746=1597$,$751+746=1497$
$314+887=1101$,$314+887=1201$
$903+217=1110$,$903+217=1120$
$838+463=1201$,$838+463=1301$
$997+602=1699$,$997+602=1599$
$842+266=1008$,$842+266=1108$
$728+579=1207$,$728+579=1307$
$799+859=1758$,$799+859=1658$
$394+705=1199$,$394+705=1099$
$474+624=1198$,$474+624=1098$
$228+813=1051$,$228+813=1041$
$732+277=909$,$732+277=1009$
$978+706=1784$,$978+706=1684$
$840+655=1595$,$840+655=1495$
$719+595=1394$,$719+595=1314$
$285+814=1199$,$285+814=1099$
$552+748=1200$,$552+748=1300$
$382+898=1270$,$382+898=1280$
$885+806=1791$,$885+806=1691$
$966+131=1197$,$966+131=1097$
$912+692=1684$,$912+692=1604$
$901+689=1690$,$901+689=1590$
$780+833=1713$,$780+833=1613$
$784+879=1763$,$784+879=1663$
$602+897=1599$,$602+897=1499$
$744+359=1003$,$744+359=1103$
$657+442=1199$,$657+442=1099$
$890+604=1594$,$890+604=1494$
$866+627=1593$,$866+627=1493$
$715+585=1200$,$715+585=1300$
$713+829=1642$,$713+829=1542$
$931+768=1799$,$931+768=1699$
$706+792=1598$,$706+792=1498$
$745+754=1599$,$745+754=1499$
$902+792=1794$,$902+792=1694$
$966+527=1593$,$966+527=1493$
$719+493=1292$,$719+493=1212$
$939+367=1206$,$939+367=1306$
$877+321=1298$,$877+321=1198$
$781+829=1710$,$781+829=1610$
$702+793=1595$,$702+793=1495$
$927+672=1699$,$927+672=1599$
$477+620=1197$,$477+620=1097$
$913+685=1698$,$913+685=1598$
$644+457=1001$,$644+457=1101$
$597+502=1199$,$597+502=1099$
$805+690=1595$,$805+690=1495$
$900+725=1725$,$900+725=1625$
$967+224=1291$,$967+224=1191$
$947+745=1792$,$947+745=1692$
$757+940=1797$,$757+940=1697$
$934+366=1200$,$934+366=1300$
$812+824=1736$,$812+824=1636$
$415+725=1150$,$415+725=1140$
$725+478=1103$,$725+478=1203$
$915+683=1698$,$915+683=1598$
$696+903=1699$,$696+903=1599$
$779+688=1457$,$779+688=1467$
$394+703=1197$,$394+703=1097$
$941+647=1688$,$941+647=1588$
$740+260=900$,$740+260=1000$
$947+144=1191$,$947+144=1091$
$619+491=1190$,$619+491=1110$
$937+659=1696$,$937+659=1596$
$942+163=1195$,$942+163=1105$
$254+853=1007$,$254+853=1107$
$689+616=1205$,$689+616=1305$
$940+607=1647$,$940+607=1547$
$353+853=1106$,$353+853=1206$
$703+855=1658$,$703+855=1558$
$884+514=1498$,$884+514=1398$
$630+435=1075$,$630+435=1065$
$532+568=1000$,$532+568=1100$
$794+844=1738$,$794+844=1638$
$672+628=1200$,$672+628=1300$
$773+726=1599$,$773+726=1499$
$919+398=1387$,$919+398=1317$
$636+664=1200$,$636+664=1300$
$860+838=1798$,$860+838=1698$
$832+469=1201$,$832+469=1301$
$386+805=1291$,$386+805=1191$
$928+175=1003$,$928+175=1103$
$401+798=1299$,$401+798=1199$
$318+881=1299$,$318+881=1199$
$911+393=1384$,$911+393=1304$
$351+950=1201$,$351+950=1301$
$895+402=1397$,$895+402=1297$
$929+176=1005$,$929+176=1105$
$866+333=1299$,$866+333=1199$
$978+616=1694$,$978+616=1594$
$818+859=1777$,$818+859=1677$
$903+917=1810$,$903+917=1820$
$709+696=1495$,$709+696=1405$
$614+588=1102$,$614+588=1202$
$630+936=1576$,$630+936=1566$
$642+662=1204$,$642+662=1304$
$415+986=1301$,$415+986=1401$
$863+238=1001$,$863+238=1101$
$890+907=1897$,$890+907=1797$
$736+763=1599$,$736+763=1499$
$523+677=1100$,$523+677=1200$
$566+632=1298$,$566+632=1198$
$658+741=1499$,$658+741=1399$
$731+722=1463$,$731+722=1453$
$757+737=1594$,$757+737=1494$
$813+816=1729$,$813+816=1629$
$784+846=1730$,$784+846=1630$
$583+627=1200$,$583+627=1210$
$808+683=1591$,$808+683=1491$
$999+900=1999$,$999+900=1899$
$258+941=1299$,$258+941=1199$
$732+325=1067$,$732+325=1057$
$624+478=1002$,$624+478=1102$
$639+520=1169$,$639+520=1159$
$637+739=1386$,$637+739=1376$
$883+812=1795$,$883+812=1695$
$816+284=1000$,$816+284=1100$
$642+659=1201$,$642+659=1301$
$917+499=1486$,$917+499=1416$
$847+642=1589$,$847+642=1489$
$987+304=1391$,$987+304=1291$
$811+866=1777$,$811+866=1677$
$656+503=1169$,$656+503=1159$
$351+761=1102$,$351+761=1112$
$714+836=1650$,$714+836=1550$
$913+977=1880$,$913+977=1890$
$945+554=1599$,$945+554=1499$
$609+717=1316$,$609+717=1326$
$332+969=1201$,$332+969=1301$
$350+749=1199$,$350+749=1099$
$902+594=1596$,$902+594=1496$
$886+813=1799$,$886+813=1699$
$896+301=1297$,$896+301=1197$
$919+490=1489$,$919+490=1409$
$534+867=1301$,$534+867=1401$
$835+965=1700$,$835+965=1800$
$832+169=901$,$832+169=1001$
$797+864=1761$,$797+864=1661$
$925+877=1702$,$925+877=1802$
$733+567=1200$,$733+567=1300$
$553+755=1208$,$553+755=1308$
$928+771=1799$,$928+771=1699$
$883+615=1598$,$883+615=1498$
$714+811=1625$,$714+811=1525$
$800+790=1690$,$800+790=1590$
$941+652=1693$,$941+652=1593$
$793+885=1778$,$793+885=1678$
$847+644=1591$,$847+644=1491$
$873+620=1593$,$873+620=1493$
$960+532=1592$,$960+532=1492$
$437+662=1199$,$437+662=1099$
$537+939=1486$,$537+939=1476$
$453+647=1000$,$453+647=1100$
$353+657=1000$,$353+657=1010$
$680+655=1336$,$680+655=1335$
$675+824=1599$,$675+824=1499$
$955+542=1597$,$955+542=1497$
$928+671=1699$,$928+671=1599$
$630+623=1263$,$630+623=1253$
$895+301=1296$,$895+301=1196$
$730+726=1466$,$730+726=1456$
$424+879=1203$,$424+879=1303$
$627+984=1621$,$627+984=1611$
$863+836=1799$,$863+836=1699$
$303+817=1110$,$303+817=1120$
$731+924=1665$,$731+924=1655$
$531+522=1063$,$531+522=1053$
$875+820=1795$,$875+820=1695$
$895+202=1197$,$895+202=1097$
$684+416=1000$,$684+416=1100$
$606+594=1100$,$606+594=1200$
$949+243=1292$,$949+243=1192$
$856+242=1198$,$856+242=1098$
$808+886=1794$,$808+886=1694$
$719+976=1685$,$719+976=1695$
$455+945=1300$,$455+945=1400$
$248+946=1294$,$248+946=1194$
$302+998=1200$,$302+998=1300$
$913+781=1794$,$913+781=1694$
$883+897=1770$,$883+897=1780$
$427+873=1200$,$427+873=1300$
$639+530=1179$,$639+530=1169$
$392+705=1197$,$392+705=1097$
$396+801=1297$,$396+801=1197$
$928+479=1307$,$928+479=1407$
$704+847=1651$,$704+847=1551$
$445+856=1201$,$445+856=1301$
$482+798=1270$,$482+798=1280$
$709+694=1493$,$709+694=1403$
$947+646=1693$,$947+646=1593$
$855+543=1498$,$855+543=1398$
$101+998=1199$,$101+998=1099$
$810+851=1761$,$810+851=1661$
$997+601=1698$,$997+601=1598$
$941+754=1795$,$941+754=1695$
$906+690=1696$,$906+690=1596$
$509+597=1116$,$509+597=1106$
$974+723=1797$,$974+723=1697$
$713+799=1502$,$713+799=1512$
$870+616=1586$,$870+616=1486$
$939+656=1695$,$939+656=1595$
$329+972=1201$,$329+972=1301$
$929+478=1307$,$929+478=1407$
$556+947=1403$,$556+947=1503$
$808+783=1691$,$808+783=1591$
$704+815=1619$,$704+815=1519$
$920+773=1793$,$920+773=1693$
$714+823=1637$,$714+823=1537$
$679+918=1587$,$679+918=1597$
$996+603=1699$,$996+603=1599$
$511+591=1112$,$511+591=1102$
$997+101=1198$,$997+101=1098$
$508+597=1115$,$508+597=1105$
$296+903=1299$,$296+903=1199$
$479+821=1200$,$479+821=1300$
$263+838=1001$,$263+838=1101$
$187+912=1199$,$187+912=1099$
$967+615=1682$,$967+615=1582$
$960+139=1199$,$960+139=1099$
$412+868=1270$,$412+868=1280$
$900+997=1997$,$900+997=1897$
$529+630=1169$,$529+630=1159$
$934+425=1369$,$934+425=1359$
$845+648=1593$,$845+648=1493$
$934+267=1101$,$934+267=1201$
$932+269=1101$,$932+269=1201$
$770+850=1720$,$770+850=1620$
$733+822=1565$,$733+822=1555$
$949+246=1295$,$949+246=1195$
$408+699=1117$,$408+699=1107$
$613+587=1100$,$613+587=1200$
$710+880=1690$,$710+880=1590$
$876+615=1591$,$876+615=1491$
$267+825=1192$,$267+825=1092$
$941+643=1684$,$941+643=1584$
$994+205=1299$,$994+205=1199$
$844+157=901$,$844+157=1001$
$429+979=1308$,$429+979=1408$
$720+380=1000$,$720+380=1100$
$460+636=1196$,$460+636=1096$
$850+746=1696$,$850+746=1596$
$968+718=1786$,$968+718=1686$
$196+901=1197$,$196+901=1097$
$523+579=1002$,$523+579=1102$
$935+759=1794$,$935+759=1694$
$953+967=1910$,$953+967=1920$
$918+767=1785$,$918+767=1685$
$287+912=1299$,$287+912=1199$
$774+924=1798$,$774+924=1698$
$811+499=1300$,$811+499=1310$
$977+422=1499$,$977+422=1399$
$780+829=1709$,$780+829=1609$
$819+490=1389$,$819+490=1309$
$785+713=1598$,$785+713=1498$
$941+743=1784$,$941+743=1684$
$403+817=1210$,$403+817=1220$
$972+188=1150$,$972+188=1160$
$549+752=1201$,$549+752=1301$
$886+212=1198$,$886+212=1098$
$561+941=1402$,$561+941=1502$
$927+473=1300$,$927+473=1400$
$919+396=1385$,$919+396=1315$
$390+804=1294$,$390+804=1194$
$822+379=1101$,$822+379=1201$
$693+803=1596$,$693+803=1496$
$783+841=1724$,$783+841=1624$
$908+685=1693$,$908+685=1593$
$866+225=1191$,$866+225=1091$
$631+369=900$,$631+369=1000$
$789+587=1366$,$789+587=1376$
$563+637=1100$,$563+637=1200$
$948+142=1190$,$948+142=1090$
$793+879=1772$,$793+879=1672$
$353+658=1001$,$353+658=1011$
$612+988=1500$,$612+988=1600$
$910+394=1384$,$910+394=1304$
$731+637=1378$,$731+637=1368$
$522+624=1156$,$522+624=1146$
$947+952=1999$,$947+952=1899$
$730+735=1475$,$730+735=1465$
$730+633=1373$,$730+633=1363$
$629+577=1106$,$629+577=1206$
$719+977=1686$,$719+977=1696$
$953+149=1002$,$953+149=1102$
$983+217=1100$,$983+217=1200$
$980+619=1699$,$980+619=1599$
$941+742=1783$,$941+742=1683$
$938+760=1798$,$938+760=1698$
$969+720=1789$,$969+720=1689$
$845+646=1591$,$845+646=1491$
$948+542=1590$,$948+542=1490$
$901+687=1688$,$901+687=1588$
$828+277=1005$,$828+277=1105$
$944+249=1293$,$944+249=1193$
$844+644=1588$,$844+644=1488$
$915+285=1100$,$915+285=1200$
$906+293=1299$,$906+293=1199$
$564+561=1115$,$564+561=1125$
$810+884=1794$,$810+884=1694$
$946+249=1295$,$946+249=1195$
$243+864=1007$,$243+864=1107$
$832+527=1369$,$832+527=1359$
$698+800=1598$,$698+800=1498$
$493+704=1297$,$493+704=1197$
$723+279=902$,$723+279=1002$
$704+855=1659$,$704+855=1559$
$929+268=1187$,$929+268=1197$
$774+425=1299$,$774+425=1199$
$723+579=1202$,$723+579=1302$
$626+986=1622$,$626+986=1612$
$783+889=1772$,$783+889=1672$
$803+396=1299$,$803+396=1199$
$908+790=1798$,$908+790=1698$
$739+463=1102$,$739+463=1202$
$783+848=1731$,$783+848=1631$
$940+605=1645$,$940+605=1545$
$713+879=1692$,$713+879=1592$
$883+317=1100$,$883+317=1200$
$964+933=1997$,$964+933=1897$
$521+631=1162$,$521+631=1152$
$443+758=1101$,$443+758=1201$
$917+983=1990$,$917+983=1900$
$738+625=1373$,$738+625=1363$
$930+757=1787$,$930+757=1687$
$990+102=1192$,$990+102=1092$
$923+887=1800$,$923+887=1810$
$870+628=1598$,$870+628=1498$
$223+979=1102$,$223+979=1202$
$352+959=1301$,$352+959=1311$
$704+396=1000$,$704+396=1100$
$947+445=1492$,$947+445=1392$
$951+748=1799$,$951+748=1699$
$910+596=1586$,$910+596=1506$
$955+941=1996$,$955+941=1896$
$536+831=1267$,$536+831=1367$
$393+897=1280$,$393+897=1290$
$782+618=1300$,$782+618=1400$
$923+577=1400$,$923+577=1500$
$843+752=1695$,$843+752=1595$
$847+344=1291$,$847+344=1191$
$524+477=901$,$524+477=1001$
$738+861=1699$,$738+861=1599$
$388+710=1198$,$388+710=1098$
$774+817=1691$,$774+817=1591$
$876+815=1791$,$876+815=1691$
$719+393=1192$,$719+393=1112$
$797+869=1766$,$797+869=1666$
$976+614=1690$,$976+614=1590$
$825+375=1100$,$825+375=1200$
$244+859=1003$,$244+859=1103$
$981+707=1788$,$981+707=1688$
$918+715=1733$,$918+715=1633$
$901+197=1198$,$901+197=1098$
$743+754=1597$,$743+754=1497$
$875+323=1298$,$875+323=1198$
$474+723=1297$,$474+723=1197$
$730+769=1599$,$730+769=1499$
$634+725=1369$,$634+725=1359$
$417+781=1298$,$417+781=1198$
$443+557=900$,$443+557=1000$
$828+671=1599$,$828+671=1499$
$813+822=1735$,$813+822=1635$
$574+689=1253$,$574+689=1263$
$232+968=1100$,$232+968=1200$
$960+718=1778$,$960+718=1678$
$919+711=1730$,$919+711=1630$
$546+858=1304$,$546+858=1404$
$227+925=1252$,$227+925=1152$
$813+785=1698$,$813+785=1598$
$629+578=1107$,$629+578=1207$
$721+679=1300$,$721+679=1400$
$753+250=903$,$753+250=1003$
$628+998=1636$,$628+998=1626$
$729+574=1203$,$729+574=1303$
$961+630=1691$,$961+630=1591$
$783+715=1598$,$783+715=1498$
$968+717=1785$,$968+717=1685$
$927+178=1005$,$927+178=1105$
$630+934=1574$,$630+934=1564$
$224+976=1100$,$224+976=1200$
$802+894=1796$,$802+894=1696$
$860+735=1695$,$860+735=1595$
$850+606=1556$,$850+606=1456$
$835+265=1000$,$835+265=1100$
$818+814=1732$,$818+814=1632$
$826+574=1300$,$826+574=1400$
$571+599=1160$,$571+599=1170$
$883+597=1470$,$883+597=1480$
$545+859=1304$,$545+859=1404$
$714+843=1657$,$714+843=1557$
$674+426=1000$,$674+426=1100$
$926+478=1304$,$926+478=1404$
$740+856=1696$,$740+856=1596$
$809+699=1598$,$809+699=1508$
$957+240=1297$,$957+240=1197$
$466+625=1191$,$466+625=1091$
$704+893=1697$,$704+893=1597$
$900+698=1698$,$900+698=1598$
$900+774=1774$,$900+774=1674$
$679+923=1502$,$679+923=1602$
$574+928=1402$,$574+928=1502$
$539+868=1307$,$539+868=1407$
$959+738=1797$,$959+738=1697$
$655+502=1167$,$655+502=1157$
$911+728=1739$,$911+728=1639$
$838+462=1200$,$838+462=1300$
$534+966=1400$,$534+966=1500$
$804+893=1797$,$804+893=1697$
$709+811=1510$,$709+811=1520$
$794+848=1742$,$794+848=1642$
$583+917=1490$,$583+917=1500$
$961+338=1399$,$961+338=1299$
$254+859=1013$,$254+859=1113$
$429+976=1305$,$429+976=1405$
$652+848=1400$,$652+848=1500$
$283+997=1270$,$283+997=1280$
$674+689=1353$,$674+689=1363$
$986+205=1291$,$986+205=1191$
$910+755=1765$,$910+755=1665$
$978+716=1794$,$978+716=1694$
$917+691=1688$,$917+691=1608$
$770+845=1715$,$770+845=1615$
$732+270=902$,$732+270=1002$
$642+658=1200$,$642+658=1300$
$736+421=1167$,$736+421=1157$
$877+721=1698$,$877+721=1598$
$926+374=1200$,$926+374=1300$
$744+358=1002$,$744+358=1102$
$936+884=1810$,$936+884=1820$
$784+875=1759$,$784+875=1659$
$701+890=1691$,$701+890=1591$
$890+906=1896$,$890+906=1796$
$910+498=1488$,$910+498=1408$
$918+392=1380$,$918+392=1310$
$977+703=1780$,$977+703=1680$
$933+269=1102$,$933+269=1202$
$555+846=1301$,$555+846=1401$
$738+416=1164$,$738+416=1154$
$798+851=1749$,$798+851=1649$
$787+911=1798$,$787+911=1698$
$832+768=1500$,$832+768=1600$
$945+446=1491$,$945+446=1391$
$683+687=1360$,$683+687=1370$
$947+950=1997$,$947+950=1897$
$796+849=1745$,$796+849=1645$
$631+727=1368$,$631+727=1358$
$703+795=1598$,$703+795=1498$
$965+133=1198$,$965+133=1098$
$968+730=1798$,$968+730=1698$
$138+939=1087$,$138+939=1077$
$243+862=1005$,$243+862=1105$
$466+632=1198$,$466+632=1098$
$959+140=1199$,$959+140=1099$
$628+413=1051$,$628+413=1041$
$725+579=1204$,$725+579=1304$
$917+182=1199$,$917+182=1099$
$528+612=1150$,$528+612=1140$
$526+617=1153$,$526+617=1143$
$980+715=1795$,$980+715=1695$
$753+554=1207$,$753+554=1307$
$154+947=1001$,$154+947=1101$
$514+787=1201$,$514+787=1301$
$824+677=1401$,$824+677=1501$
$567+933=1400$,$567+933=1500$
$630+826=1466$,$630+826=1456$
$758+761=1529$,$758+761=1519$
$718+995=1793$,$718+995=1713$
$117+989=1196$,$117+989=1106$
$902+797=1799$,$902+797=1699$
$942+752=1794$,$942+752=1694$
$856+635=1591$,$856+635=1491$
$983+997=1970$,$983+997=1980$
$913+277=1180$,$913+277=1190$
$473+788=1251$,$473+788=1261$
$568+631=1299$,$568+631=1199$
$831+427=1268$,$831+427=1258$
$925+375=1200$,$925+375=1300$
$373+725=1198$,$373+725=1098$
$892+702=1694$,$892+702=1594$
$414+988=1302$,$414+988=1402$
$952+162=1104$,$952+162=1114$
$987+505=1592$,$987+505=1492$
$727+578=1205$,$727+578=1305$
$713+487=1190$,$713+487=1200$
$737+425=1172$,$737+425=1162$
$974+123=1197$,$974+123=1097$
$726+276=902$,$726+276=1002$
$713+886=1699$,$713+886=1599$
$482+919=1301$,$482+919=1401$
$944+744=1788$,$944+744=1688$
$910+396=1386$,$910+396=1306$
$775+723=1598$,$775+723=1498$
$912+488=1300$,$912+488=1400$
$865+830=1795$,$865+830=1695$
$700+991=1791$,$700+991=1691$
$924+876=1700$,$924+876=1800$
$919+397=1386$,$919+397=1316$
$929+178=1007$,$929+178=1107$
$886+812=1798$,$886+812=1698$
$629+471=1000$,$629+471=1100$
$953+877=1820$,$953+877=1830$
$625+478=1003$,$625+478=1103$
$295+904=1299$,$295+904=1199$
$719+687=1306$,$719+687=1406$
$883+987=1860$,$883+987=1870$
$948+651=1699$,$948+651=1599$
$130+932=1072$,$130+932=1062$
$492+606=1198$,$492+606=1098$
$374+988=1352$,$374+988=1362$
$912+597=1589$,$912+597=1509$
$639+566=1105$,$639+566=1205$
$948+347=1395$,$948+347=1295$
$953+546=1599$,$953+546=1499$
$594+603=1297$,$594+603=1197$
$990+600=1690$,$990+600=1590$
$453+651=1194$,$453+651=1104$
$726+678=1304$,$726+678=1404$
$798+801=1699$,$798+801=1599$
$730+429=1169$,$730+429=1159$
$987+607=1694$,$987+607=1594$
$814+186=900$,$814+186=1000$
$783+858=1741$,$783+858=1641$
$860+612=1572$,$860+612=1472$
$844+648=1592$,$844+648=1492$
$642+463=1005$,$642+463=1105$
$967+626=1693$,$967+626=1593$
$924+591=1525$,$924+591=1515$
$744+256=900$,$744+256=1000$
$962+836=1898$,$962+836=1798$
$802+794=1696$,$802+794=1596$
$732+926=1668$,$732+926=1658$
$713+987=1690$,$713+987=1700$
$417+682=1199$,$417+682=1099$
$714+409=1113$,$714+409=1123$
$396+702=1198$,$396+702=1098$
$955+639=1694$,$955+639=1594$
$711+799=1500$,$711+799=1510$
$342+958=1200$,$342+958=1300$
$623+679=1202$,$623+679=1302$
$900+707=1707$,$900+707=1607$
$957+334=1391$,$957+334=1291$
$796+858=1754$,$796+858=1654$
$867+231=1198$,$867+231=1098$
$794+843=1737$,$794+843=1637$
$258+801=1069$,$258+801=1059$
$522+979=1401$,$522+979=1501$
$950+541=1591$,$950+541=1491$
$515+621=1146$,$515+621=1136$
$692+803=1595$,$692+803=1495$
$851+845=1796$,$851+845=1696$
$384+710=1194$,$384+710=1094$
$703+882=1685$,$703+882=1585$
$709+896=1695$,$709+896=1605$
$525+975=1400$,$525+975=1500$
$780+843=1723$,$780+843=1623$
$810+835=1745$,$810+835=1645$
$918+779=1797$,$918+779=1697$
$783+850=1733$,$783+850=1633$
$723+477=1100$,$723+477=1200$
$679+588=1257$,$679+588=1267$
$503+998=1401$,$503+998=1501$
$289+905=1294$,$289+905=1194$
$968+630=1698$,$968+630=1598$
$760+737=1597$,$760+737=1497$
$707+391=1198$,$707+391=1098$
$917+755=1772$,$917+755=1672$
$837+263=1000$,$837+263=1100$
$776+621=1497$,$776+621=1397$
$948+649=1697$,$948+649=1597$
$854+645=1599$,$854+645=1499$
$493+604=1197$,$493+604=1097$
$789+516=1205$,$789+516=1305$
$908+676=1684$,$908+676=1584$
$840+617=1557$,$840+617=1457$
$985+708=1793$,$985+708=1693$
$132+968=1000$,$132+968=1100$
$874+325=1299$,$874+325=1199$
$960+630=1690$,$960+630=1590$
$969+665=1635$,$969+665=1634$
$396+800=1296$,$396+800=1196$
$785+858=1743$,$785+858=1643$
$913+907=1810$,$913+907=1820$
$731+724=1465$,$731+724=1455$
$730+625=1365$,$730+625=1355$
$116+906=1122$,$116+906=1022$
$917+699=1686$,$917+699=1616$
$496+602=1198$,$496+602=1098$
$539+867=1306$,$539+867=1406$
$773+427=1100$,$773+427=1200$
$499+700=1299$,$499+700=1199$
$619+476=1085$,$619+476=1095$
$947+244=1291$,$947+244=1191$
$956+242=1298$,$956+242=1198$
$466+626=1192$,$466+626=1092$
$817+981=1898$,$817+981=1798$
$878+804=1782$,$878+804=1682$
$222+968=1180$,$222+968=1190$
$408+791=1299$,$408+791=1199$
$942+549=1591$,$942+549=1491$
$965+730=1795$,$965+730=1695$
$352+751=1193$,$352+751=1103$
$597+901=1598$,$597+901=1498$
$697+702=1499$,$697+702=1399$
$491+608=1199$,$491+608=1099$
$907+392=1399$,$907+392=1299$
$802+696=1598$,$802+696=1498$
$153+954=1007$,$153+954=1107$
$886+307=1293$,$886+307=1193$
$339+861=1100$,$339+861=1200$
$203+817=1010$,$203+817=1020$
$731+839=1580$,$731+839=1570$
$827+824=1751$,$827+824=1651$
$900+796=1796$,$900+796=1696$
$401+691=1112$,$401+691=1092$
$730+833=1573$,$730+833=1563$
$291+807=1198$,$291+807=1098$
$992+707=1799$,$992+707=1699$
$838+562=1300$,$838+562=1400$
$871+626=1597$,$871+626=1497$
$689+988=1667$,$689+988=1677$
$928+472=1300$,$928+472=1400$
$259+840=1199$,$259+840=1099$
$454+651=1195$,$454+651=1105$
$948+343=1391$,$948+343=1291$
$706+790=1596$,$706+790=1496$
$953+948=1801$,$953+948=1901$
$853+250=1003$,$853+250=1103$
$194+901=1195$,$194+901=1095$
$344+859=1103$,$344+859=1203$
$878+813=1791$,$878+813=1691$
$630+429=1069$,$630+429=1059$
$791+854=1745$,$791+854=1645$
$375+821=1296$,$375+821=1196$
$910+295=1285$,$910+295=1205$
$415+691=1116$,$415+691=1106$
$711+784=1595$,$711+784=1495$
$834+522=1366$,$834+522=1356$
$375+722=1197$,$375+722=1097$
$730+423=1163$,$730+423=1153$
$474+623=1197$,$474+623=1097$
$430+622=1062$,$430+622=1052$
$701+895=1696$,$701+895=1596$
$634+835=1479$,$634+835=1469$
$991+703=1794$,$991+703=1694$
$864+532=1496$,$864+532=1396$
$987+702=1789$,$987+702=1689$
$813+835=1748$,$813+835=1648$
$743+361=1004$,$743+361=1104$
$791+805=1696$,$791+805=1596$
$924+676=1500$,$924+676=1600$
$598+701=1399$,$598+701=1299$
$930+745=1775$,$930+745=1675$
$736+664=1300$,$736+664=1400$
$781+856=1737$,$781+856=1637$
$958+161=1129$,$958+161=1119$
$952+747=1799$,$952+747=1699$
$633+523=1166$,$633+523=1156$
$683+997=1670$,$683+997=1680$
$302+918=1210$,$302+918=1220$
$984+711=1795$,$984+711=1695$
$325+775=1000$,$325+775=1100$
$702+791=1593$,$702+791=1493$
$949+444=1493$,$949+444=1393$
