41140/50000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 0, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': True, 'name': 'reversed_addition_dollar_signs_true_0'}
$798+799=7851$,$798+799=7951$
$734+969=3061$,$734+969=3071$
$973+918=1881$,$973+918=1981$
$568+528=5901$,$568+528=6901$
$770+272=2301$,$770+272=2401$
$741+971=2161$,$741+971=2171$
$210+922=2301$,$210+922=2311$
$749+933=2851$,$749+933=2861$
$239+849=7801$,$239+849=8801$
$493+598=1811$,$493+598=1901$
$899+182=1701$,$899+182=1801$
$805+963=8661$,$805+963=8671$
$749+940=9851$,$749+940=9861$
$785+496=1721$,$785+496=1821$
$794+997=1871$,$794+997=1971$
$430+811=421$,$430+811=1421$
$697+998=4961$,$697+998=5961$
$607+468=4701$,$607+468=5701$
$188+894=2701$,$188+894=2801$
$560+801=631$,$560+801=1631$
$460+727=7711$,$460+727=7811$
$497+928=5341$,$497+928=5241$
$276+815=1801$,$276+815=1901$
$960+801=661$,$960+801=1671$
$709+839=7451$,$709+839=8451$
$715+912=7251$,$715+912=7261$
$538+859=6931$,$538+859=7931$
$727+528=4521$,$727+528=5521$
$963+718=1761$,$963+718=1861$
$588+608=5911$,$588+608=6911$
$491+578=9611$,$491+578=9601$
$560+826=6731$,$560+826=6831$
$741+936=7751$,$741+936=7761$
$489+583=2711$,$489+583=2701$
$499+576=5711$,$499+576=5701$
$398+698=6801$,$398+698=6901$
$703+978=1761$,$703+978=1861$
$877+821=7961$,$877+821=8961$
$519+769=8721$,$519+769=8821$
$719+993=2161$,$719+993=2171$
$565+717=2721$,$565+717=2821$
$620+551=811$,$620+551=1711$
$487+590=7611$,$487+590=7701$
$865+924=9771$,$865+924=9871$
$771+818=9751$,$771+818=9851$
$992+199=1811$,$992+199=1911$
$672+487=9411$,$672+487=9511$
$629+639=7621$,$629+639=8621$
$581+600=1721$,$581+600=1811$
$129+949=7701$,$129+949=8701$
$289+797=6701$,$289+797=6801$
$869+219=7801$,$869+219=8801$
$784+270=4401$,$784+270=4501$
$667+814=1741$,$667+814=1841$
$682+499=1711$,$682+499=1811$
$730+961=1951$,$730+961=1961$
$293+775=7601$,$293+775=8601$
$771+562=3231$,$771+562=3331$
$776+317=3801$,$776+317=3901$
$179+879=7501$,$179+879=8501$
$741+990=1361$,$741+990=1371$
$934+953=7871$,$934+953=7881$
$337+736=4701$,$337+736=3701$
$294+897=1811$,$294+897=1911$
$462+572=4311$,$462+572=4301$
$677+675=2431$,$677+675=2531$
$575+814=9731$,$575+814=9831$
$620+631=421$,$620+631=1521$
$499+992=1841$,$499+992=1941$
$731+972=3061$,$731+972=3071$
$707+578=4821$,$707+578=5821$
$805+983=8861$,$805+983=8871$
$351+971=2221$,$351+971=2231$
$451+582=3311$,$451+582=3301$
$689+693=2731$,$689+693=2831$
$701+996=7951$,$701+996=7961$
$298+794=2801$,$298+794=2901$
$829+809=7361$,$829+809=8361$
$471+581=2511$,$471+581=2501$
$607+788=4931$,$607+788=5931$
$956+759=5161$,$956+759=5171$
$886+295=1711$,$886+295=1811$
$453+581=4311$,$453+581=4301$
$844+952=6961$,$844+952=6971$
$898+399=7821$,$898+399=7921$
$814+941=5561$,$814+941=5571$
$989+329=7131$,$989+329=8131$
$940+701=451$,$940+701=1461$
$288+803=1801$,$288+803=1901$
$983+198=8611$,$983+198=1811$
$778+793=1651$,$778+793=1751$
$228+880=7011$,$228+880=8011$
$427+574=1011$,$427+574=1001$
$725+554=821$,$725+554=9721$
$884+194=8601$,$884+194=8701$
$561+720=1721$,$561+720=1821$
$604+405=1101$,$604+405=9001$
$701+948=9451$,$701+948=9461$
$988+699=7761$,$988+699=7861$
$470+574=4411$,$470+574=4401$
$698+400=8911$,$698+400=8901$
$787+990=7671$,$787+990=7771$
$831+913=4461$,$831+913=4471$
$987+291=8621$,$987+291=8721$
$988+994=2791$,$988+994=2891$
$781+510=1821$,$781+510=1921$
$884+460=4331$,$884+460=4431$
$989+399=8731$,$989+399=8831$
$804+995=9961$,$804+995=9971$
$776+710=6741$,$776+710=6841$
$658+578=5321$,$658+578=6321$
$732+913=5451$,$732+913=5461$
$712+999=1161$,$712+999=1171$
$481+598=9711$,$481+598=9701$
$777+581=8431$,$777+581=8531$
$784+517=1921$,$784+517=1031$
$742+901=3451$,$742+901=3461$
$913+978=881$,$913+978=1981$
$775+296=1601$,$775+296=1701$
$994+197=1811$,$994+197=1911$
$879+302=1711$,$879+302=1811$
$760+841=151$,$760+841=1061$
$587+618=4021$,$587+618=5021$
$902+889=2971$,$902+889=1971$
$784+907=1861$,$784+907=1961$
$994+977=8791$,$994+977=1791$
$707+958=4661$,$707+958=5661$
$759+940=9951$,$759+940=9961$
$786+896=2761$,$786+896=2861$
$994+898=2881$,$994+898=2981$
$977+104=1701$,$977+104=1801$
$779+703=2741$,$779+703=2841$
$605+566=1611$,$605+566=1711$
$896+992=8781$,$896+992=8881$
$710+691=141$,$710+691=1041$
$973+798=8671$,$973+798=1771$
$781+397=8611$,$781+397=8711$
$707+930=7351$,$707+930=7361$
$673+728=1931$,$673+728=1041$
$561+821=2731$,$561+821=2831$
$850+451=1321$,$850+451=1031$
$405+904=1431$,$405+904=9031$
$604+605=1121$,$604+605=9021$
$892+296=8711$,$892+296=8811$
$289+893=2711$,$289+893=2811$
$677+394=1601$,$677+394=1701$
$871+662=3251$,$871+662=3351$
$881+663=4351$,$881+663=4451$
$673+676=9331$,$673+676=9431$
$499+899=8831$,$499+899=8931$
$750+968=8161$,$750+968=8171$
$809+239=7401$,$809+239=8401$
$670+331=101$,$670+331=1001$
$439+749=8711$,$439+749=8811$
$963+108=8601$,$963+108=1701$
$437+906=4431$,$437+906=3431$
$777+676=3441$,$777+676=3541$
$717+701=7141$,$717+701=8141$
$488+566=4511$,$488+566=4501$
$216+825=2401$,$216+825=1401$
$873+208=1701$,$873+208=1801$
$905+366=1621$,$905+366=1721$
$876+706=2751$,$876+706=2851$
$422+582=4011$,$422+582=4001$
$782+287=9501$,$782+287=9601$
$598+598=5911$,$598+598=6911$
$392+899=1821$,$392+899=1921$
$863+618=1741$,$863+618=1841$
$744+913=7551$,$744+913=7561$
$997+294=1821$,$997+294=1921$
$257+936=4911$,$257+936=3911$
$886+895=1771$,$886+895=1871$
$971+662=3261$,$971+662=3361$
$803+942=5461$,$803+942=5471$
$587+594=1711$,$587+594=1811$
$969+809=7771$,$969+809=8771$
$236+805=2401$,$236+805=1401$
$475+706=1711$,$475+706=1811$
$776+995=1671$,$776+995=1771$
$557+538=4901$,$557+538=5901$
$195+993=8801$,$195+993=8811$
$893+199=2801$,$893+199=2901$
$499+898=7831$,$499+898=7931$
$772+880=2461$,$772+880=2561$
$929+819=7471$,$929+819=8471$
$784+317=1901$,$784+317=1011$
$745+984=9261$,$745+984=9271$
$778+783=1551$,$778+783=1651$
$704+977=1761$,$704+977=1861$
$286+896=2711$,$286+896=2811$
$731+900=1351$,$731+900=1361$
$687+694=1731$,$687+694=1831$
$598+783=1731$,$598+783=1831$
$785+790=5651$,$785+790=5751$
$507+558=4601$,$507+558=5601$
$744+945=9851$,$744+945=9861$
$781+661=2341$,$781+661=2441$
$495+570=5611$,$495+570=5601$
$777+771=7451$,$777+771=8451$
$967+111=7701$,$967+111=8701$
$754+929=3851$,$754+929=3861$
$896+595=1841$,$896+595=1941$
$977+905=2781$,$977+905=2881$
$368+858=6321$,$368+858=6221$
$378+893=1621$,$378+893=1721$
$755+991=6461$,$755+991=6471$
$789+690=9641$,$789+690=9741$
$725+504=321$,$725+504=9221$
$499+590=9811$,$499+590=9801$
$720+981=161$,$720+981=1071$
$920+401=2231$,$920+401=1231$
$339+830=8611$,$339+830=9611$
$601+781=2731$,$601+781=2831$
$741+956=7951$,$741+956=7961$
$886+695=1751$,$886+695=1851$
$711+991=2061$,$711+991=2071$
$997+784=1771$,$997+784=1871$
$824+921=5461$,$824+921=5471$
$885+450=5231$,$885+450=5331$
$575+786=1531$,$575+786=1631$
$777+781=7551$,$777+781=8551$
$803+858=7561$,$803+858=1661$
$279+887=6511$,$279+887=6611$
$885+996=1781$,$885+996=1881$
$714+969=3851$,$714+969=3861$
$710+831=551$,$710+831=1451$
$773+808=1751$,$773+808=1851$
$727+598=4231$,$727+598=5231$
$235+854=901$,$235+854=9801$
$269+929=7911$,$269+929=8911$
$558+818=5731$,$558+818=6731$
$489+552=1411$,$489+552=1401$
$785+363=8311$,$785+363=8411$
$491+563=4511$,$491+563=4501$
$498+503=1011$,$498+503=1001$
$790+811=161$,$790+811=1061$
$879+339=7121$,$879+339=8121$
$794+887=1761$,$794+887=1861$
$973+108=8601$,$973+108=1801$
$587+894=1741$,$587+894=1841$
$817+251=7601$,$817+251=8601$
$953+718=861$,$953+718=1761$
$360+711=801$,$360+711=1701$
$330+933=3611$,$330+933=3621$
$466+921=7731$,$466+921=7831$
$579+882=1541$,$579+882=1641$
$896+192=8701$,$896+192=8801$
$697+708=4041$,$697+708=5041$
$727+361=7801$,$727+361=8801$
$761+924=5851$,$761+924=5861$
$588+416=4011$,$588+416=4001$
$711+980=1951$,$711+980=1961$
$203+875=7701$,$203+875=8701$
$759+929=7851$,$759+929=8861$
$693+888=1751$,$693+888=1851$
$295+996=1821$,$295+996=1921$
$888+393=1721$,$888+393=1821$
$755+840=5941$,$755+840=5951$
$585+893=8641$,$585+893=8741$
$754+945=9951$,$754+945=9961$
$914+971=5871$,$914+971=5881$
$392+699=1801$,$392+699=1901$
$781+701=2741$,$781+701=2841$
$918+818=6381$,$918+818=6371$
$275+916=1811$,$275+916=1911$
$984+795=9671$,$984+795=9771$
$318+800=8011$,$318+800=8111$
$729+619=7431$,$729+619=8431$
$975+996=1691$,$975+996=1791$
$786+782=8551$,$786+782=8651$
$326+925=2521$,$326+925=1521$
$772+419=1811$,$772+419=1911$
$477+580=7511$,$477+580=7501$
$608+529=6311$,$608+529=7311$
$320+811=311$,$320+811=1311$
$928+900=7281$,$928+900=8281$
$706+676=2731$,$706+676=2831$
$759+969=8261$,$759+969=8271$
$437+836=4721$,$437+836=3721$
$595+786=1731$,$595+786=1831$
$368+758=6311$,$368+758=6211$
$973+318=1821$,$973+318=1921$
$705+624=331$,$705+624=9231$
$492+585=7711$,$492+585=7701$
$823+979=2071$,$823+979=2081$
$471+711=2711$,$471+711=2811$
$894+897=1871$,$894+897=1971$
$163+998=711$,$163+998=1611$
$597+568=4611$,$597+568=5611$
$783+288=1601$,$783+288=1701$
$671+688=9431$,$671+688=9531$
$771+288=9401$,$771+288=9501$
$475+582=7511$,$475+582=7501$
$880+321=1911$,$880+321=1021$
$754+935=9851$,$754+935=9861$
$927+800=6271$,$927+800=7271$
$674+987=1561$,$674+987=1661$
$730+311=401$,$730+311=1401$
$798+498=6821$,$798+498=6921$
$405+604=1111$,$405+604=9001$
$560+726=6721$,$560+726=6821$
$496+588=4811$,$496+588=4801$
$775+916=1861$,$775+916=1961$
$785+696=1741$,$785+696=1841$
$705+994=9951$,$705+994=9961$
$199+819=7201$,$199+819=8101$
$767+731=7941$,$767+731=8941$
$679+663=2331$,$679+663=2431$
$481+580=1611$,$481+580=1601$
$734+980=4161$,$734+980=4171$
$787+895=2761$,$787+895=2861$
$984+350=4231$,$984+350=4331$
$732+972=4061$,$732+972=4071$
$887+694=1751$,$887+694=1851$
$780+391=1611$,$780+391=1711$
$558+988=5451$,$558+988=6451$
$751+967=8161$,$751+967=8171$
$809+789=7951$,$809+789=8951$
$499+627=6311$,$499+627=6211$
$805+941=6461$,$805+941=6471$
$805+304=1111$,$805+304=9011$
$917+861=7771$,$917+861=8771$
$837+851=7861$,$837+851=8861$
$677+638=4131$,$677+638=5131$
$783+398=1711$,$783+398=1811$
$881+190=1601$,$881+190=1701$
$960+841=181$,$960+841=1081$
$775+514=9721$,$775+514=9821$
$458+588=5401$,$458+588=6401$
$740+952=2951$,$740+952=2961$
$937+306=4421$,$937+306=3421$
$598+808=5041$,$598+808=6041$
$973+508=1741$,$973+508=1841$
$686+796=2741$,$686+796=2841$
$813+899=2161$,$813+899=2171$
$581+590=1611$,$581+590=1711$
$959+139=7901$,$959+139=8901$
$667+815=2741$,$667+815=2841$
$704+667=1631$,$704+667=1731$
$507+668=4711$,$507+668=5711$
$486+593=9711$,$486+593=9701$
$577+894=1641$,$577+894=1741$
$767+261=7201$,$767+261=8201$
$842+911=3561$,$842+911=3571$
$731+952=3851$,$731+952=3861$
$665+717=2731$,$665+717=2831$
$782+661=3341$,$782+661=3441$
$675+476=1411$,$675+476=1511$
$226+986=3121$,$226+986=2121$
$734+993=7261$,$734+993=7271$
$467+534=1011$,$467+534=1001$
$679+899=8651$,$679+899=8751$
$573+986=9451$,$573+986=9551$
$770+464=4221$,$770+464=4321$
$581+790=1631$,$581+790=1731$
$743+699=2431$,$743+699=2441$
$745+997=2461$,$745+997=2471$
$236+896=3311$,$236+896=2311$
$774+987=1571$,$774+987=1671$
$464+617=1701$,$464+617=1801$
$714+910=4251$,$714+910=4261$
$776+276=2401$,$776+276=2501$
$967+911=7781$,$967+911=8781$
$900+809=9971$,$900+809=9071$
$770+819=9751$,$770+819=9851$
$337+906=4421$,$337+906=3421$
$674+461=5211$,$674+461=5311$
$687+628=4131$,$687+628=5131$
$460+584=4411$,$460+584=4401$
$748+941=9851$,$748+941=9861$
$784+892=6661$,$784+892=6761$
$733+904=7351$,$733+904=7361$
$805+884=9761$,$805+884=9861$
$884+297=1711$,$884+297=1811$
$719+629=7431$,$719+629=8431$
$650+757=7141$,$650+757=7041$
$473+698=1611$,$473+698=1711$
$784+817=1951$,$784+817=1061$
$785+899=4851$,$785+899=4861$
$845+919=4661$,$845+919=4671$
$665+916=1751$,$665+916=1851$
$741+900=1451$,$741+900=1461$
$824+912=6361$,$824+912=6371$
$675+586=1521$,$675+586=1621$
$743+961=4061$,$743+961=4071$
$558+658=5121$,$558+658=6121$
$889+592=1741$,$889+592=1841$
$785+666=1441$,$785+666=1541$
$510+891=141$,$510+891=1041$
$984+497=1741$,$984+497=1841$
$548+569=6111$,$548+569=7111$
$774+327=1901$,$774+327=1011$
$567+538=4011$,$567+538=5011$
$735+994=9261$,$735+994=9271$
$778+283=1501$,$778+283=1601$
$682+696=8631$,$682+696=8731$
$598+508=5011$,$598+508=6011$
$987+994=1791$,$987+994=1891$
$237+881=7111$,$237+881=8111$
$742+899=1451$,$742+899=1461$
$487+818=4031$,$487+818=5031$
$239+809=7401$,$239+809=8401$
$574+607=1711$,$574+607=1811$
$677+894=1651$,$677+894=1751$
$827+821=7461$,$827+821=8461$
$311+932=3411$,$311+932=3421$
$729+869=7951$,$729+869=8951$
$285+897=2711$,$285+897=2811$
$568+791=9431$,$568+791=9531$
$597+481=8711$,$597+481=8701$
$743+974=7161$,$743+974=7171$
$479+598=7711$,$479+598=7701$
$741+931=2751$,$741+931=2761$
$475+896=1631$,$475+896=1731$
$793+488=1721$,$793+488=1821$
$337+816=4511$,$337+816=3511$
$953+198=511$,$953+198=1511$
$669+929=7951$,$669+929=8951$
$770+872=2361$,$770+872=2461$
$834+904=8361$,$834+904=8371$
$983+550=3251$,$983+550=3351$
$987+791=8671$,$987+791=8771$
$687+495=2711$,$687+495=2811$
$747+951=8951$,$747+951=8961$
$877+904=1771$,$877+904=1871$
$465+916=1731$,$465+916=1831$
$814+930=4461$,$814+930=4471$
$725+993=8161$,$725+993=8171$
$506+565=1601$,$506+565=1701$
$277+914=1811$,$277+914=1911$
$589+599=8711$,$589+599=8811$
$507+688=4911$,$507+688=5911$
$566+821=7731$,$566+821=7831$
$779+898=7661$,$779+898=7761$
$337+786=4211$,$337+786=3211$
$779+819=7951$,$779+819=8951$
$583+561=4311$,$583+561=4411$
$558+939=6941$,$558+939=7941$
$679+773=2441$,$679+773=2541$
$743+953=6951$,$743+953=6961$
$477+704=1711$,$477+704=1811$
$608+473=1701$,$608+473=1801$
$779+897=6661$,$779+897=6761$
$682+561=3321$,$682+561=3421$
$476+885=1531$,$476+885=1631$
$585+897=2741$,$585+897=2841$
$724+907=1351$,$724+907=1361$
$627+508=4311$,$627+508=5311$
$732+900=2351$,$732+900=2361$
$703+923=6251$,$703+923=6261$
$788+499=7721$,$788+499=7821$
$587+417=4011$,$587+417=4001$
$559+558=6111$,$559+558=7111$
$674+397=1601$,$674+397=1701$
