28988/50000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 2, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': False, 'name': 'reversed_addition_dollar_signs_false_2'}
72+261=320,72+261=333
73+869=240,73+869=249
50+435=589,50+435=584
253+59=203,253+59=213
19+605=437,19+605=426
40+466=601,40+466=605
576+96=266,576+96=276
22+745=757,22+745=767
427+72=905,427+72=994
52+856=804,52+856=809
940+53=300,940+53=399
12+367=97,12+367=973
27+885=213,27+885=219
493+24=725,493+24=715
46+598=444,46+598=446
24+881=504,24+881=509
37+178=514,37+178=512
75+648=324,75+648=327
500+35=54,500+35=535
36+557=399,36+557=395
621+20=246,621+20=146
61+797=857,61+797=858
45+494=934,45+494=935
28+249=768,28+249=772
78+535=311,78+535=316
84+735=910,84+735=918
62+173=437,62+173=532
92+452=447,92+452=445
94+519=311,94+519=316
244+75=903,244+75=913
361+46=793,361+46=704
415+28=34,415+28=344
69+614=387,69+614=386
47+151=899,47+151=891
81+825=604,81+825=609
56+193=94,56+193=942
78+449=711,78+449=725
539+99=835,539+99=836
181+73=482,181+73=452
65+303=869,65+303=863
512+87=985,512+87=995
33+806=930,33+806=938
66+618=487,66+618=486
237+94=132,237+94=133
27+745=270,27+745=277
940+19=949,940+19=959
90+592=289,90+592=286
11+440=151,11+440=154
699+39=847,699+39=837
10+263=379,10+263=372
142+71=302,142+71=312
41+284=524,41+284=523
18+433=159,18+433=154
35+173=808,35+173=802
44+443=789,44+443=784
55+499=450,55+499=455
918+92=401,918+92=101
30+777=700,30+777=708
13+464=779,13+464=774
76+895=178,76+895=179
56+791=744,56+791=748
757+81=828,757+81=838
52+596=840,52+596=846
533+94=725,533+94=726
703+32=547,703+32=537
97+639=631,97+639=637
618+51=96,618+51=966
99+427=624,99+427=625
767+41=817,767+41=808
88+310=891,88+310=893
324+69=304,324+69=393
10+669=97,10+669=976
55+832=789,55+832=788
50+265=519,50+265=513
52+306=859,52+306=853
65+107=279,65+107=271
76+412=889,76+412=884
307+54=193,307+54=163
591+85=685,591+85=676
80+689=961,80+689=967
43+552=599,43+552=595
650+29=966,650+29=976
43+271=411,43+271=413
111+24=532,111+24=531
31+246=879,31+246=772
462+97=95,462+97=955
789+63=268,789+63=258
37+772=900,37+772=908
451+55=699,451+55=605
16+718=431,16+718=437
498+70=835,498+70=865
283+86=953,283+86=963
26+139=551,26+139=561
92+527=911,92+527=916
697+40=747,697+40=737
41+815=657,41+815=658
43+513=659,43+513=655
189+30=914,189+30=912
90+886=689,90+886=679
455+72=715,455+72=725
62+887=947,62+887=949
86+156=24,86+156=242
23+515=837,23+515=835
85+746=137,85+746=138
864+48=214,864+48=219
64+820=481,64+820=488
701+20=137,701+20=127
37+484=121,37+484=125
980+12=210,980+12=299
816+86=298,816+86=209
72+277=94,72+277=943
326+37=373,326+37=363
87+912=99,87+912=999
376+47=314,376+47=324
51+601=251,51+601=256
53+519=279,53+519=275
21+760=189,21+760=187
26+363=989,26+363=983
43+236=97,43+236=972
964+56=18,964+56=201
357+50=799,357+50=704
686+82=857,686+82=867
20+278=893,20+278=892
76+308=489,76+308=483
28+894=223,28+894=229
165+88=382,165+88=352
30+865=597,30+865=598
58+283=148,58+283=143
135+99=442,135+99=432
46+199=549,46+199=542
11+282=391,11+282=392
71+494=569,71+494=565
49+112=169,49+112=161
25+521=641,25+521=645
57+115=279,57+115=271
137+85=212,137+85=222
86+291=789,86+291=773
79+596=589,79+596=576
22+397=913,22+397=914
852+56=819,852+56=809
27+834=160,27+834=168
184+80=492,184+80=462
74+539=310,74+539=316
363+44=793,363+44=704
53+115=869,53+115=861
371+91=873,371+91=264
41+835=677,41+835=678
669+63=217,669+63=237
91+605=691,91+605=696
70+313=389,70+313=383
53+672=520,53+672=527
309+22=143,309+22=133
24+777=101,24+777=108
839+13=268,839+13=258
47+891=823,47+891=839
17+291=801,17+291=803
681+68=937,681+68=947
32+286=814,32+286=813
583+93=675,583+93=676
17+796=327,17+796=318
23+195=813,23+195=812
23+929=250,23+929=259
710+94=496,710+94=408
36+893=923,36+893=929
49+713=264,49+713=267
32+477=901,32+477=905
15+392=713,15+392=704
35+127=269,35+127=261
84+462=641,84+462=645
58+654=210,58+654=217
83+764=740,83+764=748
594+19=346,594+19=316
80+595=579,80+595=576
17+592=991,17+592=906
929+67=689,929+67=699
37+187=424,37+187=422
27+125=242,27+125=251
30+872=204,30+872=209
846+49=589,846+49=598
108+14=231,108+14=221
753+52=517,753+52=508
58+841=991,58+841=998
252+53=562,252+53=503
89+173=278,89+173=262
709+75=467,709+75=487
28+617=547,28+617=546
76+531=701,76+531=706
12+903=529,12+903=519
74+451=520,74+451=525
830+78=819,830+78=809
73+256=921,73+256=923
190+28=813,190+28=812
739+38=877,739+38=777
601+61=227,601+61=266
78+952=421,78+952=301
54+650=400,54+650=407
94+358=258,94+358=254
48+574=220,48+574=226
552+85=735,552+85=736
78+769=747,78+769=748
19+928=741,19+928=749
38+206=447,38+206=442
434+21=55,434+21=554
582+97=975,582+97=976
30+895=523,30+895=529
53+124=769,53+124=771
19+486=594,19+486=505
90+858=840,90+858=849
80+387=768,80+387=764
10+788=891,10+788=897
39+230=921,39+230=962
16+507=321,16+507=325
30+577=701,30+577=706
58+650=800,58+650=807
47+452=999,47+452=994
25+108=337,25+108=331
478+67=525,478+67=545
11+918=931,11+918=929
45+898=344,45+898=349
48+448=699,48+448=694
211+38=94,211+38=942
65+822=789,65+822=788
965+55=1
6,965+55=201
64+173=738,64+173=732
82+581=311,82+581=366
41+125=659,41+125=661
281+56=792,281+56=733
73+426=990,73+426=994
53+321=478,53+321=473
190+19=913,190+19=902
790+34=437,790+34=428
90+152=249,90+152=242
16+587=391,16+587=306
88+628=611,88+628=617
641+50=107,641+50=196
20+602=221,20+602=226
316+47=373,316+47=363
88+521=901,88+521=906
22+389=111,22+389=114
42+703=544,42+703=547
80+917=791,80+917=799
16+906=231,16+906=229
368+11=974,368+11=973
76+877=318,76+877=359
97+172=96,97+172=962
74+361=531,74+361=534
47+197=449,47+197=442
77+126=309,77+126=302
23+468=19,23+468=194
65+818=384,65+818=388
12+347=94,12+347=953
79+782=178,79+782=168
39+758=794,39+758=797
42+677=911,42+677=917
723+29=247,723+29=257
880+69=849,880+69=949
641+90=147,641+90=137
263+44=793,263+44=703
594+68=256,594+68=266
836+38=488,836+38=478
46+143=989,46+143=981
151+75=662,151+75=622
49+512=169,49+512=165
72+517=989,72+517=985
783+21=497,783+21=408
158+50=861,158+50=802
847+41=879,847+41=888
14+634=847,14+634=846
131+91=423,131+91=222
144+33=752,144+33=771
130+27=742,130+27=751
58+419=779,58+419=774
756+95=157,756+95=158
58+962=42,58+962=201
62+517=97,62+517=975
17+821=830,17+821=838
60+123=389,60+123=381
142+62=561,142+62=402
481+26=75,481+26=705
43+329=278,43+329=273
774+44=817,774+44=818
199+99=893,199+99=892
86+499=591,86+499=585
278+35=314,278+35=313
68+216=489,68+216=482
82+223=504,82+223=503
457+87=444,457+87=445
248+41=961,248+41=982
60+552=211,60+552=216
12+457=96,12+457=964
14+399=323,14+399=314
54+407=16,54+407=164
81+828=901,81+828=909
915+95=601,915+95=101
710+91=197,710+91=108
85+536=121,85+536=126
63+375=831,63+375=834
85+507=291,85+507=295
355+81=624,355+81=634
760+56=617,760+56=618
390+34=434,390+34=424
34+462=699,34+462=694
907+17=489,907+17=429
73+329=201,73+329=204
278+60=832,278+60=833
30+717=741,30+717=747
596+39=546,596+39=536
771+53=427,771+53=428
70+645=511,70+645=517
74+798=274,74+798=278
52+225=769,52+225=772
452+76=815,452+76=825
68+375=341,68+375=344
68+584=257,68+584=256
355+78=304,355+78=334
67+634=102,67+634=107
17+247=461,17+247=462
34+853=789,34+853=788
254+44=862,254+44=892
10+698=801,10+698=807
27+264=199,27+264=192
30+362=299,30+362=293
721+18=347,721+18=937
71+398=963,71+398=964
14+148=269,14+148=261
84+157=14,84+157=142
877+68=542,877+68=549
35+337=274,35+337=273
91+969=461,91+969=601
266+78=413,266+78=443
378+47=614,378+47=524
76+542=811,76+542=816
164+59=313,164+59=322
101+35=542,101+35=631
36+455=101,36+455=194
505+81=695,505+81=685
55+440=599,55+440=594
122+39=152,122+39=161
54+105=959,54+105=951
79+469=841,79+469=845
209+92=113,209+92=103
98+168=669,98+168=662
30+596=620,30+596=626
72+919=190,72+919=199
545+98=345,545+98=346
261+53=419,261+53=413
80+692=278,80+692=277
61+546=701,61+546=706
405+88=324,405+88=394
68+785=357,68+785=358
851+91=649,851+91=249
59+857=604,59+857=619
20+272=293,20+272=292
50+773=324,50+773=328
739+57=608,739+57=697
60+577=737,60+577=736
13+580=391,13+580=395
36+865=101,36+865=109
529+24=375,529+24=355
516+30=64,516+30=645
952+23=569,952+23=579
88+549=721,88+549=736
10+579=98,10+579=985
19+705=437,19+705=427
84+362=641,84+362=644
78+728=604,78+728=608
51+195=647,51+195=642
69+539=841,69+539=806
427+99=634,427+99=625
78+710=883,78+710=887
77+574=151,77+574=156
33+510=344,33+510=345
944+41=579,944+41=589
31+308=93,31+308=933
945+42=779,945+42=789
599+92=195,599+92=196
271+48=992,271+48=913
85+693=889,85+693=877
699+86=596,699+86=587
94+733=720,94+733=728
249+17=762,249+17=662
607+57=417,607+57=466
19+375=484,19+375=493
851+72=429,851+72=329
36+595=14,36+595=136
21+887=804,21+887=809
20+845=557,20+845=568
228+23=142,228+23=152
42+803=540,42+803=548
87+482=968,87+482=965
698+74=267,698+74=277
66+663=921,66+663=927
68+271=931,68+271=933
90+474=468,90+474=465
64+570=430,64+570=436
64+473=731,64+473=735
47+245=299,47+245=292
831+37=913,831+37=868
29+607=637,29+607=636
58+306=468,58+306=463
10+596=601,10+596=606
46+215=15,46+215=162
18+777=591,18+777=597
690+64=467,690+64=457
388+16=444,388+16=404
81+274=559,81+274=553
27+724=147,27+724=157
84+268=268,84+268=253
608+29=746,608+29=736
42+675=710,42+675=717
32+123=557,32+123=551
137+65=291,137+65=202
69+266=544,69+266=533
57+470=720,57+470=725
42+731=374,42+731=377
19+300=923,19+300=913
709+86=567,709+86=597
31+207=934,31+207=832
73+484=750,73+484=755
71+847=814,71+847=819
321+43=473,321+43=463
92+873=579,92+873=569
240+72=203,240+72=213
24+531=549,24+531=555
44+441=589,44+441=584
276+87=313,276+87=363
38+795=337,38+795=338
74+249=321,74+249=323
47+596=340,47+596=346
15+768=384,15+768=387
28+565=391,28+565=395
74+189=369,74+189=362
304+12=623,304+12=613
32+497=923,32+497=925
241+37=95,241+37=872
78+566=447,78+566=446
467+81=844,467+81=845
897+77=489,897+77=479
44+189=334,44+189=332
24+547=168,24+547=175
74+142=618,74+142=612
26+905=130,26+905=139
85+632=711,85+632=717
48+865=314,48+865=319
777+61=837,777+61=838
38+256=499,38+256=492
63+531=499,63+531=495
37+829=660,37+829=668
68+530=891,68+530=895
857+45=210,857+45=209
85+799=491,85+799=488
28+749=770,28+749=777
83+248=138,83+248=133
608+58=617,608+58=666
85+846=131,85+846=139
83+814=790,83+814=798
42+470=210,42+470=215
76+396=278,76+396=274
95+451=640,95+451=645
884+88=289,884+88=279
495+91=684,495+91=685
26+362=889,26+362=883
300+47=753,300+47=743
111+71=282,111+71=281
433+31=463,433+31=464
90+151=14,90+151=142
65+607=277,65+607=276
48+303=159,48+303=153
491+21=225,491+21=215
80+628=801,80+628=807
184+87=182,184+87=172
289+43=234,289+43=233
19+739=851,19+739=857
27+304=139,27+304=133
41+288=914,41+288=923
73+690=360,73+690=367
265+81=682,265+81=643
830+69=898,830+69=998
193+32=523,193+32=522
84+703=791,84+703=787
730+31=207,730+31=167
43+681=420,43+681=427
681+17=886,681+17=896
11+200=124,11+200=112
365+59=414,365+59=424
614+75=976,614+75=986
557+75=226,557+75=236
506+75=275,506+75=185
82+651=327,82+651=337
25+823=840,25+823=848
120+66=671,120+66=681
74+194=869,74+194=862
31+776=804,31+776=708
857+80=729,857+80=739
55+363=810,55+363=814
600+34=406,600+34=436
75+502=779,75+502=775
89+362=168,89+362=154
73+729=200,73+729=208
39+546=589,39+546=585
55+346=100,55+346=104
43+622=557,43+622=566
80+828=801,80+828=809
746+93=947,746+93=938
63+148=118,63+148=112
40+214=454,40+214=452
268+61=922,268+61=923
22+536=847,22+536=855
47+320=752,47+320=763
956+25=169,956+25=189
10+722=231,10+722=237
17+874=19,17+874=198
94+618=211,94+618=217
43+492=524,43+492=535
67+931=891,67+931=899
604+57=127,604+57=166
14+629=341,14+629=346
45+867=214,45+867=219
30+326=651,30+326=653
32+792=424,32+792=428
41+533=479,41+533=475
677+58=527,677+58=537
920+29=819,920+29=949
775+69=447,775+69=448
32+137=96,32+137=961
33+852=589,33+852=588
57+809=660,57+809=668
957+25=269,957+25=289
28+510=831,28+510=835
744+43=717,744+43=787
152+22=461,152+22=471
25+629=447,25+629=456
677+30=796,677+30=707
568+34=216,568+34=206
89+640=921,89+640=927
17+372=989,17+372=983
13+724=730,13+724=737
68+221=989,68+221=982
467+67=415,467+67=435
68+408=673,68+408=674
45+322=759,45+322=763
67+765=237,67+765=238
96+462=857,96+462=855
11+425=631,11+425=634
40+401=149,40+401=144
90+168=85,90+168=852
392+54=640,392+54=644
20+221=149,20+221=142
300+79=983,300+79=973
261+38=982,261+38=992
21+217=831,21+217=832
154+37=182,154+37=191
50+495=540,50+495=545
67+354=120,67+354=124
68+409=773,68+409=774
40+745=584,40+745=587
58+870=827,58+870=829
87+596=391,87+596=386
830+65=597,830+65=598
47+472=911,47+472=915
842+61=319,842+61=309
33+763=690,33+763=697
609+72=176,609+72=186
651+41=207,651+41=296
48+467=514,48+467=515
655+76=127,655+76=137
27+515=247,27+515=245
65+220=589,65+220=582
99+885=499,99+885=489
10+212=223,10+212=222
