60480/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.0, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 5000, 'eval_interval': 100, 'min_lr': 5e-05, 'max_lr': 0.0005, 'warmup_iters': 150, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 2, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'plain_addition_dollar_signs_false_2_resampled'}
921+377=1398,921+377=1298
952+150=1002,952+150=1102
754+275=1039,754+275=1029
771+570=1340,771+570=1341
340+689=1039,340+689=1029
768+631=1499,768+631=1399
599+503=1002,599+503=1102
939+968=1807,939+968=1907
319+788=1007,319+788=1107
745+549=1394,745+549=1294
299+708=907,299+708=1007
376+725=1001,376+725=1101
479+521=900,479+521=1000
816+479=1395,816+479=1295
936+788=1734,936+788=1724
541+459=900,541+459=1000
279+891=1160,279+891=1170
535+587=1132,535+587=1122
592+759=1350,592+759=1351
937+659=1696,937+659=1596
609+392=901,609+392=1001
209+946=1055,209+946=1155
333+769=1002,333+769=1102
284+716=900,284+716=1000
892+359=1250,892+359=1251
847+849=1796,847+849=1696
747+342=1099,747+342=1089
535+986=1531,535+986=1521
818+378=1296,818+378=1196
455+574=1039,455+574=1029
744+276=1030,744+276=1020
323+778=1001,323+778=1101
676+335=1012,676+335=1011
648+452=1000,648+452=1100
551+779=1339,551+779=1330
717+479=1296,717+479=1196
792+649=1440,792+649=1441
797+209=906,797+209=1006
797+703=1400,797+703=1500
547+687=1244,547+687=1234
903+594=1597,903+594=1497
566+576=1143,566+576=1142
998+604=1502,998+604=1602
647+749=1496,647+749=1396
849+446=1395,849+446=1295
451+898=1359,451+898=1349
937+865=1702,937+865=1802
853+489=1442,853+489=1342
610+588=1298,610+588=1198
209+904=1013,209+904=1113
506+494=900,506+494=1000
729+966=1685,729+966=1695
872+489=1360,872+489=1361
477+526=903,477+526=1003
125+955=1070,125+955=1080
816+681=1597,816+681=1497
905+999=1804,905+999=1904
552+841=1493,552+841=1393
742+557=1399,742+557=1299
943+857=1700,943+857=1800
457+545=902,457+545=1002
409+691=1000,409+691=1100
529+655=1174,529+655=1184
406+895=1201,406+895=1301
932+597=1539,932+597=1529
994+496=1480,994+496=1490
852+345=1297,852+345=1197
552+899=1450,552+899=1451
871+528=1499,871+528=1399
200+956=1056,200+956=1156
727+950=1667,727+950=1677
551+839=1399,551+839=1390
353+846=1299,353+846=1199
443+657=1000,443+657=1100
712+486=1298,712+486=1198
984+917=1801,984+917=1901
491+590=1181,491+590=1081
661+889=1559,661+889=1550
868+731=1699,868+731=1599
389+716=1005,389+716=1105
618+681=1399,618+681=1299
135+950=1075,135+950=1085
507+593=1000,507+593=1100
329+864=1183,329+864=1193
866+732=1698,866+732=1598
576+625=1101,576+625=1201
672+779=1450,672+779=1451
913+483=1496,913+483=1396
954+444=1498,954+444=1398
203+931=1034,203+931=1134
269+791=1050,269+791=1060
901+293=1294,901+293=1194
751+647=1498,751+647=1398
472+869=1340,472+869=1341
591+550=1140,591+550=1141
554+475=1039,554+475=1029
771+580=1350,771+580=1351
597+904=1401,597+904=1501
864+527=1491,864+527=1391
949+746=1795,949+746=1695
843+656=1599,843+656=1499
992+409=1301,992+409=1401
997+706=1603,997+706=1703
893+109=902,893+109=1002
956+650=1506,956+650=1606
359+850=1109,359+850=1209
361+760=1120,361+760=1121
899+995=1884,899+995=1894
592+939=1530,592+939=1531
720+951=1661,720+951=1671
230+870=1000,230+870=1100
535+966=1401,535+966=1501
924+175=1199,924+175=1099
581+439=1029,581+439=1020
767+432=1209,767+432=1199
934+600=1544,934+600=1534
735+965=1600,735+965=1700
547+486=1043,547+486=1033
908+390=1398,908+390=1298
229+968=1187,229+968=1197
724+556=1270,724+556=1280
542+558=1000,542+558=1100
650+645=1395,650+645=1295
185+917=1002,185+917=1102
309+691=900,309+691=1000
327+678=905,327+678=1005
566+445=1012,566+445=1011
645+588=1243,645+588=1233
715+578=1393,715+578=1293
785+315=1090,785+315=1100
260+989=1259,260+989=1249
803+596=1499,803+596=1399
699+903=1502,699+903=1602
628+656=1274,628+656=1284
309+696=905,309+696=1005
850+748=1698,850+748=1598
360+991=1350,360+991=1351
930+704=1644,930+704=1634
805+586=1491,805+586=1391
619+951=1560,619+951=1570
986+920=1806,986+920=1906
267+840=1007,267+840=1107
894+599=1483,894+599=1493
788+313=1001,788+313=1101
893+208=1001,893+208=1101
423+978=1301,423+978=1401
934+407=1351,934+407=1341
916+183=1199,916+183=1099
261+838=1009,261+838=1099
722+639=1360,722+639=1361
695+406=1001,695+406=1101
572+439=1010,572+439=1011
287+915=1102,287+915=1202
142+864=906,142+864=1006
302+699=901,302+699=1001
545+876=1431,545+876=1421
552+777=1339,552+777=1329
637+963=1500,637+963=1600
543+677=1230,543+677=1220
524+677=1101,524+677=1201
953+947=1800,953+947=1900
832+479=1411,832+479=1311
894+306=1100,894+306=1200
898+323=1321,898+323=1221
200+867=967,200+867=1067
894+797=1681,894+797=1691
624+976=1500,624+976=1600
922+697=1629,922+697=1619
815+484=1399,815+484=1299
958+143=1001,958+143=1101
308+895=1103,308+895=1203
755+541=1396,755+541=1296
444+675=1129,444+675=1119
231+918=1159,231+918=1149
682+349=1030,682+349=1031
343+977=1330,343+977=1320
747+372=1129,747+372=1119
322+829=1150,322+829=1151
203+999=1102,203+999=1202
931+608=1549,931+608=1539
598+802=1300,598+802=1400
876+927=1703,876+927=1803
572+740=1311,572+740=1312
937+922=1869,937+922=1859
865+734=1699,865+734=1599
803+492=1395,803+492=1295
932+527=1469,932+527=1459
647+375=1032,647+375=1022
561+968=1539,561+968=1529
838+554=1492,838+554=1392
923+796=1729,923+796=1719
552+697=1259,552+697=1249
570+561=1130,570+561=1131
596+505=1001,596+505=1101
850+548=1498,850+548=1398
584+518=1002,584+518=1102
848+955=1703,848+955=1803
652+777=1439,652+777=1429
947+562=1519,947+562=1509
578+423=901,578+423=1001
429+653=1072,429+653=1082
903+396=1399,903+396=1299
901+397=1398,901+397=1298
913+126=1049,913+126=1039
792+759=1550,792+759=1551
715+583=1398,715+583=1298
522+558=1070,522+558=1080
682+439=1120,682+439=1121
350+658=908,350+658=1008
647+486=1143,647+486=1133
309+991=1200,309+991=1300
272+959=1230,272+959=1231
629+655=1274,629+655=1284
893+598=1481,893+598=1491
461+968=1439,461+968=1429
551+478=1039,551+478=1029
874+227=1001,874+227=1101
532+569=1001,532+569=1101
608+493=1001,608+493=1101
217+919=1036,217+919=1136
838+762=1500,838+762=1600
723+629=1452,723+629=1352
239+952=1181,239+952=1191
587+613=1100,587+613=1200
446+556=902,446+556=1002
785+715=1590,785+715=1500
829+951=1770,829+951=1780
915+382=1397,915+382=1297
898+903=1701,898+903=1801
297+805=1002,297+805=1102
999+223=1322,999+223=1222
166+931=1197,166+931=1097
651+742=1493,651+742=1393
344+686=1040,344+686=1030
406+794=1100,406+794=1200
135+957=1082,135+957=1092
833+266=1199,833+266=1099
546+907=1463,546+907=1453
859+635=1594,859+635=1494
694+409=1093,694+409=1103
401+699=1000,401+699=1100
361+928=1299,361+928=1289
882+759=1640,882+759=1641
795+215=1000,795+215=1010
571+450=1020,571+450=1021
852+541=1493,852+541=1393
889+914=1703,889+914=1803
200+980=1080,200+980=1180
671+839=1519,671+839=1510
206+900=1006,206+900=1106
834+488=1432,834+488=1322
934+966=1800,934+966=1900
551+798=1359,551+798=1349
419+585=904,419+585=1004
933+500=1443,933+500=1433
846+248=1194,846+248=1094
799+907=1606,799+907=1706
696+705=1301,696+705=1401
399+709=1008,399+709=1108
551+844=1495,551+844=1395
476+556=1033,476+556=1032
409+597=906,409+597=1006
599+703=1202,599+703=1302
556+456=1013,556+456=1012
926+471=1497,926+471=1397
652+587=1249,652+587=1239
393+809=1102,393+809=1202
461+829=1299,461+829=1290
852+642=1594,852+642=1494
372+819=1190,372+819=1191
653+741=1494,653+741=1394
333+869=1102,333+869=1202
591+610=1200,591+610=1201
848+953=1701,848+953=1801
672+479=1150,672+479=1151
931+398=1339,931+398=1329
768+731=1599,768+731=1499
939+349=1388,939+349=1288
937+488=1435,937+488=1425
295+712=907,295+712=1007
542+527=1079,542+527=1069
802+497=1399,802+497=1299
918+280=1298,918+280=1198
324+677=901,324+677=1001
345+955=1200,345+955=1300
905+391=1396,905+391=1296
549+558=1007,549+558=1107
885+785=1660,885+785=1670
771+750=1520,771+750=1521
292+808=1000,292+808=1100
231+808=1049,231+808=1039
623+979=1502,623+979=1602
644+986=1640,644+986=1630
184+919=1003,184+919=1103
898+383=1381,898+383=1281
451+679=1139,451+679=1130
947+222=1179,947+222=1169
691+730=1420,691+730=1421
937+487=1434,937+487=1424
351+750=1000,351+750=1101
494+706=1100,494+706=1200
551+788=1349,551+788=1339
287+714=901,287+714=1001
621+459=1070,621+459=1080
471+750=1220,471+750=1221
429+961=1380,429+961=1390
204+965=1069,204+965=1169
698+904=1502,698+904=1602
916+781=1797,916+781=1697
846+538=1484,846+538=1384
812+383=1295,812+383=1195
262+907=1179,262+907=1169
934+578=1522,934+578=1512
580+430=1019,580+430=1010
804+996=1700,804+996=1800
643+378=1031,643+378=1021
210+947=1057,210+947=1157
930+609=1549,930+609=1539
297+711=908,297+711=1008
231+869=1000,231+869=1100
332+968=1200,332+968=1300
200+925=1025,200+925=1125
329+776=1005,329+776=1105
967+133=1000,967+133=1100
214+903=1017,214+903=1117
764+635=1499,764+635=1399
877+123=900,877+123=1000
442+558=900,442+558=1000
135+956=1081,135+956=1091
826+538=1464,826+538=1364
644+787=1441,644+787=1431
490+592=1182,490+592=1082
229+871=1090,229+871=1100
682+859=1540,682+859=1541
858+638=1596,858+638=1496
885+918=1703,885+918=1803
203+922=1025,203+922=1125
799+893=1682,799+893=1692
944+960=1804,944+960=1904
210+928=1038,210+928=1138
731+568=1399,731+568=1299
608+997=1505,608+997=1605
545+578=1133,545+578=1123
329+677=906,329+677=1006
355+745=1000,355+745=1100
628+972=1590,628+972=1600
333+969=1202,333+969=1302
798+406=1104,798+406=1204
935+578=1523,935+578=1513
744+957=1601,744+957=1701
579+911=1480,579+911=1490
541+988=1539,541+988=1529
923+806=1739,923+806=1729
519+609=1028,519+609=1128
995+605=1590,995+605=1600
224+904=1028,224+904=1128
898+909=1707,898+909=1807
737+559=1396,737+559=1296
848+639=1587,848+639=1487
202+987=1089,202+987=1189
975+829=1704,975+829=1804
666+432=1198,666+432=1098
682+459=1140,682+459=1141
726+859=1575,726+859=1585
210+794=904,210+794=1004
220+882=1002,220+882=1102
660+551=1210,660+551=1211
595+495=1080,595+495=1090
950+748=1798,950+748=1698
127+956=1073,127+956=1083
913+884=1897,913+884=1797
898+105=903,898+105=1003
662+979=1640,662+979=1641
169+841=1000,169+841=1010
198+905=1003,198+905=1103
989+812=1701,989+812=1801
127+964=1081,127+964=1091
203+799=902,203+799=1002
907+793=1600,907+793=1700
914+279=1293,914+279=1193
165+934=1199,165+934=1099
140+963=1003,140+963=1103
644+958=1502,644+958=1602
650+448=1198,650+448=1098
909+992=1801,909+992=1901
426+674=1000,426+674=1100
922+474=1496,922+474=1396
335+965=1200,335+965=1300
862+535=1497,862+535=1397
924+372=1396,924+372=1296
425+777=1102,425+777=1202
460+880=1349,460+880=1340
476+625=1001,476+625=1101
279+824=1003,279+824=1103
463+935=1498,463+935=1398
462+540=902,462+540=1002
646+477=1133,646+477=1123
561+670=1230,561+670=1231
745+958=1603,745+958=1703
139+861=990,139+861=1000
857+956=1713,857+956=1813
787+913=1600,787+913=1700
508+692=1100,508+692=1200
451+838=1299,451+838=1289
294+818=1012,294+818=1112
207+948=1055,207+948=1155
205+899=1004,205+899=1104
348+952=1200,348+952=1300
513+584=1197,513+584=1097
219+955=1164,219+955=1174
747+562=1319,747+562=1309
357+750=1007,357+750=1107
911+284=1295,911+284=1195
293+817=1010,293+817=1110
285+815=1000,285+815=1100
549+457=906,549+457=1006
956+951=1807,956+951=1907
726+959=1675,726+959=1685
124+959=1073,124+959=1083
579+891=1460,579+891=1470
105+994=1009,105+994=1099
646+457=1003,646+457=1103
697+703=1300,697+703=1400
367+740=1007,367+740=1107
995+915=1900,995+915=1910
146+952=1088,146+952=1098
308+798=1006,308+798=1106
743+488=1241,743+488=1231
774+227=901,774+227=1001
491+510=1000,491+510=1001
551+759=1319,551+759=1310
856+439=1395,856+439=1295
989+211=1290,989+211=1200
755+540=1395,755+540=1295
462+749=1210,462+749=1211
531+969=1400,531+969=1500
924+979=1803,924+979=1903
293+808=1001,293+808=1101
552+842=1494,552+842=1394
536+764=1200,536+764=1300
644+956=1500,644+956=1600
938+348=1386,938+348=1286
344+657=901,344+657=1001
737+863=1500,737+863=1600
838+963=1701,838+963=1801
532+687=1229,532+687=1219
895+998=1883,895+998=1893
987+814=1701,987+814=1801
485+616=1001,485+616=1101
260+929=1199,260+929=1189
204+799=903,204+799=1003
836+587=1433,836+587=1423
918+180=1198,918+180=1098
926+979=1805,926+979=1905
815+476=1391,815+476=1291
518+881=1499,518+881=1399
129+953=1072,129+953=1082
229+909=1038,229+909=1138
557+905=1472,557+905=1462
997+915=1812,997+915=1912
997+605=1502,997+605=1602
697+706=1303,697+706=1403
101+899=900,101+899=1000
329+852=1171,329+852=1181
856+741=1697,856+741=1597
934+805=1749,934+805=1739
212+914=1026,212+914=1126
498+506=904,498+506=1004
925+976=1801,925+976=1901
220+780=900,220+780=1000
736+687=1433,736+687=1423
930+368=1398,930+368=1298
402+730=1131,402+730=1132
662+459=1120,662+459=1121
571+640=1210,571+640=1211
208+896=1004,208+896=1104
357+650=907,357+650=1007
772+328=1000,772+328=1100
895+815=1700,895+815=1710
957+144=1001,957+144=1101
230+773=903,230+773=1003
978+127=1005,978+127=1105
239+908=1047,239+908=1147
581+939=1529,581+939=1520
997+506=1403,997+506=1503
150+960=1010,150+960=1110
492+608=1000,492+608=1100
999+233=1332,999+233=1232
214+928=1042,214+928=1142
951+952=1803,951+952=1903
935+388=1333,935+388=1323
959+943=1802,959+943=1902
569+500=969,569+500=1069
623+657=1270,623+657=1280
646+475=1131,646+475=1121
513+786=1399,513+786=1299
829+751=1570,829+751=1580
399+728=1027,399+728=1127
572+459=1030,572+459=1031
903+489=1492,903+489=1392
255+845=1000,255+845=1100
835+388=1233,835+388=1223
160+999=1169,160+999=1159
811+584=1495,811+584=1395
181+919=1000,181+919=1100
957+382=1349,957+382=1339
993+913=1806,993+913=1906
824+374=1298,824+374=1198
662+939=1600,662+939=1601
496+904=1300,496+904=1400
747+432=1189,747+432=1179
792+469=1260,792+469=1261
894+398=1282,894+398=1292
820+577=1497,820+577=1397
754+640=1494,754+640=1394
388+718=1006,388+718=1106
727+959=1676,727+959=1686
428+675=1003,428+675=1103
471+729=1109,471+729=1200
746+549=1395,746+549=1295
906+290=1296,906+290=1196
544+776=1330,544+776=1320
223+778=901,223+778=1001
644+577=1231,644+577=1221
484+716=1100,484+716=1200
895+705=1590,895+705=1600
758+441=1299,758+441=1199
981+920=1801,981+920=1901
869+627=1596,869+627=1496
847+253=1000,847+253=1100
124+958=1072,124+958=1082
590+450=1049,590+450=1040
545+487=1042,545+487=1032
933+196=1139,933+196=1129
641+818=1469,641+818=1459
811+287=1198,811+287=1098
294+814=1008,294+814=1108
344+877=1231,344+877=1221
999+391=1380,999+391=1390
532+597=1139,532+597=1129
745+755=1400,745+755=1500
325+778=1003,325+778=1103
461+590=1050,461+590=1051
895+395=1280,895+395=1290
729+455=1174,729+455=1184
859+638=1597,859+638=1497
419+854=1263,419+854=1273
214+949=1063,214+949=1163
816+383=1299,816+383=1199
749+548=1397,749+548=1297
925+855=1770,925+855=1780
452+649=1100,452+649=1101
836+459=1395,836+459=1295
203+984=1087,203+984=1187
792+959=1750,792+959=1751
204+959=1063,204+959=1163
947+332=1289,947+332=1279
560+549=1108,560+549=1109
944+157=1001,944+157=1101
461+569=1039,461+569=1030
846+255=1001,846+255=1101
482+729=1210,482+729=1211
674+327=901,674+327=1001
859+639=1598,859+639=1498
718+480=1298,718+480=1198
925+569=1594,925+569=1494
327+778=1005,327+778=1105
428+773=1101,428+773=1201
838+549=1487,838+549=1387
626+965=1581,626+965=1591
946+547=1593,946+547=1493
193+913=1006,193+913=1106
119+952=1061,119+952=1071
632+987=1629,632+987=1619
352+707=1069,352+707=1059
628+973=1501,628+973=1601
404+798=1102,404+798=1202
966+433=1499,966+433=1399
903+236=1149,903+236=1139
226+774=900,226+774=1000
413+985=1498,413+985=1398
912+383=1395,912+383=1295
911+483=1494,911+483=1394
930+702=1642,930+702=1632
252+917=1179,252+917=1169
621+559=1170,621+559=1180
120+964=1074,120+964=1084
784+216=900,784+216=1000
219+851=1060,219+851=1070
792+359=1150,792+359=1151
571+489=1069,571+489=1060
947+472=1429,947+472=1419
898+205=1003,898+205=1103
976+926=1802,976+926=1902
585+516=1001,585+516=1101
708+793=1401,708+793=1501
829+181=1000,829+181=1010
941+259=1100,941+259=1200
120+950=1060,120+950=1070
140+861=901,140+861=1001
544+885=1439,544+885=1429
544+675=1229,544+675=1219
342+807=1159,342+807=1149
934+463=1497,934+463=1397
660+360=1029,660+360=1020
749+547=1396,749+547=1296
501+799=1200,501+799=1300
629+557=1176,629+557=1186
108+999=1007,108+999=1107
209+999=1108,209+999=1208
550+579=1139,550+579=1129
651+848=1599,651+848=1499
341+868=1219,341+868=1209
891+209=1090,891+209=1100
736+559=1395,736+559=1295
199+908=1007,199+908=1107
445+955=1300,445+955=1400
927+322=1259,927+322=1249
210+938=1048,210+938=1148
725+976=1601,725+976=1701
915+577=1592,915+577=1492
711+486=1297,711+486=1197
319+808=1027,319+808=1127
343+878=1231,343+878=1221
701+498=1299,701+498=1199
144+940=1074,144+940=1084
642+958=1500,642+958=1600
651+559=1219,651+559=1210
856+640=1596,856+640=1496
292+814=1006,292+814=1106
885+115=900,885+115=1000
