70684/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.0, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 5000, 'eval_interval': 100, 'min_lr': 5e-05, 'max_lr': 0.0005, 'warmup_iters': 150, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 4, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': True, 'resample_data': True, 'name': 'plain_addition_dollar_signs_true_4_resampled'}
$643+97=730$,$643+97=740$
$296+42=348$,$296+42=338$
$599+74=663$,$599+74=673$
$15+264=289$,$15+264=279$
$37+282=329$,$37+282=319$
$46+783=839$,$46+783=829$
$185+74=269$,$185+74=259$
$90+219=319$,$90+219=309$
$96+604=790$,$96+604=700$
$60+549=619$,$60+549=609$
$603+97=690$,$603+97=700$
$28+122=160$,$28+122=150$
$595+33=638$,$595+33=628$
$12+617=639$,$12+617=629$
$365+34=309$,$365+34=399$
$17+357=384$,$17+357=374$
$302+98=490$,$302+98=400$
$38+563=611$,$38+563=601$
$811+90=801$,$811+90=901$
$57+328=395$,$57+328=385$
$951+27=988$,$951+27=978$
$34+755=799$,$34+755=789$
$917+52=979$,$917+52=969$
$50+345=495$,$50+345=395$
$35+534=579$,$35+534=569$
$26+433=469$,$26+433=459$
$412+89=401$,$412+89=501$
$23+606=639$,$23+606=629$
$14+370=484$,$14+370=384$
$103+85=198$,$103+85=188$
$875+33=918$,$875+33=908$
$60+564=634$,$60+564=624$
$57+821=888$,$57+821=878$
$752+98=840$,$752+98=850$
$47+453=400$,$47+453=500$
$29+965=1094,$29+965=994$
$285+34=329$,$285+34=319$
$87+313=490$,$87+313=400$
$50+315=465$,$50+315=365$
$489+11=400$,$489+11=500$
$202+93=395$,$202+93=295$
$916+23=949$,$916+23=939$
$176+63=249$,$176+63=239$
$59+553=622$,$59+553=612$
$322+47=379$,$322+47=369$
$135+15=140$,$135+15=150$
$11+360=471$,$11+360=371$
$19+376=495$,$19+376=395$
$26+239=275$,$26+239=265$
$719+79=898$,$719+79=798$
$19+901=910$,$19+901=920$
$575+26=501$,$575+26=601$
$23+344=377$,$23+344=367$
$97+283=370$,$97+283=380$
$486+16=402$,$486+16=502$
$42+351=493$,$42+351=393$
$12+507=529$,$12+507=519$
$28+169=297$,$28+169=197$
$110+79=199$,$110+79=189$
$14+378=492$,$14+378=392$
$709+59=778$,$709+59=768$
$24+972=1006,$24+972=996$
$116+84=100$,$116+84=200$
$70+453=533$,$70+453=523$
$192+71=273$,$192+71=263$
$95+125=210$,$95+125=220$
$60+352=422$,$60+352=412$
$308+11=329$,$308+11=319$
$485+34=529$,$485+34=519$
$785+13=898$,$785+13=798$
$401+99=490$,$401+99=500$
$13+615=638$,$13+615=628$
$58+542=500$,$58+542=600$
$396+43=449$,$396+43=439$
$27+186=223$,$27+186=213$
$742+37=789$,$742+37=779$
$96+864=950$,$96+864=960$
$93+816=919$,$93+816=909$
$84+516=590$,$84+516=600$
$205+94=399$,$205+94=299$
$654+87=731$,$654+87=741$
$103+94=297$,$103+94=197$
$13+506=529$,$13+506=519$
$87+763=840$,$87+763=850$
$495+24=529$,$495+24=519$
$101+12=114$,$101+12=113$
$32+106=139$,$32+106=138$
$386+14=390$,$386+14=400$
$46+223=279$,$46+223=269$
$117+72=199$,$117+72=189$
$798+71=879$,$798+71=869$
$16+279=395$,$16+279=295$
$17+178=295$,$17+178=195$
$484+18=402$,$484+18=502$
$15+178=293$,$15+178=193$
$197+10=217$,$197+10=207$
$93+605=798$,$93+605=698$
$97+393=480$,$97+393=490$
$36+165=211$,$36+165=201$
$465+35=400$,$465+35=500$
$762+88=840$,$762+88=850$
$47+122=179$,$47+122=169$
$397+32=439$,$397+32=429$
$57+366=433$,$57+366=423$
$923+32=965$,$923+32=955$
$585+16=501$,$585+16=601$
$928+48=986$,$928+48=976$
$15+381=496$,$15+381=396$
$919+58=987$,$919+58=977$
$319+81=300$,$319+81=400$
$820+69=899$,$820+69=889$
$58+527=595$,$58+527=585$
$15+254=279$,$15+254=269$
$922+73=1095,$922+73=995$
$87+803=880$,$87+803=890$
$806+23=839$,$806+23=829$
$59+273=342$,$59+273=332$
$26+472=598$,$26+472=498$
$17+371=488$,$17+371=388$
$60+395=465$,$60+395=455$
$474+43=527$,$474+43=517$
$44+516=550$,$44+516=560$
$13+876=899$,$13+876=889$
$56+853=919$,$56+853=909$
$90+705=895$,$90+705=795$
$19+177=296$,$19+177=196$
$765+87=842$,$765+87=852$
$124+35=169$,$124+35=159$
$37+666=713$,$37+666=703$
$59+211=370$,$59+211=270$
$315+44=369$,$315+44=359$
$14+625=649$,$14+625=639$
$407+93=400$,$407+93=500$
$34+654=698$,$34+654=688$
$23+243=276$,$23+243=266$
$42+107=159$,$42+107=149$
$775+75=840$,$775+75=850$
$69+549=628$,$69+549=618$
$907+42=959$,$907+42=949$
$734+16=740$,$734+16=750$
$45+754=709$,$45+754=799$
$15+282=397$,$15+282=297$
$34+745=789$,$34+745=779$
$218+51=279$,$218+51=269$
$48+110=168$,$48+110=158$
$492+31=533$,$492+31=523$
$572+78=640$,$572+78=650$
$98+108=216$,$98+108=206$
$231+58=299$,$231+58=289$
$673+27=690$,$673+27=700$
$62+917=989$,$62+917=979$
$18+157=185$,$18+157=175$
$35+273=318$,$35+273=308$
$24+353=387$,$24+353=377$
$562+98=650$,$562+98=660$
$12+427=449$,$12+427=439$
$23+556=589$,$23+556=579$
$27+366=403$,$27+366=393$
$32+127=169$,$32+127=159$
$64+736=700$,$64+736=800$
$18+774=892$,$18+774=792$
$97+183=270$,$97+183=280$
$13+146=169$,$13+146=159$
$28+765=893$,$28+765=793$
$356+44=300$,$356+44=400$
$60+495=565$,$60+495=555$
$13+716=739$,$13+716=729$
$35+844=889$,$35+844=879$
$28+248=286$,$28+248=276$
$97+109=216$,$97+109=206$
$97+643=730$,$97+643=740$
$694+96=780$,$694+96=790$
$795+21=826$,$795+21=816$
$82+418=590$,$82+418=500$
$22+271=393$,$22+271=293$
$27+162=299$,$27+162=189$
$175+54=239$,$175+54=229$
$14+364=388$,$14+364=378$
$935+31=976$,$935+31=966$
$32+137=179$,$32+137=169$
$426+74=400$,$426+74=500$
$28+221=259$,$28+221=249$
$57+572=639$,$57+572=629$
$37+665=712$,$37+665=702$
$33+946=989$,$33+946=979$
$706+80=796$,$706+80=786$
$28+133=171$,$28+133=161$
$25+268=393$,$25+268=293$
$23+266=299$,$23+266=289$
$925+43=978$,$925+43=968$
$11+809=920$,$11+809=820$
$28+231=269$,$28+231=259$
$86+515=501$,$86+515=601$
$604+96=690$,$604+96=700$
$815+34=859$,$815+34=849$
$87+793=870$,$87+793=880$
$900+58=968$,$900+58=958$
$486+93=589$,$486+93=579$
$77+413=480$,$77+413=490$
$21+156=187$,$21+156=177$
$29+160=289$,$29+160=189$
$203+90=393$,$203+90=293$
$238+21=269$,$238+21=259$
$966+13=989$,$966+13=979$
$897+82=989$,$897+82=979$
$12+181=293$,$12+181=193$
$41+559=500$,$41+559=600$
$13+746=769$,$13+746=759$
$598+31=639$,$598+31=629$
$59+552=621$,$59+552=611$
$27+443=480$,$27+443=470$
$99+101=290$,$99+101=200$
$93+902=1095,$93+902=995$
$12+466=488$,$12+466=478$
$151+17=178$,$151+17=168$
$25+344=379$,$25+344=369$
$26+532=568$,$26+532=558$
$849+54=803$,$849+54=903$
$13+106=120$,$13+106=119$
$28+363=491$,$28+363=391$
$587+92=689$,$587+92=679$
$83+108=291$,$83+108=191$
$29+970=1099,$29+970=999$
$14+965=989$,$14+965=979$
$416+85=401$,$416+85=501$
$15+280=395$,$15+280=295$
$36+633=679$,$36+633=669$
$58+356=424$,$58+356=414$
$201+94=395$,$201+94=295$
$23+231=264$,$23+231=254$
$89+804=993$,$89+804=893$
$57+564=631$,$57+564=621$
$90+121=212$,$90+121=211$
$408+94=402$,$408+94=502$
$826+43=879$,$826+43=869$
$28+721=759$,$28+721=749$
$593+91=685$,$593+91=684$
$377+62=449$,$377+62=439$
$28+731=769$,$28+731=759$
$60+539=509$,$60+539=599$
$521+68=599$,$521+68=589$
$665+95=750$,$665+95=760$
$24+705=739$,$24+705=729$
$93+401=495$,$93+401=494$
$99+625=824$,$99+625=724$
$662+27=699$,$662+27=689$
$35+244=289$,$35+244=279$
$47+268=325$,$47+268=315$
$50+364=424$,$50+364=414$
$19+908=1027,$19+908=927$
$915+44=969$,$915+44=959$
$391+18=419$,$391+18=409$
$12+482=594$,$12+482=494$
$38+521=569$,$38+521=559$
$496+13=519$,$496+13=509$
$591+28=629$,$591+28=619$
$975+24=909$,$975+24=999$
$73+736=819$,$73+736=809$
$13+696=719$,$13+696=709$
$12+184=296$,$12+184=196$
$60+349=419$,$60+349=409$
$401+28=439$,$401+28=429$
$554+69=633$,$554+69=623$
$90+909=1009,$90+909=999$
$693+91=785$,$693+91=784$
$35+158=293$,$35+158=193$
$63+106=179$,$63+106=169$
$209+80=299$,$209+80=289$
$26+348=384$,$26+348=374$
$104+94=298$,$104+94=198$
$50+229=289$,$50+229=279$
$797+22=829$,$797+22=819$
$48+241=299$,$48+241=289$
$25+254=289$,$25+254=279$
$749+51=700$,$749+51=800$
$10+108=119$,$10+108=118$
$37+545=592$,$37+545=582$
$773+77=840$,$773+77=850$
$26+169=295$,$26+169=195$
$176+26=102$,$176+26=202$
$46+313=369$,$46+313=359$
$822+77=999$,$822+77=899$
$28+232=270$,$28+232=260$
$186+15=100$,$186+15=201$
$59+554=623$,$59+554=613$
$60+327=397$,$60+327=387$
$596+33=639$,$596+33=629$
$26+165=291$,$26+165=191$
$38+241=289$,$38+241=279$
$695+34=739$,$695+34=729$
$150+19=179$,$150+19=169$
$924+21=955$,$924+21=945$
$35+101=135$,$35+101=136$
$294+21=325$,$294+21=315$
$397+72=479$,$397+72=469$
$24+243=277$,$24+243=267$
$88+862=940$,$88+862=950$
$63+437=400$,$63+437=500$
$13+456=479$,$13+456=469$
$23+465=498$,$23+465=488$
$17+322=349$,$17+322=339$
$384+18=302$,$384+18=402$
$920+79=1009,$920+79=999$
$186+16=101$,$186+16=202$
$278+31=319$,$278+31=309$
$793+87=870$,$793+87=880$
$58+921=989$,$58+921=979$
$156+49=104$,$156+49=205$
$82+312=494$,$82+312=394$
$27+177=214$,$27+177=204$
$13+984=1097,$13+984=997$
$926+42=978$,$926+42=968$
$45+594=649$,$45+594=639$
$696+21=727$,$696+21=717$
$31+161=292$,$31+161=192$
$203+95=398$,$203+95=298$
$672+98=760$,$672+98=770$
$191+41=242$,$191+41=232$
$56+173=239$,$56+173=229$
$12+477=499$,$12+477=489$
$103+46=159$,$103+46=149$
$93+496=599$,$93+496=589$
$598+21=629$,$598+21=619$
$85+518=503$,$85+518=603$
$664+86=740$,$664+86=750$
$18+776=894$,$18+776=794$
$36+366=412$,$36+366=402$
$57+431=498$,$57+431=488$
$32+668=600$,$32+668=700$
$544+86=620$,$544+86=630$
$60+259=329$,$60+259=319$
$25+683=718$,$25+683=708$
$97+273=360$,$97+273=370$
$561+18=589$,$561+18=579$
$36+121=167$,$36+121=157$
$189+20=219$,$189+20=209$
$212+27=249$,$212+27=239$
$86+414=490$,$86+414=500$
$707+32=749$,$707+32=739$
$48+267=325$,$48+267=315$
$95+402=597$,$95+402=497$
$286+93=389$,$286+93=379$
$36+364=410$,$36+364=400$
$665+24=699$,$665+24=689$
$47+365=422$,$47+365=412$
$652+88=730$,$652+88=740$
$56+533=599$,$56+533=589$
$45+584=639$,$45+584=629$
$563+97=650$,$563+97=660$
$14+243=267$,$14+243=257$
$827+62=899$,$827+62=889$
$351+38=399$,$351+38=389$
$593+31=634$,$593+31=624$
$25+264=299$,$25+264=289$
$772+88=850$,$772+88=860$
$13+285=398$,$13+285=298$
$94+195=299$,$94+195=289$
$75+444=529$,$75+444=519$
$12+487=509$,$12+487=499$
$492+92=585$,$492+92=584$
$27+277=314$,$27+277=304$
$93+306=409$,$93+306=399$
$15+183=298$,$15+183=198$
$85+105=290$,$85+105=190$
$28+132=170$,$28+132=160$
$38+831=879$,$38+831=869$
$46+493=549$,$46+493=539$
$30+364=494$,$30+364=394$
$156+50=106$,$156+50=206$
$140+13=152$,$140+13=153$
$92+707=809$,$92+707=799$
$17+147=174$,$17+147=164$
$199+20=229$,$199+20=219$
$466+36=402$,$466+36=502$
$811+99=900$,$811+99=910$
$26+753=789$,$26+753=779$
$58+721=789$,$58+721=779$
$120+59=189$,$120+59=179$
$56+193=259$,$56+193=249$
$20+107=128$,$20+107=127$
$66+135=100$,$66+135=201$
$101+58=169$,$101+58=159$
$27+355=392$,$27+355=382$
$663+26=699$,$663+26=689$
$11+184=295$,$11+184=195$
$99+109=218$,$99+109=208$
$586+33=629$,$586+33=619$
$416+87=403$,$416+87=503$
$90+108=298$,$90+108=198$
$14+575=599$,$14+575=589$
$27+555=592$,$27+555=582$
$24+673=797$,$24+673=697$
$36+582=628$,$36+582=618$
$365+35=300$,$365+35=400$
$19+172=291$,$19+172=191$
$464+24=498$,$464+24=488$
$496+33=539$,$496+33=529$
$13+646=669$,$13+646=659$
$92+637=739$,$92+637=729$
$27+972=1009,$27+972=999$
$817+92=919$,$817+92=909$
$29+166=295$,$29+166=195$
$75+877=942$,$75+877=952$
$12+386=498$,$12+386=398$
$32+947=989$,$32+947=979$
$20+136=166$,$20+136=156$
$45+191=336$,$45+191=236$
$46+366=422$,$46+366=412$
$212+37=259$,$212+37=249$
$13+326=349$,$13+326=339$
$35+243=288$,$35+243=278$
$439+66=405$,$439+66=505$
$902+47=959$,$902+47=949$
$573+77=640$,$573+77=650$
$412+92=404$,$412+92=504$
$97+774=861$,$97+774=871$
$478+24=402$,$478+24=502$
$17+512=539$,$17+512=529$
$409+80=499$,$409+80=489$
$85+112=297$,$85+112=197$
$351+28=389$,$351+28=379$
$428+74=402$,$428+74=502$
$89+701=780$,$89+701=790$
$576+33=619$,$576+33=609$
$476+26=402$,$476+26=502$
$88+812=890$,$88+812=900$
$868+31=999$,$868+31=899$
$36+483=529$,$36+483=519$
$34+874=918$,$34+874=908$
$14+464=488$,$14+464=478$
$27+222=259$,$27+222=249$
$108+62=160$,$108+62=170$
$73+906=989$,$73+906=979$
$695+94=799$,$695+94=789$
$70+739=819$,$70+739=809$
$80+639=729$,$80+639=719$
$736+43=789$,$736+43=779$
$37+561=698$,$37+561=598$
$11+341=452$,$11+341=352$
$32+807=849$,$32+807=839$
$35+254=299$,$35+254=289$
$365+14=389$,$365+14=379$
$385+16=301$,$385+16=401$
$35+633=678$,$35+633=668$
$891+68=969$,$891+68=959$
$693+31=734$,$693+31=724$
$76+724=700$,$76+724=800$
$39+460=599$,$39+460=499$
$236+65=201$,$236+65=301$
$18+411=439$,$18+411=429$
$58+443=401$,$58+443=501$
$98+892=980$,$98+892=990$
$211+37=258$,$211+37=248$
$47+382=439$,$47+382=429$
$655+34=699$,$655+34=689$
$97+413=500$,$97+413=510$
$816+93=919$,$816+93=909$
$55+463=528$,$55+463=518$
$655+97=742$,$655+97=752$
$405+34=449$,$405+34=439$
$24+574=608$,$24+574=598$
$582+98=670$,$582+98=680$
$24+135=169$,$24+135=159$
$209+89=398$,$209+89=298$
$30+222=262$,$30+222=252$
$297+21=328$,$297+21=318$
$38+460=598$,$38+460=498$
$27+475=512$,$27+475=502$
$89+801=880$,$89+801=890$
$584+18=502$,$584+18=602$
$20+379=499$,$20+379=399$
$144+86=220$,$144+86=230$
$23+496=529$,$23+496=519$
$873+87=950$,$873+87=960$
$16+953=979$,$16+953=969$
$34+285=329$,$34+285=319$
$394+56=440$,$394+56=450$
$932+46=988$,$932+46=978$
$564+59=633$,$564+59=623$
$25+167=292$,$25+167=192$
$594+86=670$,$594+86=680$
$82+310=492$,$82+310=392$
$286+83=379$,$286+83=369$
$69+453=532$,$69+453=522$
$98+572=660$,$98+572=670$
$210+59=279$,$210+59=269$
$60+229=299$,$60+229=289$
$122+33=165$,$122+33=155$
$69+450=529$,$69+450=519$
$952+26=988$,$952+26=978$
$153+77=220$,$153+77=230$
$13+271=384$,$13+271=284$
$13+180=293$,$13+180=193$
$17+257=284$,$17+257=274$
$60+926=996$,$60+926=986$
$16+158=184$,$16+158=174$
$723+46=779$,$723+46=769$
$874+43=927$,$874+43=917$
$309+70=389$,$309+70=379$
$877+12=899$,$877+12=889$
$821+47=878$,$821+47=868$
$586+93=689$,$586+93=679$
$98+713=801$,$98+713=811$
$101+95=296$,$101+95=196$
$96+802=998$,$96+802=898$
$598+11=619$,$598+11=609$
$253+36=299$,$253+36=289$
$11+286=397$,$11+286=297$
$621+68=699$,$621+68=689$
$93+866=969$,$93+866=959$
$18+276=394$,$18+276=294$
$377+32=419$,$377+32=409$
$68+461=539$,$68+461=529$
$69+263=342$,$69+263=332$
$600+89=699$,$600+89=689$
$475+28=403$,$475+28=503$
$828+47=885$,$828+47=875$
$99+802=991$,$99+802=901$
$316+85=301$,$316+85=401$
$26+160=286$,$26+160=186$
$25+176=211$,$25+176=201$
$809+49=868$,$809+49=858$
$14+484=598$,$14+484=498$
$346+55=301$,$346+55=401$
$291+41=342$,$291+41=332$
$585+85=660$,$585+85=670$
$465+64=539$,$465+64=529$
$706+53=769$,$706+53=759$
$90+206=396$,$90+206=296$
$83+316=499$,$83+316=399$
$387+42=439$,$387+42=429$
$136+33=179$,$136+33=169$
$98+793=881$,$98+793=891$
$274+65=349$,$274+65=339$
$34+165=209$,$34+165=199$
$37+664=711$,$37+664=701$
$98+893=981$,$98+893=991$
$915+43=968$,$915+43=958$
$88+503=581$,$88+503=591$
$493+21=524$,$493+21=514$
$43+558=501$,$43+558=601$
$99+501=690$,$99+501=600$
$409+92=401$,$409+92=501$
$843+77=910$,$843+77=920$
$288+51=349$,$288+51=339$
$497+11=518$,$497+11=508$
$121+47=178$,$121+47=168$
$13+584=697$,$13+584=597$
$95+545=630$,$95+545=640$
$89+303=382$,$89+303=392$
$86+554=630$,$86+554=640$
$208+31=249$,$208+31=239$
$85+111=296$,$85+111=196$
$801+48=859$,$801+48=849$
$37+160=297$,$37+160=197$
$23+554=587$,$23+554=577$
$863+97=950$,$863+97=960$
$39+605=744$,$39+605=644$
$395+21=426$,$395+21=416$
$93+616=719$,$93+616=709$
$68+344=422$,$68+344=412$
$25+973=1008,$25+973=998$
$56+423=489$,$56+423=479$
$83+312=495$,$83+312=395$
$74+566=630$,$74+566=640$
$35+874=919$,$35+874=909$
$485+18=403$,$485+18=503$
$90+906=1096,$90+906=996$
$19+330=449$,$19+330=349$
$56+544=500$,$56+544=600$
$17+942=969$,$17+942=959$
$93+805=998$,$93+805=898$
$98+522=610$,$98+522=620$
$112+45=167$,$112+45=157$
$920+69=999$,$920+69=989$
$89+601=680$,$89+601=690$
$658+93=741$,$658+93=751$
$54+647=601$,$54+647=701$
$10+583=693$,$10+583=593$
$93+266=369$,$93+266=359$
$276+63=349$,$276+63=339$
$37+254=391$,$37+254=291$
$73+320=493$,$73+320=393$
$19+162=281$,$19+162=181$
$87+823=900$,$87+823=910$
$611+68=689$,$611+68=679$
$716+33=759$,$716+33=749$
$399+58=467$,$399+58=457$
$37+172=219$,$37+172=209$
$222+47=279$,$222+47=269$
$791+18=819$,$791+18=809$
$800+59=869$,$800+59=859$
$10+191=291$,$10+191=201$
$93+101=294$,$93+101=194$
$28+168=296$,$28+168=196$
$86+714=790$,$86+714=800$
$598+91=699$,$598+91=689$
$819+58=887$,$819+58=877$
$26+932=968$,$26+932=958$
$14+453=477$,$14+453=467$
$35+157=292$,$35+157=192$
$18+159=187$,$18+159=177$
$87+383=460$,$87+383=470$
$13+371=484$,$13+371=384$
$533+97=620$,$533+97=630$
$144+16=150$,$144+16=160$
$58+371=439$,$58+371=429$
$73+585=648$,$73+585=658$
$44+464=518$,$44+464=508$
$28+160=288$,$28+160=188$
$61+217=288$,$61+217=278$
$556+43=699$,$556+43=599$
$819+80=809$,$819+80=899$
$17+883=990$,$17+883=900$
$182+18=100$,$182+18=200$
$141+48=199$,$141+48=189$
$58+375=443$,$58+375=433$
$12+277=299$,$12+277=289$
$98+312=400$,$98+312=410$
$302+81=384$,$302+81=383$
$816+43=869$,$816+43=859$
$241+38=289$,$241+38=279$
$497+92=599$,$497+92=589$
$175+26=101$,$175+26=201$
$28+147=185$,$28+147=175$
$89+213=392$,$89+213=302$
$885+13=998$,$885+13=898$
$27+134=171$,$27+134=161$
$193+37=220$,$193+37=230$
$21+102=122$,$21+102=123$
$16+883=999$,$16+883=899$
$61+364=435$,$61+364=425$
$108+80=198$,$108+80=188$
$36+353=399$,$36+353=389$
$596+23=629$,$596+23=619$
$30+361=491$,$30+361=391$
$13+809=922$,$13+809=822$
$26+163=299$,$26+163=189$
$430+361=891$,$430+361=791$
$208+188=496$,$208+188=396$
$108+186=394$,$108+186=294$
$210+185=495$,$210+185=395$
$598+401=1099,$598+401=999$
$118+831=959$,$118+831=949$
$250+141=491$,$250+141=391$
$327+202=539$,$327+202=529$
$227+670=997$,$227+670=897$
$276+179=555$,$276+179=455$
$267+531=898$,$267+531=798$
$325+468=893$,$325+468=793$
$389+610=1099,$389+610=999$
$192+507=799$,$192+507=699$
$128+741=879$,$128+741=869$
$108+683=891$,$108+683=791$
$136+383=529$,$136+383=519$
$237+352=599$,$237+352=589$
$262+330=692$,$262+330=592$
$765+224=999$,$765+224=989$
$289+709=1098,$289+709=998$
$282+513=895$,$282+513=795$
$250+516=866$,$250+516=766$
$137+782=929$,$137+782=919$
$328+563=991$,$328+563=891$
$126+623=759$,$126+623=749$
$203+596=899$,$203+596=799$
$200+793=1093,$200+793=993$
$206+293=509$,$206+293=499$
$147+232=389$,$147+232=379$
$333+360=793$,$333+360=693$
$109+168=377$,$109+168=277$
$221+166=487$,$221+166=387$
$347+432=789$,$347+432=779$
$260+320=680$,$260+320=580$
$239+653=992$,$239+653=892$
$158+541=799$,$158+541=699$
$504+186=790$,$504+186=690$
$216+433=659$,$216+433=649$
$327+532=869$,$327+532=859$
$235+715=940$,$235+715=950$
$145+255=300$,$145+255=400$
$599+351=940$,$599+351=950$
$185+404=599$,$185+404=589$
$217+242=469$,$217+242=459$
