30109/50000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 2, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': False, 'name': 'plain_addition_dollar_signs_false_2'}
44+923=106,44+923=967
15+385=120,15+385=400
87+912=109,87+912=999
943+47=980,943+47=990
51+601=145,51+601=652
53+519=137,53+519=572
21+760=148,21+760=781
130+17=138,130+17=147
26+363=128,26+363=389
89+634=142,89+634=723
43+236=117,43+236=279
312+41=343,312+41=353
357+50=417,357+50=407
686+82=778,686+82=768
20+278=109,20+278=298
76+308=108,76+308=384
12+141=105,12+141=153
28+894=102,28+894=922
165+88=104,165+88=253
550+24=564,550+24=574
30+865=109,30+865=895
41+489=133,41+489=530
58+283=104,58+283=341
135+99=104,135+99=234
46+199=104,46+199=245
11+282=483,11+282=293
71+494=106,71+494=565
723+17=739,723+17=740
10+959=107,10+959=969
49+112=106,49+112=161
25+521=144,25+521=546
57+115=107,57+115=172
102+87=180,102+87=189
137+85=103,137+85=222
86+291=107,86+291=377
79+596=137,79+596=675
714+28=732,714+28=742
22+397=121,22+397=419
200+40=249,200+40=240
852+56=918,852+56=908
27+834=106,27+834=861
184+80=168,184+80=264
74+539=131,74+539=613
363+44=307,363+44=407
53+115=106,53+115=168
20+907=102,20+907=927
584+53=638,584+53=637
41+835=107,41+835=876
91+605=149,91+605=696
70+313=118,70+313=383
691+18=719,691+18=709
53+672=142,53+672=725
309+22=421,309+22=331
24+777=100,24+777=801
839+13=842,839+13=852
524+32=546,524+32=556
93+862=135,93+862=955
47+891=103,47+891=938
17+291=100,17+291=308
681+68=758,681+68=749
32+286=101,32+286=318
847+43=889,847+43=890
583+93=686,583+93=676
17+796=100,17+796=813
23+195=102,23+195=218
23+929=145,23+929=952
710+94=714,710+94=804
36+893=102,36+893=929
814+88=992,814+88=902
49+713=106,49+713=762
32+477=130,32+477=509
431+43=464,431+43=474
15+392=120,15+392=407
376+18=304,376+18=394
35+127=106,35+127=162
84+462=104,84+462=546
58+654=131,58+654=712
83+764=104,83+764=847
80+595=137,80+595=675
17+592=130,17+592=609
62+338=120,62+338=400
929+67=986,929+67=996
37+187=102,37+187=224
27+125=105,27+125=152
30+872=100,30+872=902
846+49=885,846+49=895
108+14=124,108+14=122
753+52=806,753+52=805
58+841=109,58+841=899
252+53=295,252+53=305
89+173=362,89+173=262
355+92=437,355+92=447
524+13=527,524+13=537
462+21=493,462+21=483
19+798=101,19+798=817
28+617=143,28+617=645
76+531=100,76+531=607
12+903=101,12+903=915
74+451=102,74+451=525
830+78=918,830+78=908
73+256=102,73+256=329
99+371=127,99+371=470
190+28=228,190+28=218
739+38=767,739+38=777
334+17=342,334+17=351
837+63=899,837+63=900
54+650=130,54+650=704
94+358=125,94+358=452
35+740=147,35+740=775
120+50=169,120+50=170
48+574=132,48+574=622
552+85=737,552+85=637
66+921=108,66+921=987
78+769=104,78+769=847
19+928=102,19+928=947
196+84=180,196+84=280
38+206=334,38+206=244
582+97=689,582+97=679
30+895=102,30+895=925
268+18=386,268+18=286
53+124=107,53+124=177
19+486=130,19+486=505
90+858=104,90+858=948
60+230=109,60+230=290
80+387=107,80+387=467
10+788=109,10+788=798
39+230=359,39+230=269
16+507=130,16+507=523
30+577=130,30+577=607
58+650=130,58+650=708
47+452=129,47+452=499
25+108=103,25+108=133
21+209=330,21+209=230
11+918=103,11+918=929
45+898=144,45+898=943
48+448=139,48+448=496
211+38=348,211+38=249
114+50=159,114+50=164
244+53=288,244+53=297
65+822=107,65+822=887
93+347=124,93+347=440
32+726=145,32+726=758
64+173=102,64+173=237
38+111=104,38+111=149
82+581=136,82+581=663
41+125=106,41+125=166
73+426=109,73+426=499
53+321=117,53+321=374
190+19=219,190+19=209
790+34=724,790+34=824
90+152=104,90+152=242
897+31=828,897+31=928
474+52=637,474+52=526
16+587=130,16+587=603
88+628=141,88+628=716
89+732=102,89+732=821
20+602=142,20+602=622
28+712=143,28+712=740
316+47=353,316+47=363
88+521=130,88+521=609
351+25=386,351+25=376
22+389=121,22+389=411
42+703=144,42+703=745
80+917=109,80+917=997
16+906=111,16+906=922
543+48=681,543+48=591
368+11=389,368+11=379
82+698=108,82+698=780
76+877=105,76+877=953
97+172=106,97+172=269
74+361=103,74+361=435
47+197=104,47+197=244
77+126=109,77+126=203
23+468=139,23+468=491
19+137=104,19+137=156
862+93=966,862+93=955
816+96=902,816+96=912
65+818=108,65+818=883
203+34=137,203+34=237
12+347=125,12+347=359
79+782=106,79+782=861
39+758=149,39+758=797
42+677=141,42+677=719
634+57=781,634+57=691
104+65=170,104+65=169
723+29=742,723+29=752
880+69=958,880+69=949
513+87=899,513+87=600
594+68=762,594+68=662
44+806=105,44+806=850
46+143=109,46+143=189
151+75=236,151+75=226
49+512=136,49+512=561
72+517=138,72+517=589
783+21=704,783+21=804
158+50=101,158+50=208
628+86=704,628+86=714
863+62=926,863+62=925
420+15=425,420+15=435
14+634=143,14+634=648
779+95=884,779+95=874
131+91=102,131+91=222
58+419=107,58+419=477
637+46=673,637+46=683
62+517=137,62+517=579
17+821=106,17+821=838
60+123=109,60+123=183
142+62=100,142+62=204
356+96=453,356+96=452
268+28=396,268+28=296
43+329=117,43+329=372
774+44=828,774+44=818
199+99=109,199+99=298
86+499=138,86+499=585
68+216=394,68+216=284
82+223=405,82+223=305
248+41=389,248+41=289
60+552=131,60+552=612
12+457=137,12+457=469
17+933=104,17+933=950
683+72=765,683+72=755
14+399=132,14+399=413
54+407=136,54+407=461
82+188=107,82+188=270
81+828=100,81+828=909
710+91=711,710+91=801
85+536=132,85+536=621
27+685=131,27+685=712
63+375=123,63+375=438
173+67=104,173+67=240
417+93=520,417+93=510
85+507=139,85+507=592
681+18=609,681+18=699
760+56=826,760+56=816
34+462=129,34+462=496
907+17=914,907+17=924
73+329=120,73+329=402
212+22=334,212+22=234
30+717=144,30+717=747
771+53=834,771+53=824
70+645=131,70+645=715
74+798=107,74+798=872
52+225=107,52+225=277
452+76=628,452+76=528
68+375=124,68+375=443
68+584=135,68+584=652
67+634=140,67+634=701
61+559=132,61+559=620
62+468=103,62+468=530
17+247=354,17+247=264
34+918=144,34+918=952
47+763=100,47+763=810
621+16=627,621+16=637
34+853=108,34+853=887
10+698=140,10+698=708
139+72=100,139+72=211
27+264=391,27+264=291
18+362=128,18+362=380
30+362=119,30+362=392
721+18=738,721+18=739
15+405=130,15+405=420
71+398=107,71+398=469
214+20=132,214+20=234
14+148=762,14+148=162
84+157=104,84+157=241
936+44=970,936+44=980
579+51=639,579+51=630
918+28=846,918+28=946
714+38=742,714+38=752
35+337=127,35+337=372
209+28=327,209+28=237
76+542=100,76+542=618
164+59=103,164+59=223
660+52=722,660+52=712
101+35=436,101+35=136
36+455=129,36+455=491
505+81=686,505+81=586
55+440=109,55+440=495
55+625=147,55+625=680
122+39=452,122+39=161
840+10=840,840+10=850
570+45=625,570+45=615
54+105=105,54+105=159
79+469=134,79+469=548
736+25=751,736+25=761
209+92=381,209+92=301
528+57=575,528+57=585
221+70=281,221+70=291
98+168=766,98+168=266
30+596=132,30+596=626
72+919=109,72+919=991
