67669/75000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.0, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 5000, 'eval_interval': 100, 'min_lr': 5e-05, 'max_lr': 0.0005, 'warmup_iters': 150, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 0, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'reversed_addition_dollar_signs_false_0_resampled'}
923+400=2231,923+400=3231
658+816=4731,658+816=4741
986+173=0611,986+173=9511
699+301=099,699+301=0001
879+280=9411,879+280=9511
541+704=5321,541+704=5421
987+692=0861,987+692=9761
837+182=0201,837+182=9101
588+881=0741,588+881=9641
923+820=2471,923+820=3471
897+272=0711,897+272=9611
431+828=9421,431+828=9521
380+814=4901,380+814=4911
599+601=0911,599+601=0021
967+172=0411,967+172=9311
942+166=9011,942+166=8011
896+982=9781,896+982=8781
450+793=2421,450+793=3421
652+904=6451,652+904=6551
849+170=9111,849+170=9101
859+961=0291,859+961=0281
983+156=0411,983+156=9311
943+136=0801,943+136=9701
907+310=6121,907+310=7121
341+705=6301,341+705=6401
497+692=0911,497+692=9811
521+981=2061,521+981=2051
642+506=9311,642+506=8411
820+190=0111,820+190=0101
775+233=9001,775+233=8001
850+187=7311,850+187=7301
598+841=0441,598+841=9341
631+601=2221,631+601=2321
916+960=6791,916+960=6781
849+220=8601,849+220=9601
809+992=1091,809+992=1081
922+790=1171,922+790=2171
861+990=1591,861+990=1581
488+851=0431,488+851=9331
932+478=0131,932+478=0141
956+183=0411,956+183=9311
867+992=0681,867+992=9581
939+720=8561,939+720=9561
188+891=0801,188+891=9701
901+322=2221,901+322=3221
460+613=2701,460+613=3701
998+171=0711,998+171=9611
751+951=2081,751+951=2071
240+847=6801,240+847=7801
587+922=0151,587+922=9051
879+206=6801,879+206=5801
939+578=7141,939+578=7151
879+306=6811,879+306=5811
212+983=4911,212+983=5911
411+930=1441,411+930=1431
300+716=619,300+716=6101
932+576=9051,932+576=8051
441+905=6331,441+905=6431
811+947=8581,811+947=8571
238+891=9221,238+891=9211
206+993=9921,206+993=9911
699+590=0921,699+590=9821
798+661=0641,798+661=9541
342+805=7311,342+805=7411
855+991=6491,855+991=6481
112+963=4701,112+963=5701
948+577=5241,948+577=5251
867+182=0501,867+182=9401
929+559=8831,929+559=8841
578+991=0751,578+991=9651
922+670=1951,922+670=2951
931+422=2531,931+422=3531
969+390=9431,969+390=9531
541+501=2301,541+501=2401
905+795=0081,905+795=0071
849+981=0391,849+981=0381
985+692=7771,985+692=7761
441+806=7321,441+806=7421
938+579=7141,938+579=7151
948+541=9831,948+541=9841
891+960=1591,891+960=1581
500+793=2921,500+793=3921
967+891=7581,967+891=8581
997+772=0771,997+772=9671
597+862=0641,597+862=9541
999+930=0391,999+930=9291
918+110=7201,918+110=8201
398+991=0931,398+991=9831
698+861=0651,698+861=9551
798+361=0611,798+361=9511
987+912=0091,987+912=9981
297+983=1821,297+983=0821
769+306=6701,769+306=5701
842+206=9301,842+206=8401
830+188=8111,830+188=8101
771+961=2381,771+961=2371
953+246=0021,953+246=9911
977+892=0781,977+892=9681
775+983=9571,775+983=8571
937+112=0501,937+112=9401
811+944=5581,811+944=5571
984+620=4071,984+620=4061
867+292=0611,867+292=9511
811+930=1481,811+930=1471
947+557=4041,947+557=4051
860+170=0311,860+170=0301
699+991=1961,699+991=0961
988+791=0871,988+791=9771
898+851=0571,898+851=9471
522+790=1131,522+790=2131
453+904=7431,453+904=7531
398+781=0811,398+781=9711
939+410=8431,939+410=9431
730+298=8211,730+298=8201
498+791=0921,498+791=9821
688+881=0751,688+881=9651
671+432=2011,671+432=3011
834+991=5291,834+991=5281
929+588=7141,929+588=7151
287+972=0621,287+972=9521
929+120=8401,929+120=9401
699+690=0931,699+690=9831
938+398=7331,938+398=6331
998+841=0481,998+841=9381
998+591=0951,998+591=9851
830+176=6011,830+176=6001
500+693=2911,500+693=3911
953+155=9011,953+155=8011
451+601=2401,451+601=2501
888+921=0181,888+921=9081
999+587=6841,999+587=6851
732+981=3181,732+981=3171
997+272=0721,997+272=9621
922+451=2731,922+451=3731
599+970=0751,599+970=9651
187+932=0211,187+932=9111
741+991=2381,741+991=2371
775+493=9621,775+493=8621
977+132=0111,977+132=9011
841+300=1311,841+300=1411
497+882=0831,497+882=9731
977+172=0511,977+172=9411
959+558=7141,959+558=7151
942+306=9421,942+306=8421
961+305=7621,961+305=6621
440+703=2411,440+703=3411
789+960=0571,789+960=9471
580+628=8031,580+628=8021
946+122=7601,946+122=8601
997+152=0511,997+152=9411
898+791=0961,898+791=9861
900+978=9781,900+978=8781
927+588=5141,927+588=5151
778+707=5831,778+707=5841
520+981=1061,520+981=1051
552+704=6421,552+704=6521
897+112=0101,897+112=9001
310+726=639,310+726=6301
956+901=7591,956+901=7581
987+392=0831,987+392=9731
885+960=5491,885+960=5481
901+532=2341,901+532=3341
390+705=599,390+705=5901
450+613=2601,450+613=3601
797+492=0921,797+492=9821
649+542=1901,649+542=1911
900+788=9861,900+788=8861
915+692=7071,915+692=7061
979+180=9411,979+180=9511
177+992=0711,177+992=9611
888+191=0801,888+191=9701
520+689=9031,520+689=9021
188+951=0411,188+951=9311
956+592=7451,956+592=8451
587+942=0351,587+942=9251
998+821=0281,998+821=9181
941+469=0131,941+469=0141
798+251=0501,798+251=9401
830+186=6111,830+186=6101
860+177=7311,860+177=7301
997+342=0431,997+342=9331
761+990=1581,761+990=1571
297+972=0721,297+972=9621
778+281=0601,778+281=9501
531+828=9431,531+828=9531
914+931=5491,914+931=5481
721+994=5181,721+994=5171
977+252=0321,977+252=9221
397+892=0921,397+892=9821
689+501=0901,689+501=0911
999+571=0741,999+571=0751
297+708=6001,297+708=5001
603+422=529,603+422=5201
541+601=2311,541+601=2411
955+296=1531,955+296=1521
881+941=2291,881+941=2281
897+152=0501,897+152=9401
918+930=8491,918+930=8481
900+168=9601,900+168=8601
598+961=0651,598+961=9551
861+961=2291,861+961=2281
831+920=1581,831+920=1571
937+543=0831,937+543=0841
197+982=0811,197+982=9711
894+921=5191,894+921=5181
998+921=0291,998+921=9191
240+807=749,240+807=7401
827+192=0201,827+192=9101
939+510=8441,939+510=9441
587+792=0831,587+792=9731
855+990=5491,855+990=5481
609+900=0051,609+900=9051
869+590=9441,869+590=9541
788+581=0731,788+581=9631
897+662=0651,897+662=9551
622+991=3171,622+991=3161
340+803=2411,340+803=3411
819+991=0191,819+991=0181
939+530=8641,939+530=9641
210+805=519,210+805=5101
290+804=499,290+804=4901
988+991=0891,988+991=9791
949+220=8611,949+220=9611
698+361=0601,698+361=9501
523+610=2311,523+610=3311
757+826=3841,757+826=3851
227+918=6411,227+918=5411
690+396=6811,690+396=6801
962+126=9801,962+126=8801
894+941=5391,894+941=5381
949+599=8441,949+599=8451
5+307=289,5+307=213
2+733=593,2+733=537
9+685=449,9+685=496
0+485=539,0+485=584
0+524=486,0+524=425
0+370=011,0+370=073
3+649=211,3+649=256
9+456=539,9+456=564
497+5=294,497+5=205
43+86=031,43+86=921
2+330=286,2+330=233
4+932=699,4+932=639
6+412=823,6+412=814
4+599=341,4+599=306
72+77=051,72+77=941
2+471=396,2+471=374
7+926=389,7+926=339
0+168=899,0+168=861
0+693=339,0+693=396
7+439=611,7+439=644
2+624=692,2+624=626
5+706=182,5+706=117
92+61=251,92+61=351
587+2=095,587+2=985
2+498=092,2+498=005
5+633=886,5+633=836
1+247=899,1+247=842
7+143=079,7+143=051
0+660=029,0+660=066
2+394=639,2+394=693
3+874=799,3+874=778
2+356=899,2+356=853
8+498=699,8+498=605
5+275=099,5+275=082
9+735=499,9+735=447
1+992=390,1+992=399
27+88=611,27+88=511
3+520=382,3+520=325
4+977=119,4+977=189
2+952=480,2+952=459
62+67=031,62+67=921
5+871=699,5+871=678
0+998=829,0+998=899
1+185=699,1+185=681
8+313=182,8+313=123
3+576=999,3+576=975
8+392=097,8+392=004
7+932=999,7+932=939
0+821=183,0+821=128
4+461=596,4+461=564
1+395=649,1+395=693
6+740=619,6+740=647
3+266=999,3+266=962
9+436=599,9+436=544
9+388=759,9+388=793
4+785=999,4+785=987
31+78=011,31+78=901
8+196=499,8+196=402
2+504=693,2+504=605
5+825=089,5+825=038
4+578=211,4+578=285
5+658=319,5+658=366
1+281=299,1+281=282
8+526=489,8+526=435
8+333=177,8+333=143
86+19=601,86+19=501
1+591=292,1+591=295
307+2=013,307+2=903
7+377=539,7+377=483
75+32=801,75+32=701
86+93=081,86+93=971
7+533=076,7+533=045
3+489=231,3+489=294
4+395=999,4+395=993
692+5=786,692+5=796
2+758=099,2+758=067
62+97=061,62+97=951
0+906=690,0+906=609
5+123=899,5+123=821
1+765=699,1+765=667
5+892=729,5+892=798
4+110=489,4+110=411
4+695=999,4+695=996
83+36=021,83+36=911
6+104=080,6+104=011
2+361=396,2+361=363
1+754=529,1+754=557
94+46=141,94+46=041
3+916=983,3+916=919
7+511=823,7+511=815
4+115=999,4+115=911
2+782=493,2+782=487
8+324=286,8+324=233
2+900=293,2+900=209
8+528=699,8+528=635
6+906=280,6+906=219
401+8=014,401+8=904
370+3=273,370+3=373
9+912=180,9+912=129
308+7=613,308+7=513
6+221=739,6+221=722
9+517=689,9+517=625
6+568=419,6+568=475
1+970=190,1+970=179
7+153=079,7+153=061
97+12=011,97+12=901
9+841=079,9+841=058
4+166=099,4+166=071
2+800=293,2+800=208
8+455=319,8+455=364
1+612=383,1+612=316
42+67=011,42+67=901
97+92=091,97+92=981
5+705=083,5+705=017
3+704=793,3+704=707
3+182=599,3+182=581
0+734=492,0+734=437
1+600=102,1+600=106
2+611=383,2+611=316
96+13=011,96+13=901
8+185=349,8+185=391
2+467=999,2+467=964
92+43=431,92+43=531
1+961=280,1+961=269
8+512=082,8+512=025
9+979=839,9+979=889
6+406=282,6+406=214
4+910=480,4+910=419
5+286=199,5+286=192
7+798=599,7+798=508
1+439=011,1+439=044
0+316=699,0+316=613
17+83=101,17+83=001
92+13=401,92+13=501
450+4=354,450+4=454
5+724=982,5+724=927
7+564=111,7+564=175
0+908=800,0+908=809
0+216=699,0+216=612
4+411=586,4+411=514
0+851=179,0+851=158
93+36=031,93+36=921
9+594=341,9+594=306
3+245=899,3+245=842
4+465=999,4+465=964
6+635=182,6+635=146
5+256=199,5+256=162
173+2=671,173+2=571
4+275=999,4+275=972
5+158=399,5+158=361
41+68=011,41+68=901
9+483=241,9+483=294
7+904=180,7+904=119
1+832=310,1+832=338
8+855=399,8+855=368
8+143=119,8+143=151
9+933=211,9+933=249
4+540=411,4+540=445
0+120=090,0+120=021
8+615=389,8+615=326
699+6=596,699+6=507
8+955=339,8+955=369
23+82=401,23+82=501
5+374=999,5+374=973
2+280=299,2+280=282
5+976=139,5+976=189
1+856=799,1+856=758
4+864=899,4+864=868
9+553=211,9+553=265
5+228=389,5+228=332
8+307=689,8+307=513
1+163=499,1+163=461
6+541=766,6+541=745
8+102=038,8+102=011
5+809=483,5+809=418
5+793=839,5+793=897
6+885=149,6+885=198
5+869=439,5+869=478
1+324=590,1+324=523
4+490=431,4+490=494
2+851=389,2+851=358
9+250=999,9+250=952
562+3=465,562+3=565
2+570=296,2+570=275
8+441=922,8+441=944
6+620=686,6+620=626
6+259=599,6+259=562
4+985=999,4+985=989
97+83=181,97+83=081
8+317=689,8+317=523
5+124=999,5+124=921
84+46=131,84+46=031
8+734=282,8+734=247
6+949=539,6+949=559
2+171=399,2+171=371
0+827=789,0+827=728
1+138=999,1+138=931
5+854=929,5+854=958
92+22=311,92+22=411
8+339=729,8+339=743
8+272=017,8+272=082
3+282=599,3+282=582
2+464=696,2+464=664
9+556=519,9+556=565
6+672=899,6+672=876
8+237=599,8+237=542
4+150=499,4+150=451
5+670=529,5+670=576
6+395=199,6+395=104
87+92=081,87+92=971
2+842=433,2+842=448
8+619=789,8+619=726
8+871=999,8+871=978
6+900=605,6+900=609
6+681=723,6+681=786
1+407=899,1+407=804
13+94=601,13+94=701
9+822=187,9+822=138
4+257=199,4+257=162
0+217=799,0+217=712
91+13=301,91+13=401
0+633=310,0+633=336
6+748=499,6+748=457
54+63=811,54+63=711
7+470=729,7+470=774
52+87=041,52+87=931
0+573=319,0+573=375
5+888=339,5+888=398
92+33=421,92+33=521
87+19=701,87+19=601
698+4=296,698+4=207
117+7=521,117+7=421
2+712=483,2+712=417
4+136=099,4+136=041
0+465=599,0+465=564
87+48=631,87+48=531
4+856=079,4+856=068
6+739=519,6+739=547
0+688=829,0+688=886
8+255=399,8+255=362
5+203=899,5+203=802
7+244=179,7+244=152
0+308=899,0+308=803
6+922=839,6+922=829
1+797=829,1+797=897
5+848=319,5+848=358
8+142=077,8+142=051
9+306=689,9+306=513
8+642=077,8+642=056
6+254=079,6+254=062
473+2=674,473+2=574
7+342=999,7+342=943
3+703=693,3+703=607
77+48=621,77+48=521
8+834=211,8+834=248
5+950=539,5+950=559
8+469=739,8+469=774
7+711=823,7+711=817
0+812=293,0+812=218
9+643=211,9+643=256
8+828=689,8+828=638
1+519=072,1+519=025
4+454=896,4+454=854
0+941=130,0+941=149
82+37=021,82+37=911
2+503=593,2+503=505
5+588=339,5+588=395
7+756=399,7+756=367
7+363=011,7+363=073
9+111=039,9+111=021
4+526=086,4+526=035
7+596=399,7+596=306
87+88=671,87+88=571
8+200=893,8+200=802
0+290=011,0+290=092
82+97=081,82+97=971
3+902=503,3+902=509
9+903=280,9+903=219
0+455=599,0+455=554
4+162=699,4+162=661
6+869=539,6+869=578
1+988=999,1+988=989
1+895=649,1+895=698
8+120=899,8+120=821
0+773=319,0+773=377
0+112=290,0+112=211
0+674=499,0+674=476
4+872=699,4+872=678
1+852=320,1+852=358
6+532=866,6+532=835
6+845=179,6+845=158
98+91=091,98+91=981
12+93=401,12+93=501
62+77=041,62+77=931
0+707=799,0+707=707
5+757=279,5+757=267
92+47=041,92+47=931
8+450=811,8+450=854
7+655=279,7+655=266
1+758=999,1+758=957
92+72=361,92+72=461
9+710=983,9+710=917
7+526=386,7+526=335
3+238=199,3+238=142
8+592=077,8+592=006
94+36=131,94+36=031
4+397=199,4+397=104
3+334=799,3+334=733
3+579=211,3+579=285
8+218=689,8+218=622
9+340=929,9+340=943
3+568=111,3+568=175
5+351=669,5+351=653
742+7=057,742+7=947
8+824=287,8+824=238
8+152=099,8+152=061
7+825=287,7+825=238
8+435=396,8+435=344
4+993=729,4+993=799
2+372=496,2+372=473
93+26=021,93+26=911
5+178=339,5+178=381
6+640=611,6+640=646
3+285=899,3+285=882
54+66=121,54+66=021
646+6=156,646+6=256
5+815=087,5+815=028
7+494=141,7+494=105
2+101=390,2+101=301
120+8=921,120+8=821
6+452=896,6+452=854
6+902=800,6+902=809
5+330=586,5+330=533
0+877=799,0+877=778
1+287=899,1+287=882
641+8=056,641+8=946
1+520=112,1+520=125
8+923=111,8+923=139
4+938=280,4+938=249
5+509=482,5+509=415
5+296=199,5+296=103
3+985=899,3+985=889
3+417=082,3+417=024
2+437=996,2+437=934
92+17=011,92+17=901
5+716=182,5+716=127
87+78=661,87+78=561
3+225=899,3+225=822
4+866=099,4+866=078
9+714=382,9+714=327
8+551=999,8+551=955
8+269=729,8+269=772
94+26=121,94+26=021
5+457=211,5+457=264
6+989=549,6+989=599
6+682=899,6+682=886
52+77=031,52+77=921
2+962=490,2+962=469
2+314=699,2+314=613
74+63=831,74+63=731
2+400=292,2+400=204
2+165=799,2+165=761
5+399=449,5+399=404
7+408=669,7+408=514
0+598=829,0+598=895
7+940=739,7+940=749
8+768=699,8+768=677
642+7=056,642+7=946
6+666=299,6+666=276
8+417=589,8+417=524
1+645=699,1+645=646
1+414=580,1+414=514
0+769=929,0+769=967
4+702=693,4+702=607
4+608=282,4+608=216
8+127=599,8+127=531
4+645=996,4+645=946
6+387=339,6+387=393
92+51=241,92+51=341
7+884=140,7+884=198
5+965=039,5+965=079
0+948=899,0+948=849
8+822=087,8+822=038
9+545=496,9+545=455
5+350=596,5+350=553
674+3=876,674+3=776
1+443=419,1+443=444
3+471=496,3+471=474
7+547=496,7+547=455
4+401=593,4+401=504
4+200=493,4+200=402
3+337=096,3+337=043
1+908=990,1+908=909
74+56=131,74+56=031
9+819=889,9+819=828
23+95=711,23+95=811
12+97=011,12+97=901
4+459=311,4+459=364
5+632=786,5+632=736
1+335=699,1+335=633
65+63=921,65+63=821
7+221=839,7+221=822
52+57=011,52+57=901
94+16=111,94+16=011
96+93=091,96+93=981
82+57=041,82+57=931
6+123=996,6+123=921
8+797=549,8+797=508
0+406=699,0+406=604
680+8=986,680+8=886
95+46=241,95+46=141
7+800=793,7+800=708
596+6=295,596+6=206
9+622=177,9+622=136
6+800=693,6+800=608
6+435=186,6+435=144
87+18=601,87+18=501
92+67=061,92+67=951
9+184=349,9+184=391
4+315=989,4+315=913
8+257=599,8+257=562
9+120=999,9+120=921
5+782=799,5+782=787
3+899=287,3+899=209
696+6=296,696+6=207
4+682=699,4+682=686
3+333=699,3+333=633
9+593=297,9+593=206
9+810=983,9+810=918
2+616=892,2+616=816
0+136=699,0+136=631
1+292=399,1+292=392
92+87=081,92+87=971
0+866=699,0+866=668
77+38=611,77+38=511
9+641=077,9+641=056
3+601=493,3+601=406
5+138=399,5+138=341
9+114=390,9+114=321
2+679=111,2+679=186
2+853=599,2+853=558
5+831=685,5+831=638
6+158=499,6+158=461
0+384=439,0+384=483
1+958=999,1+958=959
7+164=111,7+164=171
8+366=419,8+366=473
246+6=152,246+6=252
5+196=199,5+196=102
6+646=299,6+646=256
0+958=899,0+958=859
2+389=111,2+389=193
97+38=631,97+38=531
5+557=211,5+557=265
5+248=399,5+248=352
72+87=061,72+87=951
54+64=911,54+64=811
0+582=211,0+582=285
4+943=799,4+943=749
8+818=689,8+818=628
0+268=899,0+268=862
4+399=349,4+399=304
5+577=211,5+577=285
2+930=280,2+930=239
1+973=490,1+973=479
42+87=031,42+87=921
8+390=831,8+390=893
4+421=586,4+421=524
6+530=686,6+530=635
6+964=071,6+964=079
1+624=580,1+624=526
5+364=999,5+364=963
7+230=769,7+230=732
7+454=111,7+454=164
7+732=982,7+732=937
2+955=799,2+955=759
7+710=783,7+710=717
8+588=649,8+588=695
62+57=021,62+57=911
7+614=182,7+614=126
2+972=490,2+972=479
1+267=899,1+267=862
971+8=089,971+8=979
4+981=599,4+981=589
2+935=799,2+935=739
0+535=599,0+535=535
0+517=799,0+517=715
2+918=083,2+918=029
7+216=389,7+216=322
9+897=659,9+897=609
6+828=489,6+828=438
9+487=659,9+487=694
6+290=639,6+290=692
7+130=799,7+130=731
4+264=899,4+264=862
97+78=671,97+78=571
5+202=739,5+202=702
4+522=686,4+522=625
442+3=444,442+3=544
52+97=051,52+97=941
0+845=599,0+845=548
1+911=280,1+911=219
3+185=899,3+185=881
54+56=111,54+56=011
0+265=599,0+265=562
9+604=382,9+604=316
3+920=380,3+920=329
82+47=031,82+47=921
6+564=077,6+564=075
2+840=213,2+840=248
164+3=861,164+3=761
1+750=111,1+750=157
4+408=282,4+408=214
608+1=016,608+1=906
2+913=580,2+913=519
1+545=669,1+545=645
3+234=799,3+234=732
2+306=899,2+306=803
6+323=938,6+323=923
6+678=439,6+678=486
4+729=387,4+729=337
9+480=959,9+480=984
9+126=599,9+126=531
9+924=380,9+924=339
92+12=301,92+12=401
5+493=831,5+493=894
8+380=829,8+380=883
3+820=383,3+820=328
5+775=039,5+775=087
4+254=899,4+254=852
62+47=011,62+47=901
2+943=599,2+943=549
6+954=071,6+954=069
72+37=011,72+37=901
9+548=799,9+548=755
2+660=287,2+660=266
2+350=211,2+350=253
4+435=996,4+435=934
9+558=799,9+558=765
1+450=111,1+450=154
3+742=593,3+742=547
598+2=195,598+2=006
5+276=199,5+276=182
5+547=211,5+547=255
8+308=689,8+308=613
82+92=371,82+92=471
0+587=729,0+587=785
6+560=629,6+560=665
7+161=899,7+161=861
5+470=526,5+470=574
7+473=037,7+473=084
9+913=280,9+913=229
2+805=793,2+805=708
72+47=021,72+47=911
27+78=601,27+78=501
44+56=101,44+56=001
6+498=449,6+498=405
9+393=241,9+393=204
92+23=411,92+23=511
9+635=499,9+635=446
6+867=339,6+867=378
4+225=999,4+225=922
3+224=799,3+224=722
7+688=539,7+688=596
3+936=993,3+936=939
8+109=799,8+109=711
82+67=051,82+67=941
7+312=933,7+312=913
256+6=162,256+6=262
4+617=187,4+617=126
4+604=883,4+604=806
5+942=799,5+942=749
92+97=091,92+97=981
4+635=986,4+635=936
3+821=483,3+821=428
3+410=386,3+410=314
495+5=094,495+5=005
8+791=992,8+791=997
8+591=999,8+591=995
7+302=993,7+302=903
3+895=899,3+895=898
3+557=097,3+557=065
4+594=831,4+594=895
9+543=211,9+543=255
8+812=083,8+812=028
6+955=170,6+955=169
3+404=799,3+404=704
0+373=396,0+373=373
798+4=297,798+4=208
6+288=449,6+288=492
5+450=511,5+450=554
6+247=399,6+247=352
22+87=011,22+87=901
97+94=291,97+94=191
7+413=082,7+413=024
8+643=111,8+643=156
482+3=484,482+3=584
9+243=219,9+243=252
4+577=111,4+577=185
9+895=449,9+895=409
4+555=999,4+555=955
0+342=211,0+342=243
3+447=076,3+447=054
5+371=696,5+371=673
93+46=041,93+46=931
4+415=986,4+415=914
6+461=722,6+461=764
1+301=293,1+301=203
5+599=441,5+599=406
583+2=685,583+2=585
9+904=380,9+904=319
512+3=415,512+3=515
3+437=096,3+437=044
4+441=596,4+441=544
42+77=021,42+77=911
9+667=639,9+667=676
9+301=083,9+301=013
6+110=629,6+110=611
6+536=286,6+536=245
1+529=011,1+529=035
3+629=282,3+629=236
4+205=999,4+205=902
3+490=331,3+490=394
492+6=884,492+6=894
64+36=101,64+36=001
7+287=539,7+287=492
8+718=689,8+718=627
23+92=411,23+92=511
9+816=589,9+816=528
966+6=179,966+6=279
1+172=399,1+172=371
7+218=689,7+218=522
4+831=589,4+831=538
6+171=799,6+171=771
1+535=699,1+535=635
0+165=599,0+165=561
5+613=883,5+613=816
4+194=899,4+194=891
3+943=660,3+943=649
0+467=799,0+467=764
43+96=041,43+96=931
0+815=599,0+815=518
4+786=039,4+786=097
76+29=601,76+29=501
4+566=099,4+566=075
2+386=899,2+386=883
0+470=011,0+470=074
7+416=382,7+416=324
3+307=082,3+307=013
92+32=321,92+32=421
8+322=077,8+322=033
63+46=011,63+46=901
7+890=739,7+890=798
92+57=051,92+57=941
1+574=599,1+574=575
836+6=148,836+6=248
7+768=599,7+768=577
93+56=051,93+56=941
5+420=586,5+420=524
0+270=099,0+270=072
3+709=283,3+709=217
298+1=003,298+1=992
2+206=899,2+206=802
3+114=729,3+114=711
9+855=499,9+855=468
0+431=186,0+431=134
7+465=211,7+465=274
5+335=099,5+335=043
8+443=111,8+443=154
998+0=999,998+0=899
5+433=896,5+433=834
92+42=331,92+42=431
9+607=689,9+607=616
0+129=989,0+129=921
9+376=549,9+376=583
75+93=961,75+93=861
0+340=011,0+340=043
9+407=699,9+407=614
496+3=094,496+3=994
0+574=499,0+574=475
8+833=111,8+833=148
0+420=076,0+420=024
65+73=931,65+73=831
77+29=701,77+29=601
5+541=666,5+541=645
2+980=280,2+980=289
8+912=080,8+912=029
73+36=011,73+36=901
94+66=161,94+66=061
3+249=299,3+249=252
92+52=341,92+52=441
3+131=499,3+131=431
7+819=689,7+819=628
3+671=499,3+671=476
1+682=390,1+682=386
8+981=999,8+981=989
5+181=699,5+181=681
8+454=211,8+454=264
3+668=197,3+668=176
9+198=799,9+198=702
7+636=399,7+636=346
3+680=311,3+680=386
92+62=351,92+62=451
7+239=699,7+239=642
8+251=999,8+251=952
4+940=439,4+940=449
5+574=996,5+574=975
3+610=383,3+610=316
6+424=086,6+424=034
67+38=601,67+38=501
23+84=601,23+84=701
6+257=399,6+257=362
7+820=783,7+820=728
1+602=303,1+602=306
2+854=699,2+854=658
6+901=703,6+901=709
962+7=079,962+7=969
0+626=689,0+626=626
5+576=111,5+576=185
32+87=021,32+87=911
1+752=320,1+752=357
9+499=899,9+499=805
87+28=611,87+28=511
0+823=380,0+823=328
6+282=899,6+282=882
3+146=999,3+146=941
950+8=959,950+8=859
97+28=621,97+28=521
92+77=071,92+77=961
9+280=999,9+280=982
8+220=886,8+220=822
2+412=492,2+412=414
94+56=151,94+56=051
0+850=029,0+850=058
9+581=087,9+581=095
4+348=211,4+348=253
9+423=211,9+423=234
74+45=021,74+45=911
9+502=182,9+502=115
6+809=589,6+809=518
97+93=191,97+93=091
9+645=499,9+645=456
6+204=080,6+204=012
3+467=096,3+467=074
97+82=081,97+82=971
8+949=799,8+949=759
2+363=599,2+363=563
8+548=699,8+548=655
0+502=293,0+502=205
33+94=621,33+94=721
22+97=021,22+97=911
3+500=383,3+500=305
3+879=213,3+879=288
6+861=729,6+861=768
64+63=821,64+63=721
6+984=041,6+984=099
64+56=121,64+56=021
498+3=194,498+3=105
5+741=619,5+741=647
62+87=051,62+87=941
8+770=829,8+770=877
1+119=089,1+119=021
3+726=982,3+726=927
3+325=899,3+325=823
3+554=796,3+554=755
8+497=599,8+497=505
0+947=799,0+947=749
501+8=015,501+8=905
3+846=992,3+846=948
6+168=499,6+168=471
2+168=099,2+168=071
92+93=481,92+93=581
2+318=082,2+318=023
0+550=011,0+550=055
96+83=081,96+83=971
6+812=823,6+812=818
97+18=611,97+18=511
6+737=389,6+737=347
6+141=799,6+141=741
74+26=101,74+26=001
4+640=411,4+640=446
0+222=280,0+222=222
