69973/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.0, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 5000, 'eval_interval': 100, 'min_lr': 5e-05, 'max_lr': 0.0005, 'warmup_iters': 150, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 3, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': True, 'resample_data': True, 'name': 'plain_addition_dollar_signs_true_3_resampled'}
$41+132=174$,$41+132=173$
$17+202=220$,$17+202=219$
$14+166=170$,$14+166=180$
$13+436=448$,$13+436=449$
$331+94=325$,$331+94=425$
$15+494=409$,$15+494=509$
$40+540=570$,$40+540=580$
$22+511=534$,$22+511=533$
$91+846=837$,$91+846=937$
$24+396=419$,$24+396=420$
$858+17=876$,$858+17=875$
$60+462=422$,$60+462=522$
$570+30=500$,$570+30=600$
$131+42=174$,$131+42=173$
$34+112=136$,$34+112=146$
$635+24=658$,$635+24=659$
$544+90=734$,$544+90=634$
$45+625=660$,$45+625=670$
$233+41=264$,$233+41=274$
$356+98=354$,$356+98=454$
$93+277=360$,$93+277=370$
$18+884=802$,$18+884=902$
$61+288=359$,$61+288=349$
$591+96=677$,$591+96=687$
$253+47=200$,$253+47=300$
$14+396=409$,$14+396=410$
$91+439=520$,$91+439=530$
$52+362=415$,$52+362=414$
$103+78=180$,$103+78=181$
$352+94=346$,$352+94=446$
$23+483=406$,$23+483=506$
$10+790=700$,$10+790=800$
$11+592=503$,$11+592=603$
$62+863=825$,$62+863=925$
$32+641=674$,$32+641=673$
$72+558=620$,$72+558=630$
$111+41=142$,$111+41=152$
$150+54=205$,$150+54=204$
$21+820=832$,$21+820=841$
$74+875=959$,$74+875=949$
$953+45=1098,$953+45=998$
$78+318=496$,$78+318=396$
$581+17=698$,$581+17=598$
$925+74=1098,$925+74=999$
$268+58=336$,$268+58=326$
$749+31=770$,$749+31=780$
$520+89=619$,$520+89=609$
$13+296=308$,$13+296=309$
$372+95=367$,$372+95=467$
$60+790=750$,$60+790=850$
$74+826=800$,$74+826=900$
$308+81=399$,$308+81=389$
$783+65=847$,$783+65=848$
$342+29=361$,$342+29=371$
$105+95=100$,$105+95=200$
$39+841=870$,$39+841=880$
$246+81=227$,$246+81=327$
$332+87=429$,$332+87=419$
$35+264=399$,$35+264=299$
$210+13=224$,$210+13=223$
$99+815=814$,$99+815=914$
$75+463=438$,$75+463=538$
$66+229=395$,$66+229=295$
$928+71=1099,$928+71=999$
$12+495=407$,$12+495=507$
$583+98=671$,$583+98=681$
$21+340=362$,$21+340=361$
$60+103=164$,$60+103=163$
$39+906=935$,$39+906=945$
$464+41=405$,$464+41=505$
$365+82=347$,$365+82=447$
$207+95=202$,$207+95=302$
$905+31=937$,$905+31=936$
$674+54=727$,$674+54=728$
$72+742=714$,$72+742=814$
$92+818=810$,$92+818=910$
$110+63=174$,$110+63=173$
$546+93=638$,$546+93=639$
$599+87=676$,$599+87=686$
$10+795=705$,$10+795=805$
$81+833=814$,$81+833=914$
$833+45=877$,$833+45=878$
$543+57=500$,$543+57=600$
$48+473=421$,$48+473=521$
$889+94=973$,$889+94=983$
$325+80=305$,$325+80=405$
$342+38=371$,$342+38=380$
$55+482=437$,$55+482=537$
$690+98=778$,$690+98=788$
$908+90=1098,$908+90=998$
$776+21=897$,$776+21=797$
$61+142=204$,$61+142=203$
$467+36=403$,$467+36=503$
$36+262=398$,$36+262=298$
$23+526=548$,$23+526=549$
$92+611=603$,$92+611=703$
$10+796=706$,$10+796=806$
$740+79=829$,$740+79=819$
$793+15=818$,$793+15=808$
$384+16=300$,$384+16=400$
$474+40=414$,$474+40=514$
$67+752=829$,$67+752=819$
$449+32=471$,$449+32=481$
$649+77=727$,$649+77=726$
$337+63=300$,$337+63=400$
$737+92=839$,$737+92=829$
$79+113=292$,$79+113=192$
$141+15=157$,$141+15=156$
$907+91=1098,$907+91=998$
$51+102=154$,$51+102=153$
$64+563=527$,$64+563=627$
$909+10=910$,$909+10=919$
$236+81=217$,$236+81=317$
$190+14=104$,$190+14=204$
$345+74=418$,$345+74=419$
$73+119=292$,$73+119=192$
$665+44=708$,$665+44=709$
$82+168=240$,$82+168=250$
$39+174=214$,$39+174=213$
$568+87=656$,$568+87=655$
$41+874=815$,$41+874=915$
$694+64=757$,$694+64=758$
$315+31=347$,$315+31=346$
$82+864=846$,$82+864=946$
$297+22=329$,$297+22=319$
$96+711=707$,$96+711=807$
$21+910=932$,$21+910=931$
$14+296=309$,$14+296=310$
$304+26=320$,$304+26=330$
$74+846=910$,$74+846=920$
$311+91=302$,$311+91=402$
$205+31=237$,$205+31=236$
$98+809=807$,$98+809=907$
$249+52=201$,$249+52=301$
$710+27=738$,$710+27=737$
$125+28=143$,$125+28=153$
$810+99=919$,$810+99=909$
$21+470=492$,$21+470=491$
$103+47=140$,$103+47=150$
$85+815=800$,$85+815=900$
$74+221=395$,$74+221=295$
$750+79=839$,$750+79=829$
$667+32=799$,$667+32=699$
$251+48=399$,$251+48=299$
$696+13=719$,$696+13=709$
$11+121=133$,$11+121=132$
$113+91=104$,$113+91=204$
$509+96=505$,$509+96=605$
$260+79=349$,$260+79=339$
$555+47=502$,$555+47=602$
$52+146=298$,$52+146=198$
$724+55=778$,$724+55=779$
$24+515=538$,$24+515=539$
$619+47=667$,$619+47=666$
$386+90=376$,$386+90=476$
$234+80=214$,$234+80=314$
$80+662=642$,$80+662=742$
$63+547=600$,$63+547=610$
$62+644=606$,$62+644=706$
$61+440=401$,$61+440=501$
$87+706=794$,$87+706=793$
$93+833=826$,$93+833=926$
$230+93=223$,$230+93=323$
$418+84=402$,$418+84=502$
$958+17=976$,$958+17=975$
$261+58=329$,$261+58=319$
$91+710=701$,$91+710=801$
$95+764=869$,$95+764=859$
$50+209=269$,$50+209=259$
$97+632=739$,$97+632=729$
$674+84=757$,$674+84=758$
$490+97=577$,$490+97=587$
$90+729=719$,$90+729=819$
$354+93=347$,$354+93=447$
$255+80=235$,$255+80=335$
$102+38=130$,$102+38=140$
$232+62=295$,$232+62=294$
$528+97=626$,$528+97=625$
$51+212=264$,$51+212=263$
$391+80=371$,$391+80=471$
$11+790=701$,$11+790=801$
$904+92=1096,$904+92=996$
$35+251=287$,$35+251=286$
$66+483=449$,$66+483=549$
$275+75=359$,$275+75=350$
$13+216=228$,$13+216=229$
$84+646=720$,$84+646=730$
$553+48=501$,$553+48=601$
$493+94=577$,$493+94=587$
$59+629=698$,$59+629=688$
$244+81=225$,$244+81=325$
$97+122=229$,$97+122=219$
$164+90=164$,$164+90=254$
$23+450=474$,$23+450=473$
$31+409=430$,$31+409=440$
$95+271=367$,$95+271=366$
$207+28=225$,$207+28=235$
$69+227=396$,$69+227=296$
$632+77=719$,$632+77=709$
$353+96=349$,$353+96=449$
$43+230=274$,$43+230=273$
$42+361=404$,$42+361=403$
$74+827=801$,$74+827=901$
$91+109=1000,$91+109=200$
$70+126=296$,$70+126=196$
$856+64=910$,$856+64=920$
$241+90=231$,$241+90=331$
$349+37=387$,$349+37=386$
$676+22=798$,$676+22=698$
$629+66=696$,$629+66=695$
$97+706=804$,$97+706=803$
$759+57=817$,$759+57=816$
$68+151=229$,$68+151=219$
$429+41=460$,$429+41=470$
$39+141=170$,$39+141=180$
$16+886=802$,$16+886=902$
$29+274=304$,$29+274=303$
$504+39=544$,$504+39=543$
$342+95=337$,$342+95=437$
$189+31=210$,$189+31=220$
$260+91=251$,$260+91=351$
$176+21=297$,$176+21=197$
$62+341=404$,$62+341=403$
$180+95=265$,$180+95=275$
$30+510=530$,$30+510=540$
$834+44=877$,$834+44=878$
$770+79=859$,$770+79=849$
$35+163=298$,$35+163=198$
$733+64=796$,$733+64=797$
$418+82=400$,$418+82=500$
$61+185=256$,$61+185=246$
$95+704=709$,$95+704=799$
$223+93=326$,$223+93=316$
$66+127=293$,$66+127=193$
$604+74=677$,$604+74=678$
$50+143=194$,$50+143=193$
$351+92=343$,$351+92=443$
$898+99=907$,$898+99=997$
$779+18=798$,$779+18=797$
$64+572=536$,$64+572=636$
$47+553=500$,$47+553=600$
$83+842=825$,$83+842=925$
$343+40=373$,$343+40=383$
$35+505=530$,$35+505=540$
$719+48=768$,$719+48=767$
$446+54=400$,$446+54=500$
$61+131=193$,$61+131=192$
$733+74=806$,$733+74=807$
$36+114=140$,$36+114=150$
$777+22=899$,$777+22=799$
$51+553=504$,$51+553=604$
$467+37=404$,$467+37=504$
$17+322=330$,$17+322=339$
$98+561=669$,$98+561=659$
$658+76=735$,$658+76=734$
$880+90=960$,$880+90=970$
$64+564=528$,$64+564=628$
$16+885=801$,$16+885=901$
$75+120=295$,$75+120=195$
$827+68=805$,$827+68=895$
$55+191=247$,$55+191=246$
$694+93=777$,$694+93=787$
$97+627=725$,$97+627=724$
$772+47=829$,$772+47=819$
$35+473=408$,$35+473=508$
$760+89=859$,$760+89=849$
$21+350=372$,$21+350=371$
$27+512=530$,$27+512=539$
$317+91=308$,$317+91=408$
$426+83=519$,$426+83=509$
$45+825=860$,$45+825=870$
$297+92=399$,$297+92=389$
$94+556=640$,$94+556=650$
$65+664=739$,$65+664=729$
$355+93=348$,$355+93=448$
$227+90=217$,$227+90=317$
$90+861=851$,$90+861=951$
$71+249=310$,$71+249=320$
$31+570=602$,$31+570=601$
$742+67=819$,$742+67=809$
$574+27=501$,$574+27=601$
$90+723=713$,$90+723=813$
$25+492=417$,$25+492=517$
$30+151=171$,$30+151=181$
$124+28=142$,$124+28=152$
$185+97=272$,$185+97=282$
$926+57=993$,$926+57=983$
$659+67=727$,$659+67=726$
$21+100=122$,$21+100=121$
$458+43=401$,$458+43=501$
$627+97=725$,$627+97=724$
$425+35=459$,$425+35=460$
$357+44=301$,$357+44=401$
$619+95=715$,$619+95=714$
$210+89=309$,$210+89=299$
$80+670=650$,$80+670=750$
$839+56=896$,$839+56=895$
$34+469=403$,$34+469=503$
$62+443=405$,$62+443=505$
$837+92=939$,$837+92=929$
$714+93=817$,$714+93=807$
$74+456=520$,$74+456=530$
$220+99=329$,$220+99=319$
$893+95=978$,$893+95=988$
$64+556=610$,$64+556=620$
$910+88=1098,$910+88=998$
$98+621=729$,$98+621=719$
$33+707=730$,$33+707=740$
$298+11=319$,$298+11=309$
$34+896=920$,$34+896=930$
$60+664=624$,$60+664=724$
$817+62=889$,$817+62=879$
$858+67=926$,$858+67=925$
$272+57=339$,$272+57=329$
$333+91=324$,$333+91=424$
$21+152=174$,$21+152=173$
$31+674=605$,$31+674=705$
$380+92=372$,$380+92=472$
$57+662=729$,$57+662=719$
$266+80=246$,$266+80=346$
$568+33=501$,$568+33=601$
$93+446=538$,$93+446=539$
$346+58=304$,$346+58=404$
$62+840=802$,$62+840=902$
$767+57=834$,$767+57=824$
$246+80=226$,$246+80=326$
$13+488=401$,$13+488=501$
$36+494=430$,$36+494=530$
$103+99=102$,$103+99=202$
$257+44=201$,$257+44=301$
$17+181=298$,$17+181=198$
$99+813=812$,$99+813=912$
$728+37=766$,$728+37=765$
$813+93=916$,$813+93=906$
$245+84=228$,$245+84=329$
$884+94=968$,$884+94=978$
$473+28=511$,$473+28=501$
$71+128=299$,$71+128=199$
$92+749=741$,$92+749=841$
$30+473=403$,$30+473=503$
$97+637=735$,$97+637=734$
$728+97=826$,$728+97=825$
$86+210=396$,$86+210=296$
$83+818=801$,$83+818=901$
$160+68=238$,$160+68=228$
$771+58=839$,$771+58=829$
$609+98=607$,$609+98=707$
$354+50=304$,$354+50=404$
$54+453=407$,$54+453=507$
$454+49=403$,$454+49=503$
$873+35=907$,$873+35=908$
$34+376=400$,$34+376=410$
$151+55=207$,$151+55=206$
$64+125=289$,$64+125=189$
$645+24=668$,$645+24=669$
$161+45=207$,$161+45=206$
$38+565=503$,$38+565=603$
$722+97=829$,$722+97=819$
$57+572=639$,$57+572=629$
$725+94=828$,$725+94=819$
$62+891=853$,$62+891=953$
$485+35=510$,$485+35=520$
$91+830=821$,$91+830=921$
$538+27=566$,$538+27=565$
$24+927=950$,$24+927=951$
$536+92=638$,$536+92=628$
$374+91=365$,$374+91=465$
$660+17=678$,$660+17=677$
$187+97=274$,$187+97=284$
$92+478=560$,$92+478=570$
$26+475=401$,$26+475=501$
$242+48=280$,$242+48=290$
$98+103=101$,$98+103=201$
$269+41=300$,$269+41=310$
$110+23=134$,$110+23=133$
$92+658=740$,$92+658=750$
$95+242=338$,$95+242=337$
$73+497=560$,$73+497=570$
$196+12=218$,$196+12=208$
$713+75=787$,$713+75=788$
$14+252=267$,$14+252=266$
$87+632=729$,$87+632=719$
$194+86=270$,$194+86=280$
$664+37=601$,$664+37=701$
$90+619=609$,$90+619=709$
$528+27=556$,$528+27=555$
$40+561=501$,$40+561=601$
$24+405=428$,$24+405=429$
$538+47=586$,$538+47=585$
$115+28=133$,$115+28=143$
$95+225=310$,$95+225=320$
$490+30=510$,$490+30=520$
$91+379=460$,$91+379=470$
$513+93=616$,$513+93=606$
$425+75=490$,$425+75=500$
$44+474=418$,$44+474=518$
$19+362=382$,$19+362=381$
$32+442=475$,$32+442=474$
$32+472=404$,$32+472=504$
$564+39=503$,$564+39=603$
$266+74=330$,$266+74=340$
$829+46=876$,$829+46=875$
$30+420=451$,$30+420=450$
$32+468=400$,$32+468=500$
$62+643=605$,$62+643=705$
$149+31=170$,$149+31=180$
$270+69=349$,$270+69=339$
$44+458=402$,$44+458=502$
$73+123=296$,$73+123=196$
$93+107=190$,$93+107=200$
$64+643=607$,$64+643=707$
$10+109=110$,$10+109=119$
$55+462=417$,$55+462=517$
$320+82=302$,$320+82=402$
$924+74=1097,$924+74=998$
$784+92=866$,$784+92=876$
$47+554=501$,$47+554=601$
$33+867=800$,$33+867=900$
$67+332=499$,$67+332=399$
$161+42=204$,$161+42=203$
$51+698=759$,$51+698=749$
$42+658=600$,$42+658=700$
$535+66=501$,$535+66=601$
$20+940=950$,$20+940=960$
$550+99=659$,$550+99=649$
$144+90=103$,$144+90=234$
$92+148=230$,$92+148=240$
$50+213=264$,$50+213=263$
$736+93=839$,$736+93=829$
$64+574=538$,$64+574=638$
$470+79=559$,$470+79=549$
$513+90=503$,$513+90=603$
$473+42=415$,$473+42=515$
$47+653=600$,$47+653=700$
$389+10=390$,$389+10=399$
$254+81=235$,$254+81=335$
$58+777=836$,$58+777=835$
$986+13=909$,$986+13=999$
$724+94=827$,$724+94=818$
$90+820=810$,$90+820=910$
$21+480=502$,$21+480=501$
$449+42=481$,$449+42=491$
$65+884=959$,$65+884=949$
$77+319=496$,$77+319=396$
$157+62=218$,$157+62=219$
$371+95=366$,$371+95=466$
$55+545=500$,$55+545=600$
$60+113=174$,$60+113=173$
$65+572=537$,$65+572=637$
$349+42=381$,$349+42=391$
$309+93=302$,$309+93=402$
$408+18=416$,$408+18=426$
$22+671=694$,$22+671=693$
$97+596=694$,$97+596=693$
$764+84=847$,$764+84=848$
$834+67=801$,$834+67=901$
$22+530=553$,$22+530=552$
$55+894=959$,$55+894=949$
$150+35=186$,$150+35=185$
$116+79=295$,$116+79=195$
$77+532=619$,$77+532=609$
$162+77=249$,$162+77=239$
$410+95=405$,$410+95=505$
$14+136=140$,$14+136=150$
$73+677=740$,$73+677=750$
$42+511=554$,$42+511=553$
$82+841=823$,$82+841=923$
$775+85=869$,$775+85=860$
$65+184=259$,$65+184=249$
$340+95=335$,$340+95=435$
$93+841=834$,$93+841=934$
$94+426=510$,$94+426=520$
$40+940=970$,$40+940=980$
$354+91=345$,$354+91=445$
$512+97=619$,$512+97=609$
$11+910=922$,$11+910=921$
$21+212=234$,$21+212=233$
$341+91=332$,$341+91=432$
$54+593=547$,$54+593=647$
$24+425=448$,$24+425=449$
$90+849=839$,$90+849=939$
$436+65=401$,$436+65=501$
$345+80=325$,$345+80=425$
$14+696=700$,$14+696=710$
$40+562=502$,$40+562=602$
$35+424=359$,$35+424=459$
$402+38=441$,$402+38=440$
$464+25=499$,$464+25=489$
$33+494=427$,$33+494=527$
$25+173=298$,$25+173=198$
$222+77=309$,$222+77=299$
$351+12=364$,$351+12=363$
$86+209=395$,$86+209=295$
$754+74=827$,$754+74=828$
$335+80=315$,$335+80=415$
$83+497=570$,$83+497=580$
$39+941=970$,$39+941=980$
$545+44=588$,$545+44=589$
$60+138=298$,$60+138=198$
$14+132=136$,$14+132=146$
$35+472=407$,$35+472=507$
$939+37=977$,$939+37=976$
$42+464=406$,$42+464=506$
$40+665=605$,$40+665=705$
$246+83=328$,$246+83=329$
$61+639=600$,$61+639=700$
$34+187=220$,$34+187=221$
$360+39=409$,$360+39=399$
$387+12=409$,$387+12=399$
$52+751=703$,$52+751=803$
$43+861=804$,$43+861=904$
$21+949=960$,$21+949=970$
$85+152=238$,$85+152=237$
$150+93=244$,$150+93=243$
$54+553=507$,$54+553=607$
$84+112=296$,$84+112=196$
$154+36=180$,$154+36=190$
$455+49=404$,$455+49=504$
$80+661=641$,$80+661=741$
$281+18=399$,$281+18=299$
$93+716=708$,$93+716=809$
$32+332=365$,$32+332=364$
$183+92=265$,$183+92=275$
$314+86=300$,$314+86=400$
$190+33=224$,$190+33=223$
$277+21=398$,$277+21=298$
$916+83=1099,$916+83=999$
$40+582=522$,$40+582=622$
$49+931=970$,$49+931=980$
$729+47=777$,$729+47=776$
$909+80=999$,$909+80=989$
$533+40=563$,$533+40=573$
$31+940=961$,$31+940=971$
$658+75=734$,$658+75=733$
$839+41=870$,$839+41=880$
$366+98=364$,$366+98=464$
$127+72=299$,$127+72=199$
$814+93=917$,$814+93=907$
$740+69=819$,$740+69=809$
$20+739=750$,$20+739=759$
$829+86=916$,$829+86=915$
$507+96=593$,$507+96=603$
$805+95=890$,$805+95=900$
$20+883=803$,$20+883=903$
$99+712=711$,$99+712=811$
$638+36=675$,$638+36=674$
$192+96=278$,$192+96=288$
$23+240=264$,$23+240=263$
$62+451=514$,$62+451=513$
$92+763=755$,$92+763=855$
$97+232=320$,$97+232=329$
$73+267=330$,$73+267=340$
$940+41=971$,$940+41=981$
$185+96=271$,$185+96=281$
$95+314=419$,$95+314=409$
$16+386=302$,$16+386=402$
$650+49=799$,$650+49=699$
$92+825=817$,$92+825=917$
$11+689=600$,$11+689=700$
$310+79=399$,$310+79=389$
$42+532=575$,$42+532=574$
$83+844=827$,$83+844=927$
$34+277=310$,$34+277=311$
$25+115=130$,$25+115=140$
$367+96=363$,$367+96=463$
$832+68=800$,$832+68=900$
$160+43=204$,$160+43=203$
$344+91=335$,$344+91=435$
$926+68=904$,$926+68=994$
$64+295=369$,$64+295=359$
$42+471=514$,$42+471=513$
$177+19=296$,$177+19=196$
$25+526=550$,$25+526=551$
$20+669=680$,$20+669=689$
$14+141=156$,$14+141=155$
$903+16=918$,$903+16=919$
$41+121=163$,$41+121=162$
$21+943=954$,$21+943=964$
$32+351=384$,$32+351=383$
$538+62=500$,$538+62=600$
$672+67=749$,$672+67=739$
$519+82=501$,$519+82=601$
$72+308=370$,$72+308=380$
$90+719=709$,$90+719=809$
$241+91=232$,$241+91=332$
$27+271=398$,$27+271=298$
$32+473=405$,$32+473=505$
$321+90=311$,$321+90=411$
$32+240=273$,$32+240=272$
$649+18=668$,$649+18=667$
$562+37=509$,$562+37=599$
$410+90=400$,$410+90=500$
$414+66=470$,$414+66=480$
$760+59=829$,$760+59=819$
$97+887=985$,$97+887=984$
$815+94=919$,$815+94=909$
$533+67=500$,$533+67=600$
$587+93=670$,$587+93=680$
$781+96=867$,$781+96=877$
$251+42=294$,$251+42=293$
$41+242=284$,$41+242=283$
$91+359=440$,$91+359=450$
$34+403=337$,$34+403=437$
$80+826=806$,$80+826=906$
$479+91=560$,$479+91=570$
$128+37=166$,$128+37=165$
$565+40=505$,$565+40=605$
$590+95=675$,$590+95=685$
$348+52=300$,$348+52=400$
$75+473=448$,$75+473=548$
$33+277=300$,$33+277=310$
$48+453=401$,$48+453=501$
$77+322=409$,$77+322=399$
$32+771=703$,$32+771=803$
$52+649=601$,$52+649=701$
$929+31=950$,$929+31=960$
$37+792=839$,$37+792=829$
$20+683=603$,$20+683=703$
$182+88=260$,$182+88=270$
$71+863=834$,$71+863=934$
$103+29=133$,$103+29=132$
$915+35=940$,$915+35=950$
$111+42=144$,$111+42=153$
$43+562=505$,$43+562=605$
$161+44=206$,$161+44=205$
$50+103=154$,$50+103=153$
$782+16=898$,$782+16=798$
$265+37=202$,$265+37=302$
$902+91=1093,$902+91=993$
$335+94=328$,$335+94=429$
$31+240=262$,$31+240=271$
$716+68=794$,$716+68=784$
$367+35=302$,$367+35=402$
$117+21=139$,$117+21=138$
$104+18=120$,$104+18=122$
$11+190=202$,$11+190=201$
$111+52=164$,$111+52=163$
$509+98=507$,$509+98=607$
$288+96=374$,$288+96=384$
$240+40=270$,$240+40=280$
$90+130=210$,$90+130=220$
$476+26=402$,$476+26=502$
$487+98=575$,$487+98=585$
$713+74=786$,$713+74=787$
$360+99=369$,$360+99=459$
$25+375=300$,$25+375=400$
$513+96=619$,$513+96=609$
$730+37=768$,$730+37=767$
$45+201=247$,$45+201=246$
$82+863=845$,$82+863=945$
$523+35=557$,$523+35=558$
$424+35=458$,$424+35=459$
$739+87=827$,$739+87=826$
$97+702=709$,$97+702=799$
$786+13=809$,$786+13=799$
$930+10=930$,$930+10=940$
$186+23=219$,$186+23=209$
$358+91=349$,$358+91=449$
$965+24=999$,$965+24=989$
$854+46=800$,$854+46=900$
$294+15=319$,$294+15=309$
$20+179=299$,$20+179=199$
$122+38=150$,$122+38=160$
$457+46=403$,$457+46=503$
$446+83=539$,$446+83=529$
$374+81=355$,$374+81=455$
$24+887=910$,$24+887=911$
$49+753=702$,$49+753=802$
$859+17=877$,$859+17=876$
$286+99=375$,$286+99=385$
$43+252=296$,$43+252=295$
$139+77=217$,$139+77=216$
$65+104=179$,$65+104=169$
$64+894=858$,$64+894=958$
$24+596=619$,$24+596=620$
$508+98=506$,$508+98=606$
$449+51=400$,$449+51=500$
$424+78=402$,$424+78=502$
$54+715=779$,$54+715=769$
$77+542=629$,$77+542=619$
$665+14=678$,$665+14=679$
$76+619=795$,$76+619=695$
$46+583=529$,$46+583=629$
$31+310=342$,$31+310=341$
$45+484=429$,$45+484=529$
$252+81=233$,$252+81=333$
$430+89=529$,$430+89=519$
$230+47=278$,$230+47=277$
$21+380=402$,$21+380=401$
$128+68=106$,$128+68=196$
$13+316=328$,$13+316=329$
$24+277=300$,$24+277=301$
$364+40=304$,$364+40=404$
$252+87=349$,$252+87=339$
$24+215=238$,$24+215=239$
$78+151=239$,$78+151=229$
$464+52=416$,$464+52=516$
$94+535=628$,$94+535=629$
$34+583=517$,$34+583=617$
$972+26=1098,$972+26=998$
$744+35=778$,$744+35=779$
$206+95=201$,$206+95=301$
$821+68=899$,$821+68=889$
$32+352=385$,$32+352=384$
$784+74=857$,$784+74=858$
$246+90=236$,$246+90=336$
$637+96=734$,$637+96=733$
$432+39=461$,$432+39=471$
$368+21=399$,$368+21=389$
$365+41=306$,$365+41=406$
$697+96=794$,$697+96=793$
$68+331=499$,$68+331=399$
$414+92=406$,$414+92=506$
$594+70=564$,$594+70=664$
$36+470=406$,$36+470=506$
$61+664=625$,$61+664=725$
$21+421=443$,$21+421=442$
$114+29=144$,$114+29=143$
$429+71=400$,$429+71=500$
$792+95=877$,$792+95=887$
$92+724=716$,$92+724=816$
$333+90=323$,$333+90=423$
$416+85=491$,$416+85=501$
$216+90=206$,$216+90=306$
$464+42=406$,$464+42=506$
$25+436=460$,$25+436=461$
$357+91=348$,$357+91=448$
$20+331=352$,$20+331=351$
$113+47=159$,$113+47=160$
$160+69=239$,$160+69=229$
$313+88=301$,$313+88=401$
$765+84=848$,$765+84=849$
$191+98=279$,$191+98=289$
$709+91=700$,$709+91=800$
$60+671=631$,$60+671=731$
$813+85=897$,$813+85=898$
$55+593=548$,$55+593=648$
$14+525=538$,$14+525=539$
$13+127=130$,$13+127=140$
$235+74=308$,$235+74=309$
$109+42=141$,$109+42=151$
$306+95=391$,$306+95=401$
$91+728=719$,$91+728=819$
$270+18=278$,$270+18=288$
$831+39=860$,$831+39=870$
$82+878=950$,$82+878=960$
$43+757=700$,$43+757=800$
$309+19=329$,$309+19=328$
$339+61=300$,$339+61=400$
$615+25=649$,$615+25=640$
$247+92=249$,$247+92=339$
$53+548=501$,$53+548=601$
$351+93=344$,$351+93=444$
$443+59=402$,$443+59=502$
$78+621=799$,$78+621=699$
$108+80=198$,$108+80=188$
$548+97=646$,$548+97=645$
$182+96=268$,$182+96=278$
$343+90=333$,$343+90=433$
$524+85=619$,$524+85=609$
$254+91=245$,$254+91=345$
$78+218=396$,$78+218=296$
$911+85=1096,$911+85=996$
$408+97=405$,$408+97=505$
$49+249=398$,$49+249=298$
$941+40=971$,$941+40=981$
$41+661=602$,$41+661=702$
$14+120=135$,$14+120=134$
$466+36=402$,$466+36=502$
$353+76=439$,$353+76=429$
$363+93=356$,$363+93=456$
$709+97=706$,$709+97=806$
$119+10=130$,$119+10=129$
$32+143=165$,$32+143=175$
$328+92=320$,$328+92=420$
$52+552=504$,$52+552=604$
$723+64=786$,$723+64=787$
$73+667=730$,$73+667=740$
$474+30=404$,$474+30=504$
$20+170=199$,$20+170=190$
$592+95=677$,$592+95=687$
$364+92=356$,$364+92=456$
$35+482=417$,$35+482=517$
$861+48=919$,$861+48=909$
$46+924=960$,$46+924=970$
$85+251=337$,$85+251=336$
$50+681=631$,$50+681=731$
