62981/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.0, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 5000, 'eval_interval': 100, 'min_lr': 5e-05, 'max_lr': 0.0005, 'warmup_iters': 150, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 1, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'plain_addition_dollar_signs_false_1_resampled'}
823+178=901,823+178=1001
207+991=1188,207+991=1198
326+674=900,326+674=1000
794+891=1675,794+891=1685
971+931=1802,971+931=1902
380+680=1050,380+680=1060
422+778=1100,422+778=1200
741+259=900,741+259=1000
382+826=1108,382+826=1208
388+616=904,388+616=1004
148+854=902,148+854=1002
858+144=902,858+144=1002
692+991=1673,692+991=1683
980+122=1002,980+122=1102
810+890=1600,810+890=1700
654+445=1199,654+445=1099
994+681=1665,994+681=1675
237+764=901,237+764=1001
486+700=1176,486+700=1186
972+736=1608,972+736=1708
586+415=901,586+415=1001
600+690=1280,600+690=1290
637+364=901,637+364=1001
732+269=901,732+269=1001
927+877=1704,927+877=1804
911+789=1600,911+789=1700
171+830=901,171+830=1001
683+891=1564,683+891=1574
110+891=901,110+891=1001
817+986=1703,817+986=1803
734+970=1604,734+970=1704
532+470=902,532+470=1002
495+781=1266,495+781=1276
801+591=1382,801+591=1392
606+396=902,606+396=1002
785+216=901,785+216=1001
509+891=1490,509+891=1400
900+500=1490,900+500=1400
679+401=1070,679+401=1080
482+825=1207,482+825=1307
869+201=1060,869+201=1070
210+791=901,210+791=1001
805+895=1600,805+895=1700
584+781=1355,584+781=1365
700+480=1170,700+480=1180
889+411=1290,889+411=1300
814+987=1701,814+987=1801
188+818=906,188+818=1006
800+981=1771,800+981=1781
484+891=1365,484+891=1375
755+248=903,755+248=1003
723+680=1303,723+680=1403
700+690=1380,700+690=1390
609+391=990,609+391=1000
205+795=900,205+795=1000
490+690=1170,490+690=1180
886+118=904,886+118=1004
338+664=902,338+664=1002
988+819=1707,988+819=1807
526+476=902,526+476=1002
808+381=1179,808+381=1189
739+761=1400,739+761=1500
830+870=1600,830+870=1700
417+585=902,417+585=1002
392+908=1200,392+908=1300
921+879=1700,921+879=1800
592+816=1308,592+816=1408
558+533=1191,558+533=1091
492+715=1107,492+715=1207
922+485=1307,922+485=1407
991+816=1707,991+816=1807
295+710=905,295+710=1005
783+900=1673,783+900=1683
834+169=903,834+169=1003
279+821=1000,279+821=1100
170+836=906,170+836=1006
906+291=1187,906+291=1197
109+891=990,109+891=1000
400+681=1071,400+681=1081
939+269=1108,939+269=1208
842+765=1507,842+765=1607
307+881=1178,307+881=1188
832+371=1103,832+371=1203
609+398=907,609+398=1007
887+121=908,887+121=1008
806+197=903,806+197=1003
974+932=1806,974+932=1906
998+191=1179,998+191=1189
584+901=1475,584+901=1485
388+818=1106,388+818=1206
784+401=1175,784+401=1185
902+804=1606,902+804=1706
391+815=1106,391+815=1206
843+916=1769,843+916=1759
993+715=1608,993+715=1708
214+788=902,214+788=1002
845+155=900,845+155=1000
891+910=1701,891+910=1801
587+800=1377,587+800=1387
909+271=1170,909+271=1180
165+839=904,165+839=1004
987+921=1808,987+921=1908
218+785=903,218+785=1003
590+780=1360,590+780=1370
992+110=1002,992+110=1102
354+995=1359,354+995=1349
931+369=1200,931+369=1300
491+589=1070,491+589=1080
715+289=904,715+289=1004
294+791=1075,294+791=1085
704+981=1675,704+981=1685
993+414=1307,993+414=1407
986+822=1708,986+822=1808
300+900=1290,300+900=1200
216+788=904,216+788=1004
380+720=1000,380+720=1100
890+114=904,890+114=1004
480+720=1100,480+720=1200
500+570=1060,500+570=1070
869+131=900,869+131=1000
634+368=902,634+368=1002
493+510=903,493+510=1003
201+890=1081,201+890=1091
589+491=1070,589+491=1080
189+816=905,189+816=1005
793+966=1769,793+966=1759
291+791=1072,291+791=1082
990+917=1807,990+917=1907
599+981=1570,599+981=1580
929+176=1005,929+176=1105
385+915=1200,385+915=1300
393+611=904,393+611=1004
484+916=1300,484+916=1400
873+134=907,873+134=1007
807+901=1608,807+901=1708
696+391=1077,696+391=1087
692+391=1073,692+391=1083
492+808=1200,492+808=1300
175+826=901,175+826=1001
656+344=900,656+344=1000
506+499=905,506+499=1005
908+997=1805,908+997=1905
595+891=1476,595+891=1486
209+971=1170,209+971=1180
336+665=901,336+665=1001
781+220=901,781+220=1001
824+983=1707,824+983=1807
863+926=1799,863+926=1789
993+907=1800,993+907=1900
129+872=901,129+872=1001
784+278=1052,784+278=1062
180+826=906,180+826=1006
682+725=1307,682+725=1407
393+814=1107,393+814=1207
581+726=1207,581+726=1307
989+691=1670,989+691=1680
600+990=1580,600+990=1590
484+519=903,484+519=1003
273+727=900,273+727=1000
597+890=1477,597+890=1487
272+729=901,272+729=1001
479+829=1208,479+829=1308
327+675=902,327+675=1002
131+869=900,131+869=1000
626+377=903,626+377=1003
402+905=1207,402+905=1307
949+951=1800,949+951=1900
612+393=905,612+393=1005
575+725=1200,575+725=1300
491+909=1300,491+909=1400
396+609=905,396+609=1005
980+800=1770,980+800=1780
280+900=1170,280+900=1180
479+801=1270,479+801=1280
971+429=1300,971+429=1400
910+790=1600,910+790=1700
172+833=905,172+833=1005
904+796=1600,904+796=1700
542+458=900,542+458=1000
870+135=905,870+135=1005
384+620=904,384+620=1004
804+198=902,804+198=1002
186+818=904,186+818=1004
522+480=902,522+480=1002
317+685=902,317+685=1002
857+147=904,857+147=1004
983+423=1306,983+423=1406
881+426=1207,881+426=1307
481+822=1203,481+822=1303
586+900=1476,586+900=1486
983+200=1173,983+200=1183
119+881=990,119+881=1000
400+660=1050,400+660=1060
686+700=1376,686+700=1386
619+386=905,619+386=1005
326+677=903,326+677=1003
621+379=900,621+379=1000
387+613=900,387+613=1000
621+384=905,621+384=1005
773+229=902,773+229=1002
485+723=1108,485+723=1208
723+279=902,723+279=1002
899+681=1570,899+681=1580
766+234=900,766+234=1000
816+184=900,816+184=1000
890+270=1150,890+270=1160
723+936=1669,723+936=1659
993+915=1808,993+915=1908
981+226=1107,981+226=1207
903+800=1603,903+800=1703
990+911=1801,990+911=1901
653+428=1091,653+428=1081
908+994=1802,908+994=1902
299+781=1070,299+781=1080
289+713=902,289+713=1002
987+820=1707,987+820=1807
560+951=1521,560+951=1511
709+581=1280,709+581=1290
914+186=1000,914+186=1100
195+991=1176,195+991=1186
983+325=1208,983+325=1308
890+890=1770,890+890=1780
884+581=1455,884+581=1465
975+291=1256,975+291=1266
309+871=1170,309+871=1180
858+145=903,858+145=1003
817+189=906,817+189=1006
924+279=1103,924+279=1203
684+801=1475,684+801=1485
500+891=1381,500+891=1391
629+771=1300,629+771=1400
526+474=900,526+474=1000
627+377=904,627+377=1004
376+624=900,376+624=1000
838+870=1608,838+870=1708
784+800=1574,784+800=1584
719+381=1090,719+381=1100
877+132=909,877+132=1009
607+398=905,607+398=1005
876+130=906,876+130=1006
933+956=1899,933+956=1889
873+127=900,873+127=1000
906+798=1604,906+798=1704
632+375=907,632+375=1007
935+273=1108,935+273=1208
659+433=1192,659+433=1092
833+168=901,833+168=1001
803+998=1701,803+998=1801
197+805=902,197+805=1002
982+923=1805,982+923=1905
706+881=1577,706+881=1587
793+991=1774,793+991=1784
901+299=1100,901+299=1200
584+801=1375,584+801=1385
883+125=908,883+125=1008
865+136=901,865+136=1001
320+684=904,320+684=1004
187+818=905,187+818=1005
196+890=1076,196+890=1086
854+805=1669,854+805=1659
667+334=901,667+334=1001
592+814=1306,592+814=1406
815+188=903,815+188=1003
290+800=1080,290+800=1090
168+838=906,168+838=1006
985+791=1766,985+791=1776
487+820=1207,487+820=1307
806+391=1187,806+391=1197
815+988=1703,815+988=1803
270+730=900,270+730=1000
996+191=1177,996+191=1187
702+998=1600,702+998=1700
782+718=1400,782+718=1500
582+725=1207,582+725=1307
184+822=906,184+822=1006
922+980=1802,922+980=1902
195+808=903,195+808=1003
499+509=908,499+509=1008
828+379=1107,828+379=1207
395+781=1166,395+781=1176
790+990=1770,790+990=1780
500+870=1360,500+870=1370
895+691=1576,895+691=1586
928+880=1708,928+880=1808
601+581=1172,601+581=1182
487+700=1177,487+700=1187
912+189=1001,912+189=1101
905+796=1601,905+796=1701
491+709=1100,491+709=1200
828+977=1705,828+977=1805
509+494=903,509+494=1003
834+474=1208,834+474=1308
801+901=1602,801+901=1702
988+912=1800,988+912=1900
309+694=903,309+694=1003
482+918=1300,482+918=1400
693+966=1669,693+966=1659
176+827=903,176+827=1003
995+813=1708,995+813=1808
700+381=1071,700+381=1081
981+419=1300,981+419=1400
395+605=900,395+605=1000
991+791=1772,991+791=1782
300+760=1050,300+760=1060
152+947=1199,152+947=1099
880+820=1600,880+820=1700
823+980=1703,823+980=1803
392+815=1107,392+815=1207
994+491=1475,994+491=1485
990+417=1307,990+417=1407
595+881=1466,595+881=1476
435+566=901,435+566=1001
594+790=1374,594+790=1384
831+876=1607,831+876=1707
668+423=1191,668+423=1091
632+368=900,632+368=1000
893+781=1664,893+781=1674
589+818=1307,589+818=1407
213+791=904,213+791=1004
719+287=906,719+287=1006
189+871=1050,189+871=1060
888+212=1000,888+212=1100
920+787=1607,920+787=1707
586+700=1276,586+700=1286
715+785=1400,715+785=1500
487+516=903,487+516=1003
329+671=990,329+671=1000
486+821=1207,486+821=1307
389+881=1260,389+881=1270
933+770=1603,933+770=1703
589+691=1270,589+691=1280
906+897=1703,906+897=1803
617+387=904,617+387=1004
637+365=902,637+365=1002
914+886=1700,914+886=1800
499+505=904,499+505=1004
822+778=1500,822+778=1600
699+391=1080,699+391=1090
631+378=909,631+378=1009
866+134=900,866+134=1000
319+981=1390,319+981=1300
590+510=1090,590+510=1100
435+565=900,435+565=1000
908+797=1605,908+797=1705
772+228=900,772+228=1000
360+640=900,360+640=1000
724+277=901,724+277=1001
719+283=902,719+283=1002
290+714=904,290+714=1004
327+674=901,327+674=1001
933+873=1706,933+873=1806
882+122=904,882+122=1004
971+936=1807,971+936=1907
310+690=900,310+690=1000
205+799=904,205+799=1004
793+891=1674,793+891=1684
804+696=1400,804+696=1500
835+166=901,835+166=1001
803+997=1700,803+997=1800
105+895=900,105+895=1000
989+719=1608,989+719=1708
118+884=902,118+884=1002
785+391=1166,785+391=1176
974+833=1707,974+833=1807
628+373=901,628+373=1001
558+534=1192,558+534=1092
220+783=903,220+783=1003
505+496=901,505+496=1001
440+561=901,440+561=1001
393+807=1100,393+807=1200
901+907=1708,901+907=1808
731+274=905,731+274=1005
390+914=1204,390+914=1304
991+809=1700,991+809=1800
780+225=905,780+225=1005
877+127=904,877+127=1004
839+961=1700,839+961=1800
885+922=1707,885+922=1807
147+853=900,147+853=1000
528+473=901,528+473=1001
430+573=903,430+573=1003
765+240=1015,765+240=1005
380+700=1070,380+700=1080
168+834=902,168+834=1002
885+124=909,885+124=1009
721+379=1000,721+379=1100
380+622=902,380+622=1002
894+390=1274,894+390=1284
312+788=1000,312+788=1100
821+386=1107,821+386=1207
789+791=1570,789+791=1580
257+743=900,257+743=1000
574+426=900,574+426=1000
209+881=1080,209+881=1090
689+591=1270,689+591=1280
299+709=908,299+709=1008
964+495=1469,964+495=1459
863+142=905,863+142=1005
185+891=1066,185+891=1076
700+870=1560,700+870=1570
395+610=905,395+610=1005
870+136=906,870+136=1006
984+702=1676,984+702=1686
719+981=1690,719+981=1700
803+999=1702,803+999=1802
248+752=900,248+752=1000
822+978=1700,822+978=1800
275+727=902,275+727=1002
795+781=1566,795+781=1576
861+142=903,861+142=1003
388+819=1107,388+819=1207
295+708=903,295+708=1003
594+490=1074,594+490=1084
194+808=902,194+808=1002
484+516=900,484+516=1000
404+598=902,404+598=1002
914+586=1400,914+586=1500
832+876=1608,832+876=1708
499+881=1370,499+881=1380
875+291=1156,875+291=1166
891+316=1107,891+316=1207
524+477=901,524+477=1001
965+912=1777,965+912=1877
994+806=1700,994+806=1800
982+324=1206,982+324=1306
820+480=1200,820+480=1300
830+834=1663,830+834=1664
896+991=1877,896+991=1887
993+681=1664,993+681=1674
868+132=990,868+132=1000
430+770=1100,430+770=1200
313+488=701,313+488=801
639+321=950,639+321=960
480+125=505,480+125=605
465+494=969,465+494=959
600+293=883,600+293=893
137+411=448,137+411=548
149+469=617,149+469=618
295+509=704,295+509=804
147+353=400,147+353=500
672+228=800,672+228=900
194+408=502,194+408=602
200+544=734,200+544=744
665+135=700,665+135=800
114+391=405,114+391=505
189+314=403,189+314=503
507+195=602,507+195=702
159+143=202,159+143=302
705+198=803,705+198=903
192+188=370,192+188=380
180+620=700,180+620=800
500+384=874,500+384=884
409+481=880,409+481=890
190+316=406,190+316=506
448+352=700,448+352=800
312+495=707,312+495=807
120+288=308,120+288=408
387+413=790,387+413=800
579+221=700,579+221=800
491+349=830,491+349=840
759+144=803,759+144=903
274+326=500,274+326=600
170+331=401,170+331=501
416+389=705,416+389=805
177+225=302,177+225=402
114+390=404,114+390=504
200+590=780,200+590=790
394+236=620,394+236=630
413+488=801,413+488=901
688+114=702,688+114=802
299+451=740,299+451=750
348+572=910,348+572=920
379+431=800,379+431=810
205+238=433,205+238=443
163+238=301,163+238=401
388+590=977,388+590=978
161+739=800,161+739=900
400+530=920,400+530=930
398+112=500,398+112=510
109+181=280,109+181=290
100+703=893,100+703=803
162+139=201,162+139=301
396+334=720,396+334=730
590+190=770,590+190=780
433+274=607,433+274=707
768+133=801,768+133=901
342+190=432,342+190=532
696+291=977,696+291=987
559+298=757,559+298=857
320+283=503,320+283=603
193+310=403,193+310=503
109+494=503,109+494=603
149+153=202,149+153=302
778+152=920,778+152=930
700+188=878,700+188=888
131+273=304,131+273=404
422+178=500,422+178=600
106+597=603,106+597=703
126+379=405,126+379=505
200+535=725,200+535=735
285+518=703,285+518=803
239+562=701,239+562=801
406+194=500,406+194=600
500+135=625,500+135=635
200+100=390,200+100=300
479+471=940,479+471=950
748+153=801,748+153=901
677+131=708,677+131=808
539+171=700,539+171=710
319+631=940,319+631=950
100+744=834,100+744=844
298+332=620,298+332=630
327+278=505,327+278=605
127+380=407,127+380=507
289+231=510,289+231=520
379+490=868,379+490=869
463+337=700,463+337=800
174+526=600,174+526=700
590+216=706,590+216=806
156+645=701,156+645=801
169+349=517,169+349=518
534+268=702,534+268=802
285+291=466,285+291=576
669+138=707,669+138=807
180+521=601,180+521=701
291+599=880,291+599=890
187+416=503,187+416=603
301+336=627,301+336=637
793+112=805,793+112=905
288+590=877,288+590=878
379+521=890,379+521=900
382+218=500,382+218=600
118+685=703,118+685=803
293+147=430,293+147=440
647+258=805,647+258=905
509+138=637,509+138=647
188+113=201,188+113=301
512+128=630,512+128=640
289+512=701,289+512=801
410+491=801,410+491=901
298+280=477,298+280=578
415+290=605,415+290=705
181+379=460,181+379=560
332+169=401,332+169=501
362+187=559,362+187=549
708+182=880,708+182=890
412+438=840,412+438=850
342+362=604,342+362=704
280+320=500,280+320=600
239+611=840,239+611=850
490+213=603,490+213=703
379+425=704,379+425=804
106+295=301,106+295=401
400+294=684,400+294=694
348+253=501,348+253=601
208+139=337,208+139=347
315+290=505,315+290=605
605+296=801,605+296=901
199+661=850,199+661=860
108+442=540,108+442=550
111+239=340,111+239=350
198+305=403,198+305=503
323+479=702,323+479=802
191+192=373,191+192=383
703+177=870,703+177=880
298+404=602,298+404=702
188+513=601,188+513=701
114+399=413,114+399=513
221+381=502,221+381=602
506+294=700,506+294=800
330+571=801,330+571=901
249+621=860,249+621=870
397+123=510,397+123=520
252+747=109,252+747=999
343+191=434,343+191=534
323+380=603,323+380=703
589+251=830,589+251=840
689+201=880,689+201=890
618+132=740,618+132=750
606+191=787,606+191=797
386+215=501,386+215=601
217+483=600,217+483=700
196+608=704,196+608=804
307+291=588,307+291=598
509+141=640,509+141=650
306+195=401,306+195=501
197+707=804,197+707=904
175+126=201,175+126=301
650+150=700,650+150=800
473+330=703,473+330=803
299+181=470,299+181=480
635+268=803,635+268=903
631+269=800,631+269=900
424+278=602,424+278=702
346+157=403,346+157=503
299+271=560,299+271=570
235+268=403,235+268=503
147+254=301,147+254=401
330+214=543,330+214=544
200+586=776,200+586=786
402+548=940,402+548=950
620+282=802,620+282=902
749+158=807,749+158=907
224+477=601,224+477=701
140+161=201,140+161=301
111+691=702,111+691=802
550+154=604,550+154=704
436+465=801,436+465=901
525+275=700,525+275=800
180+220=300,180+220=400
325+183=408,325+183=508
169+232=301,169+232=401
291+692=973,291+692=983
303+244=537,303+244=547
415+190=505,415+190=605
331+372=603,331+372=703
279+123=302,279+123=402
292+511=703,292+511=803
189+471=650,189+471=660
773+132=805,773+132=905
149+199=347,149+199=348
119+282=301,119+282=401
798+112=810,798+112=910
275+227=402,275+227=502
209+611=810,209+611=820
175+625=700,175+625=800
216+586=702,216+586=802
463+436=999,463+436=899
488+491=978,488+491=979
289+311=590,289+311=600
378+123=401,378+123=501
376+524=800,376+524=900
458+539=109,458+539=997
249+251=400,249+251=500
179+222=301,179+222=401
287+243=520,287+243=530
702+199=801,702+199=901
402+582=974,402+582=984
508+382=880,508+382=890
735+170=805,735+170=905
478+227=605,478+227=705
407+296=603,407+296=703
700+134=824,700+134=834
377+491=867,377+491=868
697+271=967,697+271=968
401+543=934,401+543=944
519+191=700,519+191=710
109+292=301,109+292=401
351+446=897,351+446=797
340+260=500,340+260=600
639+264=803,639+264=903
277+491=767,277+491=768
658+149=707,658+149=807
599+201=790,599+201=800
656+149=705,656+149=805
159+309=467,159+309=468
362+238=500,362+238=600
391+117=408,391+117=508
608+194=702,608+194=802
774+139=813,774+139=913
386+117=403,386+117=503
578+390=967,578+390=968
262+634=996,262+634=896
179+239=417,179+239=418
179+441=610,179+441=620
531+374=805,531+374=905
462+338=700,462+338=800
139+211=340,139+211=350
437+165=502,437+165=602
501+243=734,501+243=744
201+429=620,201+429=630
342+165=407,342+165=507
789+123=812,789+123=912
109+709=817,109+709=818
101+883=974,101+883=984
208+242=440,208+242=450
462+138=500,462+138=600
200+446=636,200+446=646
509+293=702,509+293=802
370+314=683,370+314=684
246+454=600,246+454=700
485+116=501,485+116=601
360+254=613,360+254=614
332+273=505,332+273=605
411+229=630,411+229=640
189+613=702,189+613=802
629+277=806,629+277=906
334+470=704,334+470=804
393+257=640,393+257=650
529+277=706,529+277=806
113+192=205,113+192=305
709+238=937,709+238=947
472+232=604,472+232=704
550+449=109,550+449=999
109+293=302,109+293=402
282+121=303,282+121=403
588+302=880,588+302=890
323+481=704,323+481=804
418+182=500,418+182=600
631+276=807,631+276=907
333+369=602,333+369=702
170+232=302,170+232=402
100+650=740,100+650=750
112+388=400,112+388=500
500+132=622,500+132=632
653+249=802,653+249=902
215+585=700,215+585=800
100+580=670,100+580=680
569+332=801,569+332=901
474+130=504,474+130=604
415+288=603,415+288=703
771+129=800,771+129=900
756+147=803,756+147=903
129+373=402,129+373=502
301+342=633,301+342=643
419+361=770,419+361=780
363+140=403,363+140=503
100+344=434,100+344=444
441+461=802,441+461=902
294+206=400,294+206=500
372+134=406,372+134=506
442+362=704,442+362=804
393+212=505,393+212=605
176+624=700,176+624=800
530+273=703,530+273=803
389+331=710,389+331=720
327+477=704,327+477=804
798+103=801,798+103=901
189+661=840,189+661=850
175+725=800,175+725=900
399+111=410,399+111=510
200+238=428,200+238=438
279+661=930,279+661=940
588+180=767,588+180=768
655+246=801,655+246=901
524+279=703,524+279=803
393+114=407,393+114=507
610+230=830,610+230=840
300+244=534,300+244=544
179+551=720,179+551=730
283+518=701,283+518=801
393+347=730,393+347=740
328+172=400,328+172=500
308+272=570,308+272=580
518+287=705,518+287=805
295+135=420,295+135=430
800+170=960,800+170=970
777+129=806,777+129=906
768+132=800,768+132=900
390+417=707,390+417=807
712+193=805,712+193=905
301+581=872,301+581=882
238+263=401,238+263=501
320+285=505,320+285=605
297+210=407,297+210=507
170+480=550,170+480=650
207+191=388,207+191=398
385+195=480,385+195=580
335+268=503,335+268=603
304+138=432,304+138=442
503+199=602,503+199=702
261+535=896,261+535=796
311+492=703,311+492=803
289+490=778,289+490=779
129+171=200,129+171=300
200+487=677,200+487=687
277+591=867,277+591=868
377+523=800,377+523=900
707+193=800,707+193=900
258+541=899,258+541=799
114+191=215,114+191=305
341+260=501,341+260=601
522+184=606,522+184=706
343+158=401,343+158=501
336+366=602,336+366=702
497+105=502,497+105=602
195+191=376,195+191=386
478+328=706,478+328=806
426+377=703,426+377=803
789+141=920,789+141=930
707+123=820,707+123=830
183+217=300,183+217=400
365+594=969,365+594=959
427+275=602,427+275=702
213+189=302,213+189=402
584+217=701,584+217=801
400+237=627,400+237=637
151+198=359,151+198=349
288+513=701,288+513=801
699+141=830,699+141=840
207+493=600,207+493=700
771+130=801,771+130=901
322+482=704,322+482=804
309+409=717,309+409=718
307+137=434,307+137=444
196+606=702,196+606=802
614+289=803,614+289=903
489+301=780,489+301=790
322+481=703,322+481=803
298+102=390,298+102=400
378+128=406,378+128=506
442+365=707,442+365=807
234+366=500,234+366=600
286+116=302,286+116=402
488+322=800,488+322=810
697+200=997,697+200=897
221+679=800,221+679=900
178+622=700,178+622=800
342+358=600,342+358=700
316+488=704,316+488=804
304+298=502,304+298=602
323+280=503,323+280=603
461+240=601,461+240=701
116+388=404,116+388=504
274+624=998,274+624=898
570+284=754,570+284=854
445+255=600,445+255=700
328+173=401,328+173=501
660+142=702,660+142=802
401+143=534,401+143=544
179+392=471,179+392=571
539+164=603,539+164=703
475+225=600,475+225=700
100+150=240,100+150=250
479+225=604,479+225=704
367+140=407,367+140=507
701+185=876,701+185=886
223+285=408,223+285=508
625+281=806,625+281=906
289+511=790,289+511=800
109+271=370,109+271=380
362+140=402,362+140=502
532+370=802,532+370=902
258+144=302,258+144=402
239+481=710,239+481=720
600+144=734,600+144=744
292+512=704,292+512=804
333+572=805,333+572=905
550+150=600,550+150=700
179+431=600,179+431=610
290+512=702,290+512=802
299+401=690,299+401=700
808+139=937,808+139=947
422+284=606,422+284=706
120+480=500,120+480=600
390+416=706,390+416=806
334+169=403,334+169=503
292+258=540,292+258=550
100+335=425,100+335=435
344+655=109,344+655=999
449+298=647,449+298=747
476+426=802,476+426=902
499+305=704,499+305=804
619+183=702,619+183=802
565+137=602,565+137=702
260+241=401,260+241=501
601+384=975,601+384=985
387+114=401,387+114=501
330+194=523,330+194=524
349+299=548,349+299=648
306+534=830,306+534=840
118+785=803,118+785=903
379+426=705,379+426=805
199+611=800,199+611=810
309+221=520,309+221=530
612+128=730,612+128=740
319+190=409,319+190=509
362+487=859,362+487=849
301+136=427,301+136=437
396+304=600,396+304=700
210+294=404,210+294=504
446+154=500,446+154=600
205+295=400,205+295=500
404+498=802,404+498=902
108+139=237,108+139=247
149+390=439,149+390=539
509+241=740,509+241=750
617+287=804,617+287=904
532+373=805,532+373=905
405+397=702,405+397=802
308+392=690,308+392=700
425+180=505,425+180=605
332+375=607,332+375=707
192+381=473,192+381=573
517+384=801,517+384=901
227+278=405,227+278=505
198+409=507,198+409=607
188+742=920,188+742=930
166+390=456,166+390=556
675+133=708,675+133=808
449+361=800,449+361=810
190+415=505,190+415=605
147+390=437,147+390=537
706+134=830,706+134=840
360+240=500,360+240=600
619+185=704,619+185=804
213+287=400,213+287=500
303+197=400,303+197=500
638+164=702,638+164=802
167+135=202,167+135=302
529+411=930,529+411=940
129+831=950,129+831=960
376+129=405,376+129=505
477+223=690,477+223=700
478+242=710,478+242=720
414+489=803,414+489=903
406+299=605,406+299=705
207+123=320,207+123=330
270+530=700,270+530=800
578+224=702,578+224=802
109+851=950,109+851=960
208+298=406,208+298=506
609+151=750,609+151=760
521+180=601,521+180=701
520+283=703,520+283=803
508+295=703,508+295=803
111+194=205,111+194=305
388+315=603,388+315=703
188+232=410,188+232=420
161+339=400,161+339=500
567+233=700,567+233=800
491+499=980,491+499=990
395+409=704,395+409=804
605+198=703,605+198=803
794+109=803,794+109=903
169+631=790,169+631=800
219+286=405,219+286=505
738+165=803,738+165=903
