68674/75000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.0, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 5000, 'eval_interval': 100, 'min_lr': 5e-05, 'max_lr': 0.0005, 'warmup_iters': 150, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 4, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'reversed_addition_dollar_signs_false_4_resampled'}
67+264=139,67+264=133
43+287=038,43+287=033
16+963=975,16+963=979
46+550=699,46+550=695
34+181=515,34+181=512
75+465=042,75+465=045
27+102=925,27+102=921
48+286=435,48+286=433
21+321=248,21+321=243
96+309=505,96+309=504
73+699=275,73+699=277
40+462=201,40+462=205
83+116=999,83+116=991
43+124=769,43+124=761
72+545=715,72+545=716
48+810=856,48+810=858
79+723=201,79+723=208
36+304=045,36+304=043
86+278=465,86+278=463
22+152=479,22+152=471
79+170=945,79+170=942
27+674=108,27+674=107
91+664=555,91+664=557
46+292=839,46+292=833
30+805=535,30+805=538
71+291=265,71+291=263
20+760=082,20+760=087
35+882=718,35+882=719
54+886=045,54+886=049
24+453=779,24+453=774
67+820=786,67+820=788
81+222=308,81+222=303
83+807=096,83+807=098
99+783=286,99+783=288
99+673=275,99+673=277
19+291=015,19+291=013
57+634=197,57+634=196
18+338=655,18+338=653
55+102=759,55+102=751
86+208=499,86+208=492
95+114=908,95+114=902
86+505=199,86+505=195
46+538=489,46+538=485
96+333=925,96+333=924
69+897=665,69+897=669
34+559=399,34+559=395
24+296=029,24+296=023
36+932=865,36+932=869
33+689=222,33+689=227
64+538=201,64+538=206
19+865=485,19+865=488
23+746=965,23+746=967
11+221=238,11+221=232
51+252=308,51+252=303
85+597=287,85+597=286
53+309=269,53+309=263
30+234=469,30+234=462
49+291=041,49+291=043
22+702=422,22+702=427
28+296=425,28+296=423
310+12=222,310+12=223
46+837=386,46+837=388
42+471=311,42+471=315
37+543=087,37+543=085
61+423=486,61+423=484
22+111=335,22+111=331
43+410=355,43+410=354
76+516=299,76+516=295
20+562=282,20+562=285
16+654=072,16+654=076
12+818=032,12+818=038
98+561=955,98+561=956
11+276=789,11+276=782
13+304=715,13+304=713
26+326=255,26+326=253
25+596=125,25+596=126
65+252=715,65+252=713
30+841=171,30+841=178
89+713=201,89+713=208
20+607=720,20+607=726
88+883=175,88+883=179
12+846=855,12+846=858
50+787=735,50+787=738
40+891=131,40+891=139
36+325=165,36+325=163
77+166=345,77+166=342
26+256=289,26+256=282
57+818=576,57+818=578
71+331=201,71+331=204
14+838=255,14+838=258
75+173=849,75+173=842
95+198=399,95+198=392
53+199=251,53+199=252
85+208=399,85+208=392
49+370=915,49+370=914
77+453=032,77+453=035
35+192=725,35+192=722
67+219=689,67+219=682
20+150=078,20+150=071
27+910=735,27+910=739
93+648=141,93+648=147
62+818=087,62+818=088
63+924=785,63+924=789
36+267=308,36+267=303
92+631=321,92+631=327
92+318=018,92+318=014
20+586=605,20+586=606
81+522=301,81+522=306
35+345=089,35+345=083
31+966=795,31+966=799
79+162=145,79+162=142
91+359=055,91+359=054
32+885=715,32+885=719
11+195=605,11+195=602
51+933=485,51+933=489
97+863=065,97+863=069
37+871=808,37+871=809
79+399=879,79+399=874
10+146=655,10+146=651
23+175=899,23+175=891
73+145=818,73+145=812
65+778=345,65+778=348
95+696=196,95+696=197
16+969=585,16+969=589
45+591=635,45+591=636
99+325=425,99+325=424
22+104=625,22+104=621
81+661=242,81+661=247
61+342=308,61+342=304
68+452=022,68+452=025
59+645=405,59+645=407
21+609=032,21+609=036
32+119=155,32+119=151
48+549=799,48+549=795
50+286=635,50+286=633
64+156=028,64+156=022
35+357=299,35+357=293
36+831=766,36+831=768
78+779=755,78+779=758
97+364=165,97+364=164
44+421=565,44+421=564
85+264=949,85+264=943
25+277=208,25+277=203
11+636=740,11+636=746
60+398=855,60+398=854
57+246=308,57+246=303
37+533=076,37+533=075
44+404=847,44+404=844
83+913=695,83+913=699
45+836=186,45+836=188
36+444=089,36+444=084
63+700=362,63+700=367
98+377=575,98+377=574
42+542=486,42+542=485
24+932=655,24+932=659
42+726=862,42+726=867
32+297=928,32+297=923
35+901=635,35+901=639
30+137=769,30+137=761
78+855=335,78+855=339
66+805=176,66+805=178
18+129=749,18+129=741
98+267=565,98+267=563
12+264=679,12+264=672
85+335=028,85+335=024
50+750=001,50+750=008
50+415=566,50+415=564
82+860=241,82+860=249
36+925=165,36+925=169
36+898=438,36+898=439
28+605=332,28+605=336
35+462=799,35+462=794
19+670=985,19+670=986
90+886=675,90+886=679
59+133=299,59+133=291
19+919=835,19+919=839
92+832=425,92+832=429
27+928=555,27+928=559
11+901=215,11+901=219
39+641=087,39+641=086
55+635=099,55+635=096
49+122=179,49+122=171
66+291=755,66+291=753
40+744=482,40+744=487
59+179=831,59+179=832
49+285=435,49+285=433
17+713=032,17+713=037
27+602=925,27+602=926
60+144=408,60+144=402
96+227=325,96+227=323
64+319=389,64+319=383
19+438=755,19+438=754
66+689=555,66+689=557
20+905=525,20+905=529
11+275=685,11+275=682
10+880=092,10+880=098
87+535=225,87+535=226
51+187=836,51+187=832
25+394=918,25+394=914
20+285=508,20+285=503
86+399=585,86+399=584
79+363=245,79+363=244
28+738=662,28+738=667
74+231=508,74+231=503
61+354=518,61+354=514
70+585=555,70+585=556
33+399=239,33+399=234
61+497=856,61+497=855
25+742=762,25+742=767
97+594=195,97+594=196
62+563=525,62+563=526
55+806=165,55+806=168
35+514=940,35+514=945
43+529=277,43+529=275
20+647=765,20+647=766
30+373=308,30+373=304
64+661=525,64+661=527
30+738=865,30+738=867
85+626=111,85+626=117
74+568=245,74+568=246
75+912=786,75+912=789
95+678=375,95+678=377
11+319=038,11+319=033
66+429=599,66+429=594
43+720=362,43+720=367
37+704=142,37+704=147
30+900=031,30+900=039
87+516=305,87+516=306
50+832=286,50+832=288
57+389=645,57+389=644
19+834=355,19+834=358
46+942=885,46+942=889
69+609=879,69+609=876
32+475=708,32+475=705
49+371=021,49+371=024
62+893=555,62+893=559
52+866=818,52+866=819
64+771=535,64+771=538
28+467=599,28+467=594
73+162=535,73+162=532
33+846=975,33+846=978
84+677=165,84+677=167
58+155=315,58+155=312
91+405=699,91+405=694
97+862=955,97+862=959
23+590=315,23+590=316
74+334=808,74+334=804
70+324=499,70+324=493
78+581=955,78+581=956
40+882=225,40+882=229
21+378=999,21+378=993
97+296=399,97+296=393
52+779=132,52+779=138
36+388=425,36+388=424
54+419=379,54+419=374
13+819=232,13+819=238
14+435=940,14+435=944
77+822=995,77+822=998
41+424=565,41+424=564
99+535=435,99+535=436
74+206=089,74+206=082
94+646=042,94+646=047
21+411=238,21+411=234
46+215=165,46+215=162
30+203=335,30+203=332
83+437=021,83+437=025
29+401=036,29+401=034
26+676=205,26+676=207
99+220=915,99+220=913
35+253=889,35+253=882
47+582=928,47+582=926
37+168=505,37+168=502
81+541=221,81+541=226
49+839=886,49+839=888
32+605=730,32+605=736
81+757=836,81+757=838
80+737=716,80+737=718
68+796=465,68+796=468
28+667=599,28+667=596
53+196=946,53+196=942
24+671=595,24+671=596
13+237=055,13+237=052
36+900=635,36+900=639
41+890=135,41+890=139
79+335=415,79+335=414
22+453=570,22+453=574
46+196=241,46+196=242
46+673=918,46+673=917
31+222=358,31+222=352
87+673=065,87+673=067
52+333=589,52+333=583
24+554=870,24+554=875
27+410=735,27+410=734
83+905=885,83+905=889
76+661=736,76+661=737
17+172=989,17+172=981
69+296=565,69+296=563
81+130=111,81+130=112
24+843=765,24+843=768
85+575=062,85+575=066
16+968=485,16+968=489
54+120=479,54+120=471
10+302=215,10+302=213
75+765=045,75+765=048
70+729=996,70+729=997
24+618=242,24+618=246
70+815=586,70+815=588
27+135=269,27+135=261
49+161=011,49+161=012
44+873=718,44+873=719
89+727=615,89+727=618
78+578=655,78+578=656
22+880=201,22+880=209
83+853=635,83+853=639
96+299=599,96+299=593
92+742=432,92+742=438
76+614=097,76+614=096
72+773=545,72+773=548
62+212=479,62+212=472
56+869=525,56+869=529
54+612=662,54+612=666
71+609=087,71+609=086
16+961=775,16+961=779
11+232=348,11+232=342
75+359=439,75+359=434
31+811=242,31+811=248
25+225=055,25+225=052
31+724=552,31+724=557
80+899=975,80+899=979
97+542=935,97+542=936
25+479=408,25+479=405
99+837=635,99+837=639
70+351=123,70+351=124
31+265=699,31+265=692
32+477=908,32+477=905
42+435=779,42+435=774
67+318=589,67+318=583
43+447=099,43+447=094
59+271=031,59+271=033
97+590=785,97+590=786
84+729=315,84+729=318
88+765=355,88+765=358
81+895=675,81+895=679
51+717=862,51+717=867
46+829=576,46+829=578
82+779=165,82+779=168
55+750=505,55+750=508
86+305=199,86+305=193
49+329=879,49+329=873
53+760=311,53+760=318
37+170=701,37+170=702
74+662=635,74+662=637
54+825=975,54+825=978
13+598=112,13+598=116
30+590=023,30+590=026
93+187=089,93+187=082
84+656=042,84+656=047
42+336=879,42+336=873
93+156=949,93+156=942
63+618=187,63+618=186
26+292=816,26+292=813
98+359=755,98+359=754
84+343=725,84+343=724
77+503=086,77+503=085
35+589=425,35+589=426
48+200=845,48+200=842
96+187=389,96+187=382
35+635=070,35+635=076
82+642=422,82+642=427
18+552=077,18+552=075
93+136=929,93+136=922
26+217=345,26+217=342
86+312=899,86+312=893
55+695=052,55+695=057
47+694=145,47+694=147
55+544=999,55+544=995
22+852=472,22+852=478
18+122=045,18+122=041
64+224=889,64+224=882
11+826=730,11+826=738
74+902=675,74+902=679
78+196=475,78+196=472
78+211=989,78+211=982
12+625=730,12+625=736
99+892=195,99+892=199
81+910=196,81+910=199
25+201=625,25+201=622
64+535=999,64+535=995
66+926=296,66+926=299
33+938=175,33+938=179
89+702=196,89+702=197
85+828=315,85+828=319
14+220=435,14+220=432
75+409=489,75+409=484
97+513=011,97+513=016
60+267=725,60+267=723
16+818=435,16+818=438
55+219=479,55+219=472
23+761=480,23+761=487
80+472=251,80+472=255
38+360=899,38+360=893
69+418=789,69+418=784
46+838=486,46+838=488
90+774=465,90+774=468
72+819=197,72+819=198
11+789=002,11+789=008
78+290=865,78+290=863
75+665=042,75+665=047
59+916=575,59+916=579
26+278=408,26+278=403
29+491=027,29+491=025
67+148=515,67+148=512
34+325=955,34+325=953
14+193=705,14+193=702
36+926=265,36+926=269
49+865=415,49+865=419
94+212=605,94+212=603
22+326=849,22+326=843
77+268=545,77+268=543
44+151=599,44+151=591
83+285=869,83+285=863
52+335=789,52+335=783
32+219=155,32+219=152
92+499=196,92+499=195
14+682=695,14+682=696
62+742=401,62+742=408
36+811=746,36+811=748
62+289=155,62+289=153
57+880=735,57+880=739
97+685=286,97+685=287
69+830=995,69+830=998
32+700=232,32+700=237
37+377=415,37+377=414
58+849=708,58+849=709
58+440=899,58+440=894
73+365=839,73+365=834
82+776=855,82+776=858
93+761=455,93+761=458
71+757=826,71+757=828
51+151=208,51+151=202
61+132=399,61+132=391
60+874=435,60+874=439
93+103=699,93+103=691
88+851=935,88+851=939
86+854=045,86+854=049
78+134=218,78+134=212
14+739=352,14+739=357
22+438=065,22+438=064
24+406=035,24+406=034
75+704=976,75+704=977
96+836=235,96+836=239
49+312=165,49+312=163
12+138=055,12+138=051
28+437=565,28+437=564
22+847=965,22+847=968
15+215=035,15+215=032
32+889=125,32+889=129
28+877=508,28+877=509
55+672=726,55+672=727
50+812=262,50+812=268
50+706=652,50+706=657
84+391=575,84+391=574
94+505=999,94+505=995
72+865=735,72+865=739
89+728=715,89+728=718
94+635=925,94+635=927
71+763=432,71+763=438
71+284=555,71+284=553
88+117=505,88+117=502
51+816=762,51+816=768
74+273=749,74+273=743
57+380=735,57+380=734
45+640=580,45+640=586
63+468=132,63+468=135
96+253=949,96+253=943
30+535=562,30+535=565
39+286=525,39+286=523
73+785=856,73+785=858
55+822=776,55+822=778
92+263=555,92+263=553
20+563=382,20+563=385
99+640=935,99+640=937
15+264=979,15+264=972
44+466=018,44+466=015
17+271=889,17+271=882
64+314=879,64+314=873
40+634=472,40+634=476
65+322=789,65+322=783
31+895=625,31+895=629
35+541=670,35+541=675
97+148=545,97+148=542
32+572=405,32+572=406
18+766=486,18+766=487
77+510=789,77+510=785
16+760=675,16+760=677
45+717=262,45+717=267
62+412=476,62+412=474
96+885=186,96+885=189
11+931=245,11+931=249
50+482=233,50+482=235
90+536=625,90+536=626
52+684=635,52+684=637
36+429=569,36+429=564
37+282=915,37+282=913
16+104=025,16+104=021
55+746=106,55+746=108
90+219=908,90+219=903
44+606=052,44+606=056
27+307=435,27+307=433
85+691=675,85+691=677
83+230=311,83+230=313
96+604=001,96+604=007
31+743=470,31+743=477
23+644=765,23+644=766
19+962=185,19+962=189
28+727=552,28+727=557
18+829=745,18+829=748
91+860=151,91+860=159
77+387=465,77+387=464
71+573=442,71+573=446
37+750=786,37+750=787
60+549=908,60+549=906
74+495=966,74+495=965
34+486=022,34+486=025
82+190=271,82+190=272
67+416=389,67+416=384
19+427=645,19+427=644
28+122=055,28+122=051
12+617=920,12+617=926
74+290=465,74+290=463
10+967=775,10+967=779
24+419=345,24+419=344
15+598=315,15+598=316
17+357=479,17+357=473
45+326=179,45+326=173
11+955=665,11+955=669
76+132=808,76+132=802
19+222=145,19+222=142
96+716=215,96+716=218
52+209=169,52+209=162
81+339=028,81+339=024
11+260=179,11+260=172
29+465=499,29+465=494
81+341=221,81+341=224
91+609=001,91+609=007
52+723=572,52+723=577
30+180=011,30+180=012
302+98=005,302+98=004
50+762=211,50+762=218
66+847=315,66+847=319
66+584=052,66+584=056
98+287=585,98+287=583
19+114=335,19+114=331
38+563=105,38+563=106
70+606=672,70+606=676
56+246=208,56+246=203
35+338=379,35+338=373
36+951=785,36+951=789
29+113=245,29+113=241
88+238=625,88+238=623
34+392=625,34+392=624
82+141=328,82+141=322
18+917=535,18+917=539
57+328=589,57+328=583
94+776=076,94+776=078
64+246=018,64+246=013
47+916=365,47+916=369
39+689=828,39+689=827
73+281=455,73+281=453
40+732=272,40+732=277
41+242=389,41+242=382
78+701=976,78+701=977
34+167=108,34+167=102
34+459=399,34+459=394
55+639=499,55+639=496
42+902=445,42+902=449
63+264=725,63+264=723
84+780=465,84+780=468
65+807=276,65+807=278
36+206=245,36+206=242
79+656=535,79+656=537
94+424=816,94+424=815
26+121=749,26+121=741
25+214=935,25+214=932
65+121=689,65+121=681
75+745=026,75+745=028
95+275=079,95+275=073
51+745=696,51+745=697
34+755=985,34+755=987
81+606=787,81+606=786
22+363=589,22+363=583
58+581=937,58+581=936
50+334=489,50+334=483
64+779=345,64+779=348
70+274=445,70+274=443
27+566=399,27+566=395
14+953=765,14+953=769
58+513=176,58+513=175
66+703=966,66+703=967
81+357=835,81+357=834
15+421=635,15+421=634
13+546=950,13+546=955
50+345=599,50+345=593
89+133=225,89+133=222
11+914=525,11+914=529
26+433=955,26+433=954
19+682=108,19+682=107
58+278=635,58+278=633
22+349=179,22+349=173
66+408=479,66+408=474
69+115=489,69+115=481
86+905=196,86+905=199
81+890=171,81+890=179
76+785=165,76+785=168
62+143=508,62+143=502
67+287=455,67+287=453
45+296=145,45+296=143
11+408=915,11+408=914
46+180=625,46+180=622
23+830=350,23+830=358
91+751=242,91+751=248
23+606=920,23+606=926
92+898=096,92+898=099
36+577=315,36+577=316
86+706=296,86+706=297
61+817=876,61+817=878
87+284=175,87+284=173
23+602=525,23+602=526
82+506=887,82+506=885
17+916=335,17+916=339
44+843=785,44+843=788
38+875=315,38+875=319
65+369=439,65+369=434
59+151=018,59+151=012
47+648=599,47+648=596
97+731=827,97+731=828
57+663=022,57+663=027
21+967=885,21+967=889
17+163=089,17+163=081
14+370=489,14+370=483
13+547=062,13+547=065
32+905=735,32+905=739
82+877=955,82+877=959
94+324=818,94+324=814
40+325=566,40+325=563
32+784=615,32+784=618
73+293=665,73+293=663
15+227=245,15+227=242
25+331=655,25+331=653
44+908=255,44+908=259
12+213=525,12+213=522
60+564=425,60+564=426
21+309=038,21+309=033
29+228=755,29+228=752
94+835=925,94+835=929
57+821=876,57+821=878
93+818=111,93+818=119
65+334=999,65+334=993
81+249=031,81+249=033
73+646=916,73+646=917
59+371=031,59+371=034
74+212=689,74+212=682
57+678=535,57+678=537
81+528=905,81+528=906
47+453=008,47+453=005
95+106=101,95+106=102
65+392=755,65+392=754
15+935=055,15+935=059
19+476=595,19+476=594
10+571=182,10+571=185
11+857=865,11+857=868
29+965=495,29+965=499
16+191=705,16+191=702
60+274=438,60+274=433
93+873=665,93+873=669
61+158=918,61+158=912
77+419=699,77+419=694
99+207=605,99+207=603
36+660=695,36+660=696
87+313=008,87+313=004
42+516=850,42+516=855
78+847=525,78+847=529
15+657=272,15+657=276
73+737=011,73+737=018
85+483=866,85+483=865
61+186=745,61+186=742
24+723=742,24+723=747
60+306=665,60+306=663
53+645=899,53+645=896
99+213=215,99+213=213
37+660=795,37+660=796
67+344=118,67+344=114
56+584=042,56+584=046
19+586=508,19+586=506
88+884=275,88+884=279
64+638=201,64+638=207
84+629=315,84+629=317
50+315=565,50+315=563
45+850=595,45+850=598
33+816=945,33+816=948
94+278=279,94+278=273
32+715=740,32+715=747
33+142=579,33+142=571
37+197=431,37+197=432
42+707=946,42+707=947
61+651=211,61+651=217
83+231=418,83+231=413
43+201=445,43+201=442
29+861=096,29+861=098
82+888=075,82+888=079
96+690=685,96+690=687
77+346=325,77+346=324
76+284=065,76+284=063
11+733=440,11+733=447
18+364=289,18+364=283
25+239=469,25+239=462
71+525=699,71+525=695
76+143=915,76+143=912
32+481=316,32+481=315
29+125=455,29+125=451
72+258=038,72+258=033
98+124=225,98+124=222
63+398=165,63+398=164
91+262=355,91+262=353
31+277=808,31+277=803
53+754=707,53+754=708
18+491=908,18+491=905
22+758=080,22+758=087
92+158=055,92+158=052
86+717=305,86+717=308
79+556=535,79+556=536
44+681=525,44+681=527
35+570=505,35+570=506
47+158=508,47+158=502
62+254=618,62+254=613
74+656=032,74+656=037
48+156=405,48+156=402
94+162=655,94+162=652
69+894=365,69+894=369
19+677=695,19+677=696
86+160=645,86+160=642
89+349=835,89+349=834
93+622=515,93+622=517
24+504=820,24+504=825
46+384=039,46+384=034
59+553=215,59+553=216
41+625=662,41+625=666
28+577=508,28+577=506
56+301=759,56+301=753
