4474/50000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 3, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': False, 'name': 'reversed_addition_dollar_signs_false_3'}
958+133=1501,958+133=1901
595+456=1601,595+456=1501
934+727=1071,934+727=1661
907+701=8851,907+701=8061
992+620=2551,992+620=2161
987+412=9131,987+412=9931
991+315=6321,991+315=6031
682+362=4301,682+362=4401
997+612=9751,997+612=9061
984+807=1871,984+807=1971
952+124=679,952+124=6701
838+673=1651,838+673=1151
778+649=7341,778+649=7241
723+549=2621,723+549=2721
893+441=3321,893+441=4331
409+902=1531,409+902=1131
830+983=3571,830+983=3181
727+450=7311,727+450=7711
169+997=6711,169+997=6611
745+436=1021,745+436=1811
478+539=7001,478+539=7101
320+891=1331,320+891=1121
691+974=5361,691+974=5661
690+542=2421,690+542=2321
543+966=9151,543+966=9051
147+864=101,147+864=1101
547+666=3321,547+666=3121
600+908=8551,600+908=8051
950+756=6061,950+756=6071
754+731=4841,754+731=5841
962+885=7571,962+885=7481
528+685=3421,528+685=3121
504+582=6311,504+582=6801
963+114=701,963+114=7701
728+643=1441,728+643=1731
962+866=8571,962+866=8281
738+531=9921,738+531=9621
396+967=3731,396+967=3631
352+925=7731,352+925=7721
955+722=7751,955+722=7761
623+881=3451,623+881=4051
885+224=901,885+224=9011
831+702=3551,831+702=3351
852+343=5021,852+343=5911
712+742=3441,712+742=4541
674+394=8501,674+394=8601
963+600=3551,963+600=3651
861+273=4511,861+273=4311
544+703=6421,544+703=7421
323+890=2131,323+890=3121
316+950=6831,316+950=6621
602+805=7541,602+805=7041
629+657=6031,629+657=6821
642+435=7801,642+435=7701
168+851=9511,168+851=9101
487+676=3321,487+676=3611
308+814=2611,308+814=2211
856+548=4241,856+548=4041
514+952=6051,514+952=6641
875+901=6671,875+901=6771
399+689=8611,399+689=8801
569+433=2901,569+433=2001
824+223=6011,824+223=7401
719+520=9711,719+520=9321
826+560=6441,826+560=6831
523+920=2641,523+920=3441
968+677=5651,968+677=5461
815+603=8641,815+603=8141
645+476=1311,645+476=1211
379+784=3321,379+784=3611
200+846=6511,200+846=6401
725+818=3851,725+818=3451
955+544=9051,955+544=9941
379+736=5021,379+736=5111
693+980=2561,693+980=3761
397+920=7731,397+920=7131
286+795=1611,286+795=1801
682+911=2751,682+911=3951
592+503=5511,592+503=5901
916+929=5681,916+929=5481
281+768=9701,281+768=9401
854+964=8581,854+964=8181
551+970=1351,551+970=1251
315+829=4611,315+829=4411
920+767=7751,920+767=7861
852+575=7341,852+575=7241
568+813=1731,568+813=1831
750+412=2711,750+412=2611
725+801=6651,725+801=6251
699+493=2611,699+493=2911
836+637=3051,836+637=3741
557+996=3641,557+996=3551
913+679=2751,913+679=2951
948+440=8431,948+440=8831
677+380=7401,677+380=7501
989+384=3521,989+384=3731
604+713=6631,604+713=7131
729+417=6811,729+417=6411
974+667=1551,974+667=1461
771+846=7061,771+846=7161
238+920=8421,238+920=8511
765+558=3331,765+558=3231
891+238=9111,891+238=9211
951+241=2401,951+241=2911
700+502=2511,700+502=2021
942+577=9441,942+577=9151
861+772=3551,861+772=3361
951+912=3581,951+912=3681
962+483=5531,962+483=5441
454+710=4511,454+710=4611
691+994=5561,691+994=5861
482+785=7331,482+785=7621
798+966=451,798+966=4671
984+423=7431,984+423=7041
759+927=6841,759+927=6861
964+977=1681,964+977=1491
187+929=6011,187+929=6111
460+968=8051,460+968=8241
959+369=8421,959+369=8231
983+181=4801,983+181=4611
304+857=1031,304+857=1611
928+587=5551,928+587=5151
417+655=2011,417+655=2701
844+883=6271,844+883=7271
372+813=5521,372+813=5811
946+417=3621,946+417=3631
793+882=4561,793+882=5761
560+788=8331,560+788=8431
363+694=7411,363+694=7501
391+717=8311,391+717=8011
919+394=3321,919+394=3131
199+957=6611,199+957=6511
610+698=8631,610+698=8031
524+883=7341,524+883=7041
669+404=3601,669+404=3701
977+509=6741,977+509=6841
841+617=8741,841+617=8541
670+452=2311,670+452=2211
176+839=5011,176+839=5101
835+596=1641,835+596=1341
828+881=971,828+881=9071
472+866=8041,472+866=8331
506+623=9611,506+623=9211
686+801=7641,686+801=7841
483+999=2541,483+999=2841
749+510=9711,749+510=9521
860+203=3501,860+203=3601
742+916=8751,742+916=8561
680+411=1701,680+411=1901
854+578=2441,854+578=2341
966+463=9431,966+463=9241
366+871=7041,366+871=7321
307+957=4831,307+957=4621
932+540=2541,932+540=2741
513+874=7341,513+874=7831
661+623=4721,661+623=4821
580+543=3011,580+543=3211
859+952=1471,859+952=1181
916+633=9751,916+633=9451
554+760=3041,554+760=4131
899+614=3641,899+614=3151
906+500=6441,906+500=6041
443+649=2611,443+649=2901
523+814=7531,523+814=7331
672+333=599,672+333=5001
717+762=9541,717+762=9741
454+931=5731,454+931=5831
743+893=6561,743+893=6361
986+419=5631,986+419=5041
824+582=6341,824+582=6041
989+490=9731,989+490=9741
289+860=9711,289+860=9411
579+598=7611,579+598=7711
796+606=2731,796+606=2041
799+223=299,799+223=2201
719+982=1761,719+982=1071
773+345=8011,773+345=8111
546+556=211,546+556=2011
730+395=5401,730+395=5211
304+843=7421,304+843=7411
559+848=7051,559+848=7041
620+449=9901,620+449=9601
680+519=9711,680+519=9911
100+987=7811,100+987=7801
163+905=8511,163+905=8601
853+776=9361,853+776=9261
792+674=6541,792+674=6641
636+971=7361,636+971=7061
936+277=3611,936+277=3121
827+488=5631,827+488=5131
365+777=2311,365+777=2411
965+824=9771,965+824=9871
284+741=5011,284+741=5201
986+176=2601,986+176=2611
744+311=4601,744+311=5501
746+712=8741,746+712=8541
272+835=7811,272+835=7011
920+253=3511,920+253=3711
750+988=8361,750+988=8371
810+469=9421,810+469=9721
942+219=1411,942+219=1611
616+841=7741,616+841=7541
643+452=4901,643+452=5901
487+678=5321,487+678=5611
617+632=9721,617+632=9421
515+597=2611,515+597=2111
388+704=2611,388+704=2901
686+408=4611,686+408=4901
826+570=6341,826+570=6931
584+502=6511,584+502=6801
663+571=3321,663+571=4321
738+890=8651,738+890=8261
503+679=1621,503+679=2811
282+731=2011,282+731=3101
556+497=3601,556+497=3501
680+902=2651,680+902=2851
846+549=5241,846+549=5931
375+936=1031,375+936=1131
677+826=3941,677+826=3051
739+438=7021,739+438=7711
567+846=3051,567+846=3141
779+572=1621,779+572=1531
806+910=6771,806+910=6171
676+638=4031,676+638=4131
851+271=2501,851+271=2211
570+639=9811,570+639=9021
529+734=3821,529+734=3621
384+617=1601,384+617=1001
233+813=6311,233+813=6401
668+460=8311,668+460=8211
377+989=6741,377+989=6631
687+984=1561,687+984=1761
830+718=8841,830+718=8451
908+801=971,908+801=9071
295+799=4511,295+799=4901
131+911=2211,131+911=2401
566+448=4001,566+448=4101
835+278=3311,835+278=3111
748+545=3231,748+545=3921
822+342=3411,822+342=4611
832+839=1361,832+839=1761
765+400=5511,765+400=5611
116+935=1011,116+935=1501
933+195=8401,933+195=8211
986+657=3551,986+657=3461
741+743=4051,741+743=4841
696+956=2661,696+956=2561
969+808=7861,969+808=7771
902+891=2971,902+891=3971
745+783=8351,745+783=8251
334+675=9011,334+675=9001
892+305=7311,892+305=7911
267+816=3811,267+816=3801
997+126=3011,997+126=3211
890+493=3731,890+493=3831
477+646=3111,477+646=3211
811+274=5901,811+274=5801
576+797=3631,576+797=3731
672+457=9311,672+457=9211
375+690=5411,375+690=5601
883+385=8321,883+385=8621
221+981=2011,221+981=2021
659+380=9401,659+380=9301
850+748=8151,850+748=8951
842+241=2401,842+241=3801
734+491=4421,734+491=5221
786+468=4421,786+468=4521
549+576=5311,549+576=5211
976+472=8731,976+472=8441
459+928=7721,459+928=7831
976+626=2951,976+626=2061
266+998=4631,266+998=4621
602+872=4541,602+872=4741
946+980=6581,946+980=6291
702+923=5751,702+923=5261
360+807=7521,360+807=7611
702+321=3901,702+321=3201
640+846=6941,640+846=6841
231+805=6311,231+805=6301
719+407=6711,719+407=6211
659+937=6941,659+937=6951
583+955=8151,583+955=8351
367+696=3611,367+696=3601
805+929=4671,805+929=4371
842+440=2421,842+440=2821
995+573=8551,995+573=8651
674+823=7841,674+823=7941
556+965=1351,556+965=1251
887+947=5271,887+947=4381
543+928=1841,543+928=1741
589+412=1601,589+412=1001
921+933=4381,921+933=4581
521+588=9311,521+588=9011
610+854=4051,610+854=4641
370+896=6731,370+896=6621
672+774=6341,672+774=6441
139+932=1411,139+932=1701
706+703=9731,706+703=9041
504+949=3641,504+949=3541
447+725=2811,447+725=2711
450+952=2051,450+952=2041
778+636=4041,778+636=4141
996+866=2671,996+866=2681
462+744=6031,462+744=6021
997+808=5871,997+808=5081
990+188=8801,990+188=8711
727+785=2551,727+785=2151
773+270=2501,773+270=3401
444+955=9041,444+955=9931
593+788=1531,593+788=1831
422+609=1501,422+609=1301
524+845=9831,524+845=9631
930+824=4471,930+824=4571
378+710=8711,378+710=8801
472+821=2831,472+821=3921
705+479=4421,705+479=4811
868+541=9141,868+541=9041
911+277=8901,911+277=8811
608+564=2611,608+564=2711
893+920=2871,893+920=3181
703+639=1631,703+639=2431
849+439=8421,849+439=8821
750+772=2351,750+772=2251
779+495=4521,779+495=4721
763+740=2051,763+740=3051
979+619=8941,979+619=8951
981+693=4751,981+693=4761
623+489=2611,623+489=2111
941+432=3421,941+432=3731
392+640=2411,392+640=2301
345+712=7411,345+712=7501
372+710=2511,372+710=2801
273+828=101,273+828=1011
264+882=6321,264+882=6411
913+883=6871,913+883=6971
264+902=6521,264+902=6611
167+906=389,167+906=3701
212+789=1011,212+789=1001
647+914=1751,647+914=1651
827+175=2501,827+175=2001
669+992=1651,669+992=1661
592+536=8611,592+536=8211
903+991=4081,903+991=4981
722+782=4741,722+782=4051
522+824=6731,522+824=6431
354+700=4411,354+700=4501
615+994=9561,615+994=9061
507+810=7631,507+810=7131
601+875=6351,601+875=6741
158+867=539,158+867=5201
868+978=6671,868+978=6481
625+496=2611,625+496=1211
883+452=4321,883+452=5331
949+525=4731,949+525=4741
992+425=7431,992+425=7141
716+910=6751,716+910=6261
435+779=4321,435+779=4121
986+516=2741,986+516=2051
904+529=3641,904+529=3341
959+527=6831,959+527=6841
702+400=2511,702+400=2011
831+394=5321,831+394=5221
820+898=8861,820+898=8171
828+503=1631,828+503=1331
837+622=9841,837+622=9541
471+632=3911,471+632=3011
741+821=2841,741+821=2651
579+567=6311,579+567=6411
819+334=3311,819+334=3511
941+701=2551,941+701=2461
765+420=5711,765+420=5811
536+869=5341,536+869=5041
214+804=8311,214+804=8101
648+744=2631,648+744=2931
185+850=5511,185+850=5301
987+517=4841,987+517=4051
490+904=4441,490+904=4931
313+836=9421,313+836=9411
577+936=3931,577+936=3151
684+737=1051,684+737=1241
412+733=5511,412+733=5411
753+631=3831,753+631=4831
875+458=3431,875+458=3331
418+656=4011,418+656=4701
420+765=5031,420+765=5811
372+733=5911,372+733=5011
711+623=4631,711+623=4331
557+648=5031,557+648=5021
789+354=3311,789+354=3411
907+908=5871,907+908=5181
719+705=4731,719+705=4241
872+995=7571,872+995=7681
436+846=2041,436+846=2821
581+704=5531,581+704=5821
747+750=7151,747+750=7941
992+726=8761,992+726=8171
559+672=2421,559+672=1321
528+709=7621,528+709=7321
657+661=8331,657+661=8131
775+571=6331,775+571=6431
404+681=5311,404+681=5801
709+750=9441,709+750=9541
745+607=2631,745+607=2531
737+286=3501,737+286=3201
851+941=2271,851+941=2971
863+556=9341,863+556=9141
286+783=9711,286+783=9601
724+937=1071,724+937=1661
588+728=6731,588+728=6131
916+168=4301,916+168=4801
920+447=7431,920+447=7631
604+913=7651,604+913=7151
776+573=9331,776+573=9431
588+461=9301,588+461=9401
327+864=1031,327+864=1911
722+820=2841,722+820=2451
581+531=2711,581+531=2111
806+593=9441,806+593=9931
820+654=4441,820+654=4741
983+429=2531,983+429=2141
648+758=6241,648+758=6041
795+399=4511,795+399=4911
713+553=6031,713+553=6621
225+974=9821,225+974=9911
937+532=9741,937+532=9641
907+208=5311,907+208=5111
704+632=6531,704+632=6331
447+629=6711,447+629=6701
454+613=6511,454+613=7601
955+719=4661,955+719=4761
261+782=3511,261+782=3401
701+782=3741,701+782=3841
147+957=4311,147+957=4011
887+560=7541,887+560=7441
987+769=6661,987+769=6571
580+741=1031,580+741=1231
773+741=3151,773+741=4151
726+407=3611,726+407=3311
657+872=9351,657+872=9251
222+837=9411,222+837=9501
360+753=3911,360+753=3111
943+175=8301,943+175=8111
989+440=9331,989+440=9241
975+551=6351,975+551=6251
888+978=671,888+978=6681
376+685=1411,376+685=1601
631+885=6351,631+885=6151
695+894=9551,695+894=9851
527+829=6831,527+829=6531
736+372=8901,736+372=8011
632+694=6431,632+694=6231
953+220=3611,953+220=3711
282+893=5121,282+893=5711
965+364=9431,965+364=9231
819+965=4671,819+965=4871
587+494=1501,587+494=1801
481+825=6731,481+825=6031
480+817=7531,480+817=7921
921+447=8421,921+447=8631
231+910=1421,231+910=1411
571+943=4051,571+943=4151
641+692=3531,641+692=3331
571+435=699,571+435=6001
991+758=9561,991+758=9471
334+865=9921,334+865=9911
697+675=2431,697+675=2731
890+926=671,890+926=6181
874+648=2351,874+648=2251
697+409=6711,697+409=6011
976+361=7321,976+361=7331
282+726=8901,282+726=8001
882+486=8331,882+486=8631
479+768=7321,479+768=7421
146+956=211,146+956=2011
777+498=6721,777+498=5721
902+634=6451,902+634=6351
756+250=6011,756+250=6001
645+714=9631,645+714=9531
632+999=1661,632+999=1361
836+205=1501,836+205=1401
873+149=2401,873+149=2201
568+448=6011,568+448=6101
762+956=8161,762+956=8171
942+573=5241,942+573=5151
966+221=7901,966+221=7811
744+703=6541,744+703=7441
538+933=1841,538+933=1741
684+705=9631,684+705=9831
628+415=3701,628+415=3401
851+402=3421,851+402=3521
815+354=9421,815+354=9611
911+590=1541,911+590=1051
760+812=2741,760+812=2751
280+735=5701,280+735=5101
784+309=3701,784+309=3901
192+834=6311,192+834=6201
418+585=3401,418+585=3001
957+676=3551,957+676=3361
675+727=2831,675+727=2041
601+802=3541,601+802=3041
911+968=9681,911+968=9781
727+457=4321,727+457=4811
645+541=6911,645+541=6811
745+314=9601,745+314=9501
346+742=8811,346+742=8801
990+802=2871,990+802=2971
660+567=7321,660+567=7221
833+686=9451,833+686=9151
248+990=8311,248+990=8321
747+890=7751,747+890=7361
588+475=3311,588+475=3601
594+810=4541,594+810=4041
680+746=6041,680+746=6241
179+892=1811,179+892=1701
956+622=8741,956+622=8751
843+626=9741,843+626=9641
722+421=2801,722+421=3411
296+999=5631,296+999=5921
674+698=2631,674+698=2731
283+818=1311,283+818=1011
909+633=2551,909+633=2451
556+467=3301,556+467=3201
939+448=7431,939+448=7831
842+319=1511,842+319=1611
949+962=1681,949+962=1191
599+787=6431,599+787=6831
813+658=1551,813+658=1741
948+319=7321,948+319=7621
961+746=7751,961+746=7071
767+385=2411,767+385=2511
440+676=6011,440+676=6111
493+761=3521,493+761=4521
243+925=8811,243+925=8611
969+960=9581,969+960=9291
681+935=6951,681+935=6161
503+909=1541,503+909=2141
888+511=9731,888+511=9931
360+685=5311,360+685=5401
879+930=971,879+930=9081
373+664=6011,373+664=7301
672+430=2801,672+430=2011
461+720=1711,461+720=1811
773+739=2051,773+739=2151
339+744=3711,339+744=3801
922+744=6561,922+744=6661
892+401=2811,892+401=3921
773+982=5561,773+982=5571
644+532=5811,644+532=6711
637+942=9951,637+942=9751
661+417=8601,661+417=8701
499+883=2541,499+883=2831
894+877=1671,894+877=1771
915+456=1431,915+456=1731
598+720=8631,598+720=8131
969+436=5921,969+436=5041
916+175=1501,916+175=1901
527+554=1611,527+554=1801
817+206=3301,817+206=3201
842+542=3431,842+542=4831
580+821=1631,580+821=1041
726+793=9651,726+793=9151
610+844=4741,610+844=4541
498+769=7631,498+769=7621
739+646=5041,739+646=5831
784+665=9341,784+665=9441
775+966=1571,775+966=1471
942+839=1471,942+839=1871
874+895=9571,874+895=9671
820+512=2521,820+512=2331
464+902=5531,464+902=6631
416+766=2031,416+766=2811
915+294=9411,915+294=9021
857+324=101,857+324=1811
942+641=2551,942+641=3851
716+776=2641,716+776=2941
430+725=5611,430+725=5511
878+374=2611,878+374=2521
822+672=4841,822+672=4941
357+764=1021,357+764=1211
367+780=7321,367+780=7411
402+621=2501,402+621=3201
926+383=9721,926+383=9031
444+740=3821,444+740=4811
743+915=8761,743+915=8561
818+334=2411,818+334=2511
941+417=8421,941+417=8531
100+933=3311,100+933=3301
913+654=7751,913+654=7651
986+236=2011,986+236=2221
534+584=8311,534+584=8111
631+522=3711,631+522=3511
721+896=7751,721+896=7161
969+176=5501,969+176=5411
538+568=6311,538+568=6011
782+246=8001,782+246=8201
725+664=9341,725+664=9831
350+703=3411,350+703=3501
698+438=6011,698+438=6311
960+928=8871,960+928=8881
575+846=1341,575+846=1241
404+769=2611,404+769=3711
998+637=5651,998+637=5361
778+988=6661,778+988=6671
863+323=5811,863+323=6811
441+671=2021,441+671=2111
575+450=5011,575+450=5201
606+975=1651,606+975=1851
390+737=7311,390+737=7211
383+831=3131,383+831=4121
431+877=8141,431+877=8031
573+456=9001,573+456=9201
727+877=4651,727+877=4061
602+630=2521,602+630=2321
702+562=4521,702+562=4621
739+569=8421,739+569=8031
837+259=6311,837+259=6901
327+852=9821,327+852=9711
597+597=4511,597+597=4911
717+374=101,717+374=1901
402+860=2531,402+860=2621
578+710=8621,578+710=8821
433+854=6931,433+854=7821
356+978=4441,356+978=4331
175+901=6711,175+901=6701
434+944=8841,434+944=8731
850+983=3371,850+983=3381
936+156=2101,936+156=2901
999+842=1471,999+842=1481
607+837=4941,607+837=4441
995+512=7741,995+512=7051
949+610=9441,949+610=9551
965+738=3061,965+738=3071
548+736=4921,548+736=4821
403+673=6011,403+673=6701
354+672=6011,354+672=6201
552+711=2521,552+711=3621
960+594=4441,960+594=4551
822+381=2911,822+381=3021
469+862=1441,469+862=1331
922+403=5321,922+403=5231
971+700=1751,971+700=1761
892+760=1551,892+760=2561
299+900=9321,299+900=9911
929+969=8671,929+969=8981
263+839=2021,263+839=2011
884+931=4171,884+931=5181
290+787=7811,290+787=7701
573+959=2551,573+959=2351
486+890=6741,486+890=6731
995+702=7751,995+702=7961
696+690=6631,696+690=6831
300+785=5711,300+785=5801
607+422=8701,607+422=9201
717+357=4311,717+357=4701
854+658=2451,854+658=2151
815+698=3651,815+698=3151
315+704=9311,315+704=9101
518+678=6321,518+678=6911
463+691=3511,463+691=4511
326+976=2131,326+976=2031
540+916=6641,540+916=6541
700+722=2541,700+722=2241
687+474=1511,687+474=1611
461+951=2051,461+951=2141
853+394=7321,853+394=7421
585+520=5711,585+520=5011
460+709=9411,460+709=9611
642+551=2021,642+551=3911
573+742=4031,573+742=5131
881+238=9011,881+238=9111
845+226=101,845+226=1701
657+908=5741,657+908=5651
910+334=4321,910+334=4421
876+637=3051,876+637=3151
355+818=3611,355+818=3711
472+862=3041,472+862=4331
433+594=7301,433+594=7201
578+819=7731,578+819=7931
691+794=5541,691+794=5841
530+616=6611,530+616=6411
354+757=1021,354+757=1111
980+995=5581,980+995=5791
766+961=7371,766+961=7271
604+817=1741,604+817=1241
934+650=4551,934+650=4851
454+609=3501,454+609=3601
304+948=2531,304+948=2521
898+823=161,898+823=1271
851+720=1551,851+720=1751
863+201=3601,863+201=4601
434+609=3501,434+609=3401
480+836=6041,480+836=6131
343+762=4911,343+762=5011
282+849=1511,282+849=1311
820+311=101,820+311=1311
770+486=6421,770+486=6521
278+997=5711,278+997=5721
967+766=3561,967+766=3371
693+362=4401,693+362=5501
891+700=1751,891+700=1951
535+783=8331,535+783=8131
276+833=9911,276+833=9011
