68509/75000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.0, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 5000, 'eval_interval': 100, 'min_lr': 5e-05, 'max_lr': 0.0005, 'warmup_iters': 150, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 3, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'reversed_addition_dollar_signs_false_3_resampled'}
51+217=867,51+217=862
87+891=870,87+891=879
57+186=347,57+186=342
15+137=257,15+137=251
67+275=247,67+275=243
64+475=936,64+475=935
63+414=777,63+414=774
61+293=457,61+293=453
80+418=897,80+418=894
55+785=040,55+785=048
714+98=219,714+98=218
26+248=477,26+248=472
65+786=150,65+786=158
61+363=426,61+363=424
62+684=646,62+684=647
90+169=950,90+169=952
78+490=860,78+490=865
33+545=877,33+545=875
34+221=557,34+221=552
98+808=600,98+808=609
45+761=600,45+761=608
92+618=016,92+618=017
25+840=567,25+840=568
54+243=797,54+243=792
14+219=337,14+219=332
55+449=407,55+449=405
59+242=107,59+242=103
29+892=120,29+892=129
77+400=777,77+400=774
17+388=507,17+388=504
58+216=477,58+216=472
78+122=007,78+122=002
13+109=227,13+109=221
93+259=257,93+259=253
18+370=887,18+370=883
66+444=016,66+444=015
98+320=817,98+320=814
68+399=767,68+399=764
72+529=100,72+529=106
27+302=922,27+302=923
12+670=287,12+670=286
64+226=097,64+226=092
71+676=746,71+676=747
83+346=926,83+346=924
18+789=707,18+789=708
88+766=450,88+766=458
84+784=866,84+784=868
16+665=187,16+665=186
22+522=447,22+522=445
18+423=145,18+423=144
79+665=446,79+665=447
87+104=190,87+104=191
14+166=087,14+166=081
47+629=677,47+629=676
17+228=547,17+228=542
33+284=717,33+284=713
79+856=530,79+856=539
19+423=247,19+423=244
25+201=627,25+201=622
13+436=947,13+436=944
81+333=416,81+333=414
82+106=880,82+106=881
54+622=677,54+622=676
28+665=397,28+665=396
69+913=280,69+913=289
865+88=350,865+88=359
39+395=437,39+395=434
67+622=987,67+622=986
22+577=997,22+577=995
65+377=247,65+377=244
71+348=916,71+348=914
11+902=310,11+902=319
25+411=637,25+411=634
90+109=990,90+109=991
47+918=560,47+918=569
21+897=810,21+897=819
96+829=520,96+829=529
15+494=907,15+494=905
70+178=847,70+178=842
81+793=476,81+793=478
40+721=166,40+721=167
50+558=807,50+558=806
88+609=797,88+609=796
40+540=087,40+540=085
11+596=707,11+596=706
74+858=230,74+858=239
67+429=697,67+429=694
96+818=410,96+818=419
59+917=670,59+917=679
88+502=097,88+502=095
10+208=817,10+208=812
35+331=667,35+331=663
39+623=267,39+623=266
93+500=397,93+500=395
85+343=827,85+343=824
55+627=287,55+627=286
15+565=086,15+565=085
39+479=817,39+479=815
37+137=477,37+137=471
77+630=700,77+630=707
74+839=310,74+839=319
99+785=486,99+785=488
28+501=926,28+501=925
44+717=166,44+717=167
74+249=327,74+249=323
22+511=337,22+511=335
40+807=746,40+807=748
91+846=730,91+846=739
33+460=397,33+460=394
36+388=427,36+388=424
15+572=786,15+572=785
42+139=187,42+139=181
24+396=027,24+396=024
81+496=776,81+496=775
47+141=887,47+141=881
90+366=655,90+366=654
51+144=597,51+144=591
94+768=266,94+768=268
66+630=697,66+630=696
60+462=226,60+462=225
40+708=846,40+708=847
53+402=555,53+402=554
66+759=520,66+759=528
21+325=647,21+325=643
53+903=656,53+903=659
50+930=080,50+930=089
87+487=476,87+487=475
31+568=997,31+568=995
26+813=939,26+813=938
37+437=477,37+437=474
18+681=997,18+681=996
60+702=266,60+702=267
67+799=660,67+799=668
44+812=656,44+812=658
83+884=760,83+884=769
22+537=956,22+537=955
34+112=647,34+112=641
52+156=807,52+156=802
53+202=557,53+202=552
64+499=366,64+499=365
66+347=317,66+347=314
86+217=307,86+217=303
16+252=867,16+252=862
86+498=487,86+498=485
45+625=077,45+625=076
30+308=837,30+308=833
28+137=567,28+137=561
66+571=737,66+571=736
85+377=266,85+377=264
16+238=457,16+238=452
70+231=107,70+231=103
65+316=187,65+316=183
57+189=647,57+189=642
87+169=650,87+169=652
97+221=817,97+221=813
75+742=716,75+742=718
45+123=867,45+123=861
25+811=639,25+811=638
63+767=036,63+767=038
95+757=256,95+757=258
98+502=000,98+502=006
60+456=616,60+456=615
17+881=897,17+881=898
93+277=077,93+277=073
99+330=927,99+330=924
67+392=957,67+392=954
90+604=497,90+604=496
37+644=187,37+644=186
18+884=200,18+884=209
61+288=947,61+288=943
11+377=887,11+377=883
54+755=900,54+755=908
97+171=860,97+171=862
63+896=950,63+896=959
53+807=066,53+807=068
61+695=656,61+695=657
72+590=267,72+590=266
50+368=816,50+368=814
69+193=267,69+193=262
401+69=075,401+69=074
14+396=017,14+396=014
91+439=037,91+439=035
26+869=597,26+869=598
619+99=818,619+99=817
22+360=287,22+360=283
51+547=897,51+547=895
78+795=376,78+795=378
52+362=416,52+362=414
46+660=600,46+660=607
79+484=366,79+484=365
73+806=976,73+806=978
87+844=130,87+844=139
607+63=066,607+63=076
23+483=607,23+483=605
10+790=007,10+790=008
32+491=327,32+491=325
11+592=307,11+592=306
92+445=736,92+445=735
79+621=000,79+621=007
62+863=520,62+863=529
98+316=416,98+316=414
41+657=897,41+657=896
56+205=167,56+205=162
70+741=110,70+741=118
95+431=626,95+431=625
416+44=054,416+44=064
53+888=140,53+888=149
57+233=097,57+233=092
17+323=047,17+323=043
32+641=377,32+641=376
21+722=346,21+722=347
20+158=877,20+158=871
97+621=816,97+621=817
89+827=610,89+827=619
45+716=166,45+716=167
35+380=517,35+380=514
66+271=737,66+271=733
730+92=229,730+92=228
72+784=656,72+784=658
49+621=077,49+621=076
19+790=907,19+790=908
26+571=797,26+571=795
19+249=867,19+249=862
22+423=547,22+423=544
35+714=946,35+714=947
68+897=560,68+897=569
78+216=497,78+216=492
21+820=156,21+820=148
74+875=940,74+875=949
99+324=327,99+324=324
91+476=766,91+476=765
12+937=940,12+937=949
78+318=697,78+318=693
67+818=587,67+818=588
16+161=777,16+161=771
94+113=700,94+113=702
41+202=347,41+202=342
49+451=007,49+451=005
76+667=346,76+667=347
13+582=597,13+582=595
95+497=296,95+497=295
31+814=546,31+814=548
80+802=280,80+802=288
87+473=066,87+473=065
56+529=587,56+529=585
52+368=026,52+368=024
69+677=646,69+677=647
90+835=520,90+835=529
49+155=407,49+155=402
42+687=926,42+687=927
520+89=907,520+89=906
33+274=707,33+274=703
79+733=210,79+733=218
13+296=907,13+296=903
11+929=040,11+929=049
77+833=010,77+833=019
85+819=400,85+819=409
30+139=967,30+139=961
87+358=547,87+358=544
61+727=886,61+727=887
33+714=746,33+714=747
736+98=439,736+98=438
80+420=000,80+420=005
633+79=218,633+79=217
20+901=120,20+901=129
78+492=076,78+492=075
95+300=597,95+300=593
12+815=729,12+815=728
10+887=797,10+887=798
45+108=357,45+108=351
66+420=687,66+420=684
24+394=817,24+394=814
31+326=757,31+326=753
67+921=880,67+921=889
65+325=097,65+325=093
78+470=847,78+470=845
61+225=687,61+225=682
92+441=337,92+441=335
69+522=197,69+522=195
98+772=076,98+772=078
60+790=050,60+790=058
74+826=000,74+826=009
39+717=656,39+717=657
77+737=410,77+737=418
33+943=670,33+943=679
82+827=900,82+827=909
55+750=500,55+750=508
25+570=597,25+570=595
79+282=167,79+282=163
60+408=865,60+408=864
26+513=937,26+513=935
49+759=800,49+759=808
94+395=987,94+395=984
17+152=967,17+152=961
41+381=227,41+381=224
69+762=130,69+762=138
61+925=685,61+925=689
19+535=456,19+535=455
13+425=835,13+425=834
18+466=485,18+466=484
88+635=326,88+635=327
35+697=236,35+697=237
91+850=140,91+850=149
615+77=286,615+77=296
15+876=197,15+876=198
23+875=897,23+875=898
90+479=960,90+479=965
83+258=147,83+258=143
40+217=757,40+217=752
96+416=216,96+416=215
29+923=250,29+923=259
30+894=420,30+894=429
46+279=527,46+279=523
81+146=727,81+146=722
67+913=080,67+913=089
26+500=626,26+500=625
49+412=167,49+412=164
65+807=276,65+807=278
37+850=787,37+850=788
96+173=960,96+173=962
46+494=046,46+494=045
62+904=666,62+904=669
37+303=047,37+303=043
39+841=087,39+841=088
50+509=956,50+509=955
76+889=560,76+889=569
80+846=620,80+846=629
76+262=837,76+262=833
32+452=487,32+452=484
68+179=747,68+179=742
58+430=887,58+430=884
91+738=926,91+738=928
48+327=577,48+327=573
12+433=547,12+433=544
20+492=216,20+492=215
86+155=140,86+155=142
33+529=267,33+529=265
35+264=997,35+264=992
33+346=977,33+346=973
19+275=497,19+275=492
37+650=787,37+650=786
37+591=827,37+591=826
99+815=410,99+815=419
70+697=766,70+697=767
41+542=387,41+542=385
68+103=177,68+103=171
61+381=247,61+381=244
94+401=597,94+401=594
89+418=700,89+418=705
74+383=757,74+383=754
85+329=417,85+329=414
76+356=237,76+356=234
91+304=597,91+304=593
75+463=837,75+463=835
66+229=597,66+229=592
12+495=707,12+495=705
39+809=840,39+809=848
63+155=817,63+155=812
74+808=280,74+808=288
13+138=157,13+138=151
14+649=367,14+649=366
21+340=167,21+340=163
61+190=157,61+190=152
33+257=097,33+257=092
43+373=616,43+373=614
91+204=597,91+204=592
36+779=510,36+779=518
78+446=426,78+446=425
49+113=267,49+113=261
95+473=866,95+473=865
93+212=507,93+212=503
60+103=367,60+103=361
39+906=540,39+906=549
75+162=737,75+162=732
47+368=517,47+368=514
27+669=697,27+669=696
45+590=537,45+590=536
89+687=676,89+687=677
17+416=335,17+416=334
45+797=240,45+797=248
57+395=257,57+395=254
36+218=457,36+218=452
52+824=676,52+824=678
46+531=777,46+531=775
73+912=580,73+912=589
92+553=547,92+553=546
60+502=266,60+502=265
93+160=350,93+160=352
26+909=530,26+909=539
72+742=410,72+742=418
26+948=470,26+948=479
33+461=497,33+461=494
73+380=357,73+380=354
11+185=697,11+185=691
10+281=197,10+281=192
39+361=007,39+361=004
22+312=437,22+312=433
27+569=697,27+569=695
95+506=100,95+506=106
55+896=150,55+896=159
68+647=516,68+647=517
57+762=910,57+762=918
92+818=010,92+818=019
48+284=237,48+284=233
58+792=050,58+792=058
13+129=247,13+129=241
67+868=530,67+868=539
82+353=537,82+353=534
86+626=216,86+626=217
65+411=677,65+411=674
24+743=766,24+743=767
79+723=200,79+723=208
87+241=827,87+241=823
93+413=606,93+413=605
61+182=347,61+182=342
16+165=187,16+165=181
74+169=347,74+169=342
37+289=627,37+289=623
53+526=976,53+526=975
31+275=607,31+275=603
88+612=000,88+612=007
75+356=137,75+356=134
47+115=267,47+115=261
64+263=727,64+263=723
92+467=957,92+467=955
57+491=846,57+491=845
90+347=737,90+347=734
32+249=187,32+249=182
43+361=407,43+361=404
52+833=587,52+833=588
82+657=936,82+657=937
34+823=756,34+823=758
67+787=450,67+787=458
10+795=507,10+795=508
81+833=410,81+833=419
41+803=446,41+803=448
76+234=017,76+234=013
53+431=487,53+431=484
64+176=047,64+176=042
26+197=327,26+197=322
12+200=217,12+200=212
40+900=040,40+900=049
55+125=087,55+125=081
65+453=816,65+453=815
63+802=566,63+802=568
47+287=437,47+287=433
92+212=407,92+212=403
60+130=097,60+130=091
46+884=030,46+884=039
48+473=126,48+473=125
60+805=566,60+805=568
17+154=177,17+154=171
845+99=440,845+99=449
79+214=397,79+214=392
64+136=007,64+136=002
55+345=007,55+345=004
44+705=946,44+705=947
72+703=576,72+703=577
755+86=149,755+86=148
39+849=887,39+849=888
42+502=446,42+502=445
50+273=327,50+273=323
291+89=084,291+89=083
18+561=976,18+561=975
13+649=267,13+649=266
63+477=046,63+477=045
58+551=907,58+551=906
38+418=657,38+418=654
88+339=727,88+339=724
97+798=597,97+798=598
77+770=740,77+770=748
45+113=857,45+113=851
55+482=736,55+482=735
53+340=397,53+340=393
72+196=867,72+196=862
40+434=475,40+434=474
40+277=717,40+277=713
24+949=370,24+949=379
98+732=030,98+732=038
27+563=097,27+563=095
18+551=966,18+551=965
58+861=910,58+861=919
69+288=757,69+288=753
67+744=116,67+744=118
39+207=647,39+207=642
69+467=636,69+467=635
24+224=847,24+224=842
18+822=047,18+822=048
61+142=307,61+142=302
36+262=897,36+262=892
23+526=946,23+526=945
41+830=177,41+830=178
96+677=376,96+677=377
62+345=707,62+345=704
20+247=767,20+247=762
11+519=036,11+519=035
64+777=140,64+777=148
43+787=036,43+787=038
10+796=607,10+796=608
57+165=227,57+165=222
96+870=660,96+870=669
88+790=876,88+790=878
10+358=867,10+358=863
42+888=030,42+888=039
61+647=800,61+647=807
63+787=050,63+787=058
70+686=656,70+686=657
45+684=926,45+684=927
38+207=547,38+207=542
69+341=017,69+341=014
88+481=966,88+481=965
88+160=840,88+160=842
30+922=250,30+922=259
13+800=319,13+800=318
71+216=787,71+216=782
39+362=107,39+362=104
67+752=910,67+752=918
302+19=124,302+19=123
78+197=577,78+197=572
34+295=927,34+295=923
83+249=237,83+249=233
78+749=720,78+749=728
37+188=527,37+188=522
57+920=770,57+920=779
635+89=428,635+89=427
91+294=582,91+294=583
77+190=767,77+190=762
91+318=907,91+318=904
30+255=587,30+255=582
16+649=567,16+649=566
65+760=520,65+760=528
21+937=860,21+937=859
74+136=017,74+136=012
25+717=246,25+717=247
52+641=397,52+641=396
51+725=676,51+725=677
97+281=877,97+281=873
424+99=326,424+99=325
22+179=107,22+179=102
28+422=057,28+422=054
70+146=617,70+146=612
86+267=357,86+267=353
20+229=957,20+229=942
23+452=577,23+452=574
59+457=616,59+457=615
41+517=856,41+517=855
51+102=357,51+102=351
88+188=677,88+188=672
20+539=956,20+539=955
65+624=987,65+624=986
71+456=726,71+456=725
94+333=727,94+333=724
637+99=638,637+99=637
29+101=037,29+101=031
11+872=387,11+872=388
70+141=117,70+141=112
14+927=140,14+927=149
45+763=800,45+763=808
42+301=347,42+301=343
82+859=140,82+859=149
61+700=166,61+700=167
23+200=327,23+200=322
49+840=987,49+840=988
73+119=290,73+119=291
16+802=819,16+802=818
35+525=066,35+525=065
82+168=050,82+168=052
38+635=377,38+635=376
99+170=960,99+170=962
12+802=417,12+802=418
56+861=710,56+861=719
46+645=197,46+645=196
36+806=246,36+806=248
66+357=327,66+357=324
74+295=967,74+295=963
23+955=870,23+955=879
39+174=317,39+174=312
81+274=557,81+274=553
23+612=537,23+612=536
758+98=659,758+98=658
88+218=607,88+218=603
41+874=510,41+874=519
57+704=166,57+704=167
108+85=291,108+85=391
13+802=517,13+802=518
21+346=767,21+346=763
23+921=440,23+921=449
76+168=447,76+168=442
29+807=636,29+807=638
98+339=737,98+339=734
14+589=307,14+589=306
433+88=126,433+88=125
41+226=767,41+226=762
82+864=640,82+864=649
90+798=887,90+798=888
64+309=377,64+309=373
51+481=236,51+481=235
67+151=817,67+151=812
76+178=457,76+178=452
10+324=437,10+324=433
69+398=767,69+398=764
96+711=700,96+711=708
59+172=137,59+172=132
54+396=057,54+396=054
65+108=377,65+108=371
30+530=066,30+530=065
21+910=140,21+910=139
14+296=017,14+296=013
86+291=777,86+291=773
60+400=065,60+400=064
92+452=447,92+452=445
94+392=687,94+392=684
28+178=607,28+178=602
46+509=556,46+509=555
97+114=110,97+114=112
69+784=356,69+784=358
96+737=336,96+737=338
72+237=907,72+237=903
59+766=520,59+766=528
53+869=220,53+869=229
89+683=276,89+683=277
74+846=020,74+846=029
74+801=576,74+801=578
32+233=567,32+233=562
79+250=927,79+250=923
95+402=797,95+402=794
68+637=500,68+637=507
16+498=417,16+498=415
37+835=277,37+835=278
56+275=137,56+275=133
36+904=040,36+904=049
45+844=987,45+844=988
52+809=160,52+809=168
10+948=850,10+948=859
75+688=366,75+688=367
42+928=070,42+928=079
53+543=697,53+543=695
845+96=140,845+96=149
49+321=077,49+321=073
99+863=260,99+863=269
36+363=997,36+363=993
84+293=777,84+293=773
11+104=517,11+104=511
56+164=027,56+164=022
15+848=367,15+848=368
77+279=657,77+279=653
58+403=165,58+403=164
45+499=447,45+499=445
11+194=507,11+194=502
99+272=177,99+272=173
75+420=597,75+420=594
89+780=960,89+780=968
83+319=207,83+319=204
54+844=897,54+844=898
98+809=700,98+809=709
871+99=070,871+99=079
28+717=546,28+717=547
55+541=697,55+541=695
60+698=856,60+698=857
47+903=050,47+903=059
21+175=697,21+175=691
40+544=486,40+544=485
36+219=557,36+219=552
67+458=526,67+458=525
27+251=877,27+251=872
28+565=397,28+565=395
90+251=147,90+251=143
87+879=660,87+879=669
810+99=900,810+99=909
91+138=920,91+138=922
99+788=787,99+788=788
22+213=537,22+213=532
21+470=197,21+470=194
14+669=387,14+669=386
26+866=297,26+866=298
39+648=787,39+648=786
40+413=355,40+413=354
10+386=692,10+386=693
81+164=540,81+164=542
65+880=540,65+880=549
32+860=299,32+860=298
85+815=000,85+815=009
74+221=597,74+221=592
54+807=166,54+807=168
58+325=387,58+325=383
34+249=387,34+249=382
77+110=787,77+110=781
21+565=686,21+565=685
11+408=916,11+408=914
59+410=967,59+410=964
24+926=050,24+926=059
50+411=165,50+411=164
50+835=586,50+835=588
24+248=277,24+248=272
90+414=406,90+414=405
89+457=646,89+457=645
98+408=600,98+408=605
18+212=037,18+212=032
31+287=817,31+287=813
84+522=600,84+522=606
51+788=930,51+788=938
41+643=487,41+643=486
32+542=477,32+542=475
10+369=977,10+369=973
96+747=346,96+747=348
27+589=617,27+589=616
75+888=360,75+888=369
57+640=797,57+640=796
56+794=050,56+794=058
68+652=026,68+652=027
30+729=956,30+729=957
11+121=237,11+121=231
20+895=510,20+895=519
26+841=766,26+841=768
93+120=310,93+120=312
53+205=857,53+205=852
90+666=656,90+666=657
51+182=337,51+182=332
71+350=127,71+350=124
44+514=856,44+514=855
83+134=717,83+134=712
77+166=347,77+166=342
64+876=040,64+876=049
84+410=497,84+410=494
15+471=687,15+471=684
62+109=177,62+109=171
46+213=957,46+213=952
83+870=350,83+870=359
39+276=517,39+276=513
65+420=587,65+420=584
97+457=456,97+457=455
19+473=297,19+473=294
95+391=687,95+391=684
28+864=297,28+864=298
89+826=510,89+826=519
89+497=686,89+497=685
66+329=597,66+329=593
13+336=947,13+336=943
57+367=427,57+367=424
94+494=887,94+494=885
55+708=366,55+708=367
96+670=666,96+670=667
59+204=367,59+204=362
29+347=677,29+347=673
47+722=966,47+722=967
14+884=897,14+884=898
63+498=166,63+498=165
76+373=947,76+373=944
40+880=020,40+880=029
44+353=797,44+353=793
10+223=337,10+223=332
52+146=897,52+146=891
14+154=867,14+154=861
18+307=522,18+307=523
24+515=936,24+515=935
80+653=336,80+653=337
83+264=747,83+264=743
39+540=977,39+540=975
12+938=050,12+938=059
77+570=747,77+570=746
58+169=727,58+169=722
25+949=470,25+949=479
86+366=257,86+366=254
61+693=456,61+693=457
80+662=246,80+662=247
60+315=577,60+315=573
25+282=707,25+282=703
74+184=857,74+184=852
36+894=030,36+894=039
892+99=190,892+99=199
33+268=107,33+268=103
66+530=697,66+530=695
99+480=970,99+480=975
67+530=797,67+530=795
31+273=407,31+273=403
15+510=527,15+510=525
13+157=077,13+157=071
33+271=407,33+271=403
77+109=680,77+109=681
44+788=236,44+788=238
44+370=417,44+370=414
38+924=260,38+924=269
50+327=777,50+327=773
76+298=477,76+298=473
37+130=767,37+130=761
12+547=956,12+547=955
59+397=657,59+397=654
81+366=747,81+366=744
90+343=337,90+343=334
74+185=957,74+185=952
62+644=606,62+644=607
410+10=025,410+10=024
61+440=107,61+440=105
96+626=226,96+626=227
58+922=080,58+922=089
54+250=407,54+250=403
95+436=136,95+436=135
95+875=070,95+875=079
48+484=236,48+484=235
38+912=050,38+912=059
39+410=947,39+410=944
51+768=910,51+768=918
86+824=010,86+824=019
185+55=932,185+55=042
87+335=226,87+335=224
93+833=620,93+833=629
44+433=777,44+433=774
60+919=970,60+919=979
91+478=966,91+478=965
81+275=657,81+275=653
22+325=747,22+325=743
87+613=000,87+613=007
81+361=247,81+361=244
59+498=756,59+498=755
57+456=316,57+456=315
47+879=620,47+879=629
75+827=200,75+827=209
70+217=787,70+217=782
72+654=626,72+654=627
32+216=847,32+216=842
29+415=447,29+415=444
615+66=176,615+66=186
95+505=000,95+505=006
53+138=197,53+138=191
64+793=750,64+793=758
72+780=250,72+780=258
10+589=996,10+589=995
92+171=360,92+171=362
58+210=867,58+210=862
95+832=720,95+832=729
746+79=529,746+79=528
78+108=680,78+108=681
50+937=780,50+937=789
71+796=766,71+796=768
85+496=186,85+496=185
261+58=914,261+58=913
91+374=565,91+374=564
10+516=626,10+516=625
43+936=970,43+936=979
58+674=236,58+674=237
53+109=267,53+109=261
65+441=607,65+441=605
28+646=477,28+646=476
73+425=897,73+425=894
21+677=897,21+677=896
91+710=100,91+710=108
16+228=447,16+228=442
14+413=725,14+413=724
45+907=256,45+907=259
36+714=056,36+714=057
18+260=877,18+260=872
67+513=087,67+513=085
96+145=140,96+145=142
85+256=147,85+256=143
41+701=246,41+701=247
67+790=750,67+790=758
94+509=300,94+509=306
95+764=957,95+764=958
32+932=460,32+932=469
78+649=726,78+649=727
76+456=236,76+456=235
88+261=947,88+261=943
50+209=957,50+209=952
53+843=697,53+843=698
12+279=197,12+279=192
24+181=507,24+181=502
50+640=097,50+640=096
41+719=066,41+719=067
13+515=826,13+515=825
91+174=560,91+174=562
97+632=926,97+632=927
75+584=957,75+584=956
40+839=977,40+839=978
45+157=207,45+157=202
37+344=187,37+344=183
34+350=487,34+350=483
97+264=167,97+264=163
66+583=947,66+583=946
46+707=356,46+707=357
49+232=187,49+232=182
43+145=887,43+145=881
511+99=017,511+99=016
48+707=556,48+707=557
97+343=047,97+343=044
14+674=887,14+674=886
15+250=567,15+250=562
54+308=267,54+308=263
90+729=917,90+729=918
59+522=187,59+522=185
16+660=677,16+660=676
94+623=716,94+623=717
91+895=680,91+895=689
800+99=999,800+99=998
98+336=437,98+336=434
75+175=057,75+175=052
51+701=256,51+701=257
81+251=237,81+251=233
24+791=517,24+791=518
89+426=516,89+426=515
46+333=977,46+333=973
60+273=337,60+273=333
20+172=297,20+172=291
24+200=427,24+200=422
68+387=557,68+387=554
48+509=756,48+509=755
40+431=177,40+431=174
47+561=807,47+561=806
57+694=156,57+694=157
43+804=746,43+804=748
91+225=612,91+225=613
95+668=366,95+668=367
40+716=656,40+716=657
66+894=060,66+894=069
15+463=877,15+463=874
22+263=587,22+263=582
37+416=356,37+416=354
23+815=836,23+815=838
15+319=437,15+319=433
79+900=970,79+900=979
30+724=456,30+724=457
16+952=860,16+952=869
49+314=367,49+314=363
51+212=367,51+212=362
65+423=887,65+423=884
11+790=107,11+790=108
52+492=446,52+492=445
25+462=787,25+462=784
76+827=300,76+827=309
85+311=697,85+311=693
774+88=269,774+88=268
61+716=776,61+716=777
53+311=467,53+311=463
35+251=687,35+251=682
99+847=640,99+847=649
34+918=250,34+918=259
80+859=930,80+859=939
57+903=060,57+903=069
14+319=337,14+319=333
66+483=947,66+483=945
86+373=957,86+373=954
63+286=947,63+286=943
52+215=767,52+215=762
13+216=927,13+216=922
84+646=036,84+646=037
51+427=875,51+427=874
89+653=246,89+653=247
59+629=887,59+629=886
48+545=397,48+545=395
44+714=856,44+714=857
42+678=026,42+678=027
44+844=887,44+844=888
19+851=077,19+851=078
71+788=956,71+788=958
84+729=310,84+729=318
22+349=177,22+349=173
97+122=910,97+122=912
77+253=037,77+253=033
58+324=287,58+324=283
11+451=267,11+451=264
84+429=316,84+429=315
62+776=836,62+776=838
51+156=707,51+156=702
44+487=136,44+487=135
96+299=592,96+299=593
64+869=330,64+869=339
