41303/50000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 2, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': True, 'name': 'reversed_addition_dollar_signs_true_2'}
$665+81=657$,$665+81=647$
$62+690=267$,$62+690=257$
$739+30=957$,$739+30=967$
$699+83=277$,$699+83=287$
$909+10=929$,$909+10=919$
$372+85=764$,$372+85=754$
$489+94=375$,$489+94=385$
$70+325=5$
$,$70+325=593$
$917+18=5201,$917+18=539$
$906+29=5201,$906+29=539$
$155+70=52$,$155+70=522$
$257+31=892$,$257+31=882$
$325+90=524$,$325+90=514$
$451+18=974$,$451+18=964$
$237+19=642$,$237+19=652$
$525+38=375$,$525+38=365$
$509+75=486$,$509+75=485$
$589+94=376$,$589+94=386$
$443+23=674$,$443+23=664$
$460+83=335$,$460+83=345$
$832+99=149$,$832+99=139$
$808+76=478$,$808+76=488$
$958+16=469$,$958+16=479$
$193+56=912$,$193+56=942$
$18+514=225$,$18+514=235$
$501+30=146$,$501+30=135$
$67+926=39$,$67+926=399$
$697+87=477$,$697+87=487$
$430+73=306$,$430+73=305$
$134+24=811$,$134+24=851$
$756+53=918$,$756+53=908$
$461+32=305$,$461+32=394$
$680+47=717$,$680+47=727$
$641+78=907$,$641+78=917$
$209+16=512$,$209+16=522$
$446+90=645$,$446+90=635$
$524+38=275$,$524+38=265$
$68+823=19$,$68+823=198$
$873+80=369$,$873+80=359$
$194+49=332$,$194+49=342$
$30+513=245$,$30+513=345$
$133+12=551$,$133+12=541$
$311+94=505$,$311+94=504$
$125+10=521$,$125+10=531$
$513+21=425$,$513+21=435$
$436+33=984$,$436+33=964$
$277+94=163$,$277+94=173$
$71+317=893$,$71+317=883$
$703+44=757$,$703+44=747$
$417+49=654$,$417+49=664$
$439+46=594$,$439+46=584$
$42+882=4201,$42+882=429$
$544+85=936$,$544+85=926$
$695+47=237$,$695+47=247$
$193+55=812$,$193+55=842$
$310+38=833$,$310+38=843$
$90+216=613$,$90+216=603$
$165+61=612$,$165+61=622$
$988+22=1201,$988+22=101$
$113+54=71$,$113+54=761$
$357+45=214$,$357+45=204$
$615+53=876$,$615+53=866$
$81+406=794$,$81+406=784$
$379+13=283$,$379+13=293$
$504+41=555$,$504+41=545$
$944+52=6001,$944+52=699$
$157+14=181$,$157+14=171$
$570+32=216$,$570+32=206$
$939+20=939$,$939+20=959$
$51+892=359$,$51+892=349$
$138+51=991$,$138+51=981$
$542+50=206$,$542+50=295$
$205+17=212$,$205+17=222$
$64+946=1$
$,$64+946=101$
$295+74=933$,$295+74=963$
$376+12=893$,$376+12=883$
$920+45=579$,$920+45=569$
$28+221=932$,$28+221=942$
$417+97=425$,$417+97=415$
$357+12=973$,$357+12=963$
$471+94=575$,$471+94=565$
$831+30=178$,$831+30=168$
$259+42=113$,$259+42=103$
$632+81=327$,$632+81=317$
$547+95=256$,$547+95=246$
$667+27=486$,$667+27=496$
$18+283=1$
$,$18+283=103$
$500+26=616$,$500+26=625$
$694+43=756$,$694+43=737$
$619+32=166$,$619+32=156$
$987+53=1301,$987+53=401$
$880+34=429$,$880+34=419$
$303+46=933$,$303+46=943$
$463+61=435$,$463+61=425$
$576+96=266$,$576+96=276$
$52+856=819$,$52+856=809$
$940+53=3001,$940+53=399$
$796+96=288$,$796+96=298$
$500+35=526$,$500+35=535$
$621+20=156$,$621+20=146$
$61+797=868$,$61+797=858$
$217+45=272$,$217+45=262$
$539+99=826$,$539+99=836$
$181+73=352$,$181+73=452$
$940+19=969$,$940+19=959$
$913+21=429$,$913+21=439$
$699+39=827$,$699+39=837$
$974+10=479$,$974+10=489$
$918+92=1$
$,$918+92=101$
$830+83=329$,$830+83=319$
$533+94=716$,$533+94=726$
$618+51=976$,$618+51=966$
$99+427=725$,$99+427=625$
$374+22=604$,$374+22=693$
$10+669=966$,$10+669=976$
$572+60=246$,$572+60=236$
$111+24=521$,$111+24=531$
$956+10=679$,$956+10=669$
$462+97=945$,$462+97=955$
$324+23=733$,$324+23=743$
$697+40=747$,$697+40=737$
$391+36=714$,$391+36=724$
$216+17=322$,$216+17=332$
$284+84=873$,$284+84=863$
$701+20=117$,$701+20=127$
$50+716=677$,$50+716=667$
$909+74=379$,$909+74=389$
$107+59=651$,$107+59=661$
$980+12=2001,$980+12=299$
$326+37=373$,$326+37=363$
$51+601=266$,$51+601=256$
$130+17=721$,$130+17=741$
$516+53=975$,$516+53=965$
$964+56=1201,$964+56=201$
$357+50=714$,$357+50=704$
$686+82=877$,$686+82=867$
$12+141=341$,$12+141=351$
$28+894=2201,$28+894=229$
$135+99=422$,$135+99=432$
$550+53=316$,$550+53=306$
$714+28=228$,$714+28=247$
$184+80=471$,$184+80=462$
$91+605=607$,$91+605=696$
$70+313=393$,$70+313=383$
$309+22=123$,$309+22=133$
$24+777=107$,$24+777=108$
$93+862=5001,$93+862=559$
$681+68=937$,$681+68=947$
$36+893=9201,$36+893=929$
$594+19=306$,$594+19=316$
$929+67=6001,$929+67=699$
$37+187=423$,$37+187=422$
$846+49=588$,$846+49=598$
$108+14=211$,$108+14=221$
$753+52=518$,$753+52=508$
$252+53=513$,$252+53=503$
$355+92=734$,$355+92=744$
$524+13=745$,$524+13=735$
$345+98=334$,$345+98=344$
$601+61=276$,$601+61=266$
$78+952=9201,$78+952=301$
$54+650=406$,$54+650=407$
$552+85=746$,$552+85=736$
$19+928=739$,$19+928=749$
$798+46=438$,$798+46=448$
$39+230=923$,$39+230=962$
$478+67=555$,$478+67=545$
$116+17=311$,$116+17=331$
$211+38=932$,$211+38=942$
$965+55=1201,$965+55=201$
$190+19=912$,$190+19=902$
$587+96=376$,$587+96=386$
$790+34=438$,$790+34=428$
$897+31=839$,$897+31=829$
$474+52=635$,$474+52=625$
$641+50=107$,$641+50=196$
$316+47=373$,$316+47=363$
$884+40=439$,$884+40=429$
$368+11=983$,$368+11=973$
$862+93=549$,$862+93=559$
$203+34=722$,$203+34=732$
$12+347=943$,$12+347=953$
$641+90=157$,$641+90=137$
$151+75=612$,$151+75=622$
$72+517=995$,$72+517=985$
$158+50=812$,$158+50=802$
$738+61=908$,$738+61=997$
$14+634=836$,$14+634=846$
$779+95=468$,$779+95=478$
$130+27=731$,$130+27=751$
$58+962=1201,$58+962=201$
$17+821=828$,$17+821=838$
$199+99=882$,$199+99=892$
$82+223=5$
$,$82+223=503$
$457+87=455$,$457+87=445$
$248+41=913$,$248+41=982$
$915+95=1$
$,$915+95=101$
$710+91=118$,$710+91=108$
$800+18=828$,$800+18=818$
$425+33=844$,$425+33=854$
$469+40=915$,$469+40=905$
$67+634=1$
$,$67+634=107$
$621+16=746$,$621+16=736$
$534+29=355$,$534+29=365$
$918+28=639$,$918+28=649$
$714+38=267$,$714+38=257$
$91+969=1$
$,$91+969=601$
$209+28=722$,$209+28=732$
$266+78=433$,$266+78=443$
$36+455=105$,$36+455=194$
$122+39=171$,$122+39=161$
$209+92=192$,$209+92=103$
$545+98=356$,$545+98=346$
$739+57=608$,$739+57=697$
$512+17=926$,$512+17=925$
$13+580=385$,$13+580=395$
$632+35=756$,$632+35=766$
$825+44=978$,$825+44=968$
$516+30=655$,$516+30=645$
$60+386=645$,$60+386=644$
$10+579=975$,$10+579=985$
$19+705=417$,$19+705=427$
$33+510=335$,$33+510=345$
$692+36=817$,$692+36=827$
$927+42=979$,$927+42=969$
$818+26=478$,$818+26=448$
$22+711=327$,$22+711=337$
$228+23=142$,$228+23=152$
$374+98=264$,$374+98=274$
$754+15=977$,$754+15=967$
$831+37=878$,$831+37=868$
$347+97=434$,$347+97=444$
$524+88=217$,$524+88=216$
$608+29=717$,$608+29=736$
$137+65=212$,$137+65=202$
$107+37=431$,$107+37=441$
$287+90=783$,$287+90=773$
$19+370=973$,$19+370=983$
$321+43=473$,$321+43=463$
$92+873=579$,$92+873=569$
$24+531=545$,$24+531=555$
$666+80=657$,$666+80=647$
$420+37=744$,$420+37=754$
$266+91=773$,$266+91=753$
$897+77=469$,$897+77=479$
$524+11=545$,$524+11=535$
$857+45=219$,$857+45=209$
$433+31=474$,$433+31=464$
$184+87=182$,$184+87=172$
$19+739=847$,$19+739=857$
$41+288=933$,$41+288=923$
$265+81=633$,$265+81=643$
$193+32=531$,$193+32=522$
$730+31=177$,$730+31=167$
$365+59=434$,$365+59=424$
$506+75=186$,$506+75=185$
$25+823=838$,$25+823=848$
$751+20=187$,$751+20=177$
$120+66=671$,$120+66=681$
$600+34=426$,$600+34=436$
$437+41=884$,$437+41=874$
$675+94=957$,$675+94=967$
$47+320=753$,$47+320=763$
$10+722=227$,$10+722=237$
$17+874=19$,$17+874=198$
$67+931=89$,$67+931=899$
$615+20=526$,$615+20=536$
$41+533=375$,$41+533=475$
$920+29=929$,$920+29=949$
$957+25=279$,$957+25=289$
$768+18=677$,$768+18=687$
$870+24=488$,$870+24=498$
$568+34=216$,$568+34=206$
$639+89=817$,$639+89=827$
$935+17=269$,$935+17=259$
$965+19=479$,$965+19=489$
$300+79=983$,$300+79=973$
$830+65=509$,$830+65=598$
$572+69=156$,$572+69=146$
$397+62=944$,$397+62=954$
$466+78=455$,$466+78=445$
$515+79=496$,$515+79=495$
$136+23=921$,$136+23=951$
$781+30=128$,$781+30=118$
$294+19=303$,$294+19=313$
$99+834=3301,$99+834=339$
$335+59=404$,$335+59=493$
$516+69=576$,$516+69=585$
$50+303=363$,$50+303=353$
$879+92=169$,$879+92=179$
$899+19=809$,$899+19=819$
$183+48=122$,$183+48=132$
$70+411=194$,$70+411=184$
$912+42=469$,$912+42=459$
$373+72=554$,$373+72=544$
$203+36=922$,$203+36=932$
$27+421=834$,$27+421=844$
$214+97=123$,$214+97=113$
$60+705=577$,$60+705=567$
$131+93=322$,$131+93=422$
$95+995=1901,$95+995=901$
$362+97=934$,$362+97=954$
$567+96=356$,$567+96=366$
$381+33=314$,$381+33=414$
$401+48=934$,$401+48=944$
$884+73=769$,$884+73=759$
$824+37=178$,$824+37=168$
$938+43=1$
$,$938+43=189$
$50+412=274$,$50+412=264$
$592+26=806$,$592+26=816$
$667+35=217$,$667+35=207$
$903+91=4001,$903+91=499$
$184+54=822$,$184+54=832$
$750+48=887$,$750+48=897$
$97+993=9801,$97+993=901$
$261+93=333$,$261+93=453$
$37+790=738$,$37+790=728$
$267+78=533$,$267+78=543$
$335+26=153$,$335+26=163$
$36+917=369$,$36+917=359$
$297+95=283$,$297+95=293$
$15+216=122$,$15+216=132$
$876+83=949$,$876+83=959$
$836+21=768$,$836+21=758$
$875+53=839$,$875+53=829$
$401+73=374$,$401+73=474$
$731+11=257$,$731+11=247$
$411+33=434$,$411+33=444$
$465+23=894$,$465+23=884$
$269+23=203$,$269+23=292$
$848+94=259$,$848+94=249$
$901+91=2001,$901+91=299$
$19+413=224$,$19+413=234$
$670+57=717$,$670+57=727$
$769+16=577$,$769+16=587$
$134+30=411$,$134+30=461$
$887+90=789$,$887+90=779$
$615+31=656$,$615+31=646$
$469+89=865$,$469+89=855$
$654+30=476$,$654+30=486$
$565+99=456$,$565+99=466$
$917+25=269$,$917+25=249$
$925+30=579$,$925+30=559$
$220+37=732$,$220+37=752$
$301+13=313$,$301+13=413$
$695+26=117$,$695+26=127$
$475+61=645$,$475+61=635$
$157+46=312$,$157+46=302$
$175+34=91$,$175+34=902$
$24+986=1301,$24+986=101$
$51+457=815$,$51+457=805$
$722+20=257$,$722+20=247$
$97+660=756$,$97+660=757$
$916+16=279$,$916+16=239$
$809+40=938$,$809+40=948$
$680+29=996$,$680+29=907$
$304+22=613$,$304+22=623$
$807+10=708$,$807+10=718$
$70+212=292$,$70+212=282$
$549+96=556$,$549+96=546$
$953+87=1401,$953+87=401$
$289+75=453$,$289+75=463$
$23+778=107$,$23+778=108$
$852+61=329$,$852+61=319$
$132+50=291$,$132+50=281$
$45+889=449$,$45+889=439$
$606+41=756$,$606+41=746$
$415+54=974$,$415+54=964$
$41+653=307$,$41+653=496$
$522+27=926$,$522+27=945$
$639+73=227$,$639+73=217$
$931+37=879$,$931+37=869$
$828+10=848$,$828+10=838$
$23+225=832$,$23+225=842$
$509+79=886$,$509+79=885$
$542+52=406$,$542+52=495$
$476+15=184$,$476+15=194$
$428+20=834$,$428+20=844$
$188+24=222$,$188+24=212$
$439+92=145$,$439+92=135$
$697+27=417$,$697+27=427$
$427+42=974$,$427+42=964$
$80+407=794$,$80+407=784$
$51+192=352$,$51+192=342$
$521+67=886$,$521+67=885$
$174+59=322$,$174+59=332$
$696+69=577$,$696+69=567$
$129+37=671$,$129+37=661$
$743+94=748$,$743+94=738$
$151+74=512$,$151+74=522$
$557+86=356$,$557+86=346$
$92+506=806$,$92+506=895$
$793+32=538$,$793+32=528$
$666+17=376$,$666+17=386$
$93+809=2001,$93+809=209$
$146+42=891$,$146+42=881$
$741+54=508$,$741+54=597$
$258+36=482$,$258+36=492$
$42+551=306$,$42+551=395$
$791+26=708$,$791+26=718$
$535+29=455$,$535+29=465$
$178+79=732$,$178+79=752$
$212+46=872$,$212+46=852$
$797+98=588$,$797+98=598$
$281+75=643$,$281+75=653$
$237+31=872$,$237+31=862$
$18+920=829$,$18+920=839$
$512+63=576$,$512+63=575$
$609+35=456$,$609+35=446$
$862+90=269$,$862+90=259$
$541+92=356$,$541+92=336$
$13+236=932$,$13+236=942$
$911+57=879$,$911+57=869$
$174+98=262$,$174+98=272$
$127+20=731$,$127+20=741$
$961+36=789$,$961+36=799$
$22+120=231$,$22+120=241$
$18+824=238$,$18+824=248$
$506+28=416$,$506+28=435$
$296+29=513$,$296+29=523$
$335+14=933$,$335+14=943$
$348+54=214$,$348+54=204$
$919+28=779$,$919+28=749$
$46+994=19$,$46+994=401$
$850+11=178$,$850+11=168$
$144+21=571$,$144+21=561$
$374+53=734$,$374+53=724$
$851+18=978$,$851+18=968$
$420+95=505$,$420+95=515$
$531+96=716$,$531+96=726$
$699+98=787$,$699+98=797$
$64+287=163$,$64+287=153$
$150+58=812$,$150+58=802$
$267+42=913$,$267+42=903$
$713+39=267$,$713+39=257$
$582+85=776$,$582+85=766$
$30+297=733$,$30+297=723$
$358+89=764$,$358+89=744$
$403+25=814$,$403+25=824$
$258+13=182$,$258+13=172$
$233+31=472$,$233+31=462$
$992+18=1201,$992+18=101$
$830+32=278$,$830+32=268$
$720+11=147$,$720+11=137$
$34+920=449$,$34+920=459$
$190+54=432$,$190+54=442$
$622+46=876$,$622+46=866$
$151+58=912$,$151+58=902$
$568+15=375$,$568+15=385$
$23+324=733$,$23+324=743$
$273+76=933$,$273+76=943$
$121+46=771$,$121+46=761$
$483+75=865$,$483+75=855$
$653+10=376$,$653+10=366$
$63+704=777$,$63+704=767$
$471+56=715$,$471+56=725$
$58+588=656$,$58+588=646$
$14+940=449$,$14+940=459$
$237+26=372$,$237+26=362$
$217+40=762$,$217+40=752$
$70+207=782$,$70+207=772$
$19+902=119$,$19+902=129$
$563+61=436$,$563+61=426$
$141+30=181$,$141+30=171$
$26+216=232$,$26+216=242$
$595+87=276$,$595+87=286$
$496+36=255$,$496+36=235$
$771+31=218$,$771+31=208$
$433+90=335$,$433+90=325$
$19+804=318$,$19+804=328$
$790+96=678$,$790+96=688$
$619+19=826$,$619+19=836$
$420+87=706$,$420+87=705$
$331+52=393$,$331+52=383$
$57+540=706$,$57+540=795$
$17+431=834$,$17+431=844$
$338+57=504$,$338+57=593$
$157+45=212$,$157+45=202$
$704+44=857$,$704+44=847$
$931+27=879$,$931+27=859$
$451+17=874$,$451+17=864$
$455+13=874$,$455+13=864$
$158+44=212$,$158+44=202$
$16+450=654$,$16+450=664$
$373+36=914$,$373+36=904$
$331+74=505$,$331+74=504$
$321+40=173$,$321+40=163$
$33+511=435$,$33+511=445$
$684+84=877$,$684+84=867$
$231+37=872$,$231+37=862$
$801+14=508$,$801+14=518$
$862+94=649$,$862+94=659$
$80+308=893$,$80+308=883$
$381+93=374$,$381+93=474$
$51+797=858$,$51+797=848$
$77+304=124$,$77+304=183$
$822+23=538$,$822+23=548$
$104+18=211$,$104+18=221$
$866+35=198$,$866+35=109$
$354+13=773$,$354+13=763$
$374+91=574$,$374+91=564$
$800+14=408$,$800+14=418$
$757+44=118$,$757+44=108$
$98+813=1101,$98+813=119$
$194+47=132$,$194+47=142$
$466+75=155$,$466+75=145$
$353+16=973$,$353+16=963$
$921+34=579$,$921+34=559$
$135+67=212$,$135+67=202$
$796+58=448$,$796+58=458$
$41+413=354$,$41+413=454$
$147+16=371$,$147+16=361$
$312+37=933$,$312+37=943$
$187+25=202$,$187+25=212$
$30+874=4001,$30+874=409$
$935+85=1201,$935+85=201$
$150+91=132$,$150+91=142$
$162+11=381$,$162+11=371$
$695+19=407$,$695+19=417$
$29+886=5101,$29+886=519$
$30+124=351$,$30+124=451$
$192+86=882$,$192+86=872$
$61+102=371$,$61+102=361$
$26+223=932$,$26+223=942$
$70+304=373$,$70+304=473$
$182+89=182$,$182+89=172$
$407+62=974$,$407+62=964$
$522+70=296$,$522+70=295$
$413+55=874$,$413+55=864$
$18+449=754$,$18+449=764$
$416+19=524$,$416+19=534$
$501+93=395$,$501+93=495$
$52+292=453$,$52+292=443$
$930+80=901$,$930+80=101$
$10+622=226$,$10+622=236$
$92+902=4001,$92+902=499$
$290+81=183$,$290+81=173$
$581+83=376$,$581+83=466$
$692+31=337$,$692+31=327$
$522+62=486$,$522+62=485$
$592+63=566$,$592+63=556$
$512+99=117$,$512+99=116$
$275+79=443$,$275+79=453$
$924+31=579$,$924+31=559$
$748+36=477$,$748+36=487$
$544+92=646$,$544+92=636$
$945+65=1$
$,$945+65=101$
$458+34=205$,$458+34=294$
$259+52=123$,$259+52=113$
$359+68=734$,$359+68=724$
$943+11=469$,$943+11=459$
$968+29=789$,$968+29=799$
$897+16=309$,$897+16=319$
$22+522=435$,$22+522=445$
$303+19=213$,$303+19=223$
$156+42=81$,$156+42=891$
$193+82=581$,$193+82=572$
$431+76=706$,$431+76=705$
$93+672=577$,$93+672=567$
$851+52=319$,$851+52=309$
$77+429=6$
$,$77+429=605$
$240+21=172$,$240+21=162$
$736+58=408$,$736+58=497$
$206+20=612$,$206+20=622$
$163+52=51$,$163+52=512$
$91+604=507$,$91+604=596$
$19+764=377$,$19+764=387$
$12+433=534$,$12+433=544$
$53+913=679$,$53+913=669$
$237+25=272$,$237+25=262$
$468+24=205$,$468+24=294$
$960+70=9201,$960+70=301$
$905+87=2001,$905+87=299$
$695+24=907$,$695+24=917$
$661+83=347$,$661+83=447$
$35+886=1201,$35+886=129$
$509+68=776$,$509+68=775$
$228+28=632$,$228+28=652$
$328+86=424$,$328+86=414$
$610+52=276$,$610+52=266$
$80+805=598$,$80+805=588$
$82+605=796$,$82+605=786$
$120+37=731$,$120+37=751$
$141+40=102$,$141+40=181$
$50+342=204$,$50+342=293$
$484+42=635$,$484+42=625$
$658+57=527$,$658+57=517$
$461+95=645$,$461+95=655$
$97+825=2201,$97+825=229$
$173+68=132$,$173+68=142$
$705+10=507$,$705+10=517$
$15+231=632$,$15+231=642$
$446+46=205$,$446+46=294$
$162+50=222$,$162+50=212$
$82+703=597$,$82+703=587$
$175+80=561$,$175+80=552$
$37+310=733$,$37+310=743$
$984+56=3301,$984+56=401$
$370+99=974$,$370+99=964$
$48+110=841$,$48+110=851$
$130+73=312$,$130+73=302$
$20+119=921$,$20+119=931$
$33+874=7001,$33+874=709$
$717+69=677$,$717+69=687$
$24+810=428$,$24+810=438$
$627+12=946$,$627+12=936$
$110+32=231$,$110+32=241$
$696+42=847$,$696+42=837$
$980+15=589$,$980+15=599$
$99+709=809$,$99+709=808$
$98+709=709$,$98+709=708$
$840+47=778$,$840+47=788$
$223+40=372$,$223+40=362$
$416+27=354$,$416+27=344$
$914+39=369$,$914+39=359$
$97+244=14$,$97+244=143$
$876+97=369$,$876+97=379$
$717+68=577$,$717+68=587$
$338+77=524$,$338+77=514$
$215+33=832$,$215+33=842$
$518+51=975$,$518+51=965$
$232+25=772$,$232+25=752$
$822+15=748$,$822+15=738$
$142+67=912$,$142+67=902$
$93+103=602$,$93+103=691$
$241+21=272$,$241+21=262$
$353+10=373$,$353+10=363$
$301+63=373$,$301+63=463$
$806+39=538$,$806+39=548$
$104+43=751$,$104+43=741$
$388+54=254$,$388+54=244$
$654+13=776$,$654+13=766$
$917+65=279$,$917+65=289$
$59+981=19$,$59+981=401$
$444+48=205$,$444+48=294$
$50+181=142$,$50+181=132$
$876+25=198$,$876+25=109$
$50+332=293$,$50+332=283$
$351+43=393$,$351+43=493$
$13+442=544$,$13+442=554$
$319+45=473$,$319+45=463$
$375+67=254$,$375+67=244$
$116+26=251$,$116+26=241$
$420+29=934$,$420+29=944$
$292+52=433$,$292+52=443$
$22+220=232$,$22+220=242$
$12+346=843$,$12+346=853$
$19+904=319$,$19+904=329$
$149+57=612$,$149+57=602$
$355+39=483$,$355+39=493$
$39+140=922$,$39+140=971$
$36+117=361$,$36+117=351$
$879+93=269$,$879+93=279$
$328+39=773$,$328+39=763$
$225+28=332$,$225+28=352$
$699+70=957$,$699+70=967$
$101+13=311$,$101+13=411$
$431+42=384$,$431+42=374$
$182+96=882$,$182+96=872$
$401+60=174$,$401+60=164$
$149+92=132$,$149+92=142$
$96+827=3201,$96+827=329$
$91+979=1701,$91+979=701$
$987+93=1901,$987+93=801$
$681+93=377$,$681+93=477$
$53+997=1601,$53+997=501$
$168+76=432$,$168+76=442$
$441+94=545$,$441+94=535$
$231+81=223$,$231+81=213$
$81+939=1201,$81+939=201$
$798+44=238$,$798+44=248$
$885+91=689$,$885+91=679$
$428+85=325$,$428+85=315$
$797+96=388$,$797+96=398$
$289+27=603$,$289+27=613$
$890+21=129$,$890+21=119$
$898+61=949$,$898+61=959$
$507+79=686$,$507+79=685$
$51+715=677$,$51+715=667$
$608+17=516$,$608+17=526$
$61+806=778$,$61+806=768$
$147+89=622$,$147+89=632$
$57+640=706$,$57+640=796$
$284+74=843$,$284+74=853$
$769+26=587$,$769+26=597$
$30+352=293$,$30+352=283$
$641+93=447$,$641+93=437$
$61+382=354$,$61+382=344$
$696+52=857$,$696+52=847$
$154+44=81$,$154+44=891$
$456+69=515$,$456+69=525$
$146+33=911$,$146+33=971$
$473+95=875$,$473+95=865$
$23+626=936$,$23+626=946$
$431+77=806$,$431+77=805$
$250+12=272$,$250+12=262$
$53+987=19$,$53+987=401$
$520+54=476$,$520+54=475$
$36+873=9001,$36+873=909$
$947+10=769$,$947+10=759$
$854+65=91$,$854+65=919$
$608+44=266$,$608+44=256$
$271+17=892$,$271+17=882$
$553+19=276$,$553+19=275$
$141+24=571$,$141+24=561$
$151+97=832$,$151+97=842$
$494+42=645$,$494+42=635$
$193+22=51$,$193+22=512$
$277+99=663$,$277+99=673$
$109+12=111$,$109+12=121$
$608+19=716$,$608+19=726$
$191+67=822$,$191+67=852$
$928+41=979$,$928+41=969$
$285+73=843$,$285+73=853$
$255+37=203$,$255+37=292$
$56+660=616$,$56+660=617$
$885+81=679$,$885+81=669$
$171+72=332$,$171+72=342$
$842+42=478$,$842+42=488$
$909+39=839$,$909+39=849$
$40+388=834$,$40+388=824$
$331+56=793$,$331+56=783$
$310+58=873$,$310+58=863$
$525+91=606$,$525+91=616$
$246+50=603$,$246+50=692$
$134+13=751$,$134+13=741$
$584+41=536$,$584+41=526$
$60+939=99$,$60+939=999$
$10+772=277$,$10+772=287$
$257+14=182$,$257+14=172$
$36+513=935$,$36+513=945$
$797+17=408$,$797+17=418$
$10+344=443$,$10+344=453$
$956+11=779$,$956+11=769$
$378+94=264$,$378+94=274$
$537+10=755$,$537+10=745$
$188+78=652$,$188+78=662$
$869+56=539$,$869+56=529$
$796+86=278$,$796+86=288$
$315+16=143$,$315+16=133$
$54+189=352$,$54+189=342$
$684+62=657$,$684+62=647$
