41016/50000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 3, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': True, 'name': 'reversed_addition_dollar_signs_true_3'}
$794+852=6471$,$794+852=6461$
$567+596=3621$,$567+596=3611$
$668+754=2251$,$668+754=2241$
$768+724=2951$,$768+724=2941$
$710+857=7661$,$710+857=7651$
$896+508=3041$,$896+508=4041$
$976+758=4381$,$976+758=4371$
$493+679=2721$,$493+679=2711$
$412+682=4011$,$412+682=4901$
$970+775=5481$,$970+775=5471$
$980+667=7471$,$980+667=7461$
$452+876=8241$,$452+876=8231$
$785+772=7561$,$785+772=7551$
$858+750=8071$,$858+750=8061$
$567+655=2231$,$567+655=2221$
$777+766=3461$,$777+766=3451$
$511+776=7921$,$511+776=7821$
$605+488=3011$,$605+488=3901$
$383+778=1621$,$383+778=1611$
$816+679=5051$,$816+679=5941$
$622+712=4341$,$622+712=4331$
$861+683=4461$,$861+683=4451$
$845+657=2061$,$845+657=2051$
$314+887=1121$,$314+887=1021$
$860+968=8181$,$860+968=8281$
$936+616=1551$,$936+616=2551$
$986+661=7471$,$986+661=7461$
$598+598=6921$,$598+598=6911$
$884+562=6451$,$884+562=6441$
$859+764=3171$,$859+764=3261$
$390+688=8801$,$390+688=8701$
$518+884=2141$,$518+884=2041$
$202+989=1021$,$202+989=1911$
$867+662=9161$,$867+662=9251$
$715+736=1551$,$715+736=1541$
$623+743=6641$,$623+743=6631$
$750+702=2551$,$750+702=2541$
$919+909=1281$,$919+909=8281$
$903+993=6091$,$903+993=6981$
$410+676=6901$,$410+676=6801$
$872+660=2361$,$872+660=2351$
$872+555=7251$,$872+555=7241$
$864+563=7151$,$864+563=7241$
$878+748=6271$,$878+748=6261$
$799+859=8571$,$799+859=8561$
$523+773=6031$,$523+773=6921$
$499+667=6621$,$499+667=6611$
$945+766=1181$,$945+766=1171$
$999+777=6781$,$999+777=6771$
$701+772=3841$,$701+772=3741$
$944+770=4181$,$944+770=4171$
$897+498=5031$,$897+498=5931$
$872+557=9251$,$872+557=9241$
$906+448=3531$,$906+448=4531$
$968+369=7231$,$968+369=7331$
$879+742=1271$,$879+742=1261$
$499+586=5811$,$499+586=5801$
$616+728=4441$,$616+728=4431$
$891+532=3251$,$891+532=3241$
$960+815=5781$,$960+815=5771$
$769+887=6571$,$769+887=6561$
$780+646=6251$,$780+646=6241$
$990+754=4481$,$990+754=4471$
$990+794=4881$,$990+794=4871$
$882+281=3711$,$882+281=3611$
$799+829=1261$,$799+829=8261$
$956+680=6371$,$956+680=6361$
$511+571=2901$,$511+571=2801$
$411+673=4901$,$411+673=4801$
$414+770=4911$,$414+770=4811$
$521+974=5051$,$521+974=5941$
$896+108=3001$,$896+108=4001$
$788+843=1371$,$788+843=1361$
$603+760=3641$,$603+760=3631$
$788+864=2571$,$788+864=2561$
$118+955=3601$,$118+955=3701$
$930+809=9381$,$930+809=9371$
$883+772=5571$,$883+772=5561$
$996+976=1791$,$996+976=2791$
$884+787=1771$,$884+787=1761$
$706+848=3551$,$706+848=4551$
$610+725=5341$,$610+725=5331$
$650+802=2551$,$650+802=2541$
$777+774=1561$,$777+774=1551$
$826+729=5561$,$826+729=5551$
$797+591=8031$,$797+591=8831$
$512+885=7041$,$512+885=7931$
$475+957=1341$,$475+957=2341$
$463+873=6341$,$463+873=6331$
$780+833=3171$,$780+833=3161$
$784+879=3671$,$784+879=3661$
$895+670=5661$,$895+670=5651$
$820+617=7351$,$820+617=7341$
$642+735=7741$,$642+735=7731$
$307+869=6611$,$307+869=6711$
$517+578=5011$,$517+578=5901$
$884+759=3471$,$884+759=3461$
$602+897=9051$,$602+897=9941$
$899+850=9481$,$899+850=9471$
$980+784=4681$,$980+784=4671$
$409+986=5041$,$409+986=5931$
$866+627=3951$,$866+627=3941$
$728+916=3461$,$728+916=4461$
$709+685=4041$,$709+685=4931$
$616+707=3241$,$616+707=3231$
$733+740=3751$,$733+740=3741$
$912+892=4181$,$912+892=4081$
$998+660=8571$,$998+660=8561$
$885+863=8481$,$885+863=8471$
$698+746=4451$,$698+746=4441$
$839+573=2151$,$839+573=2141$
$866+663=9161$,$866+663=9251$
$606+738=4441$,$606+738=4431$
$682+761=3451$,$682+761=3441$
$706+792=8051$,$706+792=8941$
$620+675=5031$,$620+675=5921$
$745+754=9951$,$745+754=9941$
$808+926=3371$,$808+926=4371$
$868+798=6671$,$868+798=6661$
$938+556=3941$,$938+556=4941$
$902+792=4071$,$902+792=4961$
$960+869=9291$,$960+869=9281$
$980+688=8671$,$980+688=8661$
$977+677=4571$,$977+677=4561$
$500+796=6031$,$500+796=6921$
$770+796=6661$,$770+796=6651$
$475+832=7041$,$475+832=7031$
$890+635=5261$,$890+635=5251$
$702+793=5051$,$702+793=5941$
$773+658=1351$,$773+658=1341$
$995+807=1081$,$995+807=2081$
$970+733=3081$,$970+733=3071$
$613+483=6011$,$613+483=6901$
$913+685=8061$,$913+685=8951$
$547+775=2241$,$547+775=2231$
$621+706=7241$,$621+706=7231$
$156+956=1111$,$156+956=2111$
$896+532=8251$,$896+532=8241$
$877+782=9571$,$877+782=9561$
$882+737=9171$,$882+737=9161$
$939+119=1501$,$939+119=8501$
$948+926=3781$,$948+926=4781$
$983+655=8371$,$983+655=8361$
$983+192=5811$,$983+192=5711$
$704+714=8151$,$704+714=8141$
$877+686=3661$,$877+686=3651$
$766+645=1151$,$766+645=1141$
$880+779=9571$,$880+779=9561$
$806+298=3011$,$806+298=4011$
$512+671=3911$,$512+671=3811$
$708+689=7041$,$708+689=7931$
$567+772=9341$,$567+772=9331$
$990+885=5791$,$990+885=5781$
$780+718=8951$,$780+718=8941$
$778+657=5351$,$778+657=5341$
$718+701=9151$,$718+701=9141$
$788+763=1561$,$788+763=1551$
$915+683=8061$,$915+683=8951$
$814+788=2161$,$814+788=2061$
$779+959=8381$,$779+959=8371$
$597+614=1131$,$597+614=1121$
$822+273=5011$,$822+273=5901$
$629+713=2441$,$629+713=2431$
$895+860=5581$,$895+860=5571$
$676+773=9451$,$676+773=9441$
$916+836=1571$,$916+836=2571$
$987+648=5371$,$987+648=5361$
$971+867=8391$,$971+867=8381$
$743+704=7451$,$743+704=7441$
$776+661=7351$,$776+661=7341$
$861+685=6461$,$861+685=6451$
$693+492=5011$,$693+492=5811$
$502+587=9901$,$502+587=9801$
$786+742=8261$,$786+742=8251$
$974+462=6241$,$974+462=6341$
$852+791=3471$,$852+791=3461$
$816+928=3471$,$816+928=4471$
$917+466=2831$,$917+466=3831$
$825+773=8061$,$825+773=8951$
$963+746=9081$,$963+746=9071$
$728+946=3761$,$728+946=4761$
$777+768=5461$,$777+768=5451$
$881+573=4551$,$881+573=4541$
$401+686=7901$,$401+686=7801$
$856+161=7001$,$856+161=7101$
$860+685=5461$,$860+685=5451$
$818+646=3641$,$818+646=4641$
$980+746=6281$,$980+746=6271$
$645+846=1951$,$645+846=1941$
$796+818=3161$,$796+818=4161$
$885+394=9821$,$885+394=9721$
$874+852=6281$,$874+852=6271$
$788+878=6671$,$788+878=6661$
$776+973=9481$,$776+973=9471$
$478+763=1431$,$478+763=1421$
$618+879=7051$,$618+879=7941$
$864+743=7071$,$864+743=7061$
$690+591=1021$,$690+591=1821$
$803+589=2041$,$803+589=2931$
$983+736=9181$,$983+736=9171$
$868+754=2271$,$868+754=2261$
$814+894=8171$,$814+894=8071$
$462+800=2521$,$462+800=2621$
$875+660=5361$,$875+660=5351$
$960+694=4571$,$960+694=4561$
$618+836=3541$,$618+836=4541$
$953+691=4471$,$953+691=4461$
$822+783=5071$,$822+783=5061$
$772+674=6451$,$772+674=6441$
$409+969=8631$,$409+969=8731$
$477+851=8241$,$477+851=8231$
$970+695=5671$,$970+695=5661$
$760+652=2151$,$760+652=2141$
$839+668=7061$,$839+668=7051$
$773+726=9951$,$773+726=9941$
$870+763=3371$,$870+763=3361$
$576+765=1441$,$576+765=1431$
$872+647=9161$,$872+647=9151$
$382+779=1621$,$382+779=1611$
$872+796=8671$,$872+796=8661$
$860+745=5071$,$860+745=5061$
$860+838=8971$,$860+838=8961$
$869+773=2471$,$869+773=2461$
$775+718=3951$,$775+718=3941$
$942+775=7181$,$942+775=7171$
$768+875=3471$,$768+875=3461$
$864+768=2271$,$864+768=2361$
$706+731=7351$,$706+731=7341$
$734+835=9661$,$734+835=9651$
$401+798=9021$,$401+798=9911$
$816+879=5071$,$816+879=5961$
$957+689=6471$,$957+689=6461$
$795+734=9261$,$795+734=9251$
$315+788=3111$,$315+788=3011$
$949+999=1491$,$949+999=8491$
$504+783=7921$,$504+783=7821$
$885+644=9261$,$885+644=9251$
$710+702=2151$,$710+702=2141$
$870+693=3661$,$870+693=3651$
$221+971=2021$,$221+971=2911$
$792+871=3671$,$792+871=3661$
$840+765=5071$,$840+765=5061$
$726+722=8451$,$726+722=8441$
$856+870=6281$,$856+870=6271$
$369+863=2221$,$369+863=2321$
$699+957=6461$,$699+957=6561$
$580+577=7521$,$580+577=7511$
$969+969=8291$,$969+969=8391$
$714+974=8961$,$714+974=8861$
$856+873=9281$,$856+873=9271$
$627+731=8541$,$627+731=8531$
$896+588=3841$,$896+588=4841$
$185+892=7801$,$185+892=7701$
$978+639=7171$,$978+639=7161$
$732+672=4051$,$732+672=4041$
$916+789=5171$,$916+789=5071$
$919+129=1401$,$919+129=8401$
$975+829=4091$,$975+829=4081$
$835+573=8051$,$835+573=8041$
$897+770=7671$,$897+770=7661$
$990+762=2581$,$990+762=2571$
$736+763=9951$,$736+763=9941$
$956+117=2701$,$956+117=3701$
$409+765=4611$,$409+765=4711$
$512+673=5911$,$512+673=5811$
$818+946=3671$,$818+946=4671$
$776+798=4761$,$776+798=4751$
$817+586=2041$,$817+586=3041$
$704+705=9051$,$704+705=9041$
$996+608=3061$,$996+608=4061$
$731+722=3551$,$731+722=3541$
$986+765=1581$,$986+765=1571$
$505+957=1641$,$505+957=2641$
$799+939=1371$,$799+939=8371$
$596+856=1541$,$596+856=2541$
$401+893=4031$,$401+893=4921$
$996+406=1041$,$996+406=2041$
$718+596=3131$,$718+596=4131$
$626+736=2641$,$626+736=2631$
$410+682=2011$,$410+682=2901$
$603+694=7031$,$603+694=7921$
$870+748=8171$,$870+748=8161$
$792+593=5031$,$792+593=5831$
$809+386=5021$,$809+386=5911$
$930+787=7181$,$930+787=7171$
$863+758=1271$,$863+758=1261$
$594+569=3621$,$594+569=3611$
$712+487=9021$,$712+487=9911$
$506+658=3611$,$506+658=4611$
$610+879=9941$,$610+879=9841$
$898+597=5051$,$898+597=5941$
$956+698=3561$,$956+698=4561$
$404+783=7911$,$404+783=7811$
$728+723=1551$,$728+723=1541$
$958+976=3391$,$958+976=4391$
$878+843=1281$,$878+843=1271$
$617+771=8931$,$617+771=8831$
$740+816=6561$,$740+816=6551$
$770+643=3151$,$770+643=3141$
$592+682=4821$,$592+682=4721$
$768+865=3271$,$768+865=3361$
$959+562=1151$,$959+562=1251$
$794+599=3031$,$794+599=3931$
$923+773=6071$,$923+773=6961$
$982+653=5371$,$982+653=5361$
$302+789=1011$,$302+789=1901$
$856+668=4261$,$856+668=4251$
$847+642=9851$,$847+642=9841$
$886+658=4461$,$886+658=4451$
$766+702=8651$,$766+702=8641$
$878+784=2671$,$878+784=2661$
$605+491=6011$,$605+491=6901$
$907+175=1801$,$907+175=2801$
$602+590=2021$,$602+590=2911$
$996+246=1421$,$996+246=2421$
$971+798=9681$,$971+798=9671$
$420+879=9031$,$420+879=9921$
$605+772=7831$,$605+772=7731$
$895+394=9021$,$895+394=9821$
$499+578=7711$,$499+578=7701$
$107+962=9501$,$107+962=9601$
$844+770=4171$,$844+770=4161$
$867+785=2571$,$867+785=2561$
$139+999=1311$,$139+999=8311$
$724+745=9651$,$724+745=9641$
$672+726=8941$,$672+726=8931$
$478+745=3231$,$478+745=3221$
$896+707=2061$,$896+707=3061$
$395+983=8831$,$395+983=8731$
$555+657=1121$,$555+657=2121$
$315+989=4131$,$315+989=4031$
$521+975=6051$,$521+975=6941$
$806+358=3611$,$806+358=4611$
$795+630=5251$,$795+630=5241$
$974+795=9681$,$974+795=9671$
$914+384=8031$,$914+384=8921$
$790+757=7461$,$790+757=7451$
$784+593=7831$,$784+593=7731$
$926+408=3331$,$926+408=4331$
$482+699=1821$,$482+699=1811$
$666+777=3451$,$666+777=3441$
$744+705=9451$,$744+705=9441$
$601+872=3841$,$601+872=3741$
$702+806=8061$,$702+806=8051$
$700+744=4451$,$700+744=4441$
$495+570=5611$,$495+570=5601$
$877+540=7151$,$877+540=7141$
$996+497=2941$,$996+497=3941$
$797+864=1671$,$797+864=1661$
$860+675=5361$,$860+675=5351$
$631+823=4551$,$631+823=4541$
$877+792=9671$,$877+792=9661$
$866+545=1151$,$866+545=1141$
$946+918=3681$,$946+918=4681$
$949+866=5191$,$949+866=5181$
$808+457=4621$,$808+457=5621$
$318+996=3131$,$318+996=4131$
$852+786=8371$,$852+786=8361$
$780+882=2671$,$780+882=2661$
$694+744=8351$,$694+744=8341$
$889+863=2471$,$889+863=2571$
$319+987=6131$,$319+987=6031$
$847+644=1951$,$847+644=1941$
$969+567=6251$,$969+567=6351$
$869+579=8451$,$869+579=8441$
$884+662=6461$,$884+662=6451$
$722+836=8561$,$722+836=8551$
$773+716=9851$,$773+716=9841$
$774+863=7371$,$774+863=7361$
$565+757=2241$,$565+757=2231$
$896+956=1581$,$896+956=2581$
$969+169=8211$,$969+169=8311$
$608+656=3621$,$608+656=4621$
$885+542=7251$,$885+542=7241$
$603+671=4821$,$603+671=4721$
$478+863=1441$,$478+863=1431$
$842+579=1251$,$842+579=1241$
$766+839=5071$,$766+839=5061$
$984+385=9731$,$984+385=9631$
$777+891=8671$,$777+891=8661$
$959+729=1861$,$959+729=8861$
$979+754=3381$,$979+754=3371$
$508+896=3041$,$508+896=4041$
$609+689=8031$,$609+689=8921$
$830+579=9051$,$830+579=9041$
$766+778=4461$,$766+778=4451$
$967+735=2081$,$967+735=2071$
$821+276=7011$,$821+276=7901$
$730+726=6551$,$730+726=6541$
$296+817=2111$,$296+817=3111$
$321+877=8021$,$321+877=8911$
$685+626=1141$,$685+626=1131$
$791+780=1851$,$791+780=1751$
$982+832=4191$,$982+832=4181$
$903+394=7031$,$903+394=7921$
$306+848=3511$,$306+848=4511$
$601+496=7011$,$601+496=7901$
$315+689=4101$,$315+689=4001$
$774+877=1571$,$774+877=1561$
$982+672=4571$,$982+672=4561$
$969+778=7481$,$969+778=7471$
$878+557=5351$,$878+557=5341$
$591+633=4231$,$591+633=4221$
$864+369=3221$,$864+369=3321$
$908+565=2741$,$908+565=3741$
$913+978=1091$,$913+978=1981$
$982+742=4281$,$982+742=4271$
$478+748=6231$,$478+748=6221$
$937+876=2181$,$937+876=3181$
$973+833=6091$,$973+833=6081$
$702+474=6811$,$702+474=6711$
$465+562=7101$,$465+562=7201$
$589+554=3421$,$589+554=3411$
$777+882=9571$,$777+882=9561$
$824+772=6061$,$824+772=6951$
$602+760=2641$,$602+760=2631$
$808+886=3961$,$808+886=4961$
$972+760=2381$,$972+760=2371$
$880+706=6861$,$880+706=6851$
$146+908=3501$,$146+908=4501$
$864+782=6471$,$864+782=6461$
$480+842=2241$,$480+842=2231$
$787+778=5661$,$787+778=5651$
$758+564=2131$,$758+564=2231$
$766+867=3271$,$766+867=3361$
$649+629=1721$,$649+629=8721$
$889+748=7371$,$889+748=7361$
$913+781=4071$,$913+781=4961$
$402+897=9031$,$402+897=9921$
$978+825=3091$,$978+825=3081$
$596+632=8231$,$596+632=8221$
$766+736=2061$,$766+736=2051$
$779+860=9371$,$779+860=9361$
$879+748=7271$,$879+748=7261$
$873+740=3171$,$873+740=3161$
$668+776=4451$,$668+776=4441$
$939+879=1191$,$939+879=8181$
$888+654=2461$,$888+654=2451$
$680+721=1051$,$680+721=1041$
$890+846=6381$,$890+846=6371$
$494+571=5611$,$494+571=5601$
$777+796=3761$,$777+796=3751$
$472+840=2141$,$472+840=2131$
$969+560=9151$,$969+560=9251$
$770+871=1471$,$770+871=1461$
$477+864=1441$,$477+864=1431$
$777+789=6661$,$777+789=6651$
$967+905=2681$,$967+905=2781$
$734+834=8661$,$734+834=8651$
$516+681=7021$,$516+681=7911$
$676+641=7141$,$676+641=7131$
$956+408=3631$,$956+408=4631$
$698+906=3061$,$698+906=4061$
$613+570=3911$,$613+570=3811$
$947+646=2951$,$947+646=3951$
$917+795=1171$,$917+795=2171$
$591+682=3821$,$591+682=3721$
$775+943=8181$,$775+943=8171$
$390+987=7831$,$390+987=7731$
$966+756=2281$,$966+756=2271$
$461+702=3511$,$461+702=3611$
$963+670=3371$,$963+670=3361$
$403+993=6041$,$403+993=6931$
$712+989=1171$,$712+989=1071$
$621+977=8061$,$621+977=8951$
$834+668=2061$,$834+668=2051$
$511+973=4941$,$511+973=4841$
$638+966=3061$,$638+966=4061$
$963+100=3501$,$963+100=3601$
$980+744=4281$,$980+744=4271$
$808+783=1061$,$808+783=1951$
$860+785=5471$,$860+785=5461$
$318+876=3021$,$318+876=4911$
$704+589=3031$,$704+589=3921$
$920+773=3071$,$920+773=3961$
$583+582=5621$,$583+582=5611$
$482+753=5331$,$482+753=5321$
$751+560=1031$,$751+560=1131$
$990+824=4191$,$990+824=4181$
$890+574=4651$,$890+574=4641$
$842+584=6251$,$842+584=6241$
$529+500=9301$,$529+500=9201$
$511+682=3021$,$511+682=3911$
$417+674=1011$,$417+674=1901$
$879+538=7151$,$879+538=7141$
$477+861=8341$,$477+861=8331$
$106+956=1601$,$106+956=2601$
$692+790=2051$,$692+790=2841$
$648+747=5941$,$648+747=5931$
$986+737=2271$,$986+737=3271$
$393+782=5811$,$393+782=5711$
$148+866=3101$,$148+866=4101$
$316+875=1021$,$316+875=1911$
$986+683=9671$,$986+683=9661$
$515+773=8921$,$515+773=8821$
$648+835=3851$,$648+835=3841$
$673+524=7901$,$673+524=7911$
$880+874=4581$,$880+874=4571$
$917+426=2431$,$917+426=3431$
$652+764=6151$,$652+764=6141$
$963+769=2281$,$963+769=2371$
$537+785=2241$,$537+785=2231$
$474+864=8341$,$474+864=8331$
$803+293=6011$,$803+293=6901$
$986+378=3631$,$986+378=4631$
$688+696=3831$,$688+696=4831$
$982+772=4581$,$982+772=4571$
$878+536=4151$,$878+536=4141$
$903+594=7051$,$903+594=7941$
$802+994=6081$,$802+994=6971$
$996+986=1891$,$996+986=2891$
$380+682=2701$,$380+682=2601$
$875+753=8271$,$875+753=8261$
$993+764=7581$,$993+764=7571$
$595+571=6621$,$595+571=6611$
$845+648=3951$,$845+648=3941$
$989+865=4491$,$989+865=4581$
$891+390=1021$,$891+390=1821$
$773+718=1951$,$773+718=1941$
$808+406=3121$,$808+406=4121$
$979+759=8381$,$979+759=8371$
$778+976=4581$,$778+976=4571$
$114+971=5901$,$114+971=5801$
$788+586=3731$,$788+586=4731$
$862+773=5371$,$862+773=5361$
$500+895=5041$,$500+895=5931$
$630+838=8651$,$630+838=8641$
$984+679=3671$,$984+679=3661$
$883+565=8451$,$883+565=8441$
$896+708=3061$,$896+708=4061$
$733+822=5561$,$733+822=5551$
$655+674=9241$,$655+674=9231$
$638+740=8741$,$638+740=8731$
$565+861=6141$,$565+861=6241$
$414+671=5901$,$414+671=5801$
$829+899=1271$,$829+899=8271$
$992+843=5391$,$992+843=5381$
$410+888=8031$,$410+888=8921$
$522+872=4041$,$522+872=4931$
$840+783=3271$,$840+783=3261$
$699+749=8341$,$699+749=8441$
$775+640=5151$,$775+640=5141$
$713+684=7041$,$713+684=7931$
$621+744=5641$,$621+744=5631$
$483+733=6131$,$483+733=6121$
$825+874=9071$,$825+874=9961$
$691+492=3011$,$691+492=3811$
$456+872=8241$,$456+872=8231$
$604+495=9011$,$604+495=9901$
$607+731=8341$,$607+731=8331$
$823+612=5351$,$823+612=5341$
$631+813=4451$,$631+813=4441$
$952+672=4271$,$952+672=4261$
$878+537=5151$,$878+537=5141$
$785+480=5721$,$785+480=5621$
$850+746=6961$,$850+746=6951$
$891+555=6451$,$891+555=6441$
$470+849=9141$,$470+849=9131$
$890+521=1151$,$890+521=1141$
$477+752=9231$,$477+752=9221$
$477+866=3441$,$477+866=3431$
$309+768=7601$,$309+768=7701$
$706+958=3661$,$706+958=4661$
$922+984=6191$,$922+984=6091$
$595+807=1041$,$595+807=2041$
$685+627=2141$,$685+627=2131$
$932+746=8771$,$932+746=8761$
$879+732=1171$,$879+732=1161$
