73249/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.0, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 5000, 'eval_interval': 100, 'min_lr': 5e-05, 'max_lr': 0.0005, 'warmup_iters': 150, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 1, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': True, 'resample_data': True, 'name': 'plain_addition_dollar_signs_true_1_resampled'}
$421+618=939$,$421+618=1039$
$314+718=932$,$314+718=1032$
$295+708=903$,$295+708=1003$
$194+808=902$,$194+808=1002$
$404+598=902$,$404+598=1002$
$601+699=1200$,$601+699=1300$
$693+597=1280$,$693+597=1290$
$605+885=1480$,$605+885=1490$
$802+699=1401$,$802+699=1501$
$214+896=1100$,$214+896=1110$
$724+307=931$,$724+307=1031$
$892+498=1380$,$892+498=1390$
$605+175=770$,$605+175=780$
$605+275=870$,$605+275=880$
$409+481=880$,$409+481=890$
$404+186=580$,$404+186=590$
$351+148=599$,$351+148=499$
$109+181=280$,$109+181=290$
$211+399=600$,$211+399=610$
$303+600=803$,$303+600=903$
$708+182=880$,$708+182=890$
$703+177=870$,$703+177=880$
$152+146=398$,$152+146=298$
$205+185=380$,$205+185=390$
$246+453=799$,$246+453=699$
$504+486=980$,$504+486=990$
$254+145=499$,$254+145=399$
$508+382=880$,$508+382=890$
$304+601=805$,$304+601=905$
$161+238=499$,$161+238=399$
$411+199=600$,$411+199=610$
$221+679=800$,$221+679=900$
$303+387=680$,$303+387=690$
$471+243=704$,$471+243=714$
$738+223=962$,$738+223=961$
$311+499=800$,$311+499=810$
$163+130=393$,$163+130=293$
$403+587=980$,$403+587=990$
$404+498=802$,$404+498=902$
$309+597=806$,$309+597=906$
$105+585=680$,$105+585=690$
$161+136=397$,$161+136=297$
$308+182=480$,$308+182=490$
$303+287=580$,$303+287=590$
$163+236=499$,$163+236=399$
$413+177=580$,$413+177=590$
$293+297=580$,$293+297=590$
$186+613=899$,$186+613=799$
$761+131=802$,$761+131=892$
$303+601=804$,$303+601=904$
$403+498=801$,$403+498=901$
$306+598=804$,$306+598=904$
$259+140=499$,$259+140=399$
$402+288=680$,$402+288=690$
$143+250=493$,$143+250=393$
$211+299=500$,$211+299=510$
$185+314=599$,$185+314=499$
$502+288=780$,$502+288=790$
$405+285=680$,$405+285=690$
$605+385=980$,$605+385=990$
$15+85=90$,$15+85=100$
$7+153=260$,$7+153=160$
$6+971=1877,$6+971=977$
$15+86=91$,$15+86=101$
$46+74=110$,$46+74=120$
$34+76=100$,$34+76=110$
$5+475=580$,$5+475=480$
$3+491=594$,$3+491=494$
$7+663=770$,$7+663=670$
$6+974=1080,$6+974=980$
$7+281=388$,$7+281=288$
$35+95=120$,$35+95=130$
$2+274=376$,$2+274=276$
$97+73=179$,$97+73=170$
$2+292=394$,$2+292=294$
$7+142=249$,$7+142=149$
$7+872=979$,$7+872=879$
$7+574=681$,$7+574=581$
$4+387=491$,$4+387=391$
$58+62=110$,$58+62=120$
$8+354=462$,$8+354=362$
$3+277=370$,$3+277=280$
$7+782=889$,$7+782=789$
$44+76=110$,$44+76=120$
$6+622=728$,$6+622=628$
$98+20=119$,$98+20=118$
$67+63=120$,$67+63=130$
$1+385=486$,$1+385=386$
$8+182=180$,$8+182=190$
$47+83=129$,$47+83=130$
$6+189=295$,$6+189=195$
$45+55=90$,$45+55=100$
$2+500=501$,$2+500=502$
$1+358=459$,$1+358=359$
$9+371=480$,$9+371=380$
$13+88=91$,$13+88=101$
$178+3=171$,$178+3=181$
$7+676=783$,$7+676=683$
$7+286=393$,$7+286=293$
$929+8=938$,$929+8=937$
$7+537=644$,$7+537=544$
$65+94=169$,$65+94=159$
$6+643=749$,$6+643=649$
$730+5=745$,$730+5=735$
$5+436=541$,$5+436=441$
$97+40=138$,$97+40=137$
$68+42=100$,$68+42=110$
$6+384=490$,$6+384=390$
$6+771=877$,$6+771=777$
$430+3=443$,$430+3=433$
$3+140=142$,$3+140=143$
$64+85=159$,$64+85=149$
$94+16=100$,$94+16=110$
$693+6=609$,$693+6=699$
$3+156=259$,$3+156=159$
$677+0=678$,$677+0=677$
$689+9=688$,$689+9=698$
$99+18=118$,$99+18=117$
$487+1=489$,$487+1=488$
$4+283=387$,$4+283=287$
$60+99=169$,$60+99=159$
$0+399=499$,$0+399=399$
$4+676=670$,$4+676=680$
$527+1=529$,$527+1=528$
$37+93=139$,$37+93=130$
$76+54=120$,$76+54=130$
$6+791=897$,$6+791=797$
$397+0=398$,$397+0=397$
$56+74=120$,$56+74=130$
$230+1=241$,$230+1=231$
$939+0=949$,$939+0=939$
$7+462=569$,$7+462=469$
$4+285=389$,$4+285=289$
$6+387=493$,$6+387=393$
$7+380=487$,$7+380=387$
$164+4=167$,$164+4=168$
$105+6=112$,$105+6=111$
$97+50=148$,$97+50=147$
$729+0=829$,$729+0=729$
$116+3=129$,$116+3=119$
$4+589=693$,$4+589=593$
$37+83=119$,$37+83=120$
$7+631=738$,$7+631=638$
$2+390=491$,$2+390=392$
$7+378=485$,$7+378=385$
$541+0=551$,$541+0=541$
$57+43=90$,$57+43=100$
$6+674=780$,$6+674=680$
$902+5=917$,$902+5=907$
$14+87=91$,$14+87=101$
$238+8=256$,$238+8=246$
$96+73=168$,$96+73=169$
$5+437=542$,$5+437=442$
$9+159=268$,$9+159=168$
$97+10=108$,$97+10=107$
$7+334=441$,$7+334=341$
$3+274=377$,$3+274=277$
$0+389=489$,$0+389=389$
$48+52=90$,$48+52=100$
$24+76=90$,$24+76=100$
$9+480=589$,$9+480=489$
$98+21=129$,$98+21=119$
$978+5=984$,$978+5=983$
$8+346=454$,$8+346=354$
$111+5=126$,$111+5=116$
$837+2=849$,$837+2=839$
$6+989=1095,$6+989=995$
$9+239=348$,$9+239=248$
$96+83=178$,$96+83=179$
$9+151=260$,$9+151=160$
$9+583=692$,$9+583=592$
$60+89=159$,$60+89=149$
$267+1=269$,$267+1=268$
$9+576=685$,$9+576=585$
$798+0=898$,$798+0=798$
$172+8=170$,$172+8=180$
$50+89=149$,$50+89=139$
$97+90=188$,$97+90=187$
$0+189=289$,$0+189=189$
$608+9=618$,$608+9=617$
$9+142=251$,$9+142=151$
$6+880=986$,$6+880=886$
$5+387=492$,$5+387=392$
$5+548=653$,$5+548=553$
$4+478=582$,$4+478=482$
$97+30=128$,$97+30=127$
$6+293=399$,$6+293=299$
$9+149=258$,$9+149=158$
$78+32=100$,$78+32=110$
$630+7=638$,$630+7=637$
$55+65=110$,$55+65=120$
$4+267=371$,$4+267=271$
$911+4=925$,$911+4=915$
$2+468=570$,$2+468=470$
$9+255=364$,$9+255=264$
$2+497=599$,$2+497=499$
$918+4=923$,$918+4=922$
$780+0=789$,$780+0=780$
$0+499=599$,$0+499=499$
$6+412=408$,$6+412=418$
$4+576=670$,$4+576=580$
$9+455=564$,$9+455=464$
$796+3=898$,$796+3=799$
$0+179=279$,$0+179=179$
$229+7=237$,$229+7=236$
$96+93=188$,$96+93=189$
$9+224=243$,$9+224=233$
$456+4=469$,$456+4=460$
$29+88=118$,$29+88=117$
$98+90=189$,$98+90=188$
$8+135=253$,$8+135=143$
$610+7=618$,$610+7=617$
$6+391=497$,$6+391=397$
$5+454=559$,$5+454=459$
$8+444=552$,$8+444=452$
$8+576=684$,$8+576=584$
$1+272=373$,$1+272=273$
$4+587=691$,$4+587=591$
$473+7=470$,$473+7=480$
$791+5=706$,$791+5=796$
$378+9=388$,$378+9=387$
$69+31=90$,$69+31=100$
$2+264=366$,$2+264=266$
$0+363=463$,$0+363=363$
$64+46=100$,$64+46=110$
$186+9=295$,$186+9=195$
$240+3=253$,$240+3=243$
$213+6=229$,$213+6=219$
$49+51=90$,$49+51=100$
$1+680=781$,$1+680=681$
$7+890=997$,$7+890=897$
$36+84=110$,$36+84=120$
$6+349=455$,$6+349=355$
$14+86=90$,$14+86=100$
$68+52=110$,$68+52=120$
$23+87=100$,$23+87=110$
$35+65=90$,$35+65=100$
$113+0=112$,$113+0=113$
$991+5=906$,$991+5=996$
$77+43=110$,$77+43=120$
$41+69=100$,$41+69=110$
$9+612=721$,$9+612=621$
$46+54=90$,$46+54=100$
$591+6=507$,$591+6=597$
$7+469=576$,$7+469=476$
$409+3=402$,$409+3=412$
$73+37=100$,$73+37=110$
$9+577=686$,$9+577=586$
$4+590=694$,$4+590=594$
$5+671=776$,$5+671=676$
$148+9=167$,$148+9=157$
$3+139=242$,$3+139=142$
$90+89=189$,$90+89=179$
$4+892=996$,$4+892=896$
$7+729=836$,$7+729=736$
$8+791=899$,$8+791=799$
$723+0=722$,$723+0=723$
$904+7=910$,$904+7=911$
$1+562=663$,$1+562=563$
$23+97=110$,$23+97=120$
$9+363=472$,$9+363=372$
$7+772=879$,$7+772=779$
$59+41=90$,$59+41=100$
$235+9=254$,$235+9=244$
$82+28=100$,$82+28=110$
$2+290=391$,$2+290=292$
$4+179=283$,$4+179=183$
$0+288=388$,$0+288=288$
$6+759=865$,$6+759=765$
$9+448=557$,$9+448=457$
$698+8=606$,$698+8=706$
$98+40=139$,$98+40=138$
$717+0=718$,$717+0=717$
$59+61=110$,$59+61=120$
$920+6=936$,$920+6=926$
$1+564=665$,$1+564=565$
$7+352=459$,$7+352=359$
$46+94=149$,$46+94=140$
$1+360=461$,$1+360=361$
$75+45=110$,$75+45=120$
$320+6=337$,$320+6=326$
$897+2=909$,$897+2=899$
$93+10=102$,$93+10=103$
$4+472=576$,$4+472=476$
$5+562=667$,$5+562=567$
$33+70=102$,$33+70=103$
$57+63=110$,$57+63=120$
$19+98=118$,$19+98=117$
$47+93=149$,$47+93=140$
$40+99=149$,$40+99=139$
$3+287=380$,$3+287=290$
$65+50=114$,$65+50=115$
$7+691=798$,$7+691=698$
$6+712=808$,$6+712=718$
$0+270=370$,$0+270=270$
$6+490=596$,$6+490=496$
$98+60=159$,$98+60=158$
$93+40=132$,$93+40=133$
$4+289=393$,$4+289=293$
$8+486=594$,$8+486=494$
$9+346=455$,$9+346=355$
$6+589=695$,$6+589=595$
$8+812=810$,$8+812=820$
$894+6=800$,$894+6=900$
$7+164=271$,$7+164=171$
$178+2=170$,$178+2=180$
$2+283=385$,$2+283=285$
$7+371=478$,$7+371=378$
$4+471=575$,$4+471=475$
$577+1=579$,$577+1=578$
$1+467=568$,$1+467=468$
$910+4=924$,$910+4=914$
$3+273=376$,$3+273=276$
$809+9=918$,$809+9=818$
$1+492=593$,$1+492=493$
$2+900=901$,$2+900=902$
$309+8=318$,$309+8=317$
$6+288=394$,$6+288=294$
$4+562=666$,$4+562=566$
$6+979=1895,$6+979=985$
$6+291=397$,$6+291=297$
$2+295=397$,$2+295=297$
$1+268=369$,$1+268=269$
$57+83=149$,$57+83=140$
$7+361=468$,$7+361=368$
$8+373=481$,$8+373=381$
$599+3=502$,$599+3=602$
$0+472=572$,$0+472=472$
$13+87=90$,$13+87=100$
$74+36=100$,$74+36=110$
$7+350=457$,$7+350=357$
$1+464=565$,$1+464=465$
$3+165=268$,$3+165=168$
$7+259=366$,$7+259=266$
$26+94=110$,$26+94=120$
$901+9=919$,$901+9=910$
$6+653=759$,$6+653=659$
$6+282=388$,$6+282=288$
$9+971=1080,$9+971=980$
$9+383=492$,$9+383=392$
$167+3=160$,$167+3=170$
$834+5=849$,$834+5=839$
$6+630=736$,$6+630=636$
$948+5=954$,$948+5=953$
$5+169=274$,$5+169=174$
$6+474=580$,$6+474=480$
$35+75=100$,$35+75=110$
$149+0=150$,$149+0=149$
$497+0=498$,$497+0=497$
$8+144=252$,$8+144=152$
$901+5=916$,$901+5=906$
$5+659=764$,$5+659=664$
$6+646=752$,$6+646=652$
$194+8=203$,$194+8=202$
$893+8=801$,$893+8=901$
$26+74=90$,$26+74=100$
$4+393=497$,$4+393=397$
$890+5=805$,$890+5=895$
$1+376=477$,$1+376=377$
$7+781=888$,$7+781=788$
$67+53=110$,$67+53=120$
$317+0=318$,$317+0=317$
$7+575=682$,$7+575=582$
$240+7=248$,$240+7=247$
$8+380=488$,$8+380=388$
$65+55=110$,$65+55=120$
$295+2=397$,$295+2=297$
$923+6=939$,$923+6=929$
$88+50=139$,$88+50=138$
$94+65=169$,$94+65=159$
$5+266=371$,$5+266=271$
$81+29=100$,$81+29=110$
$9+981=1090,$9+981=990$
$211+5=226$,$211+5=216$
$177+4=171$,$177+4=181$
$99+60=169$,$99+60=159$
$56+64=110$,$56+64=120$
$217+1=219$,$217+1=218$
$6+352=458$,$6+352=358$
$1+150=211$,$1+150=151$
$98+30=129$,$98+30=128$
$1+462=563$,$1+462=463$
$7+348=455$,$7+348=355$
$1+289=390$,$1+289=290$
$6+882=988$,$6+882=888$
$5+493=598$,$5+493=498$
$7+128=235$,$7+128=135$
$124+5=139$,$124+5=129$
$489+8=498$,$489+8=497$
$2+266=368$,$2+266=268$
$98+50=149$,$98+50=148$
$129+8=138$,$129+8=137$
$36+64=90$,$36+64=100$
$9+111=110$,$9+111=120$
$0+176=276$,$0+176=176$
$5+465=570$,$5+465=470$
$667+0=668$,$667+0=667$
$593+6=609$,$593+6=599$
$16+84=90$,$16+84=100$
$0+256=356$,$0+256=256$
$3+129=131$,$3+129=132$
$8+566=674$,$8+566=574$
$5+346=451$,$5+346=351$
$5+264=369$,$5+264=269$
$7+732=839$,$7+732=739$
$25+95=110$,$25+95=120$
$0+359=459$,$0+359=359$
$24+86=100$,$24+86=110$
$53+50=102$,$53+50=103$
$948+1=959$,$948+1=949$
$6+404=400$,$6+404=410$
$57+93=159$,$57+93=150$
$920+7=928$,$920+7=927$
$5+271=376$,$5+271=276$
$0+168=268$,$0+168=168$
$292+6=398$,$292+6=298$
$7+814=921$,$7+814=821$
$6+439=545$,$6+439=445$
$2+159=261$,$2+159=161$
$90+79=179$,$90+79=169$
$9+340=449$,$9+340=349$
$7+438=545$,$7+438=445$
$920+5=935$,$920+5=925$
$8+565=673$,$8+565=573$
$34+86=110$,$34+86=120$
$84+26=100$,$84+26=110$
$6+290=396$,$6+290=296$
$99+80=189$,$99+80=179$
$58+42=90$,$58+42=100$
$0+365=465$,$0+365=365$
$66+54=110$,$66+54=120$
$793+6=709$,$793+6=799$
$7+270=377$,$7+270=277$
$97+80=178$,$97+80=177$
$948+3=952$,$948+3=951$
$9+289=398$,$9+289=298$
$68+32=90$,$68+32=100$
$8+147=255$,$8+147=155$
$166+4=160$,$166+4=170$
$199+6=105$,$199+6=205$
$6+433=539$,$6+433=439$
$2+197=299$,$2+197=199$
$307+0=308$,$307+0=307$
$6+649=755$,$6+649=655$
$97+63=169$,$97+63=160$
$209+2=201$,$209+2=211$
$64+95=169$,$64+95=159$
$55+60=114$,$55+60=115$
$9+585=694$,$9+585=594$
$56+44=90$,$56+44=100$
$3+153=256$,$3+153=156$
$9+167=276$,$9+167=176$
$92+37=139$,$92+37=129$
$96+84=189$,$96+84=180$
$3+395=498$,$3+395=398$
$948+4=953$,$948+4=952$
$9+667=776$,$9+667=676$
$6+592=698$,$6+592=598$
$6+248=354$,$6+248=254$
$4+570=674$,$4+570=574$
$1+283=384$,$1+283=284$
$9+435=544$,$9+435=444$
$6+138=244$,$6+138=144$
$9+783=892$,$9+783=792$
$5+447=552$,$5+447=452$
$7+546=653$,$7+546=553$
$760+0=769$,$760+0=760$
$350+7=358$,$350+7=357$
$6+888=994$,$6+888=894$
$4+139=243$,$4+139=143$
$595+4=699$,$595+4=599$
$468+3=470$,$468+3=471$
$293+6=399$,$293+6=299$
$9+314=313$,$9+314=323$
$1+155=256$,$1+155=156$
$24+96=110$,$24+96=120$
$709+0=809$,$709+0=709$
$308+90=498$,$308+90=398$
$608+72=670$,$608+72=680$
$43+480=522$,$43+480=523$
$125+36=162$,$125+36=161$
$97+803=800$,$97+803=900$
$324+86=400$,$324+86=410$
$129+51=170$,$129+51=180$
$12+130=141$,$12+130=142$
$834+46=870$,$834+46=880$
$472+27=599$,$472+27=499$
$83+440=522$,$83+440=523$
$74+126=290$,$74+126=200$
$43+380=422$,$43+380=423$
$885+14=999$,$885+14=899$
$851+41=802$,$851+41=892$
$23+320=342$,$23+320=343$
$928+54=983$,$928+54=982$
$400+98=598$,$400+98=498$
$73+870=942$,$73+870=943$
$154+95=259$,$154+95=249$
$98+361=469$,$98+361=459$
$38+291=339$,$38+291=329$
$305+89=384$,$305+89=394$
$970+21=901$,$970+21=991$
$62+136=298$,$62+136=198$
$97+462=569$,$97+462=559$
$950+42=902$,$950+42=992$
$64+736=700$,$64+736=800$
$68+431=599$,$68+431=499$
$73+160=232$,$73+160=233$
$273+24=397$,$273+24=297$
$773+27=700$,$773+27=800$
$93+707=700$,$93+707=800$
$535+85=610$,$535+85=620$
$802+55=847$,$802+55=857$
$984+14=1098,$984+14=998$
$578+22=500$,$578+22=600$
$161+28=199$,$161+28=189$
$333+10=342$,$333+10=343$
$26+873=999$,$26+873=899$
$894+15=919$,$894+15=909$
$891+18=919$,$891+18=909$
$802+98=890$,$802+98=900$
$10+510=510$,$10+510=520$
$109+14=124$,$109+14=123$
$57+122=170$,$57+122=179$
$203+87=280$,$203+87=290$
$718+43=762$,$718+43=761$
$112+16=138$,$112+16=128$
$712+98=800$,$712+98=810$
$57+112=160$,$57+112=169$
$179+21=190$,$179+21=200$
$326+74=300$,$326+74=400$
$508+91=699$,$508+91=599$
$33+900=932$,$33+900=933$
$902+11=912$,$902+11=913$
$98+111=219$,$98+111=209$
$62+838=800$,$62+838=900$
$603+79=672$,$603+79=682$
$34+128=161$,$34+128=162$
$120+62=183$,$120+62=182$
$102+57=169$,$102+57=159$
$56+339=495$,$56+339=395$
$63+470=532$,$63+470=533$
$127+65=193$,$127+65=192$
$86+413=599$,$86+413=499$
$63+280=342$,$63+280=343$
$110+73=184$,$110+73=183$
$10+610=610$,$10+610=620$
$125+66=192$,$125+66=191$
$501+90=691$,$501+90=591$
$319+18=338$,$319+18=337$
$22+568=580$,$22+568=590$
$45+107=151$,$45+107=152$
$775+26=701$,$775+26=801$
$23+590=612$,$23+590=613$
$428+71=599$,$428+71=499$
$35+264=399$,$35+264=299$
$414+96=500$,$414+96=510$
$118+50=169$,$118+50=168$
$78+191=260$,$78+191=269$
$17+142=150$,$17+142=159$
$441+58=599$,$441+58=499$
$500+99=699$,$500+99=599$
$48+811=869$,$48+811=859$
$400+95=595$,$400+95=495$
$54+105=169$,$54+105=159$
$93+430=522$,$93+430=523$
$909+78=977$,$909+78=987$
$704+87=781$,$704+87=791$
$88+898=886$,$88+898=986$
$32+166=298$,$32+166=198$
$864+34=998$,$864+34=898$
$970+22=902$,$970+22=992$
$283+15=398$,$283+15=298$
$950+43=903$,$950+43=993$
$512+38=540$,$512+38=550$
$52+147=299$,$52+147=199$
$169+24=194$,$169+24=193$
$16+117=132$,$16+117=133$
$142+42=185$,$142+42=184$
$65+233=398$,$65+233=298$
$68+114=183$,$68+114=182$
$56+343=499$,$56+343=399$
$44+128=171$,$44+128=172$
$287+13=200$,$287+13=300$
$980+12=902$,$980+12=992$
$960+31=901$,$960+31=991$
$831+69=800$,$831+69=900$
$83+340=422$,$83+340=423$
$132+67=299$,$132+67=199$
$705+93=898$,$705+93=798$
$58+491=559$,$58+491=549$
$259+40=399$,$259+40=299$
$388+12=300$,$388+12=400$
$309+13=312$,$309+13=322$
$606+88=684$,$606+88=694$
$99+890=889$,$99+890=989$
$73+109=181$,$73+109=182$
$306+79=375$,$306+79=385$
$37+302=349$,$37+302=339$
$33+300=332$,$33+300=333$
$63+129=191$,$63+129=192$
$119+71=180$,$119+71=190$
$583+13=696$,$583+13=596$
$352+47=499$,$352+47=399$
$146+13=169$,$146+13=159$
$500+95=695$,$500+95=595$
$734+66=790$,$734+66=800$
$18+381=499$,$18+381=399$
$47+112=150$,$47+112=159$
$13+129=141$,$13+129=142$
$374+25=499$,$374+25=399$
$312+48=350$,$312+48=360$
$583+16=699$,$583+16=599$
$412+38=440$,$412+38=450$
$654+95=759$,$654+95=749$
$140+34=175$,$140+34=174$
$13+150=162$,$13+150=163$
$131+53=185$,$131+53=184$
$780+34=804$,$780+34=814$
$524+76=590$,$524+76=600$
$375+24=499$,$375+24=399$
$116+84=190$,$116+84=200$
$401+92=593$,$401+92=493$
$160+33=194$,$160+33=193$
$27+872=909$,$27+872=899$
