69671/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.0, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 5000, 'eval_interval': 100, 'min_lr': 5e-05, 'max_lr': 0.0005, 'warmup_iters': 150, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 2, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': True, 'resample_data': True, 'name': 'plain_addition_dollar_signs_true_2_resampled'}
$147+953=1000$,$147+953=1100$
$203+799=902$,$203+799=1002$
$399+922=1421$,$399+922=1321$
$140+963=1003$,$140+963=1103$
$920+783=1603$,$920+783=1703$
$685+809=1594$,$685+809=1494$
$139+861=900$,$139+861=1000$
$609+482=1191$,$609+482=1091$
$420+585=905$,$420+585=1005$
$394+910=1504$,$394+910=1304$
$490+913=1503$,$490+913=1403$
$357+968=1425$,$357+968=1325$
$315+917=1332$,$315+917=1232$
$327+908=1335$,$327+908=1235$
$329+986=1415$,$329+986=1315$
$110+898=908$,$110+898=1008$
$520+880=1300$,$520+880=1400$
$794+505=1399$,$794+505=1299$
$377+947=1424$,$377+947=1324$
$362+968=1430$,$362+968=1330$
$344+999=1443$,$344+999=1343$
$358+970=1428$,$358+970=1328$
$531+969=1400$,$531+969=1500$
$379+904=1383$,$379+904=1283$
$176+932=1008$,$176+932=1108$
$221+788=909$,$221+788=1009$
$720+885=1505$,$720+885=1605$
$204+799=903$,$204+799=1003$
$396+922=1418$,$396+922=1318$
$383+925=1408$,$383+925=1308$
$786+607=1493$,$786+607=1393$
$369+985=1454$,$369+985=1354$
$101+899=900$,$101+899=1000$
$372+723=1195$,$372+723=1095$
$220+780=900$,$220+780=1000$
$986+604=1690$,$986+604=1590$
$386+930=1416$,$386+930=1316$
$988+502=1590$,$988+502=1490$
$230+773=903$,$230+773=1003$
$393+812=1305$,$393+812=1205$
$478+914=1492$,$478+914=1392$
$356+995=1451$,$356+995=1351$
$374+890=1364$,$374+890=1264$
$329+929=1358$,$329+929=1258$
$710+990=1600$,$710+990=1700$
$399+728=1227$,$399+728=1127$
$690+709=1499$,$690+709=1399$
$376+912=1388$,$376+912=1288$
$393+927=1420$,$393+927=1320$
$396+907=1403$,$396+907=1303$
$352+940=1392$,$352+940=1292$
$481+915=1496$,$481+915=1396$
$397+794=1291$,$397+794=1191$
$338+797=1235$,$338+797=1135$
$223+778=901$,$223+778=1001$
$497+916=1513$,$497+916=1413$
$981+920=1801$,$981+920=1901$
$646+552=1298$,$646+552=1198$
$883+608=1591$,$883+608=1491$
$376+965=1441$,$376+965=1341$
$151+854=905$,$151+854=1005$
$980+922=1802$,$980+922=1902$
$324+997=1421$,$324+997=1321$
$393+618=1111$,$393+618=1011$
$378+820=1298$,$378+820=1198$
$363+691=1154$,$363+691=1054$
$921+983=1804$,$921+983=1904$
$382+790=1272$,$382+790=1172$
$310+712=1122$,$310+712=1022$
$974+519=1593$,$974+519=1493$
$370+927=1397$,$370+927=1297$
$388+913=1401$,$388+913=1301$
$393+904=1397$,$393+904=1297$
$176+924=1000$,$176+924=1100$
$226+774=900$,$226+774=1000$
$388+994=1482$,$388+994=1382$
$395+999=1494$,$395+999=1394$
$308+790=1198$,$308+790=1098$
$396+908=1404$,$396+908=1304$
$398+909=1407$,$398+909=1307$
$891+306=1297$,$891+306=1197$
$383+919=1402$,$383+919=1302$
$362+830=1292$,$362+830=1192$
$437+913=1450$,$437+913=1350$
$353+977=1430$,$353+977=1330$
$115+889=904$,$115+889=1004$
$140+861=901$,$140+861=1001$
$240+968=1108$,$240+968=1208$
$383+908=1391$,$383+908=1291$
$492+819=1411$,$492+819=1311$
$375+990=1465$,$375+990=1365$
$372+711=1183$,$372+711=1083$
$368+697=1165$,$368+697=1065$
$382+932=1414$,$382+932=1314$
$364+950=1414$,$364+950=1314$
$372+691=1163$,$372+691=1063$
$490+906=1496$,$490+906=1396$
$359+980=1439$,$359+980=1339$
$310+900=1310$,$310+900=1210$
$332+903=1335$,$332+903=1235$
$123+978=1001$,$123+978=1101$
$382+991=1473$,$382+991=1373$
$313+910=1323$,$313+910=1223$
$398+717=1215$,$398+717=1115$
$491+699=1290$,$491+699=1190$
$420+584=904$,$420+584=1004$
$362+997=1459$,$362+997=1359$
$374+914=1388$,$374+914=1288$
$231+971=1102$,$231+971=1202$
$396+714=1210$,$396+714=1110$
$382+830=1312$,$382+830=1212$
$359+912=1371$,$359+912=1271$
$122+878=900$,$122+878=1000$
$388+930=1418$,$388+930=1318$
$359+978=1437$,$359+978=1337$
$396+817=1313$,$396+817=1213$
$630+872=1402$,$630+872=1502$
$831+270=1001$,$831+270=1101$
$124+976=1000$,$124+976=1100$
$139+864=903$,$139+864=1003$
$380+928=1408$,$380+928=1308$
$346+799=1245$,$346+799=1145$
$330+670=900$,$330+670=1000$
$679+913=1692$,$679+913=1592$
$394+925=1419$,$394+925=1319$
$118+889=907$,$118+889=1007$
$372+951=1423$,$372+951=1323$
$981+518=1599$,$981+518=1499$
$380+812=1292$,$380+812=1192$
$399+617=1116$,$399+617=1016$
$116+892=908$,$116+892=1008$
$688+511=1299$,$688+511=1199$
$366+927=1393$,$366+927=1293$
$130+889=919$,$130+889=1019$
$301+912=1313$,$301+912=1213$
$395+813=1308$,$395+813=1208$
$300+899=1299$,$300+899=1199$
$371+999=1470$,$371+999=1370$
$359+695=1154$,$359+695=1054$
$126+881=907$,$126+881=1007$
$357+915=1372$,$357+915=1272$
$986+504=1590$,$986+504=1490$
$423+919=1442$,$423+919=1342$
$310+911=1321$,$310+911=1221$
$367+993=1460$,$367+993=1360$
$520+884=1304$,$520+884=1404$
$359+913=1372$,$359+913=1272$
$301+990=1391$,$301+990=1291$
$395+898=1393$,$395+898=1293$
$231+972=1103$,$231+972=1203$
$372+983=1455$,$372+983=1355$
$319+772=1191$,$319+772=1091$
$380+940=1420$,$380+940=1320$
$220+887=1007$,$220+887=1107$
$309+911=1320$,$309+911=1220$
$489+610=1199$,$489+610=1099$
$365+998=1463$,$365+998=1363$
$221+881=1002$,$221+881=1102$
$141+967=1008$,$141+967=1108$
$243+863=1006$,$243+863=1106$
$661+538=1299$,$661+538=1199$
$328+996=1424$,$328+996=1324$
$991+405=1496$,$991+405=1396$
$359+995=1454$,$359+995=1354$
$981+318=1399$,$981+318=1299$
$381+911=1392$,$381+911=1292$
$224+779=903$,$224+779=1003$
$398+929=1427$,$398+929=1327$
$331+910=1341$,$331+910=1241$
$393+814=1307$,$393+814=1207$
$694+405=1199$,$694+405=1099$
$311+914=1325$,$311+914=1225$
$984+607=1691$,$984+607=1591$
$486+911=1497$,$486+911=1397$
$186+817=903$,$186+817=1003$
$364+697=1161$,$364+697=1061$
$377+998=1475$,$377+998=1375$
$593+906=1599$,$593+906=1499$
$232+971=1103$,$232+971=1203$
$492+913=1505$,$492+913=1405$
$218+783=901$,$218+783=1001$
$107+893=900$,$107+893=1000$
$135+880=915$,$135+880=1015$
$122+985=1007$,$122+985=1107$
$361+913=1374$,$361+913=1274$
$352+988=1440$,$352+988=1340$
$396+898=1394$,$396+898=1294$
$361+931=1392$,$361+931=1292$
$486+919=1505$,$486+919=1405$
$399+712=1211$,$399+712=1111$
$104+897=901$,$104+897=1001$
$496+918=1514$,$496+918=1414$
$833+267=1000$,$833+267=1100$
$105+898=903$,$105+898=1003$
$391+696=1187$,$391+696=1087$
$783+614=1497$,$783+614=1397$
$345+917=1362$,$345+917=1262$
$323+903=1326$,$323+903=1226$
$370+942=1412$,$370+942=1312$
$429+919=1448$,$429+919=1348$
$347+952=1399$,$347+952=1299$
$931+974=1805$,$931+974=1905$
$348+917=1365$,$348+917=1265$
$372+860=1332$,$372+860=1232$
$345+916=1361$,$345+916=1261$
$236+870=1006$,$236+870=1106$
$382+813=1295$,$382+813=1195$
$364+898=1362$,$364+898=1262$
$341+910=1351$,$341+910=1251$
$327+993=1420$,$327+993=1320$
$373+902=1375$,$373+902=1275$
$391+713=1204$,$391+713=1104$
$341+902=1343$,$341+902=1243$
$385+926=1411$,$385+926=1311$
$108+892=900$,$108+892=1000$
$353+917=1370$,$353+917=1270$
$531+769=1200$,$531+769=1300$
$383+923=1406$,$383+923=1306$
$894+535=1439$,$894+535=1429$
$490+907=1497$,$490+907=1397$
$325+915=1340$,$325+915=1240$
$431+570=901$,$431+570=1001$
$238+762=900$,$238+762=1000$
$983+309=1392$,$983+309=1292$
$380+992=1472$,$380+992=1372$
$396+799=1295$,$396+799=1195$
$341+999=1440$,$341+999=1340$
$372+891=1363$,$372+891=1263$
$368+995=1463$,$368+995=1363$
$489+913=1502$,$489+913=1402$
$386+926=1412$,$386+926=1312$
$793+236=1039$,$793+236=1029$
$392+695=1187$,$392+695=1087$
$549+541=1190$,$549+541=1090$
$411+911=1422$,$411+911=1322$
$591+908=1599$,$591+908=1499$
$226+780=906$,$226+780=1006$
$399+911=1510$,$399+911=1310$
$594+919=1613$,$594+919=1513$
$366+933=1399$,$366+933=1299$
$630+874=1404$,$630+874=1504$
$482+916=1498$,$482+916=1398$
$219+786=905$,$219+786=1005$
$642+549=1291$,$642+549=1191$
$308+711=1119$,$308+711=1019$
$359+989=1448$,$359+989=1348$
$473+923=1496$,$473+923=1396$
$783+909=1792$,$783+909=1692$
$482+712=1294$,$482+712=1194$
$153+954=1007$,$153+954=1107$
$147+858=905$,$147+858=1005$
$852+148=900$,$852+148=1000$
$326+911=1337$,$326+911=1237$
$301+900=1301$,$301+900=1201$
$313+911=1324$,$313+911=1224$
$793+706=1599$,$793+706=1499$
$481+717=1298$,$481+717=1198$
$396+795=1291$,$396+795=1191$
$386+799=1285$,$386+799=1185$
$384+897=1381$,$384+897=1281$
$479+919=1498$,$479+919=1398$
$370+901=1371$,$370+901=1271$
$243+957=1100$,$243+957=1200$
$882+509=1491$,$882+509=1391$
$520+885=1305$,$520+885=1405$
$409+912=1421$,$409+912=1321$
$145+955=1000$,$145+955=1100$
$349+912=1361$,$349+912=1261$
$842+258=1000$,$842+258=1100$
$913+987=1800$,$913+987=1900$
$498+513=1111$,$498+513=1011$
$322+999=1421$,$322+999=1321$
$399+921=1420$,$399+921=1320$
$930+872=1702$,$930+872=1802$
$379+962=1441$,$379+962=1341$
$359+996=1455$,$359+996=1355$
$362+791=1253$,$362+791=1153$
$385+915=1400$,$385+915=1300$
$932+269=1101$,$932+269=1201$
$312+918=1330$,$312+918=1230$
$468+925=1493$,$468+925=1393$
$469+924=1493$,$469+924=1393$
$359+972=1431$,$359+972=1331$
$142+962=1004$,$142+962=1104$
$381+918=1399$,$381+918=1299$
$398+902=1400$,$398+902=1300$
$373+923=1396$,$373+923=1296$
$483+927=1510$,$483+927=1410$
$378+713=1191$,$378+713=1091$
$353+920=1373$,$353+920=1273$
$391+932=1423$,$391+932=1323$
$420+587=907$,$420+587=1007$
$488+924=1512$,$488+924=1412$
$370+821=1291$,$370+821=1191$
$364+995=1459$,$364+995=1359$
$389+697=1186$,$389+697=1086$
$370+957=1427$,$370+957=1327$
$117+884=901$,$117+884=1001$
$393+898=1391$,$393+898=1291$
$449+942=1491$,$449+942=1391$
$982+509=1591$,$982+509=1491$
$499+591=1190$,$499+591=1090$
$212+888=1000$,$212+888=1100$
$820+981=1701$,$820+981=1801$
$364+999=1463$,$364+999=1363$
$598+919=1617$,$598+919=1517$
$393+718=1211$,$393+718=1111$
$362+669=1131$,$362+669=1031$
$321+924=1345$,$321+924=1245$
$137+870=907$,$137+870=1007$
$398+715=1213$,$398+715=1113$
$371+972=1443$,$371+972=1343$
$223+781=904$,$223+781=1004$
$379+937=1416$,$379+937=1316$
$990+509=1599$,$990+509=1499$
$621+981=1502$,$621+981=1602$
$397+907=1404$,$397+907=1304$
$360+934=1394$,$360+934=1294$
$691+399=1190$,$691+399=1090$
$243+857=1000$,$243+857=1100$
$490+909=1499$,$490+909=1399$
$131+973=1004$,$131+973=1104$
$379+927=1406$,$379+927=1306$
$721+879=1500$,$721+879=1600$
$345+907=1352$,$345+907=1252$
$905+187=1192$,$905+187=1092$
$378+910=1388$,$378+910=1288$
$649+743=1492$,$649+743=1392$
$410+601=1111$,$410+601=1011$
$363+629=1092,$363+629=992$
$304+312=716$,$304+312=616$
$793+203=1096,$793+203=996$
$591+408=1099,$591+408=999$
$166+333=599$,$166+333=499$
$495+303=898$,$495+303=798$
$394+105=509$,$394+105=499$
$490+400=990$,$490+400=890$
$307+601=1008,$307+601=908$
$284+507=891$,$284+507=791$
$371+483=954$,$371+483=854$
$463+419=982$,$463+419=882$
$591+324=914$,$591+324=915$
$363+330=793$,$363+330=693$
$678+318=1096,$678+318=996$
$562+435=1097,$562+435=997$
$488+406=994$,$488+406=894$
$430+270=600$,$430+270=700$
$334+529=963$,$334+529=863$
$382+559=1041,$382+559=941$
$366+422=888$,$366+422=788$
$300+611=1011,$300+611=911$
$350+527=977$,$350+527=877$
$302+549=951$,$302+549=851$
$182+509=791$,$182+509=691$
$399+457=956$,$399+457=856$
$602+389=1091,$602+389=991$
$376+514=990$,$376+514=890$
$596+302=998$,$596+302=898$
$305+492=897$,$305+492=797$
$778+215=1093,$778+215=993$
$397+100=597$,$397+100=497$
$549+445=1094,$549+445=994$
$161+733=994$,$161+733=894$
$892+105=1097,$892+105=997$
$439+553=1092,$439+553=992$
$365+530=995$,$365+530=895$
$285+120=305$,$285+120=405$
$786+208=1094,$786+208=994$
$584+406=1090,$584+406=990$
$332+602=1034,$332+602=934$
$312+558=970$,$312+558=870$
$120+783=803$,$120+783=903$
$361+600=1061,$361+600=961$
$567+428=1095,$567+428=995$
$352+488=940$,$352+488=840$
$347+537=984$,$347+537=884$
$491+431=1022,$491+431=922$
$399+556=1055,$399+556=955$
$332+600=1032,$332+600=932$
$381+512=993$,$381+512=893$
$322+611=1033,$322+611=933$
$263+144=307$,$263+144=407$
$252+629=981$,$252+629=881$
$476+414=990$,$476+414=890$
$306+416=822$,$306+416=722$
$384+505=989$,$384+505=889$
$373+359=832$,$373+359=732$
$344+552=996$,$344+552=896$
$332+558=990$,$332+558=890$
$255+147=302$,$255+147=402$
$362+501=963$,$362+501=863$
$383+547=1030,$383+547=930$
$388+411=899$,$388+411=799$
$396+495=991$,$396+495=891$
$454+339=893$,$454+339=793$
$350+510=960$,$350+510=860$
$351+434=885$,$351+434=785$
$380+513=993$,$380+513=893$
$177+124=201$,$177+124=301$
$390+427=917$,$390+427=817$
$381+476=957$,$381+476=857$
$260+534=894$,$260+534=794$
$491+301=892$,$491+301=792$
$469+322=891$,$469+322=791$
$565+334=999$,$565+334=899$
$175+133=208$,$175+133=308$
$459+440=999$,$459+440=899$
$393+601=1094,$393+601=994$
$356+506=962$,$356+506=862$
$876+115=1091,$876+115=991$
$411+411=922$,$411+411=822$
$425+281=606$,$425+281=706$
$306+417=823$,$306+417=723$
$395+433=928$,$395+433=828$
$383+508=991$,$383+508=891$
$376+447=923$,$376+447=823$
$371+516=987$,$371+516=887$
$688+308=1096,$688+308=996$
$377+614=1091,$377+614=991$
$377+438=915$,$377+438=815$
$302+402=804$,$302+402=704$
$308+538=946$,$308+538=846$
$407+584=1091,$407+584=991$
$367+500=967$,$367+500=867$
$397+439=936$,$397+439=836$
$301+513=914$,$301+513=814$
$390+479=969$,$390+479=869$
$339+526=965$,$339+526=865$
$396+538=1034,$396+538=934$
$303+409=812$,$303+409=712$
$441+265=606$,$441+265=706$
$661+334=1095,$661+334=995$
$318+423=841$,$318+423=741$
$295+402=607$,$295+402=697$
$461+334=895$,$461+334=795$
$473+324=897$,$473+324=797$
$361+531=992$,$361+531=892$
$521+182=603$,$521+182=703$
$389+597=1086,$389+597=986$
$386+427=913$,$386+427=813$
$365+527=992$,$365+527=892$
$649+243=992$,$649+243=892$
$374+605=1079,$374+605=979$
$409+490=999$,$409+490=899$
$430+176=506$,$430+176=606$
$491+494=1085,$491+494=985$
$256+147=303$,$256+147=403$
$697+102=809$,$697+102=799$
$665+326=1091,$665+326=991$
$745+254=1099,$745+254=999$
$348+522=970$,$348+522=870$
$585+305=990$,$585+305=890$
$388+401=889$,$388+401=789$
$354+525=979$,$354+525=879$
$626+365=1091,$626+365=991$
$131+775=806$,$131+775=906$
$392+438=930$,$392+438=830$
$322+413=835$,$322+413=735$
$190+302=592$,$190+302=492$
$574+417=1091,$574+417=991$
$319+500=919$,$319+500=819$
$357+526=983$,$357+526=883$
$110+793=803$,$110+793=903$
$236+563=899$,$236+563=799$
$252+729=1081,$252+729=981$
$309+507=916$,$309+507=816$
$386+509=995$,$386+509=895$
$486+115=501$,$486+115=601$
$306+427=833$,$306+427=733$
$399+397=896$,$399+397=796$
$393+101=594$,$393+101=494$
$305+423=828$,$305+423=728$
$341+609=1050,$341+609=950$
$547+351=998$,$547+351=898$
$382+494=976$,$382+494=876$
