38933/50000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 1, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': True, 'name': 'plain_addition_dollar_signs_true_1'}
$246+494=730$,$246+494=740$
$374+256=620$,$374+256=630$
$174+221=495$,$174+221=395$
$269+719=1088,$269+719=988$
$171+525=796$,$171+525=696$
$106+488=694$,$106+488=594$
$149+224=473$,$149+224=373$
$267+129=406$,$267+129=396$
$198+507=605$,$198+507=705$
$238+654=992$,$238+654=892$
$799+141=1040,$799+141=940$
$222+772=1094,$222+772=994$
$206+559=865$,$206+559=765$
$191+409=500$,$191+409=600$
$378+320=798$,$378+320=698$
$140+212=452$,$140+212=352$
$220+568=888$,$220+568=788$
$119+177=396$,$119+177=296$
$374+620=1094,$374+620=994$
$162+205=467$,$162+205=367$
$193+439=622$,$193+439=632$
$295+167=562$,$295+167=462$
$329+466=895$,$329+466=795$
$664+229=803$,$664+229=893$
$132+477=619$,$132+477=609$
$174+187=461$,$174+187=361$
$454+536=980$,$454+536=990$
$689+151=830$,$689+151=840$
$155+194=449$,$155+194=349$
$106+686=892$,$106+686=792$
$788+102=990$,$788+102=890$
$297+102=499$,$297+102=399$
$737+214=1051,$737+214=951$
$149+358=506$,$149+358=507$
$198+144=332$,$198+144=342$
$552+348=800$,$552+348=900$
$343+587=920$,$343+587=930$
$285+275=550$,$285+275=560$
$249+366=715$,$249+366=615$
$215+584=899$,$215+584=799$
$145+850=1095,$145+850=995$
$545+345=880$,$545+345=890$
$126+520=656$,$126+520=646$
$878+118=1096,$878+118=996$
$303+491=894$,$303+491=794$
$407+392=899$,$407+392=799$
$396+434=820$,$396+434=830$
$426+562=1088,$426+562=988$
$646+252=998$,$646+252=898$
$474+323=897$,$474+323=797$
$222+162=484$,$222+162=384$
$728+265=1093,$728+265=993$
$240+156=496$,$240+156=396$
$799+154=1053,$799+154=953$
$108+212=410$,$108+212=320$
$272+220=592$,$272+220=492$
$255+262=617$,$255+262=517$
$605+285=880$,$605+285=890$
$449+181=620$,$449+181=630$
$135+254=489$,$135+254=389$
$764+129=993$,$764+129=893$
$270+624=994$,$270+624=894$
$204+785=1089,$204+785=989$
$306+267=673$,$306+267=573$
$210+489=799$,$210+489=699$
$289+341=620$,$289+341=630$
$243+719=1062,$243+719=962$
$729+122=951$,$729+122=851$
$110+487=697$,$110+487=597$
$240+118=458$,$240+118=358$
$297+393=680$,$297+393=690$
$283+148=421$,$283+148=431$
$772+119=991$,$772+119=891$
$306+284=690$,$306+284=590$
$317+282=699$,$317+282=599$
$235+147=482$,$235+147=382$
$872+124=1096,$872+124=996$
$125+199=424$,$125+199=324$
$328+465=893$,$328+465=793$
$332+564=996$,$332+564=896$
$148+782=920$,$148+782=930$
$546+144=680$,$546+144=690$
$865+131=1096,$865+131=996$
$133+193=426$,$133+193=326$
$227+160=487$,$227+160=387$
$349+486=825$,$349+486=835$
$470+226=796$,$470+226=696$
$145+455=690$,$145+455=600$
$779+105=984$,$779+105=884$
$130+464=694$,$130+464=594$
$342+656=1098,$342+656=998$
$129+220=449$,$129+220=349$
$395+257=752$,$395+257=652$
$132+191=423$,$132+191=323$
$547+452=1099,$547+452=999$
$721+267=1098,$721+267=988$
$185+168=453$,$185+168=353$
$244+253=597$,$244+253=497$
$126+414=550$,$126+414=540$
$625+175=890$,$625+175=800$
$262+236=598$,$262+236=498$
$198+508=606$,$198+508=706$
$625+368=1093,$625+368=993$
$209+717=1026,$209+717=926$
$426+116=552$,$426+116=542$
$111+485=696$,$111+485=596$
$142+206=448$,$142+206=348$
$385+235=610$,$385+235=620$
$307+276=683$,$307+276=583$
$146+549=795$,$146+549=695$
$385+410=895$,$385+410=795$
$203+178=481$,$203+178=381$
$119+308=426$,$119+308=427$
$819+124=1043,$819+124=943$
$246+452=798$,$246+452=698$
$366+279=745$,$366+279=645$
$819+168=1087,$819+168=987$
$137+857=1094,$137+857=994$
$391+149=530$,$391+149=540$
$104+190=394$,$104+190=294$
$720+277=1097,$720+277=997$
$740+250=1090,$740+250=990$
$176+199=475$,$176+199=375$
$223+259=582$,$223+259=482$
$110+287=497$,$110+287=397$
$729+261=1090,$729+261=990$
$391+308=799$,$391+308=699$
$111+868=989$,$111+868=979$
$639+355=1094,$639+355=994$
$297+302=699$,$297+302=599$
$799+140=1039,$799+140=939$
$226+369=695$,$226+369=595$
$823+158=1081,$823+158=981$
$209+711=1020,$209+711=920$
$253+369=722$,$253+369=622$
$338+660=1098,$338+660=998$
$546+263=899$,$546+263=809$
$324+173=597$,$324+173=497$
$291+708=1099,$291+708=999$
$337+652=1089,$337+652=989$
$155+843=1098,$155+843=998$
$130+265=495$,$130+265=395$
$329+108=436$,$329+108=437$
$176+192=468$,$176+192=368$
$356+494=840$,$356+494=850$
$187+132=419$,$187+132=319$
$119+813=931$,$119+813=932$
$222+713=945$,$222+713=935$
$432+565=1097,$432+565=997$
$223+215=448$,$223+215=438$
$261+233=594$,$261+233=494$
$188+200=488$,$188+200=388$
$199+239=428$,$199+239=438$
$198+439=627$,$198+439=637$
$684+116=890$,$684+116=800$
$231+264=595$,$231+264=495$
$347+597=934$,$347+597=944$
$329+462=891$,$329+462=791$
$706+287=1093,$706+287=993$
$206+149=455$,$206+149=355$
$534+464=1098,$534+464=998$
$266+433=799$,$266+433=699$
$186+348=524$,$186+348=534$
$732+253=1085,$732+253=985$
$203+255=558$,$203+255=458$
$229+750=1089,$229+750=979$
$121+868=1099,$121+868=989$
$108+512=610$,$108+512=620$
$166+218=484$,$166+218=384$
$195+130=425$,$195+130=325$
$193+698=881$,$193+698=891$
$185+179=464$,$185+179=364$
$131+261=492$,$131+261=392$
$164+131=395$,$164+131=295$
$291+399=680$,$291+399=690$
$330+466=896$,$330+466=796$
$593+308=801$,$593+308=901$
$228+271=599$,$228+271=499$
$804+186=980$,$804+186=990$
$294+176=560$,$294+176=470$
$491+465=856$,$491+465=956$
$285+165=440$,$285+165=450$
$348+248=696$,$348+248=596$
$349+388=726$,$349+388=737$
$326+113=449$,$326+113=439$
$164+227=401$,$164+227=391$
$349+488=827$,$349+488=837$
$152+189=441$,$152+189=341$
$376+422=898$,$376+422=798$
$189+781=960$,$189+781=970$
$220+555=785$,$220+555=775$
$164+158=422$,$164+158=322$
$218+356=674$,$218+356=574$
$129+488=616$,$129+488=617$
$243+197=530$,$243+197=440$
$340+357=797$,$340+357=697$
$227+550=787$,$227+550=777$
$372+123=595$,$372+123=495$
$117+274=481$,$117+274=391$
$176+215=491$,$176+215=391$
$155+188=443$,$155+188=343$
$205+773=1078,$205+773=978$
$205+718=1023,$205+718=923$
$149+148=397$,$149+148=297$
$206+369=675$,$206+369=575$
$330+261=691$,$330+261=591$
$355+262=717$,$355+262=617$
$283+108=491$,$283+108=391$
$725+259=1084,$725+259=984$
$358+341=799$,$358+341=699$
$126+269=495$,$126+269=395$
$185+355=530$,$185+355=540$
$135+395=520$,$135+395=530$
$176+183=459$,$176+183=359$
$409+289=798$,$409+289=698$
$160+469=639$,$160+469=629$
$108+252=450$,$108+252=360$
$725+118=842$,$725+118=843$
$229+198=426$,$229+198=427$
$837+127=1064,$837+127=964$
$221+117=438$,$221+117=338$
$348+397=735$,$348+397=745$
$394+416=800$,$394+416=810$
$327+269=696$,$327+269=596$
$599+206=705$,$599+206=805$
$689+241=920$,$689+241=930$
$300+394=794$,$300+394=694$
$230+666=996$,$230+666=896$
$222+196=518$,$222+196=418$
$172+722=994$,$172+722=894$
$674+278=951$,$674+278=952$
$276+721=1097,$276+721=997$
$154+647=701$,$154+647=801$
$201+195=496$,$201+195=396$
$160+226=486$,$160+226=386$
$142+186=428$,$142+186=328$
$197+394=581$,$197+394=591$
$153+182=435$,$153+182=335$
$235+360=695$,$235+360=595$
$719+243=1062,$719+243=962$
$159+839=1098,$159+839=998$
$825+114=949$,$825+114=939$
$197+293=480$,$197+293=490$
$702+258=1060,$702+258=960$
$171+202=473$,$171+202=373$
$394+107=401$,$394+107=501$
$375+124=599$,$375+124=499$
$119+496=605$,$119+496=615$
$229+367=696$,$229+367=596$
$266+257=623$,$266+257=523$
$426+168=694$,$426+168=594$
$430+262=792$,$430+262=692$
$232+160=492$,$232+160=392$
$365+267=732$,$365+267=632$
$173+820=1093,$173+820=993$
$275+111=486$,$275+111=386$
$164+738=802$,$164+738=902$
$270+621=991$,$270+621=891$
$695+101=896$,$695+101=796$
$135+658=893$,$135+658=793$
$803+193=1096,$803+193=996$
$181+549=720$,$181+549=730$
$221+776=1097,$221+776=997$
$712+183=995$,$712+183=895$
$226+272=598$,$226+272=498$
$129+202=431$,$129+202=331$
$211+581=892$,$211+581=792$
$628+214=852$,$628+214=842$
$215+750=1065,$215+750=965$
$214+680=994$,$214+680=894$
$210+384=694$,$210+384=594$
$205+771=1076,$205+771=976$
$323+571=994$,$323+571=894$
$246+286=522$,$246+286=532$
$296+494=780$,$296+494=790$
$275+335=600$,$275+335=610$
$194+526=710$,$194+526=720$
$376+220=696$,$376+220=596$
$127+554=691$,$127+554=681$
$828+166=1094,$828+166=994$
$344+199=533$,$344+199=543$
$344+350=794$,$344+350=694$
$100+599=709$,$100+599=699$
$339+468=806$,$339+468=807$
$329+669=1008,$329+669=998$
$331+258=689$,$331+258=589$
$398+532=920$,$398+532=930$
$100+237=336$,$100+237=337$
$875+110=1085,$875+110=985$
$127+504=611$,$127+504=631$
$172+184=456$,$172+184=356$
$330+259=689$,$330+259=589$
$195+438=623$,$195+438=633$
$236+560=896$,$236+560=796$
$159+211=470$,$159+211=370$
$779+184=1063,$779+184=963$
$204+183=487$,$204+183=387$
$635+265=990$,$635+265=900$
$175+345=510$,$175+345=520$
$211+387=698$,$211+387=598$
$320+178=598$,$320+178=498$
$180+817=1097,$180+817=997$
$166+627=703$,$166+627=793$
$225+361=686$,$225+361=586$
$127+106=223$,$127+106=233$
$254+114=468$,$254+114=368$
$285+407=792$,$285+407=692$
$227+564=891$,$227+564=791$
$185+455=630$,$185+455=640$
$494+108=502$,$494+108=602$
$632+265=997$,$632+265=897$
$192+169=461$,$192+169=361$
$418+380=898$,$418+380=798$
$144+855=1099,$144+855=999$
$637+357=1094,$637+357=994$
$245+387=622$,$245+387=632$
$158+249=406$,$158+249=407$
$295+135=420$,$295+135=430$
$236+109=445$,$236+109=345$
$202+184=486$,$202+184=386$
$437+293=720$,$437+293=730$
$139+791=920$,$139+791=930$
$222+519=751$,$222+519=741$
$743+229=1072,$743+229=972$
$205+147=452$,$205+147=352$
$373+324=797$,$373+324=697$
$124+151=285$,$124+151=275$
$168+532=600$,$168+532=700$
$191+151=442$,$191+151=342$
$395+259=754$,$395+259=654$
$133+165=398$,$133+165=298$
$211+385=696$,$211+385=596$
$155+258=513$,$155+258=413$
$192+498=680$,$192+498=690$
$256+257=613$,$256+257=513$
$198+409=507$,$198+409=607$
$118+659=877$,$118+659=777$
$242+148=490$,$242+148=390$
$201+486=787$,$201+486=687$
$556+174=720$,$556+174=730$
$199+193=492$,$199+193=392$
$215+159=474$,$215+159=374$
$192+778=960$,$192+778=970$
$272+114=486$,$272+114=386$
$208+364=672$,$208+364=572$
$176+117=393$,$176+117=293$
$127+763=990$,$127+763=890$
$148+851=1099,$148+851=999$
$520+380=800$,$520+380=900$
$298+157=555$,$298+157=455$
$384+612=1096,$384+612=996$
$118+809=917$,$118+809=927$
$216+767=1083,$216+767=983$
$363+233=696$,$363+233=596$
$249+147=496$,$249+147=396$
$191+536=717$,$191+536=727$
$122+261=483$,$122+261=383$
$272+227=599$,$272+227=499$
$100+193=393$,$100+193=293$
$255+467=822$,$255+467=722$
$222+258=580$,$222+258=480$
$557+143=600$,$557+143=700$
$334+660=1094,$334+660=994$
$246+289=525$,$246+289=535$
$609+190=899$,$609+190=799$
$357+543=800$,$357+543=900$
$243+255=598$,$243+255=498$
$739+241=1080,$739+241=980$
$685+314=1099,$685+314=999$
$347+188=525$,$347+188=535$
$151+668=829$,$151+668=819$
$439+492=921$,$439+492=931$
$286+254=630$,$286+254=540$
$304+490=894$,$304+490=794$
$549+284=823$,$549+284=833$
$297+246=533$,$297+246=543$
$254+365=719$,$254+365=619$
$145+149=394$,$145+149=294$
$126+210=436$,$126+210=336$
$565+338=803$,$565+338=903$
$136+294=420$,$136+294=430$
$412+567=989$,$412+567=979$
$164+207=471$,$164+207=371$
$735+160=995$,$735+160=895$
$198+493=681$,$198+493=691$
$208+283=591$,$208+283=491$
$107+277=484$,$107+277=384$
$253+145=498$,$253+145=398$
$204+389=693$,$204+389=593$
$126+184=410$,$126+184=310$
$126+550=686$,$126+550=676$
$355+441=896$,$355+441=796$
$695+135=820$,$695+135=830$
$463+139=502$,$463+139=602$
$349+389=728$,$349+389=738$
$880+119=1099,$880+119=999$
$183+253=536$,$183+253=436$
$188+143=421$,$188+143=331$
$227+568=895$,$227+568=795$
$146+199=435$,$146+199=345$
$747+245=1092,$747+245=992$
$268+119=487$,$268+119=387$
$246+586=822$,$246+586=832$
$258+341=699$,$258+341=599$
$159+404=553$,$159+404=563$
$284+346=620$,$284+346=630$
$196+537=723$,$196+537=733$
$155+735=880$,$155+735=890$
$192+127=419$,$192+127=319$
$599+108=607$,$599+108=707$
$207+489=796$,$207+489=696$
$387+610=1097,$387+610=997$
$335+464=899$,$335+464=799$
$166+220=486$,$166+220=386$
$141+201=442$,$141+201=342$
$361+238=699$,$361+238=599$
$160+369=539$,$160+369=529$
$821+170=1091,$821+170=991$
$152+211=463$,$152+211=363$
$225+229=554$,$225+229=454$
$137+184=421$,$137+184=321$
$191+159=450$,$191+159=350$
$164+258=522$,$164+258=422$
$285+610=995$,$285+610=895$
$220+219=449$,$220+219=439$
$330+365=795$,$330+365=695$
$319+359=778$,$319+359=678$
$784+107=991$,$784+107=891$
$120+549=679$,$120+549=669$
$729+185=1014,$729+185=914$
$640+356=1096,$640+356=996$
$376+246=722$,$376+246=622$
$739+222=1061,$739+222=961$
$620+272=992$,$620+272=892$
$223+264=587$,$223+264=487$
$245+147=492$,$245+147=392$
$109+255=464$,$109+255=364$
$118+602=710$,$118+602=720$
$248+349=697$,$248+349=597$
$665+135=700$,$665+135=800$
$569+329=808$,$569+329=898$
$201+256=557$,$201+256=457$
$377+621=1098,$377+621=998$
$192+608=700$,$192+608=800$
$568+228=706$,$568+228=796$
$128+604=722$,$128+604=732$
$706+257=1063,$706+257=963$
$323+567=990$,$323+567=890$
$102+288=490$,$102+288=390$
$121+669=890$,$121+669=790$
$406+494=800$,$406+494=900$
$209+777=1086,$209+777=986$
$671+226=997$,$671+226=897$
$246+684=920$,$246+684=930$
$124+171=395$,$124+171=295$
$132+119=351$,$132+119=251$
$153+548=601$,$153+548=701$
$692+101=893$,$692+101=793$
$367+276=743$,$367+276=643$
$747+243=1090,$747+243=990$
$147+289=426$,$147+289=436$
$709+217=1026,$709+217=926$
$232+159=491$,$232+159=391$
$293+405=798$,$293+405=698$
$291+158=549$,$291+158=449$
$223+670=993$,$223+670=893$
$388+342=720$,$388+342=730$
$797+119=1016,$797+119=916$
$186+812=1098,$186+812=998$
$161+238=499$,$161+238=399$
$230+366=696$,$230+366=596$
$261+136=497$,$261+136=397$
$243+154=497$,$243+154=397$
$874+119=1003,$874+119=993$
$126+511=647$,$126+511=637$
$492+463=855$,$492+463=955$
$634+362=1096,$634+362=996$
$416+583=1099,$416+583=999$
$224+275=599$,$224+275=499$
$833+164=1097,$833+164=997$
$284+226=500$,$284+226=510$
$210+585=895$,$210+585=795$
$155+213=468$,$155+213=368$
$200+489=789$,$200+489=689$
$293+154=547$,$293+154=447$
$145+275=410$,$145+275=420$
$296+703=1099,$296+703=999$
$747+184=921$,$747+184=931$
$272+119=491$,$272+119=391$
$283+212=595$,$283+212=495$
$242+243=585$,$242+243=485$
$694+102=896$,$694+102=796$
$475+495=960$,$475+495=970$
$218+659=977$,$218+659=877$
$139+291=420$,$139+291=430$
$394+506=890$,$394+506=900$
$105+590=795$,$105+590=695$
$203+688=991$,$203+688=891$
$213+580=893$,$213+580=793$
$113+859=1072,$113+859=972$
$227+232=469$,$227+232=459$
$194+152=446$,$194+152=346$
$242+138=480$,$242+138=380$
$268+718=1086,$268+718=986$
$232+360=692$,$232+360=592$
$264+356=720$,$264+356=620$
$138+399=527$,$138+399=537$
$723+167=990$,$723+167=890$
$192+159=451$,$192+159=351$
$648+182=820$,$648+182=830$
$127+446=583$,$127+446=573$
$109+681=780$,$109+681=790$
$281+216=597$,$281+216=497$
$156+144=390$,$156+144=300$
$204+234=538$,$204+234=438$
$727+237=1064,$727+237=964$
$125+251=486$,$125+251=376$
$155+242=497$,$155+242=397$
$111+258=379$,$111+258=369$
$380+419=899$,$380+419=799$
$235+155=480$,$235+155=390$
$784+102=986$,$784+102=886$
$122+376=598$,$122+376=498$
$199+234=533$,$199+234=433$
$118+685=893$,$118+685=803$
$174+325=599$,$174+325=499$
$109+887=1096,$109+887=996$
$124+255=479$,$124+255=379$
$114+682=896$,$114+682=796$
$187+111=398$,$187+111=298$
$347+153=590$,$347+153=500$
$195+133=428$,$195+133=328$
$262+255=617$,$262+255=517$
$125+198=423$,$125+198=323$
$205+722=1027,$205+722=927$
$739+214=1053,$739+214=953$
$164+265=529$,$164+265=429$
$118+594=702$,$118+594=712$
$196+494=680$,$196+494=690$
$139+839=1068,$139+839=978$
$656+244=800$,$656+244=900$
$224+368=692$,$224+368=592$
$241+116=457$,$241+116=357$
$165+262=527$,$165+262=427$
$793+135=1028,$793+135=928$
$776+220=1096,$776+220=996$
$166+435=501$,$166+435=601$
$251+267=618$,$251+267=518$
$490+466=856$,$490+466=956$
$129+365=594$,$129+365=494$
$424+174=698$,$424+174=598$
$332+359=791$,$332+359=691$
$121+574=795$,$121+574=695$
$171+678=859$,$171+678=849$
$422+575=1097,$422+575=997$
$137+859=1096,$137+859=996$
$194+766=950$,$194+766=960$
$203+246=549$,$203+246=449$
$362+234=696$,$362+234=596$
$236+752=1088,$236+752=988$
$224+517=751$,$224+517=741$
$697+202=999$,$697+202=899$
$231+164=495$,$231+164=395$
$430+369=899$,$430+369=799$
$100+592=792$,$100+592=692$
$428+171=699$,$428+171=599$
$179+253=532$,$179+253=432$
$427+252=689$,$427+252=679$
$248+584=822$,$248+584=832$
$528+371=999$,$528+371=899$
$209+249=558$,$209+249=458$
$266+629=995$,$266+629=895$
$226+223=459$,$226+223=449$
$192+538=720$,$192+538=730$
$759+119=978$,$759+119=878$
$193+677=860$,$193+677=870$
$185+153=438$,$185+153=338$
$226+364=690$,$226+364=590$
$187+414=501$,$187+414=601$
$265+632=997$,$265+632=897$
$109+271=480$,$109+271=380$
$798+142=1040,$798+142=940$
$117+409=516$,$117+409=526$
$295+335=620$,$295+335=630$
$229+569=898$,$229+569=798$
$429+168=697$,$429+168=597$
$202+189=491$,$202+189=391$
$447+285=722$,$447+285=732$
$807+187=1094,$807+187=994$
$161+739=800$,$161+739=900$
$298+133=421$,$298+133=431$
$115+855=1070,$115+855=970$
$559+143=602$,$559+143=702$
$195+775=960$,$195+775=970$
$117+416=513$,$117+416=533$
$240+749=1089,$240+749=989$
$117+805=912$,$117+805=922$
$141+389=520$,$141+389=530$
$204+715=1019,$204+715=919$
$119+559=778$,$119+559=678$
$190+106=396$,$190+106=296$
$369+133=402$,$369+133=502$
$285+585=860$,$285+585=870$
$429+288=716$,$429+288=717$
$267+718=1085,$267+718=985$
$729+195=1014,$729+195=924$
$377+220=697$,$377+220=597$
$653+148=701$,$653+148=801$
$142+178=420$,$142+178=320$
$551+351=802$,$551+351=902$
$494+326=810$,$494+326=820$
$546+188=724$,$546+188=734$
$164+727=801$,$164+727=891$
$476+221=797$,$476+221=697$
$190+134=314$,$190+134=324$
$206+716=1022,$206+716=922$
$739+259=1098,$739+259=998$
$302+292=694$,$302+292=594$
$194+266=550$,$194+266=460$
$181+419=500$,$181+419=600$
$124+866=1090,$124+866=990$
$231+263=594$,$231+263=494$
$173+200=473$,$173+200=373$
$700+293=1093,$700+293=993$
$320+267=687$,$320+267=587$
$644+354=1098,$644+354=998$
$236+155=491$,$236+155=391$
$223+569=892$,$223+569=792$
$164+191=455$,$164+191=355$
$475+524=1099,$475+524=999$
$100+579=689$,$100+579=679$
$214+729=1043,$214+729=943$
$174+696=860$,$174+696=870$
$126+504=610$,$126+504=630$
$165+186=451$,$165+186=351$
$347+484=821$,$347+484=831$
$118+695=803$,$118+695=813$
$118+866=1084,$118+866=984$
$333+563=996$,$333+563=896$
$708+274=1082,$708+274=982$
$260+256=616$,$260+256=516$
$182+163=445$,$182+163=345$
$126+185=411$,$126+185=311$
$182+135=417$,$182+135=317$
$435+385=810$,$435+385=820$
$629+116=755$,$629+116=745$
$627+116=753$,$627+116=743$
$143+174=417$,$143+174=317$
$150+198=448$,$150+198=348$
$306+479=885$,$306+479=785$
$330+659=1089,$330+659=989$
$261+128=489$,$261+128=389$
$129+308=436$,$129+308=437$
$196+606=702$,$196+606=802$
$865+129=1094,$865+129=994$
$182+146=428$,$182+146=328$
$295+100=495$,$295+100=395$
$795+102=997$,$795+102=897$
$257+263=620$,$257+263=520$
$304+392=796$,$304+392=696$
$298+572=860$,$298+572=870$
$181+208=489$,$181+208=389$
$257+363=720$,$257+363=620$
$272+125=497$,$272+125=397$
$882+110=1092,$882+110=992$
$187+136=413$,$187+136=323$
$421+577=1098,$421+577=998$
$218+756=1074,$218+756=974$
$839+116=1055,$839+116=955$
$888+108=1096,$888+108=996$
$142+201=443$,$142+201=343$
$119+195=404$,$119+195=314$
$263+110=473$,$263+110=373$
$276+422=798$,$276+422=698$
$246+604=840$,$246+604=850$
$701+192=993$,$701+192=893$
$139+245=484$,$139+245=384$
$235+244=579$,$235+244=479$
$188+345=523$,$188+345=533$
$595+265=850$,$595+265=860$
$366+247=713$,$366+247=613$
$228+658=986$,$228+658=886$
$827+171=1098,$827+171=998$
$293+102=495$,$293+102=395$
$539+460=1099,$539+460=999$
$683+210=993$,$683+210=893$
$224+213=447$,$224+213=437$
$149+787=926$,$149+787=936$
$236+258=594$,$236+258=494$
$206+386=692$,$206+386=592$
$545+385=920$,$545+385=930$
$296+355=751$,$296+355=651$
