29872/50000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 1, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': False, 'name': 'plain_addition_dollar_signs_false_1'}
284+401=785,284+401=685
500+293=893,500+293=793
657+229=986,657+229=886
314+138=442,314+138=452
230+131=461,230+131=361
266+507=873,266+507=773
108+290=498,108+290=398
261+582=943,261+582=843
691+130=811,691+130=821
124+538=652,124+538=662
282+574=956,282+574=856
481+209=691,481+209=690
213+253=566,213+253=466
300+263=573,300+263=563
643+234=977,643+234=877
516+183=799,516+183=699
128+467=695,128+467=595
226+757=108,226+757=983
181+118=209,181+118=299
126+192=328,126+192=318
520+358=978,520+358=878
121+660=881,121+660=781
600+233=933,600+233=833
220+606=926,220+606=826
347+551=998,347+551=898
686+158=834,686+158=844
715+137=842,715+137=852
288+430=708,288+430=718
207+144=341,207+144=351
216+583=899,216+583=799
106+609=815,106+609=715
685+274=969,685+274=959
110+859=979,110+859=969
151+597=758,151+597=748
490+294=794,490+294=784
249+550=899,249+550=799
564+184=758,564+184=748
489+384=973,489+384=873
392+575=977,392+575=967
296+672=978,296+672=968
146+697=853,146+697=843
651+178=929,651+178=829
196+732=918,196+732=928
145+183=338,145+183=328
624+276=990,624+276=900
450+339=799,450+339=789
755+133=988,755+133=888
208+318=626,208+318=526
301+668=979,301+668=969
208+590=898,208+590=798
622+271=993,622+271=893
103+603=816,103+603=706
605+385=109,605+385=990
108+845=943,108+845=953
202+641=943,202+641=843
250+387=647,250+387=637
401+183=694,401+183=584
201+506=717,201+506=707
189+708=997,189+708=897
645+253=998,645+253=898
474+515=999,474+515=989
245+248=593,245+248=493
349+450=899,349+450=799
361+158=529,361+158=519
440+229=679,440+229=669
171+685=956,171+685=856
375+208=683,375+208=583
528+355=983,528+355=883
115+390=515,115+390=505
558+186=754,558+186=744
119+379=598,119+379=498
119+251=360,119+251=370
278+542=910,278+542=820
409+392=811,409+392=801
790+104=804,790+104=894
226+590=826,226+590=816
228+643=971,228+643=871
265+531=896,265+531=796
172+600=872,172+600=772
579+256=935,579+256=835
322+268=690,322+268=590
329+489=828,329+489=818
485+155=630,485+155=640
304+105=419,304+105=409
220+195=425,220+195=415
250+668=928,250+668=918
413+286=709,413+286=699
279+467=846,279+467=746
112+540=642,112+540=652
147+571=728,147+571=718
509+100=619,509+100=609
629+239=958,629+239=868
517+139=646,517+139=656
465+364=929,465+364=829
617+363=108,617+363=980
600+251=951,600+251=851
318+167=585,318+167=485
409+341=740,409+341=750
191+774=975,191+774=965
702+127=839,702+127=829
564+185=759,564+185=749
449+384=933,449+384=833
190+438=638,190+438=628
403+236=649,403+236=639
703+291=109,703+291=994
112+239=341,112+239=351
197+514=701,197+514=711
252+628=980,252+628=880
467+382=949,467+382=849
457+422=979,457+422=879
192+497=699,192+497=689
485+164=659,485+164=649
178+603=871,178+603=781
278+519=897,278+519=797
408+576=109,408+576=984
217+692=919,217+692=909
192+272=474,192+272=464
679+210=989,679+210=889
324+337=651,324+337=661
607+255=962,607+255=862
351+347=798,351+347=698
309+660=979,309+660=969
233+136=469,233+136=369
418+431=949,418+431=849
200+375=585,200+375=575
666+228=994,666+228=894
509+258=757,509+258=767
185+413=599,185+413=598
500+208=718,500+208=708
109+154=253,109+154=263
185+763=949,185+763=948
193+204=407,193+204=397
791+109=801,791+109=900
448+250=798,448+250=698
195+224=499,195+224=419
285+684=979,285+684=969
108+363=571,108+363=471
396+303=709,396+303=699
274+225=599,274+225=499
340+557=997,340+557=897
208+577=895,208+577=785
187+792=107,187+792=979
622+139=751,622+139=761
553+336=989,553+336=889
324+466=890,324+466=790
612+384=109,612+384=996
368+526=994,368+526=894
128+710=938,128+710=838
195+218=483,195+218=413
160+748=918,160+748=908
389+475=974,389+475=864
236+448=784,236+448=684
620+203=923,620+203=823
142+737=889,142+737=879
814+149=953,814+149=963
538+277=825,538+277=815
126+256=482,126+256=382
153+466=629,153+466=619
116+645=751,116+645=761
605+231=936,605+231=836
292+170=472,292+170=462
208+645=953,208+645=853
582+233=805,582+233=815
100+476=586,100+476=576
234+162=496,234+162=396
178+611=889,178+611=789
430+508=124,430+508=938
451+119=571,451+119=570
318+470=898,318+470=788
279+704=973,279+704=983
272+301=673,272+301=573
200+245=545,200+245=445
393+374=777,393+374=767
113+364=577,113+364=477
200+221=521,200+221=421
206+723=939,206+723=929
290+101=491,290+101=391
520+353=973,520+353=873
381+132=503,381+132=513
196+296=462,196+296=492
335+514=859,335+514=849
615+346=951,615+346=961
218+503=821,218+503=721
130+608=748,130+608=738
532+335=967,532+335=867
635+266=991,635+266=901
232+139=471,232+139=371
183+111=394,183+111=294
530+277=817,530+277=807
419+390=819,419+390=809
166+619=885,166+619=785
124+176=390,124+176=300
220+689=919,220+689=909
386+114=590,386+114=500
561+178=749,561+178=739
442+443=985,442+443=885
493+505=908,493+505=998
195+151=326,195+151=346
162+577=749,162+577=739
530+230=770,530+230=760
503+176=689,503+176=679
167+572=839,167+572=739
506+493=100,506+493=999
102+186=298,102+186=288
197+674=971,197+674=871
209+370=689,209+370=579
292+303=695,292+303=595
228+231=559,228+231=459
401+368=779,401+368=769
139+341=580,139+341=480
150+641=891,150+641=791
249+149=498,249+149=398
629+219=948,629+219=848
191+201=492,191+201=392
112+480=692,112+480=592
257+625=982,257+625=882
239+229=568,239+229=468
819+180=100,819+180=999
249+630=979,249+630=879
308+134=542,308+134=442
719+141=850,719+141=860
309+124=533,309+124=433
429+450=979,429+450=879
475+418=993,475+418=893
653+211=964,653+211=864
274+621=995,274+621=895
636+251=987,636+251=887
298+132=420,298+132=430
179+708=977,179+708=887
186+159=335,186+159=345
669+188=957,669+188=857
212+373=685,212+373=585
285+674=969,285+674=959
177+707=984,177+707=884
313+295=618,313+295=608
480+206=696,480+206=686
297+314=601,297+314=611
174+221=495,174+221=395
537+281=828,537+281=818
171+525=796,171+525=696
415+494=919,415+494=909
199+653=842,199+653=852
101+381=582,101+381=482
123+428=541,123+428=551
106+488=694,106+488=594
155+794=959,155+794=949
405+560=975,405+560=965
208+630=938,208+630=838
118+770=988,118+770=888
118+356=574,118+356=474
121+539=650,121+539=660
167+583=850,167+583=750
419+149=558,419+149=568
319+118=537,319+118=437
267+129=496,267+129=396
318+522=940,318+522=840
694+294=998,694+294=988
301+505=816,301+505=806
249+170=429,249+170=419
488+479=977,488+479=967
238+654=992,238+654=892
368+391=769,368+391=759
574+199=774,574+199=773
106+676=882,106+676=782
651+162=913,651+162=813
799+141=930,799+141=940
196+228=404,196+228=424
544+115=669,544+115=659
222+772=109,222+772=994
206+559=875,206+559=765
191+409=610,191+409=600
705+214=929,705+214=919
231+600=931,231+600=831
334+160=594,334+160=494
700+128=838,700+128=828
296+671=977,296+671=967
220+568=798,220+568=788
204+217=411,204+217=421
648+130=788,648+130=778
119+177=396,119+177=296
525+164=789,525+164=689
295+167=452,295+167=462
105+652=857,105+652=757
550+341=991,550+341=891
601+274=975,601+274=875
329+466=895,329+466=795
583+301=984,583+301=884
664+229=993,664+229=893
132+477=619,132+477=609
421+569=109,421+569=990
305+503=818,305+503=808
440+140=581,440+140=580
278+206=584,278+206=484
689+151=830,689+151=840
124+756=980,124+756=880
303+435=748,303+435=738
108+442=540,108+442=550
155+194=359,155+194=349
481+374=955,481+374=855
118+264=482,118+264=382
513+383=996,513+383=896
113+417=520,113+417=530
272+708=970,272+708=980
122+139=251,122+139=261
485+384=979,485+384=869
388+499=897,388+499=887
106+686=892,106+686=792
114+367=581,114+367=481
297+102=409,297+102=399
704+234=948,704+234=938
611+269=980,611+269=880
179+433=602,179+433=612
300+189=599,300+189=489
689+203=992,689+203=892
198+144=332,198+144=342
552+348=990,552+348=900
229+640=969,229+640=869
528+290=828,528+290=818
215+584=899,215+584=799
314+514=838,314+514=828
500+268=778,500+268=768
261+408=769,261+408=669
208+250=558,208+250=458
113+724=847,113+724=837
417+448=965,417+448=865
545+345=980,545+345=890
356+392=758,356+392=748
294+325=629,294+325=619
730+118=858,730+118=848
457+436=992,457+436=893
109+709=918,109+709=818
319+478=897,319+478=797
303+491=894,303+491=794
208+699=917,208+699=907
189+425=604,189+425=614
407+392=809,407+392=799
539+359=998,539+359=898
180+199=389,180+199=379
189+642=821,189+642=831
155+583=748,155+583=738
591+304=995,591+304=895
542+456=109,542+456=998
576+304=970,576+304=880
261+112=473,261+112=373
256+203=559,256+203=459
484+165=659,484+165=649
383+175=568,383+175=558
466+431=997,466+431=897
426+562=108,426+562=988
603+264=967,603+264=867
174+601=875,174+601=775
323+137=450,323+137=460
533+336=969,533+336=869
216+635=951,216+635=851
191+303=594,191+303=494
386+473=969,386+473=859
646+252=998,646+252=898
385+512=997,385+512=897
676+165=831,676+165=841
164+484=658,164+484=648
228+581=919,228+581=809
496+471=977,496+471=967
400+566=976,400+566=966
164+244=409,164+244=408
557+342=999,557+342=899
291+371=672,291+371=662
191+798=999,191+798=989
275+214=589,275+214=489
657+220=977,657+220=877
222+162=484,222+162=384
728+265=109,728+265=993
260+659=929,260+659=919
235+584=829,235+584=819
240+156=496,240+156=396
610+197=817,610+197=807
351+198=559,351+198=549
488+230=708,488+230=718
108+212=310,108+212=320
545+347=992,545+347=892
272+220=592,272+220=492
510+205=725,510+205=715
267+325=692,267+325=592
502+458=950,502+458=960
734+154=988,734+154=888
159+430=599,159+430=589
256+228=584,256+228=484
205+103=318,205+103=308
605+285=990,605+285=890
688+209=997,688+209=897
180+598=788,180+598=778
115+235=340,115+235=350
577+254=821,577+254=831
634+267=991,634+267=901
195+698=813,195+698=893
134+535=679,134+535=669
270+624=994,270+624=894
204+785=109,204+785=989
107+654=861,107+654=761
124+436=550,124+436=560
306+267=673,306+267=573
710+108=828,710+108=818
405+362=777,405+362=767
283+574=957,283+574=857
115+446=551,115+446=561
747+143=980,747+143=890
210+489=709,210+489=699
250+126=375,250+126=376
289+341=620,289+341=630
391+178=579,391+178=569
390+579=979,390+579=969
231+650=981,231+650=881
409+566=108,409+566=975
282+700=108,282+700=982
410+437=947,410+437=847
194+320=504,194+320=514
186+782=978,186+782=968
430+438=768,430+438=868
608+181=899,608+181=789
741+117=868,741+117=858
117+471=688,117+471=588
416+578=109,416+578=994
451+405=956,451+405=856
299+463=862,299+463=762
105+668=883,105+668=773
205+198=413,205+198=403
322+173=595,322+173=495
306+284=690,306+284=590
412+431=943,412+431=843
184+713=997,184+713=897
811+168=989,811+168=979
317+282=699,317+282=599
456+414=960,456+414=870
235+147=482,235+147=382
125+199=354,125+199=324
328+465=893,328+465=793
240+616=956,240+616=856
332+564=996,332+564=896
251+545=896,251+545=796
344+157=591,344+157=501
161+617=878,161+617=778
358+507=965,358+507=865
148+782=920,148+782=930
167+531=798,167+531=698
546+144=790,546+144=690
525+363=988,525+363=888
531+356=987,531+356=887
116+173=389,116+173=289
227+160=487,227+160=387
239+334=673,239+334=573
666+212=978,666+212=878
303+159=552,303+159=462
269+568=937,269+568=837
201+608=919,201+608=809
509+387=996,509+387=896
419+447=966,419+447=866
324+495=829,324+495=819
404+366=870,404+366=770
103+598=711,103+598=701
301+206=517,301+206=507
271+575=946,271+575=846
467+395=962,467+395=862
190+388=588,190+388=578
483+401=984,483+401=884
342+656=109,342+656=998
721+197=928,721+197=918
387+572=969,387+572=959
395+257=642,395+257=652
359+590=959,359+590=949
307+245=542,307+245=552
283+557=940,283+557=840
300+164=474,300+164=464
566+280=946,566+280=846
118+766=984,118+766=884
518+244=752,518+244=762
201+602=913,201+602=803
298+590=988,298+590=888
547+452=100,547+452=999
228+335=653,228+335=563
194+474=678,194+474=668
270+109=479,270+109=379
106+670=876,106+670=776
185+168=343,185+168=353
244+253=597,244+253=497
126+414=530,126+414=540
401+459=950,401+459=860
602+279=981,602+279=881
209+682=991,209+682=891
625+175=890,625+175=800
300+185=595,300+185=485
400+449=114,400+449=849
547+172=729,547+172=719
229+486=725,229+486=715
580+377=967,580+377=957
262+236=598,262+236=498
370+510=980,370+510=880
625+368=109,625+368=993
490+208=608,490+208=698
578+261=939,578+261=839
696+254=940,696+254=950
214+636=840,214+636=850
145+351=596,145+351=496
368+527=995,368+527=895
640+139=789,640+139=779
266+409=775,266+409=675
517+466=108,517+466=983
131+649=881,131+649=780
251+468=729,251+468=719
531+280=821,531+280=811
264+307=671,264+307=571
432+432=964,432+432=864
566+285=951,566+285=851
506+347=843,506+347=853
265+581=946,265+581=846
111+485=696,111+485=596
190+768=968,190+768=958
416+258=774,416+258=674
630+103=743,630+103=733
154+794=959,154+794=948
307+276=683,307+276=583
678+252=920,678+252=930
700+182=982,700+182=882
208+608=916,208+608=816
600+250=950,600+250=850
461+373=934,461+373=834
207+353=650,207+353=560
484+173=667,484+173=657
106+665=881,106+665=771
127+749=976,127+749=876
480+299=789,480+299=779
543+149=682,543+149=692
804+147=941,804+147=951
462+422=984,462+422=884
521+149=661,521+149=670
203+178=481,203+178=381
348+148=596,348+148=496
249+140=489,249+140=389
246+452=798,246+452=698
449+403=952,449+403=852
160+648=818,160+648=808
522+197=729,522+197=719
457+370=927,457+370=827
315+277=692,315+277=592
214+137=341,214+137=351
138+601=839,138+601=739
137+857=109,137+857=994
261+603=964,261+603=864
324+158=582,324+158=482
623+252=975,623+252=875
391+149=530,391+149=540
458+187=655,458+187=645
241+142=384,241+142=383
104+190=394,104+190=294
167+703=960,167+703=870
200+248=548,200+248=448
316+644=950,316+644=960
417+574=109,417+574=991
190+648=848,190+648=838
223+259=582,223+259=482
229+489=728,229+489=718
554+293=947,554+293=847
106+373=589,106+373=479
203+125=428,203+125=328
133+391=525,133+391=524
110+287=497,110+287=397
622+269=991,622+269=891
188+560=848,188+560=748
457+432=989,457+432=889
101+661=872,101+661=762
729+261=109,729+261=990
391+308=609,391+308=699
111+868=989,111+868=979
639+355=109,639+355=994
279+408=787,279+408=687
589+154=733,589+154=743
578+284=962,578+284=862
378+503=971,378+503=881
297+302=609,297+302=599
398+468=867,398+468=866
226+369=695,226+369=595
495+159=644,495+159=654
464+434=998,464+434=898
303+482=795,303+482=785
156+661=917,156+661=817
215+626=941,215+626=841
338+660=109,338+660=998
621+237=958,621+237=858
546+263=909,546+263=809
324+173=597,324+173=497
541+198=749,541+198=739
708+170=888,708+170=878
283+684=977,283+684=967
545+303=948,545+303=848
572+318=880,572+318=890
215+267=582,215+267=482
349+145=594,349+145=494
236+445=781,236+445=681
291+708=109,291+708=999
532+465=109,532+465=997
337+652=108,337+652=989
531+351=982,531+351=882
408+260=678,408+260=668
464+175=649,464+175=639
107+643=840,107+643=750
414+536=940,414+536=950
404+205=619,404+205=609
418+444=962,418+444=862
706+144=840,706+144=850
329+108=537,329+108=437
337+143=580,337+143=480
109+552=651,109+552=661
105+712=917,105+712=817
161+669=930,161+669=830
603+222=925,603+222=825
432+565=109,432+565=997
551+365=915,551+365=916
261+233=594,261+233=494
398+571=979,398+571=969
117+668=885,117+668=785
348+101=459,348+101=449
178+681=959,178+681=859
414+277=791,414+277=691
118+775=993,118+775=893
684+116=700,684+116=800
549+295=944,549+295=844
514+371=985,514+371=885
231+264=595,231+264=495
269+106=475,269+106=375
408+484=992,408+484=892
219+551=870,219+551=770
207+374=681,207+374=581
283+589=972,283+589=872
118+366=584,118+366=484
329+462=891,329+462=791
186+425=601,186+425=611
259+303=662,259+303=562
287+499=796,287+499=786
311+158=479,311+158=469
700+163=873,700+163=863
120+499=629,120+499=619
219+632=941,219+632=851
528+181=719,528+181=709
271+211=582,271+211=482
213+264=577,213+264=477
188+181=379,188+181=369
282+207=589,282+207=489
638+352=109,638+352=990
706+287=109,706+287=993
206+149=345,206+149=355
573+257=820,573+257=830
267+114=481,267+114=381
335+474=819,335+474=809
233+485=728,233+485=718
294+501=895,294+501=795
586+193=789,586+193=779
534+464=109,534+464=998
266+433=799,266+433=699
221+203=524,221+203=424
576+355=921,576+355=931
417+376=893,417+376=793
557+301=958,557+301=858
418+362=880,418+362=780
203+255=558,203+255=458
197+325=512,197+325=522
202+304=516,202+304=506
470+402=972,470+402=872
289+576=975,289+576=865
118+445=553,118+445=563
214+602=916,214+602=816
284+284=578,284+284=568
121+868=999,121+868=989
273+209=582,273+209=482
135+484=629,135+484=619
108+512=610,108+512=620
420+296=726,420+296=716
317+471=888,317+471=788
195+130=305,195+130=325
327+161=588,327+161=488
807+160=977,807+160=967
210+295=515,210+295=505
185+179=354,185+179=364
340+198=548,340+198=538
308+582=990,308+582=890
503+346=949,503+346=849
206+649=955,206+649=855
321+449=771,321+449=770
113+365=588,113+365=478
261+550=911,261+550=811
164+131=396,164+131=295
289+407=796,289+407=696
202+667=979,202+667=869
393+196=599,393+196=589
569+291=960,569+291=860
330+466=896,330+466=796
109+329=538,109+329=438
270+613=983,270+613=883
228+271=599,228+271=499
283+701=108,283+701=984
382+177=569,382+177=559
156+691=857,156+691=847
536+113=659,536+113=649
115+548=653,115+548=663
110+627=747,110+627=737
138+832=960,138+832=970
775+155=920,775+155=930
214+675=989,214+675=889
497+382=979,497+382=879
229+126=455,229+126=355
562+334=996,562+334=896
415+358=873,415+358=773
348+248=686,348+248=596
164+227=491,164+227=391
109+672=881,109+672=781
343+348=681,343+348=691
600+276=976,600+276=876
367+343=700,367+343=710
604+393=109,604+393=997
328+336=654,328+336=664
451+195=656,451+195=646
450+373=923,450+373=823
102+636=748,102+636=738
658+169=927,658+169=827
518+164=782,518+164=682
218+356=674,218+356=574
386+509=995,386+509=895
554+235=799,554+235=789
142+649=891,142+649=791
537+453=109,537+453=990
402+273=685,402+273=675
107+673=880,107+673=780
491+208=609,491+208=699
167+619=886,167+619=786
689+200=989,689+200=889
150+644=894,150+644=794
439+401=940,439+401=840
633+158=881,633+158=791
340+357=797,340+357=697
461+258=729,461+258=719
308+482=890,308+482=790
813+138=941,813+138=951
605+103=718,605+103=708
363+437=890,363+437=800
384+203=697,384+203=587
348+171=529,348+171=519
289+573=962,289+573=862
671+277=958,671+277=948
227+550=877,227+550=777
285+115=490,285+115=400
327+546=973,327+546=873
208+529=837,208+529=737
345+284=639,345+284=629
117+274=491,117+274=391
433+456=989,433+456=889
176+215=381,176+215=391
259+336=695,259+336=595
581+384=975,581+384=965
195+262=447,195+262=457
262+619=981,262+619=881
270+552=922,270+552=822
205+773=988,205+773=978
476+400=976,476+400=876
168+713=971,168+713=881
674+183=957,674+183=857
327+134=451,327+134=461
242+240=582,242+240=482
156+692=858,156+692=848
276+604=970,276+604=880
149+148=397,149+148=297
206+369=685,206+369=575
213+328=641,213+328=541
284+563=947,284+563=847
202+175=387,202+175=377
604+243=947,604+243=847
331+457=888,331+457=788
377+483=960,377+483=860
208+675=983,208+675=883
653+217=960,653+217=870
317+337=644,317+337=654
306+362=678,306+362=668
106+235=321,106+235=341
283+108=491,283+108=391
272+552=924,272+552=824
605+283=988,605+283=888
124+836=950,124+836=960
319+472=891,319+472=791
249+236=585,249+236=485
408+190=608,408+190=598
570+118=698,570+118=688
449+251=790,449+251=700
417+435=952,417+435=852
107+435=532,107+435=542
653+181=934,653+181=834
358+341=799,358+341=699
140+367=517,140+367=507
177+583=750,177+583=760
437+402=949,437+402=839
126+269=495,126+269=395
185+355=530,185+355=540
672+208=970,672+208=880
192+647=849,192+647=839
316+523=849,316+523=839
190+468=668,190+468=658
409+289=708,409+289=698
160+469=639,160+469=629
593+393=996,593+393=986
108+252=350,108+252=360
279+316=695,279+316=595
294+574=878,294+574=868
164+664=929,164+664=828
195+687=872,195+687=882
141+239=381,141+239=380
537+181=728,537+181=718
237+242=579,237+242=479
385+602=108,385+602=987
263+573=936,263+573=836
394+416=800,394+416=810
192+269=471,192+269=461
180+383=573,180+383=563
273+562=935,273+562=835
327+269=696,327+269=596
419+169=688,419+169=588
406+161=577,406+161=567
341+519=861,341+519=860
689+241=920,689+241=930
100+175=285,100+175=275
300+394=704,300+394=694
217+601=918,217+601=818
426+382=818,426+382=808
532+259=891,532+259=791
230+666=996,230+666=896
181+685=976,181+685=866
282+599=981,282+599=881
170+724=994,170+724=894
401+593=100,401+593=994
663+194=957,663+194=857
302+366=678,302+366=668
384+225=619,384+225=609
323+169=592,323+169=492
192+797=999,192+797=989
249+209=558,249+209=458
172+722=994,172+722=894
619+266=985,619+266=885
638+170=818,638+170=808
512+338=940,512+338=850
600+129=739,600+129=729
496+102=508,496+102=598
136+308=454,136+308=444
700+286=996,700+286=986
260+567=927,260+567=827
136+109=255,136+109=245
163+707=970,163+707=870
304+615=929,304+615=919
546+250=896,546+250=796
565+308=973,565+308=873
508+373=981,508+373=881
493+405=908,493+405=898
328+556=984,328+556=884
683+207=990,683+207=890
561+266=927,561+266=827
396+115=501,396+115=511
226+482=718,226+482=708
119+614=833,119+614=733
201+195=496,201+195=396
358+521=979,358+521=879
405+271=786,405+271=676
111+594=715,111+594=705
686+120=706,686+120=806
185+558=744,185+558=743
533+346=979,533+346=879
311+473=884,311+473=784
756+174=920,756+174=930
569+305=974,569+305=874
170+617=887,170+617=787
285+243=529,285+243=528
560+330=990,560+330=890
272+614=986,272+614=886
383+193=586,383+193=576
541+183=734,541+183=724
399+465=964,399+465=864
589+305=994,589+305=894
156+141=397,156+141=297
554+105=669,554+105=659
260+633=993,260+633=893
705+189=994,705+189=894
235+360=695,235+360=595
250+140=490,250+140=390
273+701=107,273+701=974
542+196=748,542+196=738
301+367=678,301+367=668
252+541=893,252+541=793
393+200=693,393+200=593
427+560=108,427+560=987
447+156=693,447+156=603
825+114=949,825+114=939
540+300=940,540+300=840
189+640=929,189+640=829
197+293=480,197+293=490
702+258=950,702+258=960
375+124=599,375+124=499
122+716=848,122+716=838
419+578=109,419+578=997
229+367=696,229+367=596
529+365=994,529+365=894
146+283=439,146+283=429
558+189=757,558+189=747
426+168=694,426+168=594
430+262=792,430+262=692
317+392=719,317+392=709
402+183=695,402+183=585
313+578=991,313+578=891
232+160=492,232+160=392
257+126=382,257+126=383
386+579=975,386+579=965
302+361=673,302+361=663
306+689=109,306+689=995
608+247=955,608+247=855
606+168=874,606+168=774
204+383=697,204+383=587
678+217=995,678+217=895
201+736=947,201+736=937
621+230=951,621+230=851
632+103=745,632+103=735
583+176=769,583+176=759
239+203=542,239+203=442
647+302=959,647+302=949
417+456=972,417+456=873
105+611=816,105+611=716
275+111=486,275+111=386
188+775=973,188+775=963
179+313=582,179+313=492
270+621=991,270+621=891
444+159=693,444+159=603
135+658=893,135+658=793
404+258=652,404+258=662
803+193=109,803+193=996
217+139=346,217+139=356
161+655=916,161+655=816
620+255=975,620+255=875
209+572=881,209+572=781
404+147=541,404+147=551
328+242=670,328+242=570
703+266=979,703+266=969
240+336=586,240+336=576
221+776=109,221+776=997
632+200=932,632+200=832
712+183=995,712+183=895
226+272=598,226+272=498
179+306=585,179+306=485
129+202=321,129+202=331
328+333=651,328+333=661
417+469=986,417+469=886
535+319=864,535+319=854
283+386=679,283+386=669
603+294=997,603+294=897
211+581=892,211+581=792
370+124=594,370+124=494
551+294=945,551+294=845
127+324=441,127+324=451
303+547=105,303+547=850
271+544=915,271+544=815
214+680=994,214+680=894
218+556=874,218+556=774
451+437=988,451+437=888
210+384=694,210+384=594
148+542=680,148+542=690
180+716=996,180+716=896
164+795=969,164+795=959
215+503=728,215+503=718
239+331=670,239+331=570
323+571=994,323+571=894
639+176=915,639+176=815
338+239=567,338+239=577
598+378=977,598+378=976
828+166=109,828+166=994
344+350=794,344+350=694
100+599=709,100+599=699
329+669=109,329+669=998
236+600=936,236+600=836
441+169=601,441+169=610
637+179=826,637+179=816
115+636=741,115+636=751
223+685=918,223+685=908
210+506=726,210+506=716
331+258=689,331+258=589
398+532=920,398+532=930
108+560=678,108+560=668
400+188=698,400+188=588
502+340=942,502+340=842
181+788=979,181+788=969
126+319=455,126+319=445
209+371=680,209+371=580
330+259=689,330+259=589
109+337=546,109+337=446
457+413=970,457+413=870
236+560=996,236+560=796
114+729=943,114+729=843
406+171=687,406+171=577
219+450=769,219+450=669
159+211=360,159+211=370
204+183=497,204+183=387
635+265=990,635+265=900
201+481=792,201+481=682
258+610=968,258+610=868
521+249=771,521+249=770
108+598=716,108+598=706
211+387=698,211+387=598
