4925/50000
{'task': 'reversed_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 4, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': False, 'name': 'reversed_addition_dollar_signs_false_4'}
541+668=9511,541+668=9021
335+682=7001,335+682=7101
270+754=4001,270+754=4201
921+564=5751,921+564=5841
264+758=2001,264+758=2201
835+403=8421,835+403=8321
988+738=6071,988+738=6271
828+724=2061,828+724=2551
961+891=2781,961+891=2581
525+521=6111,525+521=6401
516+971=7541,516+971=7841
985+973=8881,985+973=8591
949+390=9131,949+390=9331
957+836=3071,957+836=3971
729+352=1111,729+352=1801
423+806=9121,423+806=9221
999+158=7411,999+158=7511
821+426=7021,821+426=7421
916+555=1541,916+555=1741
725+433=8121,725+433=8511
660+476=6011,660+476=6311
790+832=2561,790+832=2261
617+509=6411,617+509=6211
654+375=9801,654+375=9201
378+947=5321,378+947=5231
826+776=2561,826+776=2061
817+898=6071,817+898=5171
520+721=1121,520+721=1421
184+817=189,184+817=1001
737+329=6111,737+329=6601
936+257=3011,936+257=3911
721+423=3111,721+423=4411
830+977=7571,830+977=7081
941+808=9871,941+808=9471
923+889=2571,923+889=2181
309+770=9111,309+770=9701
422+676=8011,422+676=8901
159+994=4111,159+994=3511
985+290=5121,985+290=5721
821+686=7551,821+686=7051
747+658=4541,747+658=5041
401+773=3011,401+773=4711
671+504=5911,671+504=5711
754+813=7751,754+813=7651
689+382=1111,689+382=1701
829+238=6111,829+238=7601
358+826=4011,358+826=4811
913+493=5141,913+493=6041
752+963=5571,752+963=5171
830+955=5771,830+955=5871
422+900=2031,422+900=2231
476+937=3531,476+937=3141
853+709=2751,853+709=2651
366+689=5001,366+689=5501
773+774=7551,773+774=7451
523+583=6111,523+583=6011
947+102=9901,947+102=9401
735+300=5111,735+300=5301
850+279=9111,850+279=9211
875+270=5111,875+270=5411
715+863=8561,715+863=8751
601+445=6111,601+445=6401
976+955=1881,976+955=1391
259+942=1311,259+942=1021
504+670=4121,504+670=4711
866+617=3051,866+617=3841
940+506=7541,940+506=6441
142+962=4111,142+962=4011
945+410=5131,945+410=5531
930+423=3141,930+423=3531
400+735=5111,400+735=5311
543+696=9121,543+696=9321
899+245=4111,899+245=4411
919+343=2011,919+343=2621
832+227=8111,832+227=9501
630+842=2541,630+842=2741
807+535=2031,807+535=2431
871+194=5701,871+194=5601
803+504=7431,803+504=7031
551+982=3551,551+982=3351
490+676=6011,490+676=6611
923+985=8191,923+985=8091
819+820=9161,819+820=9361
763+453=7121,763+453=6121
767+519=6921,767+519=6821
865+660=5451,865+660=5251
230+995=5121,230+995=5221
931+780=1861,931+780=1171
697+601=8031,697+601=8921
409+690=9111,409+690=9901
784+943=7171,784+943=7271
531+902=3541,531+902=3341
749+742=1511,749+742=1941
609+399=8101,609+399=8001
352+746=8001,352+746=8901
939+952=1481,939+952=1981
582+457=8001,582+457=9301
961+160=1701,961+160=1211
332+951=3621,332+951=3821
157+967=4711,157+967=4211
793+552=5131,793+552=5431
783+978=1871,783+978=1671
844+249=3111,844+249=3901
262+742=4101,262+742=4001
678+913=1851,678+913=1951
670+709=9141,670+709=9731
303+898=1011,303+898=1021
769+498=7021,769+498=7621
468+738=5111,468+738=6021
487+891=8531,487+891=8731
481+791=2521,481+791=2721
950+113=3011,950+113=3601
467+956=3531,467+956=3241
946+629=5061,946+629=5751
272+846=7011,272+846=8111
589+453=2101,589+453=2401
618+827=5151,618+827=5441
440+938=8141,440+938=8731
729+420=9111,729+420=9411
154+881=5701,154+881=5301
947+705=2761,947+705=2561
716+441=7121,716+441=7511
801+278=9711,801+278=9701
543+814=7141,543+814=7531
874+958=2581,874+958=2381
983+770=3671,983+770=3571
809+272=1111,809+272=1801
837+332=9121,837+332=9611
704+582=6131,704+582=6821
500+509=9501,500+509=9001
941+695=6061,941+695=6361
819+577=6041,819+577=6931
545+737=2031,545+737=2821
733+706=9541,733+706=9341
506+765=1321,506+765=1721
616+421=7111,616+421=7301
349+686=5001,349+686=5301
903+943=6181,903+943=6481
471+842=3231,471+842=3131
435+699=4011,435+699=4311
766+480=6621,766+480=6421
687+941=8161,687+941=8261
407+667=4011,407+667=4701
792+381=3611,792+381=3711
946+846=2571,946+846=2971
488+884=2521,488+884=2731
524+711=5121,524+711=5321
725+453=8121,725+453=8711
824+888=2561,824+888=2171
866+999=5981,866+999=5681
958+127=5111,958+127=5801
984+917=1981,984+917=1091
957+231=8111,957+231=8811
813+709=2751,813+709=2251
821+814=5761,821+814=5361
525+743=8131,525+743=8621
245+850=5111,245+850=5901
603+766=9531,603+766=9631
829+820=9161,829+820=9461
959+420=9141,959+420=9731
879+968=7581,879+968=7481
549+629=7111,549+629=8711
195+973=9111,195+973=8611
908+783=1571,908+783=1961
596+870=6441,596+870=6641
599+858=7441,599+858=7541
293+900=3711,293+900=3911
834+829=3071,834+829=3661
930+444=4141,930+444=4731
738+301=9111,738+301=9301
767+956=3561,767+956=3271
620+772=2531,620+772=2931
936+585=1551,936+585=1251
322+732=4101,322+732=4501
876+191=779,876+191=7601
547+487=4801,547+487=4301
559+788=6531,559+788=7431
963+704=7761,963+704=7661
943+310=3131,943+310=3521
794+337=1011,794+337=1311
781+591=2641,781+591=2731
795+874=9861,795+874=9661
528+666=4021,528+666=4911
765+322=7111,765+322=7801
872+942=4281,872+942=4181
878+161=979,878+161=9301
553+710=3521,553+710=3621
369+848=7511,369+848=7121
335+688=359,335+688=3201
551+825=6131,551+825=6731
356+651=759,356+651=7001
805+744=9351,805+744=9451
804+674=8851,804+674=8741
696+763=9341,696+763=9541
382+784=6011,382+784=6611
592+561=3411,592+561=3511
487+637=4011,487+637=4211
948+413=1041,948+413=1631
408+794=2011,408+794=2021
393+802=5711,393+802=5911
549+720=9131,549+720=9621
532+826=8431,532+826=8531
698+951=9361,698+951=9461
746+515=1411,746+515=1621
710+589=9431,710+589=9921
535+588=3111,535+588=3211
853+852=5171,853+852=5071
135+899=4101,135+899=4301
939+459=8041,939+459=8931
604+921=5161,604+921=5251
983+568=1951,983+568=1551
731+456=7511,731+456=7811
839+414=3911,839+414=3521
688+937=5161,688+937=5261
766+883=9761,766+883=9461
675+512=7511,675+512=7811
833+925=8181,833+925=8571
230+973=3121,230+973=3021
703+495=8121,703+495=8911
720+367=7011,720+367=7801
731+432=3111,731+432=3611
456+958=4531,456+958=4141
772+899=1561,772+899=1761
346+742=8101,346+742=8801
986+236=2021,986+236=2221
108+977=5701,108+977=5801
466+535=199,466+535=1001
716+607=3731,716+607=3231
626+542=8121,626+542=8611
856+576=2641,856+576=2341
398+700=8701,398+700=8901
816+451=7421,816+451=7621
807+265=2011,807+265=2701
536+503=9401,536+503=9301
554+669=3121,554+669=3221
921+431=2041,921+431=2531
163+936=9111,163+936=9901
914+800=4771,914+800=4171
755+281=6401,755+281=6301
755+413=8411,755+413=8611
300+713=3301,300+713=3101
996+317=3031,996+317=3131
595+682=7521,595+682=7721
987+445=2441,987+445=2341
969+836=5071,969+836=5081
611+447=8011,611+447=8501
231+973=4121,231+973=4021
286+945=1311,286+945=1321
890+436=6131,890+436=6231
504+897=1441,504+897=1041
743+518=1921,743+518=1621
816+329=5111,816+329=5411
283+842=5111,283+842=5211
349+662=109,349+662=1101
762+924=6071,762+924=6861
973+594=7551,973+594=7651
758+776=4551,758+776=4351
827+561=8631,827+561=8831
635+907=2751,635+907=2451
201+803=3001,201+803=4001
881+372=3621,881+372=3521
370+819=9111,370+819=9811
759+427=6021,759+427=6811
448+799=7011,448+799=7421
809+223=2101,809+223=2301
862+670=2551,862+670=2351
845+868=3761,845+868=3171
461+932=2041,461+932=3931
272+909=1021,272+909=1811
923+701=4761,923+701=4261
583+846=9141,583+846=9241
190+834=4001,190+834=4201
854+511=5931,854+511=5631
636+725=1731,636+725=1631
345+808=3711,345+808=3511
875+886=1761,875+886=1671
880+458=8431,880+458=8331
690+918=8751,690+918=8061
728+706=4741,728+706=4341
968+594=2551,968+594=2651
628+471=9111,628+471=9901
654+492=6111,654+492=6411
900+404=4531,900+404=4031
432+729=1011,432+729=1611
410+955=5131,410+955=5631
986+352=8031,986+352=8331
960+701=1761,960+701=1661
907+145=2011,907+145=2501
647+507=4411,647+507=4511
570+874=4531,570+874=4441
442+654=6011,442+654=6901
912+127=8011,912+127=9301
698+944=2561,698+944=2461
406+879=5131,406+879=5821
167+921=8011,167+921=8801
344+865=9111,344+865=9021
838+393=1521,838+393=1321
255+843=8111,255+843=8901
526+815=1731,526+815=1431
597+725=2031,597+725=2231
577+450=7101,577+450=7201
943+470=3641,943+470=3141
431+883=3231,431+883=4131
439+858=7031,439+858=7921
962+626=7551,962+626=8851
815+609=4741,815+609=4241
793+589=2541,793+589=2831
916+773=9571,916+773=9861
997+156=3401,997+156=3511
500+518=8401,500+518=8101
549+705=4121,549+705=4521
879+798=7561,879+798=7761
504+841=5131,504+841=5431
907+484=1531,907+484=1931
640+734=4141,640+734=4731
739+778=6541,739+778=7151
450+683=3211,450+683=3311
626+438=4111,626+438=4601
720+757=7541,720+757=7741
631+581=2521,631+581=2121
861+334=5121,861+334=5911
419+909=9131,419+909=8231
810+666=6631,810+666=6741
790+939=9171,790+939=9271
462+640=2111,462+640=2011
858+480=8431,858+480=8331
658+844=2541,658+844=2051
297+824=1011,297+824=1211
936+225=1111,936+225=1611
499+654=3201,499+654=3511
515+520=5101,515+520=5301
701+705=6741,701+705=6041
644+838=2051,644+838=2841
699+745=4341,699+745=4441
246+935=1021,246+935=1811
274+997=1321,274+997=1721
935+744=9561,935+744=9761
594+627=1021,594+627=1221
691+493=4611,691+493=4811
820+227=7101,820+227=7401
448+868=6521,448+868=6131
923+329=2031,923+329=2521
685+340=6101,685+340=5201
833+829=2071,833+829=2661
560+638=7121,560+638=8911
966+728=4061,966+728=4961
657+590=7521,657+590=7421
518+675=3021,518+675=3911
510+793=3231,510+793=3031
842+575=7441,842+575=7141
449+909=8331,449+909=8531
684+893=8551,684+893=7751
636+789=5541,636+789=5241
600+603=3231,600+603=3021
565+866=1441,565+866=1341
595+804=9531,595+804=9931
706+495=1421,706+495=1021
454+811=5721,454+811=5621
994+237=1021,994+237=1321
532+723=4121,532+723=5521
728+686=4441,728+686=4141
705+908=2071,705+908=3161
331+764=5011,331+764=5901
561+593=4111,561+593=4511
591+818=9731,591+818=9041
839+843=2561,839+843=2861
794+340=4111,794+340=4311
763+980=3571,763+980=3471
612+646=8431,612+646=8521
556+506=2701,556+506=2601
599+519=8501,599+519=8111
554+637=1011,554+637=1911
631+434=4111,631+434=5601
748+309=7401,748+309=7501
661+406=7501,661+406=7601
268+946=4311,268+946=4121
269+847=6301,269+847=6111
222+916=8111,222+916=8311
955+747=2561,955+747=2071
408+923=1031,408+923=1331
989+107=6401,989+107=6901
766+246=2001,766+246=2101
725+321=6111,725+321=6401
603+564=8511,603+564=7611
557+688=4011,557+688=5421
931+327=8031,931+327=8521
318+937=5021,318+937=5521
316+971=7031,316+971=7821
682+536=7021,682+536=8121
587+832=8141,587+832=9141
877+589=6541,877+589=6641
894+273=7111,894+273=7611
522+935=7441,522+935=7541
265+997=2521,265+997=2621
693+708=1831,693+708=1041
303+952=5121,303+952=5521
849+787=6061,849+787=6361
226+797=3001,226+797=3201
911+118=9111,911+118=9201
773+366=9011,773+366=9311
300+929=9121,300+929=9221
484+985=9141,484+985=9641
736+726=3741,736+726=2641
553+450=3101,553+450=3001
216+981=7011,216+981=7911
922+425=6031,922+425=7431
878+551=9441,878+551=9241
640+987=7561,640+987=7261
993+959=2581,993+959=2591
690+665=5131,690+665=5531
570+631=1211,570+631=1021
911+206=7011,911+206=7111
728+973=1561,728+973=1071
465+771=6121,465+771=6321
283+879=1011,283+879=2611
278+869=6501,278+869=7411
714+615=9431,714+615=9231
246+829=5101,246+829=5701
635+654=9521,635+654=9821
623+548=1121,623+548=1711
730+972=2561,730+972=2071
635+713=8531,635+713=8431
874+587=1541,874+587=1641
363+901=4521,363+901=4621
431+623=4101,431+623=4501
823+234=6111,823+234=7501
480+755=5121,480+755=5321
116+939=5701,116+939=5501
285+738=3101,285+738=3201
934+497=1041,934+497=1341
361+796=7011,361+796=7511
871+640=1551,871+640=1151
834+740=4161,834+740=4751
184+837=179,184+837=1201
814+229=3111,814+229=3401
486+722=8011,486+722=8021
842+666=8551,842+666=8051
608+858=6541,608+858=6641
929+789=8061,929+789=8171
901+924=4971,901+924=5281
725+326=2011,725+326=1501
892+743=4561,892+743=5361
753+896=9861,753+896=9461
753+662=6541,753+662=5141
879+513=2041,879+513=2931
305+838=2711,305+838=3411
989+274=3211,989+274=3621
742+347=9111,742+347=9801
884+603=7551,884+603=7841
770+463=3221,770+463=3321
850+974=4581,850+974=4281
123+973=5111,123+973=6901
982+773=4571,982+773=5571
561+608=8021,561+608=9611
821+452=3621,821+452=3721
791+305=6011,791+305=6901
371+713=4011,371+713=4801
258+791=9101,258+791=9401
862+479=1531,862+479=1431
723+528=1031,723+528=1521
840+638=7051,840+638=8741
770+831=1551,770+831=1061
985+911=6971,985+911=6981
758+717=5841,758+717=5741
898+864=2571,898+864=2671
914+584=7151,914+584=8941
965+468=3541,965+468=3341
899+510=9541,899+510=9041
706+711=7041,706+711=7141
579+942=1441,579+942=1251
562+753=6131,562+753=5131
951+600=1751,951+600=1551
716+883=9561,716+883=9951
189+888=7011,189+888=7701
842+837=9171,842+837=9761
560+866=6341,560+866=6241
748+947=5761,748+947=5961
446+960=6531,446+960=6041
847+821=8861,847+821=8661
495+567=2001,495+567=2601
865+703=8551,865+703=8651
244+802=6101,244+802=6401
758+480=8421,758+480=8321
694+631=5131,694+631=5231
943+115=8101,943+115=8501
653+379=1011,653+379=2301
896+897=3771,896+897=3971
109+949=8011,109+949=8501
369+787=6011,369+787=6511
967+418=5041,967+418=5831
752+970=2571,752+970=2271
932+401=3031,932+401=3331
971+431=2241,971+431=2041
387+868=5511,387+868=5521
976+283=9111,976+283=9521
946+398=4821,946+398=4431
606+543=9511,606+543=9411
959+232=1111,959+232=1911
220+905=5111,220+905=5211
499+558=709,499+558=7501
741+921=2561,741+921=2661
995+316=1
48,995+316=1131
490+617=7111,490+617=7011
830+747=7061,830+747=7751
734+654=8541,734+654=8831
461+595=6001,461+595=6501
552+955=7541,552+955=7051
418+909=8731,418+909=7231
398+919=7031,398+919=7131
992+625=6061,992+625=7161
771+535=6131,771+535=6031
846+750=6561,846+750=6951
219+908=7111,219+908=7211
811+905=6071,811+905=6171
668+800=8741,668+800=8641
761+852=3561,761+852=3161
516+878=4531,516+878=4931
706+441=7121,706+441=7411
352+911=3421,352+911=3621
443+641=4101,443+641=4801
873+858=1561,873+858=1371
525+943=8441,525+943=8641
657+956=3561,657+956=3161
844+421=5131,844+421=5621
855+542=7141,855+542=7931
493+560=3101,493+560=3501
