60591/75000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_resampled', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'dropout': 0.0, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 5000, 'eval_interval': 100, 'min_lr': 5e-05, 'max_lr': 0.0005, 'warmup_iters': 150, 'lr_decay_iters': 5000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.99, 'seed': 4, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 75000, 'use_dollar_signs': False, 'resample_data': True, 'name': 'plain_addition_dollar_signs_false_4_resampled'}
67+264=114,67+264=331
783+58=831,783+58=841
26+559=113,26+559=585
35+189=114,35+189=224
909+83=100,909+83=992
75+467=122,75+467=542
363+13=386,363+13=376
50+125=106,50+125=175
97+197=107,97+197=294
33+330=102,33+330=363
753+53=706,753+53=806
47+764=154,47+764=811
787+45=822,787+45=832
29+822=116,29+822=851
927+16=953,927+16=943
22+898=152,22+898=920
24+561=125,24+561=585
517+89=506,517+89=606
251+13=274,251+13=264
54+187=113,54+187=241
94+574=155,94+574=668
28+968=155,28+968=996
71+551=125,71+551=622
12+940=125,12+940=952
57+593=126,57+593=650
217+49=256,217+49=266
21+551=115,21+551=572
58+836=151,58+836=894
94+818=125,94+818=912
29+882=155,29+882=911
14+474=115,14+474=488
455+17=462,455+17=472
26+105=123,26+105=131
96+270=123,96+270=366
20+182=105,20+182=202
42+508=122,42+508=550
52+286=111,52+286=338
300+17=217,300+17=317
666+43=609,666+43=709
71+721=111,71+721=792
103+91=294,103+91=194
92+232=115,92+232=324
784+26=700,784+26=810
349+59=398,349+59=408
63+486=122,63+486=549
45+589=134,45+589=634
763+77=830,763+77=840
15+763=115,15+763=778
13+901=110,13+901=914
831+38=879,831+38=869
95+832=113,95+832=927
59+631=132,59+631=690
57+658=133,57+658=715
79+175=106,79+175=254
89+894=175,89+894=983
44+554=129,44+554=598
142+47=199,142+47=189
845+66=901,845+66=911
711+92=703,711+92=803
43+435=116,43+435=478
31+276=108,31+276=307
638+63=601,638+63=701
63+709=102,63+709=772
165+28=293,165+28=193
66+187=105,66+187=253
66+385=115,66+385=451
63+463=111,63+463=526
32+308=122,32+308=340
302+29=321,302+29=331
24+381=112,24+381=405
62+841=115,62+841=903
443+68=501,443+68=511
29+307=125,29+307=336
60+329=112,60+329=389
56+505=106,56+505=561
79+374=126,79+374=453
86+275=123,86+275=361
93+697=158,93+697=790
84+642=123,84+642=726
13+960=153,13+960=973
98+254=123,98+254=352
128+71=299,128+71=199
40+137=103,40+137=177
91+120=112,91+120=211
21+898=105,21+898=919
91+479=138,91+479=570
951+18=979,951+18=969
66+412=108,66+412=478
444+86=520,444+86=530
11+458=105,11+458=469
830+82=812,830+82=912
54+303=104,54+303=357
18+519=123,18+519=537
49+531=132,49+531=580
92+407=122,92+407=499
23+783=115,23+783=806
38+817=153,38+817=855
36+288=115,36+288=324
72+587=131,72+587=659
31+572=113,31+572=603
91+192=110,91+192=283
926+53=989,926+53=979
582+24=506,582+24=606
51+401=112,51+401=452
537+67=504,537+67=604
72+129=100,72+129=201
40+762=115,40+762=802
85+268=122,85+268=353
75+780=153,75+780=855
24+562=125,24+562=586
383+87=460,383+87=470
20+758=105,20+758=778
437+24=451,437+24=461
856+23=889,856+23=879
12+428=125,12+428=440
94+656=154,94+656=750
46+710=138,46+710=756
38+156=113,38+156=194
16+237=100,16+237=253
741+61=702,741+61=802
69+910=111,69+910=979
84+640=123,84+640=724
57+619=129,57+619=676
80+304=121,80+304=384
261+36=397,261+36=297
90+744=114,90+744=834
60+716=136,60+716=776
546+35=571,546+35=581
88+356=124,88+356=444
56+902=115,56+902=958
173+24=207,173+24=197
264+30=304,264+30=294
23+757=125,23+757=780
770+52=722,770+52=822
76+451=122,76+451=527
66+290=115,66+290=356
63+637=126,63+637=700
78+505=128,78+505=583
513+59=582,513+59=572
67+178=105,67+178=245
56+756=141,56+756=812
58+346=113,58+346=404
19+347=114,19+347=366
68+762=154,68+762=830
19+573=115,19+573=592
96+862=155,96+862=958
85+521=138,85+521=606
74+411=125,74+411=485
47+178=115,47+178=225
25+826=128,25+826=851
64+272=111,64+272=336
787+37=724,787+37=824
412+38=440,412+38=450
705+53=748,705+53=758
13+413=111,13+413=426
44+481=122,44+481=525
22+866=123,22+866=888
85+298=105,85+298=383
31+113=113,31+113=144
230+49=289,230+49=279
56+282=114,56+282=338
45+120=135,45+120=165
726+43=779,726+43=769
647+60=607,647+60=707
45+641=123,45+641=686
298+68=376,298+68=366
31+263=101,31+263=294
67+932=165,67+932=999
93+811=112,93+811=904
79+678=156,79+678=757
44+823=125,44+823=867
79+127=106,79+127=206
45+634=128,45+634=679
59+337=113,59+337=396
35+237=109,35+237=272
860+13=883,860+13=873
26+774=126,26+774=800
51+431=105,51+431=482
13+607=122,13+607=620
609+72=671,609+72=681
36+719=128,36+719=755
91+374=128,91+374=465
748+57=705,748+57=805
780+28=708,780+28=808
93+203=112,93+203=296
77+290=115,77+290=367
28+149=110,28+149=177
19+231=112,19+231=250
785+28=713,785+28=813
26+397=125,26+397=423
644+26=660,644+26=670
68+155=103,68+155=223
48+422=120,48+422=470
15+745=125,15+745=760
266+13=289,266+13=279
50+251=105,50+251=301
17+478=125,17+478=495
592+49=631,592+49=641
88+358=124,88+358=446
28+650=113,28+650=678
42+830=125,42+830=872
38+694=135,38+694=732
23+323=115,23+323=346
78+161=114,78+161=239
68+107=108,68+107=175
502+99=501,502+99=601
558+72=639,558+72=630
29+561=115,29+561=590
79+798=155,79+798=877
49+135=103,49+135=184
64+720=122,64+720=784
531+72=593,531+72=603
54+211=135,54+211=265
74+726=128,74+726=800
513+17=520,513+17=530
93+391=122,93+391=484
96+552=155,96+552=648
85+299=105,85+299=384
14+888=153,14+888=902
77+263=114,77+263=340
706+94=700,706+94=800
32+159=100,32+159=191
92+611=122,92+611=703
59+201=113,59+201=260
93+370=125,93+370=463
50+771=135,50+771=821
36+917=158,36+917=953
46+747=151,46+747=793
96+488=125,96+488=584
667+15=672,667+15=682
25+351=110,25+351=376
847+69=816,847+69=916
84+496=133,84+496=580
522+10=522,522+10=532
48+852=153,48+852=900
34+568=125,34+568=602
36+928=153,36+928=964
517+14=521,517+14=531
72+363=118,72+363=435
24+390=113,24+390=414
77+682=155,77+682=759
86+687=155,86+687=773
22+400=112,22+400=422
46+819=158,46+819=865
91+877=115,91+877=968
33+147=380,33+147=180
88+756=164,88+756=844
39+515=131,39+515=554
36+368=113,36+368=404
28+638=122,28+638=666
29+707=111,29+707=736
48+115=101,48+115=163
26+484=115,26+484=510
568+25=583,568+25=593
52+641=115,52+641=693
83+414=121,83+414=497
42+449=117,42+449=491
93+589=152,93+589=682
18+255=113,18+255=273
645+54=609,645+54=699
191+18=299,191+18=209
187+15=192,187+15=202
62+310=102,62+310=372
28+923=155,28+923=951
358+82=449,358+82=440
39+677=136,39+677=716
24+489=123,24+489=513
71+212=102,71+212=283
55+498=125,55+498=553
62+132=105,62+132=194
45+599=135,45+599=644
54+216=165,54+216=270
73+489=132,73+489=562
37+460=123,37+460=497
55+475=123,55+475=530
317+49=356,317+49=366
23+842=123,23+842=865
41+814=126,41+814=855
98+624=111,98+624=722
16+946=155,16+946=962
77+248=112,77+248=325
555+44=699,555+44=599
25+460=122,25+460=485
52+133=105,52+133=185
80+583=138,80+583=663
79+846=164,79+846=925
81+238=105,81+238=319
48+405=128,48+405=453
83+643=123,83+643=726
34+186=112,34+186=220
358+92=469,358+92=450
30+550=125,30+550=580
80+192=105,80+192=272
54+781=148,54+781=835
74+509=125,74+509=583
28+791=115,28+791=819
84+308=120,84+308=392
867+43=810,867+43=910
30+311=111,30+311=341
49+339=123,49+339=388
61+583=111,61+583=644
316+89=305,316+89=405
59+624=136,59+624=683
60+699=133,60+699=759
294+30=325,294+30=324
63+380=115,63+380=443
12+982=155,12+982=994
48+298=115,48+298=346
61+650=125,61+650=711
64+416=116,64+416=480
56+357=112,56+357=413
94+738=115,94+738=832
25+660=122,25+660=685
70+892=153,70+892=962
99+682=158,99+682=781
756+48=704,756+48=804
50+677=121,50+677=727
60+927=110,60+927=987
93+571=155,93+571=664
44+155=100,44+155=199
43+287=112,43+287=330
16+963=155,16+963=979
46+550=131,46+550=596
34+181=112,34+181=215
75+465=122,75+465=540
27+102=139,27+102=129
48+286=116,48+286=334
21+321=113,21+321=342
96+309=127,96+309=405
73+699=152,73+699=772
40+462=115,40+462=502
83+116=100,83+116=199
661+28=699,661+28=689
43+124=136,43+124=167
72+545=121,72+545=617
742+96=848,742+96=838
48+810=123,48+810=858
79+723=151,79+723=802
704+76=770,704+76=780
36+304=122,36+304=340
97+425=121,97+425=522
86+278=124,86+278=364
22+152=107,22+152=174
86+429=129,86+429=515
79+170=105,79+170=249
27+674=126,27+674=701
91+664=115,91+664=755
46+292=115,46+292=338
30+805=121,30+805=835
71+291=110,71+291=362
372+38=400,372+38=410
20+760=105,20+760=780
35+882=153,35+882=917
54+886=153,54+886=940
873+35=808,873+35=908
24+453=114,24+453=477
67+820=153,67+820=887
81+222=111,81+222=303
83+807=122,83+807=890
99+783=115,99+783=882
99+673=156,99+673=772
19+291=115,19+291=310
376+19=385,376+19=395
57+634=131,57+634=691
18+338=125,18+338=356
55+102=105,55+102=157
86+208=107,86+208=294
95+114=117,95+114=209
899+53=942,899+53=952
86+505=136,86+505=591
46+538=130,46+538=584
736+73=709,736+73=809
96+333=123,96+333=429
37+785=155,37+785=822
69+897=155,69+897=966
34+559=125,34+559=593
17+529=113,17+529=546
24+296=113,24+296=320
36+932=153,36+932=968
33+689=132,33+689=722
64+538=128,64+538=602
19+865=155,19+865=884
23+746=128,23+746=769
97+593=155,97+593=690
57+457=123,57+457=514
11+221=113,11+221=232
673+36=609,673+36=709
51+252=101,51+252=303
85+597=155,85+597=682
607+63=660,607+63=670
53+309=100,53+309=362
556+34=580,556+34=590
30+234=113,30+234=264
49+291=115,49+291=340
22+702=122,22+702=724
28+296=118,28+296=324
940+16=966,940+16=956
122+27=249,122+27=149
310+12=222,310+12=322
46+837=151,46+837=883
304+26=320,304+26=330
42+471=113,42+471=513
602+53=645,602+53=655
37+543=131,37+543=580
61+423=111,61+423=484
22+111=113,22+111=133
753+51=714,753+51=804
43+410=120,43+410=453
303+85=398,303+85=388
623+84=607,623+84=707
573+28=591,573+28=601
76+516=128,76+516=592
20+562=115,20+562=582
16+654=115,16+654=670
841+63=894,841+63=904
681+37=618,681+37=718
233+30=253,233+30=263
12+818=120,12+818=830
621+94=615,621+94=715
98+561=154,98+561=659
113+45=168,113+45=158
609+33=632,609+33=642
11+276=108,11+276=287
13+304=113,13+304=317
142+96=258,142+96=238
243+77=310,243+77=320
26+326=109,26+326=352
25+596=125,25+596=621
872+45=817,872+45=917
65+252=100,65+252=317
605+25=620,605+25=630
95+462=125,95+462=557
861+47=807,861+47=908
30+841=110,30+841=871
89+713=151,89+713=802
251+69=310,251+69=320
20+607=121,20+607=627
88+883=175,88+883=971
12+846=115,12+846=858
253+12=275,253+12=265
50+787=135,50+787=837
40+891=153,40+891=931
36+325=108,36+325=361
868+63=921,868+63=931
77+166=104,77+166=243
74+443=128,74+443=517
26+256=112,26+256=282
57+818=153,57+818=875
71+331=111,71+331=402
14+838=125,14+838=852
75+173=102,75+173=248
95+198=105,95+198=293
53+199=102,53+199=252
85+208=115,85+208=293
378+25=303,378+25=403
49+370=115,49+370=419
247+57=204,247+57=304
77+453=123,77+453=530
35+192=114,35+192=227
67+219=109,67+219=286
20+150=110,20+150=170
27+910=123,27+910=937
93+648=158,93+648=741
62+818=153,62+818=880
251+14=275,251+14=265
201+47=258,201+47=248
63+924=111,63+924=987
36+267=113,36+267=303
92+631=122,92+631=723
583+18=591,583+18=601
815+36=841,815+36=851
92+318=120,92+318=410
20+586=115,20+586=606
81+522=131,81+522=603
122+44=176,122+44=166
35+345=110,35+345=380
31+966=155,31+966=997
79+162=115,79+162=241
127+42=179,127+42=169
91+359=126,91+359=450
32+885=155,32+885=917
11+195=110,11+195=206
51+933=115,51+933=984
97+863=156,97+863=960
37+871=154,37+871=908
92+445=121,92+445=537
141+89=220,141+89=230
79+399=125,79+399=478
658+48=606,658+48=706
10+146=104,10+146=156
876+23=809,876+23=899
40+341=114,40+341=381
23+175=110,23+175=198
73+145=107,73+145=218
65+778=153,65+778=843
95+696=156,95+696=791
16+969=153,16+969=985
45+591=134,45+591=636
99+325=122,99+325=424
22+104=115,22+104=126
81+661=115,81+661=742
715+45=750,715+45=760
61+342=105,61+342=403
68+452=123,68+452=520
59+645=134,59+645=704
21+609=122,21+609=630
32+119=121,32+119=151
48+549=133,48+549=597
50+286=108,50+286=336
64+156=110,64+156=220
35+357=111,35+357=392
173+29=292,173+29=202
36+831=123,36+831=867
723+87=700,723+87=810
78+779=155,78+779=857
97+364=124,97+364=461
44+421=125,44+421=465
85+264=122,85+264=349
25+277=113,25+277=302
11+636=111,11+636=647
60+398=115,60+398=458
57+246=102,57+246=303
37+533=131,37+533=570
44+404=124,44+404=448
83+913=110,83+913=996
45+836=149,45+836=881
501+65=576,501+65=566
36+444=111,36+444=480
63+700=102,63+700=763
217+39=246,217+39=256
214+86=390,214+86=300
98+377=125,98+377=475
546+92=648,546+92=638
514+55=579,514+55=569
701+99=790,701+99=800
42+542=126,42+542=584
640+66=606,640+66=706
24+932=123,24+932=956
706+48=744,706+48=754
42+726=125,42+726=768
32+297=111,32+297=329
35+901=105,35+901=936
30+137=103,30+137=167
688+27=615,688+27=715
442+20=452,442+20=462
194+47=251,194+47=241
78+855=164,78+855=933
176+94=260,176+94=270
66+805=155,66+805=871
59+453=115,59+453=512
18+129=110,18+129=147
49+623=131,49+623=672
98+267=125,98+267=365
12+264=108,12+264=276
136+93=239,136+93=229
198+52=240,198+52=250
909+88=100,909+88=997
85+335=128,85+335=420
50+750=135,50+750=800
89+468=135,89+468=557
50+415=106,50+415=465
82+860=123,82+860=942
36+925=153,36+925=961
36+898=155,36+898=934
409+62=461,409+62=471
246+67=303,246+67=313
28+605=123,28+605=633
35+462=122,35+462=497
19+670=115,19+670=689
428+22=440,428+22=450
90+886=115,90+886=976
59+133=112,59+133=192
27+560=113,27+560=587
19+919=130,19+919=938
92+832=112,92+832=924
27+928=153,27+928=955
11+901=110,11+901=912
685+26=611,685+26=711
143+43=196,143+43=186
66+743=155,66+743=809
39+641=113,39+641=680
126+76=292,126+76=202
55+635=128,55+635=690
49+122=111,49+122=171
66+291=115,66+291=357
40+744=134,40+744=784
59+179=107,59+179=238
49+285=117,49+285=334
17+713=123,17+713=730
27+602=105,27+602=629
770+40=710,770+40=810
60+144=104,60+144=204
96+227=119,96+227=323
64+319=115,64+319=383
715+84=899,715+84=799
19+438=113,19+438=457
74+584=132,74+584=658
15+560=122,15+560=575
66+689=155,66+689=755
20+905=100,20+905=925
11+275=108,11+275=286
10+880=102,10+880=890
46+561=133,46+561=607
87+535=141,87+535=622
10+499=111,10+499=509
51+187=438,51+187=238
35+518=127,35+518=553
97+477=135,97+477=574
527+75=502,527+75=602
533+98=621,533+98=631
25+394=115,25+394=419
20+285=118,20+285=305
86+399=126,86+399=485
79+363=125,79+363=442
28+738=126,28+738=766
429+31=450,429+31=460
74+231=102,74+231=305
61+354=105,61+354=415
70+585=128,70+585=655
33+399=122,33+399=432
61+497=125,61+497=558
683+31=614,683+31=714
25+742=114,25+742=767
597+54=641,597+54=651
97+594=155,97+594=691
62+563=118,62+563=625
55+806=146,55+806=861
634+56=680,634+56=690
35+514=126,35+514=549
43+529=125,43+529=572
20+647=105,20+647=667
30+373=111,30+373=403
64+661=125,64+661=725
30+738=133,30+738=768
85+626=128,85+626=711
894+37=921,894+37=931
74+568=131,74+568=642
75+912=121,75+912=987
372+28=390,372+28=400
95+678=153,95+678=773
11+319=121,11+319=330
699+44=733,699+44=743
661+53=614,661+53=714
66+429=119,66+429=495
933+62=985,933+62=995
43+720=125,43+720=763
37+704=125,37+704=741
107+60=177,107+60=167
30+900=101,30+900=930
87+516=139,87+516=603
50+832=111,50+832=882
57+389=115,57+389=446
19+834=116,19+834=853
46+942=155,46+942=988
69+609=133,69+609=678
32+475=111,32+475=507
251+92=353,251+92=343
49+371=115,49+371=420
62+893=155,62+893=955
52+866=123,52+866=918
64+771=155,64+771=835
28+467=115,28+467=495
73+162=104,73+162=235
33+846=128,33+846=879
84+677=152,84+677=761
58+155=533,58+155=213
91+405=120,91+405=496
97+862=154,97+862=959
23+590=112,23+590=613
74+334=108,74+334=408
70+324=112,70+324=394
78+581=135,78+581=659
40+882=153,40+882=922
21+378=105,21+378=399
200+32=222,200+32=232
97+296=127,97+296=393
52+779=133,52+779=831
36+388=125,36+388=424
806+79=895,806+79=885
54+419=105,54+419=473
13+819=120,13+819=832
14+435=108,14+435=449
77+822=153,77+822=899
664+96=750,664+96=760
41+424=111,41+424=465
99+535=153,99+535=634
74+206=100,74+206=280
94+646=153,94+646=740
21+411=112,21+411=432
86+446=131,86+446=532
46+215=171,46+215=261
863+39=802,863+39=902
30+203=111,30+203=233
83+437=126,83+437=520
29+401=111,29+401=430
26+676=123,26+676=702
119+79=199,119+79=198
99+220=111,99+220=319
35+253=100,35+253=288
47+582=135,47+582=629
37+168=114,37+168=205
81+541=135,81+541=622
49+839=153,49+839=888
10+537=113,10+537=547
32+605=122,32+605=637
81+757=125,81+757=838
80+737=111,80+737=817
68+796=155,68+796=864
28+667=125,28+667=695
53+196=112,53+196=249
24+671=115,24+671=695
13+237=105,13+237=250
242+88=320,242+88=330
36+900=105,36+900=936
815+90=995,815+90=905
41+890=153,41+890=931
892+39=921,892+39=931
79+335=113,79+335=414
539+31=560,539+31=570
753+47=700,753+47=800
240+20=250,240+20=260
22+453=117,22+453=475
268+51=329,268+51=319
176+83=269,176+83=259
46+196=105,46+196=242
574+96=660,574+96=670
46+673=153,46+673=719
31+222=103,31+222=253
87+673=155,87+673=760
52+333=105,52+333=385
304+97=491,304+97=401
24+554=124,24+554=578
272+98=360,272+98=370
27+410=128,27+410=437
83+905=120,83+905=988
76+661=153,76+661=737
298+21=329,298+21=319
17+172=104,17+172=189
32+503=112,32+503=535
69+296=115,69+296=365
81+130=101,81+130=211
24+843=123,24+843=867
85+575=143,85+575=660
767+48=715,767+48=815
24+683=118,24+683=707
16+968=155,16+968=984
21+535=111,21+535=556
54+120=135,54+120=174
305+28=323,305+28=333
10+302=111,10+302=312
75+765=155,75+765=840
70+729=111,70+729=799
24+618=125,24+618=642
70+815=111,70+815=885
27+135=110,27+135=162
49+161=115,49+161=210
250+38=388,250+38=288
44+873=165,44+873=917
153+28=281,153+28=181
327+75=392,327+75=402
89+727=161,89+727=816
78+578=135,78+578=656
22+880=155,22+880=902
83+853=123,83+853=936
141+13=164,141+13=154
518+82=500,518+82=600
120+18=148,120+18=138
315+86=391,315+86=401
915+26=931,915+26=941
51+677=125,51+677=728
96+299=105,96+299=395
156+90=256,156+90=246
792+20=712,792+20=812
92+742=122,92+742=834
76+614=128,76+614=690
72+773=153,72+773=845
62+212=104,62+212=274
56+869=153,56+869=925
54+612=135,54+612=666
71+609=122,71+609=680
503+99=502,503+99=602
16+961=155,16+961=977
705+96=701,705+96=801
82+708=122,82+708=790
11+232=114,11+232=243
75+359=111,75+359=434
31+811=122,31+811=842
25+225=127,25+225=250
237+88=315,237+88=325
31+724=123,31+724=755
702+54=746,702+54=756
80+899=173,80+899=979
97+542=155,97+542=639
62+717=122,62+717=779
47+611=133,47+611=658
487+53=530,487+53=540
25+479=113,25+479=504
87+466=134,87+466=553
883+78=951,883+78=961
99+837=116,99+837=936
70+351=115,70+351=421
31+265=107,31+265=296
32+477=124,32+477=509
141+49=290,141+49=190
42+435=115,42+435=477
67+318=109,67+318=385
139+49=199,139+49=188
43+447=118,43+447=490
727+73=700,727+73=800
59+271=116,59+271=330
97+590=155,97+590=687
532+88=610,532+88=620
84+729=151,84+729=813
88+765=165,88+765=853
81+895=175,81+895=976
51+717=128,51+717=768
627+48=685,627+48=675
99+500=123,99+500=599
347+34=371,347+34=381
46+829=158,46+829=875
82+779=163,82+779=861
55+750=125,55+750=805
85+420=127,85+420=505
86+305=126,86+305=391
49+329=122,49+329=378
53+760=123,53+760=813
485+77=552,485+77=562
68+719=153,68+719=787
37+170=104,37+170=207
74+662=155,74+662=736
53+516=105,53+516=569
54+825=125,54+825=879
95+459=125,95+459=554
13+598=122,13+598=611
608+45=643,608+45=653
289+81=360,289+81=370
30+590=123,30+590=620
93+187=118,93+187=280
84+656=151,84+656=740
42+336=105,42+336=378
93+156=115,93+156=249
63+618=135,63+618=681
864+76=930,864+76=940
26+292=115,26+292=318
98+359=124,98+359=457
154+80=235,154+80=234
17+567=124,17+567=584
84+343=128,84+343=427
77+503=128,77+503=580
319+84=303,319+84=403
35+589=134,35+589=624
48+200=128,48+200=248
96+187=115,96+187=283
35+635=128,35+635=670
82+642=121,82+642=724
316+84=300,316+84=400
18+552=113,18+552=570
84+594=153,84+594=678
93+136=111,93+136=229
798+21=829,798+21=819
26+217=127,26+217=243
86+312=127,86+312=398
55+695=135,55+695=750
47+694=135,47+694=741
55+544=129,55+544=599
250+30=380,250+30=280
648+82=720,648+82=730
22+852=123,22+852=874
18+122=110,18+122=140
64+224=107,64+224=288
11+826=111,11+826=837
74+902=110,74+902=976
78+196=108,78+196=274
78+211=103,78+211=289
12+625=121,12+625=637
832+98=920,832+98=930
99+892=155,99+892=991
95+477=133,95+477=572
315+37=342,315+37=352
663+98=751,663+98=761
91+443=135,91+443=534
81+910=122,81+910=991
52+492=112,52+492=544
776+76=842,776+76=852
869+40=819,869+40=909
25+201=115,25+201=226
88+441=132,88+441=529
64+535=128,64+535=599
66+926=153,66+926=992
93+456=123,93+456=549
33+938=155,33+938=971
89+702=151,89+702=791
85+828=125,85+828=913
14+220=125,14+220=234
45+729=138,45+729=774
75+409=126,75+409=484
46+497=126,46+497=543
97+513=123,97+513=610
209+22=221,209+22=231
60+267=105,60+267=327
16+818=123,16+818=834
55+219=107,55+219=274
59+492=113,59+492=551
23+761=123,23+761=784
80+472=126,80+472=552
689+74=753,689+74=763
38+360=114,38+360=398
69+418=121,69+418=487
295+93=398,295+93=388
46+838=151,46+838=884
90+774=115,90+774=864
72+819=153,72+819=891
11+789=100,11+789=800
78+290=117,78+290=368
75+665=152,75+665=740
59+916=156,59+916=975
26+278=114,26+278=304
29+491=113,29+491=520
45+762=155,45+762=807
67+148=102,67+148=215
637+70=697,637+70=707
313+87=390,313+87=400
