44259/50000
{'task': 'plain_addition', 'decoder': True, 'data_dir': 'data/addition', 'model_dir': 'models', 'results_dir': 'results/15k_dollar_signs', 'resume': False, 'n_embd': 384, 'n_layer': 6, 'n_head': 6, 'block_size': 64, 'batch_size': 64, 'test_batch_size': 2048, 'max_iters': 4000, 'eval_interval': 100, 'min_lr': 6e-05, 'max_lr': 0.0006, 'warmup_iters': 2000, 'lr_decay_iters': 600000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'seed': 2, 'n_digits': 3, 'n_train': 15000, 'n_val': 10000, 'n_test': 50000, 'use_dollar_signs': True, 'name': 'plain_addition_dollar_signs_true_2'}
$87+243=320$,$87+243=330$
$51+784=825$,$51+784=835$
$134+24=258$,$134+24=158$
$20+971=981$,$20+971=991$
$701+69=760$,$701+69=770$
$64+250=305$,$64+250=314$
$85+167=242$,$85+167=252$
$773+21=795$,$773+21=794$
$461+32=593$,$461+32=493$
$518+22=530$,$518+22=540$
$55+437=482$,$55+437=492$
$47+835=872$,$47+835=882$
$641+78=729$,$641+78=719$
$19+273=392$,$19+273=292$
$46+317=352$,$46+317=363$
$44+280=314$,$44+280=324$
$68+823=991$,$68+823=891$
$627+84=701$,$627+84=711$
$33+352=386$,$33+352=385$
$86+165=241$,$86+165=251$
$64+438=492$,$64+438=502$
$881+99=970$,$881+99=980$
$650+50=690$,$650+50=700$
$84+115=109$,$84+115=199$
$81+273=344$,$81+273=354$
$580+94=664$,$580+94=674$
$311+94=305$,$311+94=405$
$23+179=212$,$23+179=202$
$38+633=661$,$38+633=671$
$645+87=722$,$645+87=732$
$436+33=479$,$436+33=469$
$122+83=105$,$122+83=205$
$24+963=1007,$24+963=987$
$628+79=607$,$628+79=707$
$283+51=335$,$283+51=334$
$94+361=435$,$94+361=455$
$73+533=506$,$73+533=606$
$91+879=960$,$91+879=970$
$92+539=621$,$92+539=631$
$368+52=410$,$368+52=420$
$484+88=562$,$484+88=572$
$73+557=620$,$73+557=630$
$45+585=620$,$45+585=630$
$47+180=247$,$47+180=227$
$62+812=875$,$62+812=874$
$23+442=466$,$23+442=465$
$86+216=202$,$86+216=302$
$688+15=603$,$688+15=703$
$90+216=316$,$90+216=306$
$63+382=446$,$63+382=445$
$127+23=140$,$127+23=150$
$575+39=604$,$575+39=614$
$43+385=418$,$43+385=428$
$468+71=529$,$468+71=539$
$682+39=711$,$682+39=721$
$58+126=284$,$58+126=184$
$81+406=497$,$81+406=487$
$142+34=276$,$142+34=176$
$944+52=1006,$944+52=996$
$20+287=207$,$20+287=307$
$913+25=948$,$913+25=938$
$91+803=995$,$91+803=894$
$51+892=963$,$51+892=943$
$12+588=500$,$12+588=600$
$49+243=382$,$49+243=292$
$46+826=871$,$46+826=872$
$147+37=283$,$147+37=184$
$49+887=966$,$49+887=936$
$85+379=454$,$85+379=464$
$66+208=264$,$66+208=274$
$366+46=411$,$366+46=412$
$920+45=975$,$920+45=965$
$417+97=403$,$417+97=514$
$23+581=504$,$23+581=604$
$10+549=569$,$10+549=559$
$59+479=558$,$59+479=538$
$471+94=555$,$471+94=565$
$485+52=527$,$485+52=537$
$62+834=996$,$62+834=896$
$831+30=851$,$831+30=861$
$43+542=586$,$43+542=585$
$27+963=1000,$27+963=990$
$667+27=693$,$667+27=694$
$87+417=404$,$87+417=504$
$47+495=532$,$47+495=542$
$90+237=317$,$90+237=327$
$62+310=362$,$62+310=372$
$335+94=420$,$335+94=429$
$28+954=1002,$28+954=982$
$11+848=869$,$11+848=859$
$221+11=231$,$221+11=232$
$73+869=932$,$73+869=942$
$463+61=514$,$463+61=524$
$40+466=496$,$40+466=506$
$21+899=910$,$21+899=920$
$940+53=1003,$940+53=993$
$12+367=389$,$12+367=379$
$46+598=654$,$46+598=644$
$75+648=722$,$75+648=723$
$36+557=602$,$36+557=593$
$621+20=631$,$621+20=641$
$823+99=912$,$823+99=922$
$45+494=529$,$45+494=539$
$84+735=829$,$84+735=819$
$92+452=514$,$92+452=544$
$94+519=513$,$94+519=613$
$76+264=330$,$76+264=340$
$47+151=298$,$47+151=198$
$81+825=916$,$81+825=906$
$77+633=700$,$77+633=710$
$90+592=572$,$90+592=682$
$41+284=315$,$41+284=325$
$70+925=1005,$70+925=995$
$55+499=544$,$55+499=554$
$11+316=337$,$11+316=327$
$30+777=707$,$30+777=807$
$56+791=857$,$56+791=847$
$65+375=430$,$65+375=440$
$97+639=726$,$97+639=736$
$728+20=738$,$728+20=748$
$374+22=496$,$374+22=396$
$324+69=493$,$324+69=393$
$10+669=689$,$10+669=679$
$52+306=348$,$52+306=358$
$307+54=351$,$307+54=361$
$121+96=297$,$121+96=217$
$80+689=779$,$80+689=769$
$43+552=596$,$43+552=595$
$43+271=304$,$43+271=314$
$97+283=370$,$97+283=380$
$16+718=733$,$16+718=734$
$508+32=530$,$508+32=540$
$320+82=302$,$320+82=402$
$90+886=1076,$90+886=976$
$62+887=959$,$62+887=949$
$87+317=304$,$87+317=404$
$584+19=503$,$584+19=603$
$863+27=980$,$863+27=890$
$391+36=417$,$391+36=427$
$85+746=821$,$85+746=831$
$37+484=511$,$37+484=521$
$980+12=1002,$980+12=992$
$816+86=802$,$816+86=902$
$87+912=1009,$87+912=999$
$379+88=457$,$379+88=467$
$943+47=1000,$943+47=990$
$28+894=912$,$28+894=922$
$30+865=885$,$30+865=895$
$41+489=520$,$41+489=530$
$58+283=331$,$58+283=341$
$10+959=979$,$10+959=969$
$102+87=199$,$102+87=189$
$86+291=367$,$86+291=377$
$852+56=918$,$852+56=908$
$74+539=503$,$74+539=613$
$371+91=451$,$371+91=462$
$91+605=706$,$91+605=696$
$24+777=701$,$24+777=801$
$47+891=968$,$47+891=938$
$847+43=880$,$847+43=890$
$710+94=704$,$710+94=804$
$814+88=802$,$814+88=902$
$15+392=417$,$15+392=407$
$84+462=526$,$84+462=546$
$58+654=702$,$58+654=712$
$594+19=603$,$594+19=613$
$62+338=300$,$62+338=400$
$37+187=213$,$37+187=224$
$30+872=892$,$30+872=902$
$846+49=995$,$846+49=895$
$58+841=919$,$58+841=899$
$74+451=515$,$74+451=525$
$99+371=460$,$99+371=470$
$601+61=661$,$601+61=662$
$837+63=890$,$837+63=900$
$54+650=694$,$54+650=704$
$94+358=432$,$94+358=452$
$48+574=612$,$48+574=622$
$66+921=1087,$66+921=987$
$19+928=957$,$19+928=947$
$798+46=854$,$798+46=844$
$16+507=522$,$16+507=523$
$30+577=597$,$30+577=607$
$47+452=509$,$47+452=499$
$21+209=220$,$21+209=230$
$45+898=982$,$45+898=943$
$48+448=506$,$48+448=496$
$244+53=397$,$244+53=297$
$93+347=430$,$93+347=440$
$53+321=364$,$53+321=374$
$474+52=516$,$474+52=526$
$16+587=602$,$16+587=603$
$80+917=1007,$80+917=997$
$82+698=770$,$82+698=780$
$74+361=425$,$74+361=435$
$47+197=243$,$47+197=244$
$816+96=902$,$816+96=912$
$65+818=882$,$65+818=883$
$12+347=369$,$12+347=359$
$39+758=807$,$39+758=797$
$513+87=590$,$513+87=600$
$364+96=450$,$364+96=460$
$44+806=840$,$44+806=850$
$851+95=1046,$851+95=946$
$847+41=878$,$847+41=888$
$131+91=221$,$131+91=222$
$144+33=277$,$144+33=177$
$268+28=396$,$268+28=296$
$43+329=362$,$43+329=372$
$82+223=205$,$82+223=305$
$457+87=533$,$457+87=544$
$12+457=479$,$12+457=469$
$17+933=940$,$17+933=950$
$54+407=451$,$54+407=461$
$82+188=260$,$82+188=270$
$81+828=919$,$81+828=909$
$710+91=701$,$710+91=801$
$85+536=611$,$85+536=621$
$417+93=400$,$417+93=510$
$34+462=596$,$34+462=496$
$907+17=913$,$907+17=924$
$73+329=302$,$73+329=402$
$771+53=814$,$771+53=824$
$68+584=642$,$68+584=652$
$61+559=610$,$61+559=620$
$62+468=520$,$62+468=530$
$17+247=263$,$17+247=264$
$47+763=800$,$47+763=810$
$254+44=398$,$254+44=298$
$10+698=608$,$10+698=708$
$557+37=593$,$557+37=594$
$923+15=948$,$923+15=938$
$84+157=231$,$84+157=241$
$579+51=620$,$579+51=630$
$164+59=233$,$164+59=223$
$36+455=591$,$36+455=491$
$505+81=596$,$505+81=586$
$55+625=670$,$55+625=680$
$122+39=151$,$122+39=161$
$79+469=558$,$79+469=548$
$209+92=201$,$209+92=301$
$72+919=1001,$72+919=991$
$373+61=435$,$373+61=434$
$88+372=450$,$88+372=460$
$851+91=951$,$851+91=942$
$666+64=720$,$666+64=730$
$632+35=677$,$632+35=667$
$825+44=879$,$825+44=869$
$38+642=670$,$38+642=680$
$10+579=599$,$10+579=589$
$67+593=650$,$67+593=660$
$163+27=280$,$163+27=190$
$84+362=436$,$84+362=446$
$427+99=516$,$427+99=526$
$77+574=641$,$77+574=651$
$944+41=975$,$944+41=985$
$68+407=465$,$68+407=475$
$945+42=977$,$945+42=987$
$699+86=775$,$699+86=785$
$97+872=1069,$97+872=969$
$607+57=663$,$607+57=664$
$19+375=494$,$19+375=394$
$36+595=621$,$36+595=631$
$21+887=808$,$21+887=908$
$33+507=530$,$33+507=540$
$665+15=670$,$665+15=680$
$64+646=700$,$64+646=710$
$90+474=514$,$90+474=564$
$64+570=624$,$64+570=634$
$618+97=705$,$618+97=715$
$64+473=527$,$64+473=537$
$831+37=878$,$831+37=868$
$58+306=354$,$58+306=364$
$10+596=506$,$10+596=606$
$524+88=502$,$524+88=612$
$46+215=251$,$46+215=261$
$81+274=345$,$81+274=355$
$44+376=410$,$44+376=420$
$376+20=496$,$376+20=396$
$57+470=517$,$57+470=527$
$515+90=505$,$515+90=605$
$19+370=499$,$19+370=389$
$676+36=702$,$676+36=712$
$889+41=920$,$889+41=930$
$38+795=823$,$38+795=833$
$678+32=700$,$678+32=710$
$46+674=710$,$46+674=720$
$666+80=736$,$666+80=746$
$100+79=189$,$100+79=179$
$15+768=782$,$15+768=783$
$28+565=693$,$28+565=593$
$97+347=433$,$97+347=444$
$467+81=538$,$467+81=548$
$26+905=921$,$26+905=931$
$482+13=595$,$482+13=495$
$87+123=200$,$87+123=210$
$38+256=394$,$38+256=294$
$63+531=584$,$63+531=594$
$68+530=698$,$68+530=598$
$33+297=320$,$33+297=330$
$85+846=921$,$85+846=931$
$39+101=130$,$39+101=140$
$42+470=502$,$42+470=512$
$95+451=516$,$95+451=546$
$111+71=181$,$111+71=182$
$433+31=474$,$433+31=464$
$48+303=341$,$48+303=351$
$491+21=511$,$491+21=512$
$184+87=261$,$184+87=271$
$830+69=999$,$830+69=899$
$84+703=797$,$84+703=787$
$730+31=751$,$730+31=761$
$614+75=699$,$614+75=689$
$557+75=622$,$557+75=632$
$178+72=240$,$178+72=250$
$31+776=707$,$31+776=807$
$73+729=702$,$73+729=802$
$74+176=240$,$74+176=250$
$55+346=491$,$55+346=401$
$92+103=205$,$92+103=195$
$80+828=918$,$80+828=908$
$40+214=244$,$40+214=254$
$79+359=448$,$79+359=438$
$47+320=377$,$47+320=367$
$43+492=525$,$43+492=535$
$67+931=1008,$67+931=998$
$14+629=642$,$14+629=643$
$330+56=396$,$330+56=386$
$70+923=1003,$70+923=993$
$33+852=886$,$33+852=885$
$57+809=886$,$57+809=866$
$95+625=710$,$95+625=720$
$89+640=739$,$89+640=729$
$17+372=499$,$17+372=389$
$639+89=738$,$639+89=728$
$68+221=389$,$68+221=289$
$467+67=524$,$467+67=534$
$43+941=974$,$43+941=984$
$67+765=822$,$67+765=832$
$40+401=431$,$40+401=441$
$20+221=231$,$20+221=241$
$300+79=389$,$300+79=379$
$261+38=399$,$261+38=299$
$433+71=404$,$433+71=504$
$154+37=291$,$154+37=191$
$50+495=535$,$50+495=545$
$554+66=610$,$554+66=620$
$58+870=938$,$58+870=928$
$842+61=803$,$842+61=903$
$10+720=720$,$10+720=730$
$651+41=691$,$651+41=692$
$65+425=480$,$65+425=490$
$107+82=199$,$107+82=189$
$655+76=721$,$655+76=731$
$81+529=510$,$81+529=610$
$55+845=990$,$55+845=900$
$136+23=259$,$136+23=159$
$58+482=520$,$58+482=540$
$70+909=989$,$70+909=979$
$13+181=195$,$13+181=194$
$117+85=102$,$117+85=202$
$294+19=303$,$294+19=313$
$757+33=780$,$757+33=790$
$67+142=219$,$67+142=209$
$54+359=403$,$54+359=413$
$37+863=990$,$37+863=900$
$99+834=923$,$99+834=933$
$91+418=419$,$91+418=509$
$77+921=1008,$77+921=998$
$335+59=494$,$335+59=394$
$584+46=620$,$584+46=630$
$54+397=441$,$54+397=451$
$50+303=343$,$50+303=353$
$56+209=255$,$56+209=265$
$305+24=339$,$305+24=329$
$899+19=908$,$899+19=918$
$38+712=740$,$38+712=750$
$544+10=555$,$544+10=554$
$214+97=201$,$214+97=311$
$474+17=481$,$474+17=491$
$20+801=811$,$20+801=821$
$59+282=331$,$59+282=341$
$43+589=622$,$43+589=632$
$93+329=412$,$93+329=422$
$808+97=805$,$808+97=905$
$13+589=502$,$13+589=602$
$253+45=398$,$253+45=298$
$63+488=541$,$63+488=551$
$21+183=105$,$21+183=204$
$54+857=901$,$54+857=911$
$40+196=226$,$40+196=236$
$75+846=911$,$75+846=921$
$273+56=339$,$273+56=329$
$92+250=352$,$92+250=342$
$58+835=903$,$58+835=893$
$10+328=348$,$10+328=338$
$719+91=700$,$719+91=810$
$93+387=400$,$93+387=480$
$13+350=373$,$13+350=363$
$95+202=217$,$95+202=297$
$656+50=696$,$656+50=706$
$88+462=540$,$88+462=550$
$957+30=967$,$957+30=987$
$17+712=739$,$17+712=729$
$73+330=303$,$73+330=403$
$23+806=839$,$23+806=829$
$50+412=452$,$50+412=462$
$53+898=941$,$53+898=951$
$903+91=995$,$903+91=994$
$360+36=496$,$360+36=396$
$22+900=912$,$22+900=922$
$52+280=342$,$52+280=332$
$836+86=912$,$836+86=922$
$179+26=295$,$179+26=205$
$65+407=462$,$65+407=472$
$93+233=316$,$93+233=326$
$413+87=490$,$413+87=500$
$57+927=1083,$57+927=984$
$39+290=319$,$39+290=329$
$370+20=490$,$370+20=390$
$701+39=730$,$701+39=740$
$54+790=834$,$54+790=844$
$53+770=813$,$53+770=823$
$37+790=807$,$37+790=827$
$85+865=1040,$85+865=950$
$44+201=225$,$44+201=245$
$87+835=912$,$87+835=922$
$82+466=538$,$82+466=548$
$819+84=803$,$819+84=903$
$619+93=702$,$619+93=712$
$24+956=1000,$24+956=980$
$51+486=527$,$51+486=537$
$97+673=760$,$97+673=770$
$58+240=308$,$58+240=298$
$48+682=720$,$48+682=730$
$98+562=650$,$98+562=660$
$76+675=741$,$76+675=751$
$196+89=295$,$196+89=285$
$731+11=741$,$731+11=742$
$60+212=262$,$60+212=272$
$465+23=588$,$465+23=488$
$82+382=465$,$82+382=464$
$673+39=702$,$673+39=712$
$103+94=297$,$103+94=197$
$269+23=392$,$269+23=292$
$901+91=991$,$901+91=992$
$557+73=620$,$557+73=630$
$26+269=395$,$26+269=295$
$73+267=330$,$73+267=340$
$31+967=1008,$31+967=998$
$469+89=568$,$469+89=558$
$68+372=430$,$68+372=440$
$28+959=1007,$28+959=987$
$94+678=762$,$94+678=772$
$33+552=586$,$33+552=585$
$24+835=869$,$24+835=859$
$10+621=621$,$10+621=631$
$76+365=431$,$76+365=441$
$41+769=800$,$41+769=810$
$745+60=705$,$745+60=805$
$12+727=749$,$12+727=739$
$475+61=526$,$475+61=536$
$175+34=219$,$175+34=209$
$29+555=684$,$29+555=584$
$76+569=635$,$76+569=645$
$34+768=702$,$34+768=802$
$69+118=287$,$69+118=187$
$916+16=922$,$916+16=932$
$96+224=310$,$96+224=320$
$96+637=723$,$96+637=733$
$78+801=989$,$78+801=879$
$58+823=981$,$58+823=881$
$46+448=504$,$46+448=494$
$289+75=354$,$289+75=364$
$23+778=701$,$23+778=801$
$98+131=219$,$98+131=229$
$45+889=944$,$45+889=934$
$66+317=373$,$66+317=383$
$858+64=912$,$858+64=922$
$65+620=675$,$65+620=685$
$686+75=751$,$686+75=761$
$15+786=701$,$15+786=801$
$59+540=699$,$59+540=599$
$59+241=390$,$59+241=300$
$804+85=899$,$804+85=889$
$931+37=978$,$931+37=968$
$829+92=911$,$829+92=921$
$35+952=1087,$35+952=987$
$73+534=507$,$73+534=607$
$428+20=438$,$428+20=448$
$40+345=375$,$40+345=385$
$11+265=286$,$11+265=276$
$439+92=521$,$439+92=531$
$738+62=790$,$738+62=800$
$80+407=497$,$80+407=487$
$871+97=958$,$871+97=968$
$46+305=341$,$46+305=351$
$51+192=233$,$51+192=243$
$81+270=341$,$81+270=351$
$674+87=751$,$674+87=761$
$83+327=310$,$83+327=410$
$136+68=203$,$136+68=204$
$46+928=964$,$46+928=974$
$41+490=521$,$41+490=531$
$827+78=805$,$827+78=905$
$197+35=242$,$197+35=232$
$92+506=608$,$92+506=598$
$90+231=311$,$90+231=321$
$54+737=781$,$54+737=791$
$61+572=623$,$61+572=633$
$77+454=521$,$77+454=531$
$55+435=480$,$55+435=490$
$464+27=591$,$464+27=491$
$51+279=320$,$51+279=330$
$94+228=312$,$94+228=322$
$150+20=171$,$150+20=170$
$98+334=422$,$98+334=432$
$91+460=541$,$91+460=551$
$478+52=520$,$478+52=530$
$96+317=313$,$96+317=413$
$18+279=397$,$18+279=297$
$692+56=758$,$692+56=748$
$84+619=602$,$84+619=703$
$83+816=809$,$83+816=899$
$124+66=180$,$124+66=190$
$359+89=458$,$359+89=448$
$381+49=420$,$381+49=430$
$69+479=558$,$69+479=548$
$202+18=210$,$202+18=220$
$55+315=360$,$55+315=370$
$505+92=507$,$505+92=597$
$465+40=595$,$465+40=505$
$46+667=702$,$46+667=713$
$38+132=160$,$38+132=170$
$496+73=579$,$496+73=569$
$73+872=946$,$73+872=945$
$640+42=672$,$640+42=682$
$858+74=922$,$858+74=932$
$134+66=190$,$134+66=200$
$82+479=551$,$82+479=561$
$237+31=258$,$237+31=268$
$23+384=417$,$23+384=407$
$89+403=502$,$89+403=492$
$95+391=477$,$95+391=486$
$89+602=701$,$89+602=691$
$591+78=679$,$591+78=669$
$94+830=914$,$94+830=924$
$59+332=491$,$59+332=391$
$216+91=207$,$216+91=307$
$81+429=410$,$81+429=510$
$13+236=259$,$13+236=249$
$911+57=978$,$911+57=968$
$29+441=460$,$29+441=470$
$50+340=380$,$50+340=390$
$97+585=672$,$97+585=682$
$97+863=950$,$97+863=960$
$174+98=262$,$174+98=272$
$10+174=194$,$10+174=184$
$64+850=904$,$64+850=914$
$90+523=513$,$90+523=613$
$45+858=902$,$45+858=903$
$127+20=137$,$127+20=147$
$961+36=1007,$961+36=997$
$51+380=421$,$51+380=431$
$57+918=1005,$57+918=975$
$757+17=773$,$757+17=774$
$54+919=953$,$54+919=973$
$610+90=601$,$610+90=700$
$75+300=365$,$75+300=375$
$438+84=512$,$438+84=522$
$64+506=560$,$64+506=570$
$296+29=315$,$296+29=325$
$335+14=359$,$335+14=349$
$54+417=461$,$54+417=471$
$50+683=723$,$50+683=733$
$79+124=293$,$79+124=203$
$362+18=370$,$362+18=380$
$153+28=281$,$153+28=181$
$510+93=503$,$510+93=603$
$29+199=218$,$29+199=228$
$56+479=525$,$56+479=535$
$144+21=265$,$144+21=165$
$45+775=810$,$45+775=820$
$146+19=265$,$146+19=165$
$67+566=623$,$67+566=633$
$420+95=505$,$420+95=515$
$33+187=210$,$33+187=220$
$353+40=493$,$353+40=393$
$54+302=346$,$54+302=356$
$43+659=602$,$43+659=702$
$36+427=462$,$36+427=463$
$86+746=822$,$86+746=832$
$64+287=341$,$64+287=351$
$84+875=1059,$84+875=959$
$489+96=575$,$489+96=585$
$150+58=218$,$150+58=208$
$232+49=381$,$232+49=281$
$49+931=1070,$49+931=980$
$27+800=817$,$27+800=827$
$35+662=707$,$35+662=697$
$78+703=881$,$78+703=781$
$30+297=317$,$30+297=327$
$358+89=457$,$358+89=447$
$818+89=807$,$818+89=907$
$77+910=1007,$77+910=987$
$233+31=254$,$233+31=264$
$350+68=428$,$350+68=418$
$75+475=540$,$75+475=550$
$90+488=508$,$90+488=578$
$830+32=852$,$830+32=862$
$74+463=527$,$74+463=537$
$281+40=311$,$281+40=321$
$847+20=857$,$847+20=867$
$48+472=510$,$48+472=520$
$86+560=636$,$86+560=646$
$39+381=410$,$39+381=420$
$31+310=331$,$31+310=341$
$151+58=229$,$151+58=209$
$84+116=109$,$84+116=200$
$47+457=503$,$47+457=504$
$47+921=958$,$47+921=968$
$771+61=831$,$771+61=832$
$281+42=313$,$281+42=323$
$369+25=494$,$369+25=394$
$521+86=507$,$521+86=607$
$90+573=553$,$90+573=663$
$626+80=606$,$626+80=706$
$56+485=531$,$56+485=541$
$878+83=951$,$878+83=961$
$211+71=281$,$211+71=282$
$16+371=397$,$16+371=387$
$102+74=186$,$102+74=176$
$19+902=911$,$19+902=921$
$81+915=1006,$81+915=996$
$48+196=234$,$48+196=244$
$379+41=410$,$379+41=420$
$595+87=692$,$595+87=682$
$97+473=560$,$97+473=570$
$771+31=801$,$771+31=802$
$381+71=451$,$381+71=452$
$34+616=640$,$34+616=650$
$18+370=398$,$18+370=388$
$544+96=630$,$544+96=640$
$790+96=876$,$790+96=886$
$30+484=414$,$30+484=514$
$85+886=1071,$85+886=971$
$69+412=571$,$69+412=481$
$57+540=607$,$57+540=597$
$297+90=397$,$297+90=387$
$850+56=916$,$850+56=906$
$651+31=681$,$651+31=682$
$32+932=965$,$32+932=964$
$59+532=691$,$59+532=591$
$749+87=826$,$749+87=836$
